time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon,near_any_wind_reports,near_hurricane_or_tropical_storm,reasons
2003-02-17 05:05:00 UTC,1045458300,24021,LANDER HUNT FIELD AP,WY,FREMONT,50,67,42.8175,-108.7278,false,false,mucape<1;no_lightning
2003-03-02 12:05:00 UTC,1046606700,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,49,65,55.2208,-162.7278,false,false,outside_conus
2004-08-14 01:00:00 UTC,1092445200,12815,ORLANDO INTL AP,FL,ORANGE,58,71,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:01:00 UTC,1092445260,12815,ORLANDO INTL AP,FL,ORANGE,61,85,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:02:00 UTC,1092445320,12815,ORLANDO INTL AP,FL,ORANGE,60,77,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:03:00 UTC,1092445380,12815,ORLANDO INTL AP,FL,ORANGE,57,70,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:04:00 UTC,1092445440,12815,ORLANDO INTL AP,FL,ORANGE,61,79,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:05:00 UTC,1092445500,12815,ORLANDO INTL AP,FL,ORANGE,69,91,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:06:00 UTC,1092445560,12815,ORLANDO INTL AP,FL,ORANGE,67,78,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:08:00 UTC,1092445680,12815,ORLANDO INTL AP,FL,ORANGE,51,74,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:09:00 UTC,1092445740,12815,ORLANDO INTL AP,FL,ORANGE,59,76,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:10:00 UTC,1092445800,12815,ORLANDO INTL AP,FL,ORANGE,60,69,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:12:00 UTC,1092445920,12815,ORLANDO INTL AP,FL,ORANGE,58,80,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:13:00 UTC,1092445980,12815,ORLANDO INTL AP,FL,ORANGE,60,72,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:14:00 UTC,1092446040,12815,ORLANDO INTL AP,FL,ORANGE,62,76,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:15:00 UTC,1092446100,12815,ORLANDO INTL AP,FL,ORANGE,60,69,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:16:00 UTC,1092446160,12815,ORLANDO INTL AP,FL,ORANGE,65,82,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:17:00 UTC,1092446220,12815,ORLANDO INTL AP,FL,ORANGE,67,79,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:18:00 UTC,1092446280,12815,ORLANDO INTL AP,FL,ORANGE,64,78,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:19:00 UTC,1092446340,12815,ORLANDO INTL AP,FL,ORANGE,65,80,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:20:00 UTC,1092446400,12815,ORLANDO INTL AP,FL,ORANGE,64,78,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:21:00 UTC,1092446460,12815,ORLANDO INTL AP,FL,ORANGE,62,69,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:22:00 UTC,1092446520,12815,ORLANDO INTL AP,FL,ORANGE,58,69,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:23:00 UTC,1092446580,12815,ORLANDO INTL AP,FL,ORANGE,58,66,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:24:00 UTC,1092446640,12815,ORLANDO INTL AP,FL,ORANGE,57,66,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:26:00 UTC,1092446760,12815,ORLANDO INTL AP,FL,ORANGE,59,68,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:27:00 UTC,1092446820,12815,ORLANDO INTL AP,FL,ORANGE,60,65,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:28:00 UTC,1092446880,12815,ORLANDO INTL AP,FL,ORANGE,59,73,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:32:00 UTC,1092447120,12815,ORLANDO INTL AP,FL,ORANGE,58,66,28.4339,-81.325,false,true,no_lightning
2004-08-14 01:37:00 UTC,1092447420,12815,ORLANDO INTL AP,FL,ORANGE,54,70,28.4339,-81.325,false,true,no_lightning
2004-09-16 03:48:00 UTC,1095306480,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,47,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 04:12:00 UTC,1095307920,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,47,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 04:31:00 UTC,1095309060,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,45,65,30.4781,-87.1869,false,true,no_lightning
2004-09-16 05:12:00 UTC,1095311520,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,49,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 05:13:00 UTC,1095311580,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,54,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 05:14:00 UTC,1095311640,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,53,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 05:21:00 UTC,1095312060,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,50,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 05:24:00 UTC,1095312240,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,50,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 05:25:00 UTC,1095312300,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,53,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 06:26:00 UTC,1095315960,13894,MOBILE REGIONAL AP,AL,MOBILE,45,65,30.6883,-88.2456,false,true,no_lightning
2004-09-16 07:06:00 UTC,1095318360,13894,MOBILE REGIONAL AP,AL,MOBILE,49,65,30.6883,-88.2456,false,true,no_lightning
2004-09-16 07:37:00 UTC,1095320220,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,64,74,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:38:00 UTC,1095320280,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,59,72,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:39:00 UTC,1095320340,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,57,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:40:00 UTC,1095320400,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,58,71,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:41:00 UTC,1095320460,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,61,75,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:42:00 UTC,1095320520,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:43:00 UTC,1095320580,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,61,75,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:44:00 UTC,1095320640,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,65,76,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:45:00 UTC,1095320700,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,63,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:46:00 UTC,1095320760,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,62,73,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:47:00 UTC,1095320820,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,64,76,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:49:00 UTC,1095320940,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,71,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:50:00 UTC,1095321000,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,62,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:51:00 UTC,1095321060,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,62,75,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:52:00 UTC,1095321120,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:53:00 UTC,1095321180,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,59,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:54:00 UTC,1095321240,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,63,75,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:55:00 UTC,1095321300,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,62,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:56:00 UTC,1095321360,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,71,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:57:00 UTC,1095321420,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,59,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:58:00 UTC,1095321480,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,72,30.4781,-87.1869,false,true,no_lightning
2004-09-16 07:59:00 UTC,1095321540,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,66,79,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:00:00 UTC,1095321600,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,65,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:01:00 UTC,1095321660,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,73,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:02:00 UTC,1095321720,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,58,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:03:00 UTC,1095321780,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,76,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:04:00 UTC,1095321840,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,58,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:05:00 UTC,1095321900,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,57,74,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:08:00 UTC,1095322080,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,57,68,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:09:00 UTC,1095322140,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,54,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:10:00 UTC,1095322200,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,58,77,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:11:00 UTC,1095322260,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,62,74,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:13:00 UTC,1095322380,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,59,78,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:14:00 UTC,1095322440,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,63,72,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:15:00 UTC,1095322500,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,63,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:16:00 UTC,1095322560,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,62,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:17:00 UTC,1095322620,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:20:00 UTC,1095322800,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,54,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:21:00 UTC,1095322860,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,56,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:23:00 UTC,1095322980,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,73,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:24:00 UTC,1095323040,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,61,70,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:25:00 UTC,1095323100,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,56,74,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:26:00 UTC,1095323160,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,58,72,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:28:00 UTC,1095323280,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,58,74,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:29:00 UTC,1095323340,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,61,72,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:30:00 UTC,1095323400,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,61,72,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:31:00 UTC,1095323460,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,58,71,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:32:00 UTC,1095323520,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,59,75,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:34:00 UTC,1095323640,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:36:00 UTC,1095323760,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,73,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:42:00 UTC,1095324120,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,52,76,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:43:00 UTC,1095324180,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,71,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:44:00 UTC,1095324240,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,56,70,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:45:00 UTC,1095324300,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,70,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:46:00 UTC,1095324360,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,54,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:51:00 UTC,1095324660,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,57,65,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:53:00 UTC,1095324780,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,52,72,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:55:00 UTC,1095324900,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,49,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:56:00 UTC,1095324960,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 08:57:00 UTC,1095325020,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,56,69,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:01:00 UTC,1095325260,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,65,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:03:00 UTC,1095325380,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,52,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:05:00 UTC,1095325500,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,52,68,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:09:00 UTC,1095325740,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,57,68,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:10:00 UTC,1095325800,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,57,71,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:11:00 UTC,1095325860,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,57,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:13:00 UTC,1095325980,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,50,72,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:16:00 UTC,1095326160,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,54,68,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:19:00 UTC,1095326340,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,70,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:20:00 UTC,1095326400,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,71,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:21:00 UTC,1095326460,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,60,68,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:23:00 UTC,1095326580,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,56,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:24:00 UTC,1095326640,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,65,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:27:00 UTC,1095326820,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,56,75,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:28:00 UTC,1095326880,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,56,65,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:29:00 UTC,1095326940,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:33:00 UTC,1095327180,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,48,66,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:36:00 UTC,1095327360,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,52,68,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:37:00 UTC,1095327420,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:39:00 UTC,1095327540,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,55,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:47:00 UTC,1095328020,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,53,78,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:48:00 UTC,1095328080,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,54,70,30.4781,-87.1869,false,true,no_lightning
2004-09-16 09:57:00 UTC,1095328620,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,52,65,30.4781,-87.1869,false,true,no_lightning
2004-09-16 10:03:00 UTC,1095328980,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,46,65,30.4781,-87.1869,false,true,no_lightning
2004-09-16 10:09:00 UTC,1095329340,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,47,68,30.4781,-87.1869,false,true,no_lightning
2004-09-16 10:12:00 UTC,1095329520,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,51,71,30.4781,-87.1869,false,true,no_lightning
2004-09-16 10:26:00 UTC,1095330360,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,51,67,30.4781,-87.1869,false,true,no_lightning
2004-09-16 11:05:00 UTC,1095332700,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,43,66,30.4781,-87.1869,false,true,no_lightning
2004-09-26 09:50:00 UTC,1096192200,12815,ORLANDO INTL AP,FL,ORANGE,46,65,28.4339,-81.325,false,true,no_lightning
2004-09-26 09:51:00 UTC,1096192260,12815,ORLANDO INTL AP,FL,ORANGE,52,68,28.4339,-81.325,false,true,no_lightning
2004-09-26 11:36:00 UTC,1096198560,12815,ORLANDO INTL AP,FL,ORANGE,51,65,28.4339,-81.325,false,true,no_lightning
2004-09-26 15:43:00 UTC,1096213380,12815,ORLANDO INTL AP,FL,ORANGE,44,66,28.4339,-81.325,false,true,no_lightning
2004-09-26 16:52:00 UTC,1096217520,12815,ORLANDO INTL AP,FL,ORANGE,42,66,28.4339,-81.325,false,true,no_lightning
2004-10-10 12:07:00 UTC,1097410020,14898,GREEN BAY AUSTIN STRAUBEL INTL AP,WI,BROWN,18,99,44.4794,-88.1378,false,false,mucape<1;no_lightning
2004-11-28 08:47:00 UTC,1101631620,03872,BECKLEY RALEIGH CO MEM AP,WV,RALEIGH,10,125,37.7836,-81.1231,false,false,mucape<1;no_lightning
2005-01-07 02:35:00 UTC,1105065300,14895,AKRON CANTON REGIONAL AP,OH,SUMMIT,26,114,40.9167,-81.4333,false,false,mucape_or_lightning_unavailable
2005-03-07 13:18:00 UTC,1110201480,03860,HUNTINGTON TRI STATE AP,WV,WAYNE,15,107,38.365,-82.555,false,false,mucape<1;no_lightning
2005-03-10 15:25:00 UTC,1110468300,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,39,67,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-10 15:54:00 UTC,1110470040,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,37,68,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-10 15:55:00 UTC,1110470100,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,40,72,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-10 19:56:00 UTC,1110484560,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,42,81,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-10 20:01:00 UTC,1110484860,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,35,74,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-10 22:29:00 UTC,1110493740,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,42,66,60.785,-148.8389,false,false,outside_conus
2005-03-10 22:38:00 UTC,1110494280,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,38,65,60.785,-148.8389,false,false,outside_conus
2005-03-10 22:40:00 UTC,1110494400,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,40,74,60.785,-148.8389,false,false,outside_conus
2005-03-10 22:48:00 UTC,1110494880,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,36,66,60.785,-148.8389,false,false,outside_conus
2005-03-10 22:54:00 UTC,1110495240,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,43,68,60.785,-148.8389,false,false,outside_conus
2005-03-10 22:55:00 UTC,1110495300,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,43,76,60.785,-148.8389,false,false,outside_conus
2005-03-10 22:59:00 UTC,1110495540,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,40,68,60.785,-148.8389,false,false,outside_conus
2005-03-10 23:12:00 UTC,1110496320,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,44,69,60.785,-148.8389,false,false,outside_conus
2005-03-10 23:13:00 UTC,1110496380,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,50,69,60.785,-148.8389,false,false,outside_conus
2005-03-10 23:43:00 UTC,1110498180,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,47,68,60.785,-148.8389,false,false,outside_conus
2005-03-10 23:47:00 UTC,1110498420,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,39,77,60.785,-148.8389,false,false,outside_conus
2005-03-10 23:51:00 UTC,1110498660,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,43,67,60.785,-148.8389,false,false,outside_conus
2005-03-11 00:02:00 UTC,1110499320,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,44,76,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 00:03:00 UTC,1110499380,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,51,68,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 00:18:00 UTC,1110500280,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,40,66,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 00:22:00 UTC,1110500520,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,45,70,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 00:33:00 UTC,1110501180,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,49,68,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 00:40:00 UTC,1110501600,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,44,67,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 00:45:00 UTC,1110501900,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,54,78,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 00:46:00 UTC,1110501960,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,43,70,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 00:49:00 UTC,1110502140,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,40,70,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 00:55:00 UTC,1110502500,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,39,74,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 01:09:00 UTC,1110503340,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,36,66,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 01:13:00 UTC,1110503580,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,35,66,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 01:26:00 UTC,1110504360,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,39,75,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 01:38:00 UTC,1110505080,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,44,68,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 05:03:00 UTC,1110517380,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,39,71,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-11 05:56:00 UTC,1110520560,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,39,66,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2005-03-29 17:49:00 UTC,1112118540,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,53,66,31.8327,-104.809,false,false,mucape<1;no_lightning
2005-03-29 18:30:00 UTC,1112121000,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,56,65,31.8327,-104.809,false,false,mucape<1;no_lightning
