lat,lon,estimated_x1_normalized_plus_measured_report_days_per_year_grid_130_cropped_blurred
27.659,-120.70599999999999,0.0
27.682,-120.571,0.0
27.704,-120.436,0.0
27.727,-120.30099999999999,0.0
27.75,-120.166,0.0
27.772,-120.031,0.0
27.794,-119.89599999999999,0.0
27.816,-119.761,0.0
27.838,-119.625,0.0
27.86,-119.49000000000001,0.0
27.882,-119.35499999999999,0.0
27.904,-119.219,0.0
27.925,-119.084,0.0
27.947,-118.94800000000001,0.0
27.968,-118.81299999999999,0.0
27.989,-118.67699999999999,0.0
28.01,-118.541,0.0
28.031,-118.406,0.0
28.052,-118.27000000000001,0.0
28.073,-118.13399999999999,0.0
28.094,-117.99799999999999,0.0
28.114,-117.862,0.0
28.134,-117.726,0.0
28.155,-117.59,0.0
28.175,-117.45400000000001,0.0
28.195,-117.31800000000001,0.0
28.215,-117.18199999999999,0.0
28.234,-117.04599999999999,0.0
28.254,-116.90899999999999,0.0
28.273,-116.773,0.0
28.293,-116.637,0.0
28.312,-116.5,0.0
28.331,-116.364,0.0
28.35,-116.22800000000001,0.0
28.369,-116.09100000000001,0.0
28.388,-115.95500000000001,0.0
28.407,-115.81800000000001,0.0
28.425,-115.68100000000001,0.0
28.444,-115.54499999999999,0.0
28.462,-115.40799999999999,0.0
28.48,-115.27099999999999,0.0
28.498,-115.13399999999999,0.0
28.516,-114.99799999999999,0.0
28.534,-114.86099999999999,0.0
28.551,-114.72399999999999,0.0
28.569,-114.58699999999999,0.0
28.587,-114.44999999999999,0.0
28.604,-114.31299999999999,0.0
28.621,-114.17599999999999,0.0
28.638,-114.03899999999999,0.0
28.655,-113.90100000000001,0.0
28.672,-113.76400000000001,0.0
28.689,-113.62700000000001,0.0
28.705,-113.49000000000001,0.0
28.722,-113.352,0.0
28.738,-113.215,0.0
28.754,-113.078,0.0
28.77,-112.94,0.0
28.786,-112.803,0.0
28.802,-112.66499999999999,0.0
28.818,-112.52799999999999,0.0
28.833,-112.38999999999999,0.0
28.849,-112.25200000000001,0.0
28.864,-112.11500000000001,0.0
28.88,-111.977,0.0
28.895,-111.839,0.0
28.91,-111.702,0.0
28.925,-111.564,0.0
28.939,-111.42599999999999,0.0
28.954,-111.28800000000001,0.0
28.968,-111.15,0.0
28.983,-111.012,0.0
28.997,-110.874,0.0
29.011,-110.73599999999999,0.0
29.025,-110.59800000000001,0.0
29.039,-110.46000000000001,0.0
29.053,-110.322,0.0
29.066,-110.184,0.0
29.08,-110.04599999999999,0.0
29.093,-109.90799999999999,0.0
29.107,-109.77000000000001,0.0
29.12,-109.631,0.0
29.133,-109.493,0.0
29.146,-109.35499999999999,0.0
29.159,-109.21600000000001,0.0
29.171,-109.078,0.0
29.184,-108.94,0.0
29.196,-108.80099999999999,0.0
29.208,-108.66300000000001,0.0
29.221,-108.524,0.0
29.233,-108.386,0.0
29.245,-108.24700000000001,0.0
29.256,-108.10900000000001,0.0
29.268,-107.97,0.0
29.279,-107.832,0.0
29.291,-107.69300000000001,0.0
29.302,-107.554,0.0
29.313,-107.416,0.0
29.324,-107.27699999999999,0.0
29.335,-107.138,0.0
29.346,-106.999,0.0
29.357,-106.86000000000001,0.0
29.367,-106.72200000000001,0.0
29.378,-106.583,0.0
29.388,-106.44399999999999,0.0
29.398,-106.305,0.0
29.408,-106.166,0.0
29.418,-106.02699999999999,0.0
29.428,-105.888,0.0
29.438,-105.749,0.0
29.447,-105.61000000000001,0.0
29.457,-105.471,0.0
29.466,-105.332,0.0
29.475,-105.19300000000001,0.0
29.484,-105.054,0.0
29.493,-104.91499999999999,1.4040689772729673
29.502,-104.77600000000001,1.4040365439732914
29.511,-104.636,1.4023903600222922
29.519,-104.49700000000001,1.3418638912320728
29.528,-104.358,0.9419865147822302
29.536,-104.219,0.8469055957465552
29.544,-104.08000000000001,0.6545087356998299
29.552,-103.94,0.23409152012489376
29.56,-103.80099999999999,0.3242335959913337
29.568,-103.66199999999998,0.5577695146994317
29.576,-103.52199999999999,0.7981962095527804
29.583,-103.38299999999998,0.8328605389895242
29.591,-103.24400000000003,0.7493432900673196
29.598,-103.10399999999998,0.7117590093591658
29.605,-102.96499999999997,0.5785618068920009
29.612,-102.82600000000002,0.4843875233820904
29.619,-102.68599999999998,0.29062235227098737
29.626,-102.54700000000003,0.10582651028188836
29.633,-102.40699999999998,0.9738612900326437
29.639,-102.26799999999997,1.2030457952616118
29.646,-102.12799999999999,1.19434449523439
29.652,-101.98899999999998,1.0271779388444044
29.658,-101.84899999999999,0.4504620020720762
29.664,-101.70999999999998,0.4297365347940519
29.67,-101.57,0.4748881066765989
29.676,-101.43099999999998,0.5286226179833933
29.682,-101.291,0.5488577771215395
29.687,-101.15100000000001,0.6646436882952408
29.693,-101.012,0.966360208974674
29.698,-100.87200000000001,1.2907912846748095
29.703,-100.733,1.0087474076979508
29.708,-100.59300000000002,0.45297407827121505
29.713,-100.45299999999997,0.43430398275318494
29.718,-100.31400000000002,0.4856706351906956
29.723,-100.17399999999998,0.5367358018127028
29.727,-100.03399999999999,0.5164044170502573
29.732,-99.89499999999998,0.5174664191931824
29.736,-99.755,0.5356745239421705
29.74,-99.61500000000001,0.5451522488369495
29.744,-99.47500000000002,0.5809130389729095
29.748,-99.33600000000001,0.5867880762178699
29.752,-99.19600000000003,0.5722691577802241
29.756,-99.05599999999998,0.6025126102771915
29.759,-98.916,0.5737435829289552
29.763,-98.77699999999999,0.7103694828344339
29.766,-98.637,0.8470649413037042
29.769,-98.49700000000001,1.052482429496282
29.772,-98.35700000000003,0.9905554601870108
29.775,-98.21800000000002,0.8535594537318628
29.778,-98.07799999999997,0.6061863457783151
29.781,-97.93799999999999,0.45349681285285
29.784,-97.798,0.42685621919002203
29.786,-97.65800000000002,0.41690958859621735
29.788,-97.51799999999997,0.3652943036239127
29.79,-97.37900000000002,0.3077280106235062
29.793,-97.23899999999998,0.3619837776248203
29.794,-97.09899999999999,0.3674796008822499
29.796,-96.959,0.3536074792279773
29.798,-96.81900000000002,0.36905143422057757
29.8,-96.67899999999997,0.3790389000966858
29.801,-96.54000000000002,0.4363975763002961
29.802,-96.39999999999998,0.4217929706077604
29.803,-96.25999999999999,0.4767500607266694
29.805,-96.12,0.4737566629787891
29.805,-95.98000000000002,0.6220150009834547
29.806,-95.83999999999997,0.7103386867468184
29.807,-95.69999999999999,0.991189790516692
29.808,-95.56,1.2257790285963386
29.808,-95.42099999999999,1.2058005793253026
29.808,-95.281,1.2020360584155805
29.809,-95.14100000000002,1.1950506009089539
29.809,-95.00099999999998,1.11072900434186
29.809,-94.86099999999999,0.5163450822424365
29.808,-94.721,0.27325319005259585
29.808,-94.58100000000002,0.24449911583453893
29.808,-94.44099999999997,0.34128786405333034
29.807,-94.30099999999999,0.8606043757966144
29.806,-94.16199999999998,1.087032365829062
29.806,-94.02199999999999,1.2429834160032982
29.805,-93.882,1.1952574416207766
29.803,-93.74200000000002,1.1008985942362968
29.802,-93.60199999999998,1.0078723337802473
29.801,-93.46199999999999,1.2141069503930313
29.8,-93.322,1.975753196776113
29.798,-93.18299999999999,1.7153216227023478
29.796,-93.043,1.1912791795253395
29.794,-92.90300000000002,0.5331519383681418
29.793,-92.76299999999998,0.3929674492685272
29.79,-92.62299999999999,0.405223966836265
29.788,-92.483,0.37486617421739593
29.786,-92.34300000000002,0.39749900918477965
29.784,-92.20400000000001,0.4917585882178014
29.781,-92.06400000000002,0.6941473066527613
29.778,-91.92399999999998,0.8221658925854652
29.775,-91.78399999999999,0.6832834765106495
29.773,-91.644,0.564108347048548
29.769,-91.505,0.4964722326408636
29.766,-91.36500000000001,0.44244082403531704
29.763,-91.22500000000002,0.42971625134377894
29.76,-91.08499999999998,0.40920205398717574
29.756,-90.94600000000003,0.4839884957854702
29.752,-90.80599999999998,0.4828452040576662
29.748,-90.666,0.5420090605577532
29.744,-90.52600000000001,0.9913280928047146
29.74,-90.387,1.3546447909195198
29.736,-90.24700000000001,1.4362859513434547
29.732,-90.10700000000003,2.106438656743953
29.727,-89.96699999999998,1.916848853188642
29.723,-89.82799999999997,1.239713876630884
29.718,-89.68799999999999,0.8417470533668691
29.713,-89.548,0.5287720686509775
29.708,-89.40899999999999,0.23762084916296045
29.703,-89.269,0.22254217514417335
29.698,-89.13,0.30874075849146526
29.693,-88.99000000000001,0.3860339993081052
29.687,-88.85000000000002,0.3579006549539269
29.682,-88.71100000000001,0.0
29.676,-88.57100000000003,0.0
29.67,-88.43200000000002,0.0
29.664,-88.29199999999997,0.0
29.658,-88.15199999999999,0.0
29.652,-88.01299999999998,0.0
29.646,-87.87299999999999,0.0
29.639,-87.73399999999998,0.0
29.633,-87.59500000000003,0.0
29.626,-87.45499999999998,0.0
29.619,-87.31599999999997,0.0
29.612,-87.17599999999999,0.0
29.605,-87.03699999999998,0.0
29.598,-86.89699999999999,0.0
29.591,-86.75799999999998,0.0
29.583,-86.61900000000003,0.0
29.576,-86.47899999999998,0.0
29.568,-86.33999999999997,0.0
29.56,-86.20100000000002,0.0
29.552,-86.06099999999998,0.0
29.544,-85.92200000000003,0.0
29.536,-85.78300000000002,0.9737026615773439
29.528,-85.644,1.0295142558250872
29.519,-85.50400000000002,1.008135503877267
29.511,-85.36500000000001,1.0067706651086707
29.502,-85.226,0.994951904800153
29.493,-85.08699999999999,0.9299630116781926
29.484,-84.94799999999998,0.9183838352799957
29.475,-84.80900000000003,0.9138146098733102
29.466,-84.67000000000002,0.9026453562784551
29.457,-84.531,0.902932981609117
29.447,-84.392,0.8403661912539133
29.438,-84.25299999999999,0.0
29.428,-84.11399999999998,0.0
29.418,-83.97500000000002,0.6342025125861567
29.408,-83.83600000000001,0.687013402018064
29.398,-83.697,0.5557344811133352
29.388,-83.55799999999999,0.40567614853109707
29.378,-83.41899999999998,0.41037609426699323
29.367,-83.27999999999997,0.5093875422348709
29.357,-83.14100000000002,0.5777735111055367
29.346,-83.00200000000001,0.4737401767680129
29.335,-82.86399999999998,0.4276961795598264
29.325,-82.72500000000002,0.3347018888654998
29.314,-82.58600000000001,0.31968488904512726
29.302,-82.44799999999998,0.43388129104699746
29.291,-82.30900000000003,0.4766354896068623
29.28,-82.17000000000002,0.4225491812450718
29.268,-82.03199999999998,0.3758078462191111
29.256,-81.89299999999997,0.37221817670360235
29.245,-81.75400000000002,0.33439256903417874
29.233,-81.61599999999999,0.2987578965250605
29.221,-81.47699999999998,0.49389750417353845
29.209,-81.339,0.9738151586611545
29.196,-81.19999999999999,1.261923679195584
29.184,-81.06200000000001,1.3801485086860348
29.171,-80.92399999999998,1.8737542500677056
29.159,-80.78500000000003,2.46307799427276
29.146,-80.64699999999999,3.3860994781296188
29.133,-80.50900000000001,4.226149546238642
29.12,-80.37,4.265817591893041
29.107,-80.23200000000003,0.0
29.094,-80.094,0.0
29.08,-79.95600000000002,0.0
29.067,-79.81799999999998,0.0
29.053,-79.67899999999997,0.0
29.039,-79.541,0.0
29.025,-79.40300000000002,0.0
29.011,-79.26499999999999,0.0
28.997,-79.12700000000001,0.0
28.983,-78.98899999999998,0.0
28.969,-78.851,0.0
28.954,-78.714,0.0
28.939,-78.57600000000002,0.0
28.925,-78.43799999999999,0.0
28.91,-78.30000000000001,0.0
28.895,-78.16199999999998,0.0
28.88,-78.02499999999998,0.0
28.865,-77.887,0.0
28.849,-77.74900000000002,0.0
28.834,-77.61200000000002,0.0
28.818,-77.47399999999999,0.0
28.802,-77.33699999999999,0.0
28.786,-77.19900000000001,0.0
28.771,-77.06200000000001,0.0
28.754,-76.92399999999998,0.0
28.738,-76.78699999999998,0.0
28.722,-76.649,0.0
28.705,-76.512,0.0
28.689,-76.375,0.0
28.672,-76.238,0.0
28.655,-76.10000000000002,0.0
28.638,-75.96300000000002,0.0
28.621,-75.82600000000002,0.0
28.604,-75.68900000000002,0.0
28.587,-75.55200000000002,0.0
28.569,-75.41500000000002,0.0
28.552,-75.27800000000002,0.0
28.534,-75.14100000000002,0.0
28.516,-75.00400000000002,0.0
28.498,-74.86700000000002,0.0
28.48,-74.731,0.0
28.462,-74.594,0.0
28.444,-74.457,0.0
28.425,-74.32,0.0
28.407,-74.18400000000003,0.0
28.388,-74.04700000000003,0.0
28.369,-73.911,0.0
28.351,-73.774,0.0
28.331,-73.63799999999998,0.0
28.312,-73.50099999999998,0.0
28.293,-73.36500000000001,0.0
28.274,-73.22899999999998,0.0
28.254,-73.09199999999998,0.0
28.235,-72.95600000000002,0.0
28.215,-72.82,0.0
28.195,-72.68400000000003,0.0
28.175,-72.548,0.0
28.155,-72.41199999999998,0.0
28.135,-72.27499999999998,0.0
28.114,-72.13999999999999,0.0
28.094,-72.00400000000002,0.0
28.073,-71.868,0.0
28.052,-71.73200000000003,0.0
28.032,-71.596,0.0
28.011,-71.45999999999998,0.0
27.99,-71.32499999999999,0.0
27.968,-71.18900000000002,0.0
27.947,-71.05399999999997,0.0
27.926,-70.918,0.0
27.904,-70.78199999999998,0.0
27.882,-70.64699999999999,0.0
27.861,-70.512,0.0
27.839,-70.37599999999998,0.0
27.817,-70.24099999999999,0.0
27.795,-70.106,0.0
27.772,-69.971,0.0
27.75,-69.83499999999998,0.0
27.727,-69.69999999999999,0.0
27.705,-69.565,0.0
27.682,-69.43,0.0
27.659,-69.29500000000002,0.0
27.636,-69.16000000000003,0.0
27.613,-69.02600000000001,0.0
27.59,-68.89100000000002,0.0
27.566,-68.75599999999997,0.0
27.543,-68.62099999999998,0.0
27.519,-68.48700000000002,0.0
27.496,-68.35199999999998,0.0
27.472,-68.21800000000002,0.0
27.448,-68.08300000000003,0.0
27.424,-67.94900000000001,0.0
27.4,-67.81400000000002,0.0
27.375,-67.68,0.0
27.351,-67.54599999999999,0.0
27.326,-67.41199999999998,0.0
27.302,-67.27800000000002,0.0
27.277,-67.144,0.0
27.252,-67.00900000000001,0.0
27.227,-66.875,0.0
26.597,-126.886,0.0
26.625,-126.75299999999999,0.0
26.654,-126.62100000000001,0.0
26.682,-126.488,0.0
26.71,-126.356,0.0
26.738,-126.22300000000001,0.0
26.765,-126.09,0.0
26.793,-125.957,0.0
26.82,-125.82400000000001,0.0
26.848,-125.691,0.0
26.875,-125.55799999999999,0.0
26.902,-125.42500000000001,0.0
26.929,-125.292,0.0
26.956,-125.15899999999999,0.0
26.983,-125.02600000000001,0.0
27.01,-124.893,0.0
27.036,-124.75899999999999,0.0
27.063,-124.626,0.0
27.089,-124.49199999999999,0.0
27.115,-124.35900000000001,0.0
27.141,-124.225,0.0
27.167,-124.09200000000001,0.0
27.193,-123.958,0.0
27.219,-123.82400000000001,0.0
27.245,-123.69,0.0
27.27,-123.55600000000001,0.0
27.295,-123.422,0.0
27.321,-123.28800000000001,0.0
27.346,-123.154,0.0
27.371,-123.02000000000001,0.0
27.396,-122.886,0.0
27.421,-122.75200000000001,0.0
27.445,-122.618,0.0
27.47,-122.483,0.0
27.494,-122.34899999999999,0.0
27.519,-122.215,0.0
27.543,-122.08000000000001,0.0
27.567,-121.946,0.0
27.591,-121.811,0.0
27.615,-121.67599999999999,0.0
27.638,-121.542,0.0
27.662,-121.40700000000001,0.0
27.686,-121.27199999999999,0.0
27.709,-121.137,0.0
27.732,-121.00200000000001,0.0
27.755,-120.86699999999999,0.0
27.778,-120.732,0.0
27.801,-120.59700000000001,0.0
27.824,-120.46199999999999,0.0
27.847,-120.327,0.0
27.869,-120.19200000000001,0.0
27.892,-120.05600000000001,0.0
27.914,-119.92099999999999,0.0
27.936,-119.786,0.0
27.958,-119.65,0.0
27.98,-119.51499999999999,0.0
28.002,-119.37899999999999,0.0
28.024,-119.244,0.0
28.045,-119.108,0.0
28.067,-118.97200000000001,0.0
28.088,-118.83699999999999,0.0
28.109,-118.701,0.0
28.13,-118.565,0.0
28.151,-118.429,0.0
28.172,-118.293,0.0
28.193,-118.15700000000001,0.0
28.213,-118.02099999999999,0.0
28.234,-117.88499999999999,0.0
28.254,-117.749,0.0
28.275,-117.613,0.0
28.295,-117.477,0.0
28.315,-117.34100000000001,0.0
28.335,-117.20400000000001,0.0
28.354,-117.06800000000001,0.0
28.374,-116.93199999999999,0.0
28.393,-116.79499999999999,0.0
28.413,-116.65899999999999,0.0
28.432,-116.52199999999999,0.0
28.451,-116.386,0.0
28.47,-116.249,0.0
28.489,-116.113,0.0
28.508,-115.976,0.0
28.527,-115.839,0.0
28.545,-115.702,0.0
28.564,-115.566,0.0
28.582,-115.429,0.0
28.6,-115.292,0.0
28.618,-115.155,0.0
28.636,-115.018,0.0
28.654,-114.881,0.0
28.672,-114.744,0.0
28.689,-114.607,0.0
28.707,-114.47,0.0
28.724,-114.332,0.0
28.741,-114.195,0.0
28.758,-114.05799999999999,0.0
28.775,-113.92099999999999,0.0
28.792,-113.78299999999999,0.0
28.809,-113.64599999999999,0.0
28.826,-113.50899999999999,0.0
28.842,-113.37100000000001,0.0
28.858,-113.23400000000001,0.0
28.875,-113.096,0.0
28.891,-112.958,0.0
28.907,-112.821,0.0
28.923,-112.68299999999999,0.0
28.938,-112.54599999999999,0.0
28.954,-112.40799999999999,0.0
28.969,-112.27000000000001,0.0
28.985,-112.132,0.0
29.0,-111.995,0.0
29.015,-111.857,0.0
29.03,-111.719,0.0
29.045,-111.58099999999999,0.0
29.06,-111.44300000000001,0.0
29.075,-111.305,0.0
29.089,-111.167,0.0
29.103,-111.029,0.0
29.118,-110.89099999999999,0.0
29.132,-110.75299999999999,0.0
29.146,-110.614,0.0
29.16,-110.476,0.0
29.174,-110.338,0.0
29.187,-110.19999999999999,0.0
29.201,-110.061,0.0
29.214,-109.923,0.0
29.227,-109.785,0.0
29.241,-109.64599999999999,0.0
29.254,-109.50800000000001,0.0
29.267,-109.37,0.0
29.279,-109.231,0.0
29.292,-109.09299999999999,0.0
29.305,-108.95400000000001,0.0
29.317,-108.815,0.0
29.329,-108.67699999999999,0.0
29.341,-108.53800000000001,0.0
29.353,-108.4,0.0
29.365,-108.261,0.0
29.377,-108.12200000000001,0.0
29.389,-107.983,0.0
29.4,-107.845,0.0
29.412,-107.70599999999999,0.0
29.423,-107.56700000000001,0.0
29.434,-107.428,0.0
29.445,-107.28899999999999,0.0
29.456,-107.15100000000001,0.0
29.467,-107.012,0.0
29.478,-106.87299999999999,0.0
29.488,-106.73400000000001,0.0
29.499,-106.595,0.0
29.509,-106.45599999999999,0.0
29.519,-106.31700000000001,0.0
29.529,-106.178,0.0
29.539,-106.03899999999999,0.0
29.549,-105.899,0.0
29.559,-105.75999999999999,0.0
29.568,-105.62100000000001,0.0
29.578,-105.482,0.0
29.587,-105.34299999999999,0.0
29.596,-105.203,0.0
29.605,-105.064,0.18527963270764913
29.614,-104.92500000000001,1.3378044429579896
29.623,-104.786,1.3386317992581156
29.632,-104.64599999999999,1.3372104053938032
29.64,-104.507,1.2842858914929556
29.649,-104.368,0.9494203874307003
29.657,-104.22800000000001,0.7471269477476625
29.665,-104.089,0.6210550703755301
29.673,-103.94999999999999,0.2879437427412041
29.681,-103.81,0.16388479760933344
29.689,-103.67099999999999,0.32077262447272176
29.697,-103.531,0.5317448451619762
29.704,-103.392,0.6024315338380464
29.712,-103.25200000000001,0.565426949833935
29.719,-103.113,0.552099676585877
29.726,-102.97300000000001,0.4807681065963167
29.733,-102.834,0.3900125301762876
29.74,-102.69400000000002,0.150657976688057
29.747,-102.55399999999997,0.350870323847658
29.754,-102.41500000000002,1.0678810420081501
29.761,-102.27499999999998,1.202562880579458
29.767,-102.13600000000002,1.1935711185567306
29.773,-101.99599999999998,1.0922274947450734
29.779,-101.856,0.8067917295089684
29.786,-101.71699999999998,0.43690871780105367
29.792,-101.577,0.40471238242708546
29.797,-101.43700000000001,0.48632660039032033
29.803,-101.298,0.42584322851243206
29.809,-101.15800000000002,0.3767176464279453
29.814,-101.01799999999997,0.3890839781547047
29.819,-100.87799999999999,0.42465172960100095
29.825,-100.73899999999998,0.32228103256126217
29.83,-100.59899999999999,0.2948437352324817
29.835,-100.459,0.4174987610299448
29.839,-100.31900000000002,0.4994995495395011
29.844,-100.17899999999997,0.5420822471080036
29.849,-100.04000000000002,0.601960319716378
29.853,-99.89999999999998,0.6358773842383457
29.857,-99.75999999999999,0.5937994146602058
29.862,-99.62,0.5986752991975761
29.866,-99.48000000000002,0.6420745319506123
29.87,-99.33999999999997,0.5382308871550372
29.874,-99.19999999999999,0.515577052140915
29.877,-99.06,0.5688004833275185
29.881,-98.92099999999999,0.5448722064587724
29.884,-98.781,0.5161491845269699
29.888,-98.64100000000002,0.5376301086356047
29.891,-98.50099999999998,0.6845155008339856
29.894,-98.36099999999999,0.5420504868272804
29.897,-98.221,0.5001055628971846
29.9,-98.08100000000002,0.5123981328890183
29.902,-97.94099999999997,0.6095459067867164
29.905,-97.80099999999999,0.7424482763135346
29.907,-97.661,0.7205156647316636
29.91,-97.52100000000002,0.7010918241497331
29.912,-97.38099999999997,0.4291189162924935
29.914,-97.24099999999999,0.4400896195731126
29.916,-97.101,0.49132031261195225
29.918,-96.96100000000001,0.4373302234279695
29.919,-96.82100000000003,0.43888633901339874
29.921,-96.68099999999998,0.46188151101743563
29.922,-96.541,0.4473313456262366
29.924,-96.40100000000001,0.45109867741675946
29.925,-96.26100000000002,0.494891843060424
29.926,-96.12099999999998,0.43483112612684266
29.927,-95.981,0.44382517736438243
29.928,-95.84100000000001,0.5873081523048821
29.928,-95.70100000000002,0.9189565354280312
29.929,-95.56099999999998,1.0265589842642853
29.929,-95.42099999999999,1.037533433432417
29.93,-95.281,0.9628649058289397
29.93,-95.14100000000002,0.9397879597500433
29.93,-95.00099999999998,0.6595196907170845
29.93,-94.86099999999999,0.2992974564560176
29.93,-94.721,0.2549155212114488
29.929,-94.58100000000002,0.3314611029506866
29.929,-94.44099999999997,0.4730732483093906
29.928,-94.30099999999999,0.8126753389189117
29.928,-94.161,0.994552628915212
29.927,-94.02100000000002,1.078160625543838
29.926,-93.88099999999997,1.0744264227814289
29.925,-93.74099999999999,1.0428645316141312
29.924,-93.601,1.1115928076668107
29.922,-93.46100000000001,1.504445220774388
29.921,-93.32100000000003,1.7366896129315406
29.919,-93.18099999999998,1.5704464573999788
29.918,-93.041,1.4224860739272347
29.916,-92.90100000000001,0.9695747775350588
29.914,-92.76100000000002,0.5474858282547862
29.912,-92.62099999999998,0.4215524597424986
29.91,-92.481,0.43089971890689394
29.907,-92.34100000000001,0.5310948314882536
29.905,-92.20100000000002,0.8949389189528938
29.902,-92.06099999999998,0.9253647903415617
29.9,-91.92099999999999,0.9270424451004876
29.897,-91.781,0.7541848461779758
29.894,-91.64100000000002,0.5645464860467522
29.891,-91.50099999999998,0.596137615139543
29.888,-91.36099999999999,0.44597817312595
29.884,-91.221,0.445012752179247
29.881,-91.08100000000002,0.44842823467346593
29.877,-90.94099999999997,0.5326394778975696
29.874,-90.80099999999999,0.5302568410160218
29.87,-90.66199999999998,0.6501526433412387
29.866,-90.52199999999999,1.2503253784186004
29.862,-90.382,2.126898222330862
29.858,-90.24200000000002,2.5795817146010425
29.853,-90.10199999999998,2.5420023120301423
29.849,-89.96199999999999,2.596428462817956
29.844,-89.822,1.9513570285281923
29.839,-89.68299999999999,1.1275971953539583
29.835,-89.543,0.34869029096584897
29.83,-89.40300000000002,0.2300888268901205
29.825,-89.26299999999998,0.2269292757814145
29.819,-89.12299999999999,0.22680486946391606
29.814,-88.98399999999998,0.0
29.809,-88.844,0.0
29.803,-88.70400000000001,0.0
29.797,-88.565,0.0
29.792,-88.42500000000001,0.0
29.786,-88.28500000000003,0.0
29.78,-88.14499999999998,0.0
29.773,-88.00599999999997,0.0
29.767,-87.86599999999999,0.0
29.761,-87.726,0.0
29.754,-87.58699999999999,0.0
29.747,-87.447,0.0
29.741,-87.30799999999999,0.0
29.734,-87.168,0.0
29.727,-87.029,0.0
29.719,-86.88900000000001,0.0
29.712,-86.75,0.0
29.705,-86.61000000000001,0.0
29.697,-86.471,0.0
29.689,-86.33100000000002,0.0
29.681,-86.19200000000001,0.0
29.674,-86.05200000000002,0.0
29.665,-85.91300000000001,1.2612475946747952
29.657,-85.77300000000002,1.2131894312198839
29.649,-85.63400000000001,1.0572185006157664
29.64,-85.495,1.0289486706843365
29.632,-85.35500000000002,1.0074724553703387
29.623,-85.21600000000001,0.9946536889007127
29.614,-85.077,0.9293934123269477
29.605,-84.93799999999999,0.9151827974435749
29.596,-84.798,0.893220450825566
29.587,-84.65899999999999,0.9024427564834725
29.578,-84.51999999999998,0.8778979179971486
29.568,-84.38099999999997,0.7565021969865393
29.559,-84.24099999999999,0.7561320196403923
29.549,-84.10199999999998,0.7050839390552591
29.539,-83.96300000000002,0.6870094633760151
29.529,-83.82400000000001,0.6870098697650332
29.519,-83.685,0.686640149408235
29.509,-83.54599999999999,0.551383651613024
29.499,-83.40699999999998,0.4156372761618928
29.488,-83.26799999999997,0.4279251254997153
29.478,-83.12900000000002,0.4860169391529527
29.467,-82.99000000000001,0.43422443706857694
29.456,-82.851,0.40528818570604663
29.446,-82.71199999999999,0.33425470252833084
29.434,-82.57299999999998,0.5602386456566383
29.423,-82.435,0.6430585124117136
29.412,-82.29599999999999,0.706797575857283
29.401,-82.15699999999998,0.68800575723439
29.389,-82.01799999999997,0.4796158247913814
29.377,-81.88,0.43198124487661216
29.366,-81.74099999999999,0.3458924592541996
29.354,-81.60199999999998,0.43312783088987095
29.342,-81.46300000000002,0.906278830299605
29.329,-81.32499999999999,1.2341873211105034
29.317,-81.18599999999998,1.4489644057785036
29.305,-81.048,1.4196700683075456
29.292,-80.90899999999999,1.3666567796649565
29.279,-80.77100000000002,1.8990841829407974
29.267,-80.632,2.4666525920277267
29.254,-80.49400000000003,3.40972472444906
29.241,-80.35500000000002,3.943615473058551
29.228,-80.21699999999998,0.0
29.214,-80.07900000000001,0.0
29.201,-79.94,0.0
29.187,-79.80200000000002,0.0
29.174,-79.66399999999999,0.0
29.16,-79.52600000000001,0.0
29.146,-79.387,0.0
29.132,-79.24900000000002,0.0
29.118,-79.11099999999999,0.0
29.104,-78.97300000000001,0.0
29.089,-78.83499999999998,0.0
29.075,-78.697,0.0
29.06,-78.55900000000003,0.0
29.045,-78.42099999999999,0.0
29.03,-78.28300000000002,0.0
29.015,-78.14499999999998,0.0
29.0,-78.007,0.0
28.985,-77.86900000000003,0.0
28.97,-77.73200000000003,0.0
28.954,-77.594,0.0
28.939,-77.45600000000002,0.0
28.923,-77.31799999999998,0.0
28.907,-77.18099999999998,0.0
28.891,-77.043,0.0
28.875,-76.906,0.0
28.859,-76.76799999999997,0.0
28.842,-76.63099999999997,0.0
28.826,-76.493,0.0
28.809,-76.356,0.0
28.792,-76.21800000000002,0.0
28.776,-76.08100000000002,0.0
28.759,-75.94400000000002,0.0
28.742,-75.80700000000002,0.0
28.724,-75.66899999999998,0.0
28.707,-75.53199999999998,0.0
28.69,-75.39499999999998,0.0
28.672,-75.25799999999998,0.0
28.654,-75.12099999999998,0.0
28.636,-74.98399999999998,0.0
28.619,-74.84699999999998,0.0
28.6,-74.70999999999998,0.0
28.582,-74.57299999999998,0.0
28.564,-74.43599999999998,0.0
28.546,-74.29899999999998,0.0
28.527,-74.16300000000001,0.0
28.508,-74.02600000000001,0.0
28.49,-73.88900000000001,0.0
28.471,-73.75299999999999,0.0
28.452,-73.61599999999999,0.0
28.432,-73.47899999999998,0.0
28.413,-73.34300000000002,0.0
28.394,-73.20600000000002,0.0
28.374,-73.07,0.0
28.355,-72.93400000000003,0.0
28.335,-72.79700000000003,0.0
28.315,-72.661,0.0
28.295,-72.52499999999998,0.0
28.275,-72.38900000000001,0.0
28.255,-72.25200000000001,0.0
28.234,-72.11599999999999,0.0
28.214,-71.98000000000002,0.0
28.193,-71.844,0.0
28.172,-71.70800000000003,0.0
28.151,-71.572,0.0
