lat,lon,estimated_report_fourhours_per_year_grid_130_cropped_blurred
21.478,-121.29599999999999,0.0
21.501,-121.168,0.0
21.524,-121.03999999999999,0.0
21.548,-120.911,0.0
21.571,-120.78299999999999,0.0
21.593,-120.654,0.0
21.616,-120.52600000000001,0.0
21.639,-120.39699999999999,0.0
21.662,-120.269,0.0
21.684,-120.13999999999999,0.0
21.706,-120.012,0.0
21.729,-119.88300000000001,0.0
21.751,-119.75399999999999,0.0
21.773,-119.625,0.0
21.795,-119.49700000000001,0.0
21.817,-119.368,0.0
21.838,-119.239,0.0
21.86,-119.11000000000001,0.0
21.881,-118.981,0.0
21.903,-118.852,0.0
21.924,-118.72300000000001,0.0
21.945,-118.594,0.0
21.966,-118.464,0.0
21.987,-118.33500000000001,0.0
22.008,-118.20599999999999,0.0
22.028,-118.077,0.0
22.049,-117.947,0.0
22.069,-117.81800000000001,0.0
22.09,-117.68799999999999,0.0
22.11,-117.559,0.0
22.13,-117.429,0.0
22.15,-117.30000000000001,0.0
22.17,-117.16999999999999,0.0
22.19,-117.041,0.0
22.209,-116.911,0.0
22.229,-116.781,0.0
22.248,-116.65100000000001,0.0
22.267,-116.52199999999999,0.0
22.287,-116.392,0.0
22.306,-116.262,0.0
22.325,-116.132,0.0
22.343,-116.00200000000001,0.0
22.362,-115.87200000000001,0.0
22.381,-115.74199999999999,0.0
22.399,-115.612,0.0
22.418,-115.482,0.0
22.436,-115.352,0.0
22.454,-115.22200000000001,0.0
22.472,-115.09100000000001,0.0
22.49,-114.96100000000001,0.0
22.508,-114.83099999999999,0.0
22.525,-114.69999999999999,0.0
22.543,-114.57,0.0
22.56,-114.44,0.0
22.578,-114.309,0.0
22.595,-114.179,0.0
22.612,-114.048,0.0
22.629,-113.918,0.0
22.646,-113.787,0.0
22.663,-113.656,0.0
22.679,-113.52600000000001,0.0
22.696,-113.39500000000001,0.0
22.712,-113.26400000000001,0.0
22.728,-113.13300000000001,0.0
22.745,-113.00299999999999,0.0
22.761,-112.87200000000001,0.0
22.777,-112.74100000000001,0.0
22.792,-112.61000000000001,0.0
22.808,-112.47900000000001,0.0
22.824,-112.34800000000001,0.0
22.839,-112.21700000000001,0.0
22.855,-112.08600000000001,0.0
22.87,-111.95500000000001,0.0
22.885,-111.82400000000001,0.0
22.9,-111.69300000000001,0.0
22.915,-111.56200000000001,0.0
22.93,-111.43100000000001,0.0
22.944,-111.299,0.0
22.959,-111.168,0.0
22.973,-111.037,0.0
22.988,-110.905,0.0
23.002,-110.774,0.0
23.016,-110.643,0.0
23.03,-110.511,0.0
23.044,-110.38,0.0
23.057,-110.24799999999999,0.0
23.071,-110.11699999999999,0.0
23.084,-109.98500000000001,0.0
23.098,-109.85400000000001,0.0
23.111,-109.72200000000001,0.0
23.124,-109.59100000000001,0.0
23.137,-109.459,0.0
23.15,-109.327,0.0
23.163,-109.196,0.0
23.176,-109.064,0.0
23.188,-108.93199999999999,0.0
23.201,-108.80099999999999,0.0
23.213,-108.66900000000001,0.0
23.225,-108.537,0.0
23.237,-108.405,0.0
23.249,-108.273,0.0
23.261,-108.14099999999999,0.0
23.273,-108.00899999999999,0.0
23.284,-107.87799999999999,0.0
23.296,-107.74600000000001,0.0
23.307,-107.614,0.0
23.318,-107.482,0.0
23.33,-107.35,0.0
23.341,-107.21700000000001,0.0
23.351,-107.08500000000001,0.0
23.362,-106.953,0.0
23.373,-106.821,0.0
23.383,-106.689,0.0
23.394,-106.55699999999999,0.0
23.404,-106.42500000000001,0.0
23.414,-106.292,0.0
23.424,-106.16,0.0
23.434,-106.02799999999999,0.0
23.444,-105.89599999999999,0.0
23.454,-105.763,0.0
23.464,-105.631,0.0
23.473,-105.499,0.0
23.482,-105.36600000000001,0.0
23.492,-105.23400000000001,0.0
23.501,-105.102,0.0
23.51,-104.969,0.0
23.519,-104.83699999999999,0.0
23.527,-104.70400000000001,0.0
23.536,-104.572,0.0
23.545,-104.439,0.0
23.553,-104.30699999999999,0.0
23.561,-104.174,0.0
23.569,-104.042,0.0
23.578,-103.90899999999999,0.0
23.585,-103.77600000000001,0.0
23.593,-103.644,0.0
23.601,-103.51100000000002,0.0
23.609,-103.37900000000002,0.0
23.616,-103.24599999999998,0.0
23.623,-103.113,0.0
23.631,-102.981,0.0
23.638,-102.84800000000001,0.0
23.645,-102.71499999999997,0.0
23.652,-102.582,0.0
23.658,-102.44999999999999,0.0
23.665,-102.31700000000001,0.0
23.671,-102.18400000000003,0.0
23.678,-102.05099999999999,0.0
23.684,-101.91899999999998,0.0
23.69,-101.786,0.0
23.696,-101.65300000000002,0.0
23.702,-101.51999999999998,0.0
23.708,-101.387,0.0
23.714,-101.25400000000002,0.0
23.719,-101.12200000000001,0.0
23.725,-100.98899999999998,0.0
23.73,-100.856,0.0
23.735,-100.72300000000001,0.0
23.74,-100.58999999999997,0.0
23.745,-100.457,0.0
23.75,-100.32400000000001,0.0
23.755,-100.19099999999997,0.0
23.759,-100.05799999999999,0.0
23.764,-99.92500000000001,0.0
23.768,-99.79199999999997,0.0
23.772,-99.65899999999999,0.0
23.777,-99.52600000000001,0.0
23.781,-99.39299999999997,0.0
23.784,-99.25999999999999,0.0
23.788,-99.12700000000001,0.0
23.792,-98.99400000000003,0.0
23.795,-98.86099999999999,0.0
23.799,-98.72800000000001,0.0
23.802,-98.59500000000003,0.0
23.805,-98.46199999999999,0.0
23.808,-98.32900000000001,0.0
23.811,-98.19600000000003,0.0
23.814,-98.06299999999999,0.0
23.817,-97.93,0.0
23.819,-97.79700000000003,0.0
23.822,-97.66300000000001,0.0
23.824,-97.52999999999997,0.0
23.826,-97.39699999999999,0.0
23.828,-97.26400000000001,0.0
23.83,-97.13099999999997,0.0
23.832,-96.99799999999999,0.0
23.834,-96.86500000000001,0.0
23.836,-96.73200000000003,0.0
23.837,-96.59899999999999,0.0
23.838,-96.46499999999997,0.0
23.84,-96.332,0.0
23.841,-96.19900000000001,0.0
23.842,-96.06599999999997,0.0
23.843,-95.93299999999999,0.0
23.844,-95.80000000000001,0.0
23.844,-95.66699999999997,0.0
23.845,-95.53300000000002,0.0
23.845,-95.39999999999998,0.0
23.845,-95.267,0.0
23.846,-95.13400000000001,0.0
23.846,-95.00099999999998,0.0
23.846,-94.868,0.0
23.845,-94.73500000000001,0.0
23.845,-94.601,0.0
23.845,-94.46800000000002,0.0
23.844,-94.33499999999998,0.0
23.844,-94.202,0.0
23.843,-94.06900000000002,0.0
23.842,-93.93599999999998,0.0
23.841,-93.803,0.0
23.84,-93.66899999999998,0.0
23.838,-93.536,0.0
23.837,-93.40300000000002,0.0
23.836,-93.26999999999998,0.0
23.834,-93.137,0.0
23.832,-93.00400000000002,0.0
23.83,-92.87099999999998,0.0
23.828,-92.73700000000002,0.0
23.826,-92.60399999999998,0.0
23.824,-92.471,0.0
23.822,-92.33800000000002,0.0
23.819,-92.20499999999998,0.0
23.817,-92.072,0.0
23.814,-91.93900000000002,0.0
23.811,-91.80599999999998,0.0
23.808,-91.673,0.0
23.805,-91.54000000000002,0.0
23.802,-91.40699999999998,0.0
23.799,-91.274,0.0
23.795,-91.14100000000002,0.0
23.792,-91.007,0.0
23.788,-90.87400000000002,0.0
23.785,-90.74099999999999,0.0
23.781,-90.608,0.0
23.777,-90.47500000000002,0.0
23.773,-90.34199999999998,0.0
23.768,-90.209,0.0
23.764,-90.07600000000002,0.0
23.759,-89.94299999999998,0.0
23.755,-89.81099999999998,0.0
23.75,-89.678,0.0
23.745,-89.54500000000002,0.0
23.74,-89.41199999999998,0.0
23.735,-89.279,0.0
23.73,-89.14600000000002,0.0
23.725,-89.01299999999998,0.0
23.719,-88.88,0.0
23.714,-88.74700000000001,0.0
23.708,-88.61399999999998,0.0
23.702,-88.48200000000003,0.0
23.696,-88.34899999999999,0.0
23.69,-88.21600000000001,0.0
23.684,-88.08300000000003,0.0
23.678,-87.94999999999999,0.0
23.672,-87.81700000000001,0.0
23.665,-87.685,0.0
23.658,-87.55200000000002,0.0
23.652,-87.41899999999998,0.0
23.645,-87.286,0.0
23.638,-87.154,0.0
23.631,-87.02100000000002,0.0
23.623,-86.88799999999998,0.0
23.616,-86.75599999999997,0.0
23.609,-86.62299999999999,0.0
23.601,-86.49000000000001,0.0
23.593,-86.358,0.0
23.586,-86.22500000000002,0.0
23.578,-86.09300000000002,0.0
23.57,-85.95999999999998,0.0
23.561,-85.827,0.0
23.553,-85.695,0.0
23.545,-85.56200000000001,0.0
23.536,-85.43,0.0
23.528,-85.29700000000003,0.0
23.519,-85.16500000000002,0.0
23.51,-85.03300000000002,0.0
23.501,-84.89999999999998,0.0
23.492,-84.76799999999997,0.0
23.482,-84.63499999999999,0.0
23.473,-84.50299999999999,0.0
23.464,-84.37099999999998,0.0
23.454,-84.238,0.0
23.444,-84.106,0.0
23.435,-83.97399999999999,0.0
23.425,-83.84100000000001,0.0
23.414,-83.709,0.0
23.404,-83.577,0.0
23.394,-83.445,0.0
23.384,-83.31299999999999,0.0
23.373,-83.18099999999998,0.0
23.362,-83.048,0.0
23.352,-82.916,0.0
23.341,-82.78399999999999,0.0
23.33,-82.65199999999999,0.0
23.319,-82.51999999999998,0.0
23.307,-82.38799999999998,0.0
23.296,-82.25599999999997,0.0
23.284,-82.12400000000002,0.0
23.273,-81.99200000000002,0.0
23.261,-81.86000000000001,0.0
23.249,-81.72800000000001,0.0
23.237,-81.59699999999998,0.0
23.225,-81.46499999999997,0.0
23.213,-81.33300000000003,0.0
23.201,-81.20100000000002,0.0
23.188,-81.06900000000002,0.0
23.176,-80.93799999999999,0.0
23.163,-80.80599999999998,0.0
23.15,-80.67399999999998,0.0
23.137,-80.543,0.0
23.124,-80.411,0.0
23.111,-80.279,0.0
23.098,-80.14800000000002,0.0
23.085,-80.01600000000002,0.0
23.071,-79.88499999999999,0.0
23.058,-79.75299999999999,0.0
23.044,-79.62200000000001,0.0
23.03,-79.49000000000001,0.0
23.016,-79.35899999999998,0.0
23.002,-79.22800000000001,0.0
22.988,-79.096,0.0
22.973,-78.96499999999997,0.0
22.959,-78.834,0.0
22.945,-78.702,0.0
22.93,-78.57100000000003,0.0
22.915,-78.44,0.0
22.9,-78.30900000000003,0.0
22.885,-78.178,0.0
22.87,-78.04700000000003,0.0
22.855,-77.91500000000002,0.0
22.839,-77.78399999999999,0.0
22.824,-77.65300000000002,0.0
22.808,-77.52199999999999,0.0
22.793,-77.392,0.0
22.777,-77.26100000000002,0.0
22.761,-77.13,0.0
22.745,-76.99900000000002,0.0
22.729,-76.868,0.0
22.712,-76.73700000000002,0.0
22.696,-76.60700000000003,0.0
22.679,-76.476,0.0
22.663,-76.34500000000003,0.0
22.646,-76.21499999999997,0.0
22.629,-76.084,0.0
22.612,-75.95400000000001,0.0
22.595,-75.82299999999998,0.0
22.578,-75.69299999999998,0.0
22.561,-75.56200000000001,0.0
22.543,-75.43200000000002,0.0
22.526,-75.30099999999999,0.0
22.508,-75.17099999999999,0.0
22.49,-75.041,0.0
22.472,-74.91000000000003,0.0
22.454,-74.77999999999997,0.0
22.436,-74.64999999999998,0.0
22.418,-74.51999999999998,0.0
22.399,-74.38999999999999,0.0
22.381,-74.25999999999999,0.0
22.362,-74.13,0.0
22.344,-74.0,0.0
22.325,-73.87,0.0
22.306,-73.74000000000001,0.0
22.287,-73.61000000000001,0.0
22.268,-73.48000000000002,0.0
22.248,-73.35000000000002,0.0
22.229,-73.22000000000003,0.0
22.209,-73.09100000000001,0.0
22.19,-72.96100000000001,0.0
22.17,-72.83100000000002,0.0
22.15,-72.702,0.0
22.13,-72.572,0.0
22.11,-72.44299999999998,0.0
22.09,-72.31299999999999,0.0
22.07,-72.18400000000003,0.0
22.049,-72.05399999999997,0.0
22.029,-71.92500000000001,0.0
22.008,-71.79599999999999,0.0
21.987,-71.666,0.0
21.966,-71.53699999999998,0.0
21.945,-71.40800000000002,0.0
21.924,-71.279,0.0
21.903,-71.14999999999998,0.0
21.882,-71.02100000000002,0.0
21.86,-70.892,0.0
21.839,-70.76299999999998,0.0
21.817,-70.63400000000001,0.0
21.795,-70.505,0.0
21.773,-70.37599999999998,0.0
21.751,-70.24700000000001,0.0
21.729,-70.11900000000003,0.0
21.707,-69.99000000000001,0.0
21.684,-69.86099999999999,0.0
21.662,-69.733,0.0
21.639,-69.60399999999998,0.0
21.617,-69.476,0.0
21.594,-69.34699999999998,0.0
21.571,-69.219,0.0
21.548,-69.08999999999997,0.0
21.525,-68.96199999999999,0.0
21.501,-68.834,0.0
21.478,-68.70600000000002,0.0
21.455,-68.577,0.0
21.431,-68.44900000000001,0.0
21.407,-68.32100000000003,0.0
21.383,-68.19299999999998,0.0
20.789,-125.40199999999999,0.0
20.816,-125.275,0.0
20.843,-125.148,0.0
20.87,-125.02199999999999,0.0
20.896,-124.89500000000001,0.0
20.923,-124.768,0.0
20.949,-124.64099999999999,0.0
20.976,-124.51400000000001,0.0
21.002,-124.387,0.0
21.028,-124.25999999999999,0.0
21.054,-124.132,0.0
21.08,-124.005,0.0
21.105,-123.87799999999999,0.0
21.131,-123.751,0.0
21.157,-123.62299999999999,0.0
21.182,-123.49600000000001,0.0
21.207,-123.368,0.0
21.233,-123.24100000000001,0.0
21.258,-123.113,0.0
21.283,-122.98500000000001,0.0
21.307,-122.858,0.0
21.332,-122.72999999999999,0.0
21.357,-122.602,0.0
21.381,-122.47399999999999,0.0
21.406,-122.346,0.0
21.43,-122.21799999999999,0.0
21.454,-122.09,0.0
21.478,-121.96199999999999,0.0
21.502,-121.834,0.0
21.526,-121.70599999999999,0.0
21.55,-121.578,0.0
21.574,-121.44999999999999,0.0
21.597,-121.321,0.0
21.62,-121.19300000000001,0.0
21.644,-121.065,0.0
21.667,-120.936,0.0
21.69,-120.80799999999999,0.0
21.713,-120.679,0.0
21.736,-120.55000000000001,0.0
21.758,-120.422,0.0
21.781,-120.293,0.0
21.804,-120.16399999999999,0.0
21.826,-120.036,0.0
21.848,-119.90700000000001,0.0
21.87,-119.77799999999999,0.0
21.892,-119.649,0.0
21.914,-119.52000000000001,0.0
21.936,-119.39099999999999,0.0
21.958,-119.262,0.0
21.98,-119.13300000000001,0.0
22.001,-119.00399999999999,0.0
22.022,-118.875,0.0
22.044,-118.74600000000001,0.0
22.065,-118.61600000000001,0.0
22.086,-118.487,0.0
22.107,-118.358,0.0
22.128,-118.22800000000001,0.0
22.148,-118.09899999999999,0.0
22.169,-117.969,0.0
22.189,-117.84,0.0
22.21,-117.71000000000001,0.0
22.23,-117.58099999999999,0.0
22.25,-117.451,0.0
22.27,-117.321,0.0
22.29,-117.19200000000001,0.0
22.31,-117.06200000000001,0.0
22.329,-116.93199999999999,0.0
22.349,-116.80199999999999,0.0
22.368,-116.672,0.0
22.388,-116.542,0.0
22.407,-116.41300000000001,0.0
22.426,-116.28299999999999,0.0
22.445,-116.15199999999999,0.0
22.464,-116.02199999999999,0.0
22.482,-115.892,0.0
22.501,-115.762,0.0
22.519,-115.632,0.0
22.538,-115.50200000000001,0.0
22.556,-115.37100000000001,0.0
22.574,-115.24100000000001,0.0
22.592,-115.11099999999999,0.0
22.61,-114.97999999999999,0.0
22.628,-114.85,0.0
22.646,-114.719,0.0
22.663,-114.589,0.0
22.681,-114.458,0.0
22.698,-114.328,0.0
22.715,-114.197,0.0
22.733,-114.06700000000001,0.0
22.75,-113.936,0.0
22.766,-113.805,0.0
22.783,-113.674,0.0
22.8,-113.54400000000001,0.0
22.816,-113.41300000000001,0.0
22.833,-113.28200000000001,0.0
22.849,-113.15100000000001,0.0
22.865,-113.02000000000001,0.0
22.881,-112.88900000000001,0.0
22.897,-112.75800000000001,0.0
22.913,-112.62700000000001,0.0
22.929,-112.49600000000001,0.0
22.945,-112.36500000000001,0.0
22.96,-112.23400000000001,0.0
22.975,-112.10300000000001,0.0
22.991,-111.97200000000001,0.0
23.006,-111.84,0.0
23.021,-111.709,0.0
23.036,-111.578,0.0
23.051,-111.447,0.0
23.065,-111.315,0.0
23.08,-111.184,0.0
23.094,-111.05199999999999,0.0
23.108,-110.92099999999999,0.0
23.123,-110.78999999999999,0.0
23.137,-110.65799999999999,0.0
23.151,-110.52600000000001,0.0
23.165,-110.39500000000001,0.0
23.178,-110.263,0.0
23.192,-110.132,0.0
23.205,-110.0,0.0
23.219,-109.868,0.0
23.232,-109.737,0.0
23.245,-109.60499999999999,0.0
23.258,-109.47300000000001,0.0
23.271,-109.34100000000001,0.0
23.284,-109.21000000000001,0.0
23.297,-109.078,0.0
23.309,-108.946,0.0
23.322,-108.814,0.0
23.334,-108.68199999999999,0.0
23.346,-108.55000000000001,0.0
23.358,-108.418,0.0
23.37,-108.286,0.0
23.382,-108.154,0.0
23.394,-108.02199999999999,0.0
23.406,-107.88999999999999,0.0
23.417,-107.75800000000001,0.0
23.428,-107.626,0.0
23.44,-107.494,0.0
23.451,-107.362,0.0
23.462,-107.22900000000001,0.0
23.473,-107.09700000000001,0.0
23.484,-106.965,0.0
23.494,-106.833,0.0
23.505,-106.69999999999999,0.0
23.515,-106.56800000000001,0.0
23.526,-106.436,0.0
23.536,-106.303,0.0
23.546,-106.17099999999999,0.0
23.556,-106.03899999999999,0.0
23.566,-105.906,0.0
23.575,-105.774,0.0
23.585,-105.64099999999999,0.0
23.594,-105.50899999999999,0.0
23.604,-105.376,0.0
23.613,-105.244,0.0
23.622,-105.11099999999999,0.0
23.631,-104.97900000000001,0.0
23.64,-104.846,0.0
23.649,-104.714,0.0
23.658,-104.58099999999999,0.0
23.666,-104.44800000000001,0.0
23.674,-104.316,0.0
23.683,-104.18299999999999,0.0
23.691,-104.05000000000001,0.0
23.699,-103.918,0.0
23.707,-103.78500000000003,0.0
23.715,-103.65199999999999,0.0
23.723,-103.51999999999998,0.0
23.73,-103.387,0.0
23.738,-103.25400000000002,0.0
23.745,-103.12099999999998,0.0
23.752,-102.988,0.0
23.759,-102.856,0.0
23.766,-102.72300000000001,0.0
23.773,-102.58999999999997,0.0
23.78,-102.457,0.0
23.787,-102.32400000000001,0.0
23.793,-102.19099999999997,0.0
23.799,-102.05799999999999,0.0
23.806,-101.92500000000001,0.0
23.812,-101.79199999999997,0.0
23.818,-101.66000000000003,0.0
23.824,-101.52699999999999,0.0
23.83,-101.394,0.0
23.835,-101.26100000000002,0.0
23.841,-101.12799999999999,0.0
23.846,-100.995,0.0
23.852,-100.86200000000002,0.0
23.857,-100.72899999999998,0.0
23.862,-100.59500000000003,0.0
23.867,-100.46199999999999,0.0
23.872,-100.32900000000001,0.0
23.876,-100.19600000000003,0.0
23.881,-100.06299999999999,0.0
23.886,-99.93,0.0
23.89,-99.79700000000003,0.0
23.894,-99.66399999999999,0.0
23.898,-99.531,0.0
23.902,-99.39800000000002,0.0
23.906,-99.26400000000001,0.0
23.91,-99.13099999999997,0.0
23.914,-98.99799999999999,0.0
23.917,-98.86500000000001,0.0
23.921,-98.73200000000003,0.0
23.924,-98.59899999999999,0.0
23.927,-98.46499999999997,0.0
23.93,-98.332,0.0
23.933,-98.19900000000001,0.0
23.936,-98.06599999999997,0.0
23.939,-97.93299999999999,0.0
23.941,-97.79899999999998,0.0
23.944,-97.666,0.0
23.946,-97.53300000000002,0.0
23.948,-97.39999999999998,0.0
23.95,-97.26600000000002,0.0
23.952,-97.13299999999998,0.0
23.954,-97.0,0.0
23.956,-96.86700000000002,0.0
23.957,-96.733,0.0
23.959,-96.60000000000002,0.0
23.96,-96.46699999999998,0.0
23.962,-96.334,0.0
23.963,-96.19999999999999,0.0
23.964,-96.06700000000001,0.0
23.965,-95.93400000000003,0.0
23.965,-95.80099999999999,0.0
23.966,-95.66699999999997,0.0
23.967,-95.53399999999999,0.0
23.967,-95.40100000000001,0.0
23.967,-95.267,0.0
23.967,-95.13400000000001,0.0
23.968,-95.00099999999998,0.0
23.967,-94.868,0.0
23.967,-94.73399999999998,0.0
23.967,-94.601,0.0
23.967,-94.46800000000002,0.0
23.966,-94.334,0.0
23.965,-94.20100000000002,0.0
23.965,-94.06799999999998,0.0
23.964,-93.935,0.0
23.963,-93.80099999999999,0.0
23.962,-93.668,0.0
23.96,-93.53500000000003,0.0
23.959,-93.40199999999999,0.0
23.957,-93.26799999999997,0.0
23.956,-93.13499999999999,0.0
23.954,-93.00200000000001,0.0
23.952,-92.86900000000003,0.0
23.95,-92.73500000000001,0.0
23.948,-92.60199999999998,0.0
23.946,-92.469,0.0
23.944,-92.33600000000001,0.0
23.941,-92.202,0.0
23.939,-92.06900000000002,0.0
23.936,-91.93599999999998,0.0
23.933,-91.803,0.0
23.93,-91.66899999999998,0.0
23.927,-91.536,0.0
23.924,-91.40300000000002,0.0
23.921,-91.26999999999998,0.0
23.917,-91.137,0.0
23.914,-91.00400000000002,0.0
23.91,-90.87,0.0
23.906,-90.73700000000002,0.0
23.902,-90.60399999999998,0.0
23.898,-90.471,0.0
23.894,-90.33800000000002,0.0
23.89,-90.20499999999998,0.0
23.886,-90.072,0.0
23.881,-89.93900000000002,0.0
23.877,-89.805,0.0
23.872,-89.67200000000003,0.0
23.867,-89.53899999999999,0.0
23.862,-89.406,0.0
23.857,-89.27300000000002,0.0
23.852,-89.13999999999999,0.0
23.846,-89.007,0.0
23.841,-88.87400000000002,0.0
23.835,-88.74099999999999,0.0
23.83,-88.608,0.0
23.824,-88.47500000000002,0.0
23.818,-88.34199999999998,0.0
23.812,-88.209,0.0
23.806,-88.07600000000002,0.0
23.8,-87.94299999999998,0.0
23.793,-87.81,0.0
23.787,-87.678,0.0
23.78,-87.54500000000002,0.0
23.773,-87.41199999999998,0.0
23.766,-87.279,0.0
23.759,-87.14600000000002,0.0
23.752,-87.01299999999998,0.0
23.745,-86.88,0.0
23.738,-86.74799999999999,0.0
23.73,-86.61500000000001,0.0
23.723,-86.48200000000003,0.0
23.715,-86.34899999999999,0.0
23.707,-86.21699999999998,0.0
23.699,-86.084,0.0
23.691,-85.95100000000002,0.0
23.683,-85.81900000000002,0.0
23.675,-85.68599999999998,0.0
23.666,-85.553,0.0
23.658,-85.42099999999999,0.0
23.649,-85.28800000000001,0.0
23.64,-85.15499999999997,0.0
23.631,-85.02300000000002,0.0
23.622,-84.88999999999999,0.0
23.613,-84.75799999999998,0.0
23.604,-84.625,0.0
23.595,-84.493,0.0
23.585,-84.36000000000001,0.0
23.575,-84.22800000000001,0.0
23.566,-84.09500000000003,0.0
23.556,-83.96300000000002,0.0
23.546,-83.83100000000002,0.0
23.536,-83.69799999999998,0.0
23.526,-83.56599999999997,0.0
23.515,-83.43400000000003,0.0
23.505,-83.30099999999999,0.0
23.494,-83.16899999999998,0.0
23.484,-83.03699999999998,0.0
23.473,-82.904,0.0
23.462,-82.77199999999999,0.0
23.451,-82.63999999999999,0.0
23.44,-82.50799999999998,0.0
23.429,-82.37599999999998,0.0
23.417,-82.24400000000003,0.0
23.406,-82.11200000000002,0.0
23.394,-81.97899999999998,0.0
23.382,-81.84699999999998,0.0
23.37,-81.71499999999997,0.0
23.358,-81.58300000000003,0.0
23.346,-81.45100000000002,0.0
23.334,-81.32,0.0
23.322,-81.18799999999999,0.0
23.309,-81.05599999999998,0.0
23.297,-80.92399999999998,0.0
23.284,-80.79199999999997,0.0
23.271,-80.66000000000003,0.0
23.258,-80.52800000000002,0.0
23.245,-80.39699999999999,0.0
23.232,-80.26499999999999,0.0
23.219,-80.13299999999998,0.0
23.206,-80.00200000000001,0.0
23.192,-79.87,0.0
23.179,-79.738,0.0
23.165,-79.60700000000003,0.0
23.151,-79.47500000000002,0.0
23.137,-79.344,0.0
23.123,-79.21199999999999,0.0
23.109,-79.08100000000002,0.0
23.094,-78.94900000000001,0.0
23.08,-78.81799999999998,0.0
23.065,-78.68599999999998,0.0
23.051,-78.555,0.0
23.036,-78.42399999999998,0.0
23.021,-78.293,0.0
23.006,-78.161,0.0
22.991,-78.02999999999997,0.0
22.976,-77.899,0.0
22.96,-77.76799999999997,0.0
22.945,-77.637,0.0
22.929,-77.505,0.0
22.913,-77.37400000000002,0.0
22.898,-77.243,0.0
22.882,-77.11200000000002,0.0
22.866,-76.981,0.0
22.849,-76.851,0.0
22.833,-76.72000000000003,0.0
22.817,-76.589,0.0
22.8,-76.45800000000003,0.0
22.783,-76.327,0.0
22.767,-76.19600000000003,0.0
22.75,-76.06599999999997,0.0
22.733,-75.935,0.0
22.716,-75.80399999999997,0.0
22.698,-75.67399999999998,0.0
22.681,-75.543,0.0
22.664,-75.41300000000001,0.0
22.646,-75.28199999999998,0.0
22.628,-75.15199999999999,0.0
22.61,-75.02100000000002,0.0
22.593,-74.89100000000002,0.0
22.575,-74.76100000000002,0.0
22.556,-74.63,0.0
22.538,-74.5,0.0
22.52,-74.37,0.0
22.501,-74.24000000000001,0.0
22.483,-74.10899999999998,0.0
22.464,-73.97899999999998,0.0
22.445,-73.84899999999999,0.0
22.426,-73.719,0.0
22.407,-73.589,0.0
22.388,-73.459,0.0
22.368,-73.32900000000001,0.0
22.349,-73.19900000000001,0.0
22.329,-73.06900000000002,0.0
22.31,-72.94,0.0
22.29,-72.81,0.0
22.27,-72.68,0.0
22.25,-72.55099999999999,0.0
22.23,-72.42099999999999,0.0
22.21,-72.291,0.0
22.189,-72.16199999999998,0.0
22.169,-72.03199999999998,0.0
22.148,-71.90300000000002,0.0
22.128,-71.77300000000002,0.0
22.107,-71.644,0.0
22.086,-71.51499999999999,0.0
22.065,-71.38499999999999,0.0
22.044,-71.25599999999997,0.0
22.023,-71.12700000000001,0.0
22.001,-70.99799999999999,0.0
21.98,-70.86900000000003,0.0
21.958,-70.73899999999998,0.0
21.937,-70.61000000000001,0.0
21.915,-70.481,0.0
21.893,-70.35199999999998,0.0
21.871,-70.22399999999999,0.0
21.849,-70.09500000000003,0.0
21.826,-69.96600000000001,0.0
21.804,-69.83699999999999,0.0
21.781,-69.70800000000003,0.0
21.759,-69.57999999999998,0.0
21.736,-69.45100000000002,0.0
21.713,-69.32299999999998,0.0
21.69,-69.19400000000002,0.0
21.667,-69.06599999999997,0.0
21.644,-68.93700000000001,0.0
21.621,-68.80900000000003,0.0
21.597,-68.68,0.0
21.574,-68.55200000000002,0.0
21.55,-68.42399999999998,0.0
21.526,-68.29599999999999,0.0
21.503,-68.16699999999997,0.0
20.908,-125.43100000000001,0.0
20.935,-125.304,0.0
20.962,-125.17699999999999,0.0
20.988,-125.05000000000001,0.0
21.015,-124.923,0.0
21.042,-124.79599999999999,0.0
21.068,-124.66900000000001,0.0
21.094,-124.542,0.0
21.12,-124.41499999999999,0.0
21.147,-124.287,0.0
21.173,-124.16,0.0
21.198,-124.03299999999999,0.0
21.224,-123.905,0.0
21.25,-123.77799999999999,0.0
21.275,-123.65,0.0
21.301,-123.523,0.0
21.326,-123.39500000000001,0.0
21.351,-123.268,0.0
21.377,-123.13999999999999,0.0
21.402,-123.012,0.0
21.426,-122.88399999999999,0.0
21.451,-122.756,0.0
21.476,-122.62799999999999,0.0
21.5,-122.5,0.0
21.525,-122.37200000000001,0.0
21.549,-122.244,0.0
21.573,-122.11600000000001,0.0
21.598,-121.988,0.0
21.622,-121.86000000000001,0.0
21.645,-121.732,0.0
21.669,-121.60300000000001,0.0
21.693,-121.475,0.0
21.716,-121.34700000000001,0.0
21.74,-121.21799999999999,0.0
21.763,-121.09,0.0
21.786,-120.96100000000001,0.0
21.809,-120.832,0.0
21.832,-120.70400000000001,0.0
21.855,-120.57499999999999,0.0
21.878,-120.446,0.0
21.901,-120.31800000000001,0.0
21.923,-120.189,0.0
21.946,-120.06,0.0
21.968,-119.93100000000001,0.0
21.99,-119.80199999999999,0.0
22.012,-119.673,0.0
22.034,-119.54400000000001,0.0
22.056,-119.41499999999999,0.0
22.078,-119.286,0.0
22.099,-119.156,0.0
22.121,-119.02699999999999,0.0
