lat,lon,all_report_hours_per_year_grid_130_cropped_blurred
33.163,-87.94200000000001,8.969204960992885
33.157,-87.798,9.124184302547121
33.15,-87.654,8.354102590200048
33.144,-87.50999999999999,8.408627404445545
33.137,-87.36700000000002,8.589190090313329
33.13,-87.22300000000001,9.287885488415196
33.123,-87.07900000000001,9.979200884900312
33.116,-86.935,11.206792028824221
33.109,-86.79199999999997,11.446424375041152
33.101,-86.64800000000002,11.3140193292773
33.094,-86.50400000000002,10.659340304033675
33.086,-86.36099999999999,9.287189643367952
33.079,-86.21699999999998,8.372919525310746
33.071,-86.07400000000001,8.503983508254155
33.063,-85.93,8.287904049748255
33.055,-85.78699999999998,7.543241260269912
33.046,-85.64299999999997,7.860832793051421
33.038,-85.5,8.379285777374351
33.029,-85.356,9.142226651848828
33.021,-85.21300000000002,9.96607523737318
33.012,-85.06900000000002,11.027040662741157
33.003,-84.92599999999999,11.658866572245655
32.994,-84.78199999999998,12.107235853409538
32.985,-84.63900000000001,12.718249670277686
32.976,-84.49599999999998,12.143161934002336
32.966,-84.35199999999998,11.20919266407427
32.957,-84.209,11.55043362258628
32.947,-84.06599999999997,12.855762970041345
32.937,-83.923,13.567388197161646
32.928,-83.779,13.402803267481124
32.917,-83.63600000000002,13.391031015174985
32.907,-83.493,13.43526664678486
32.897,-83.35000000000002,12.486314681729047
32.887,-83.207,11.15412773014462
32.876,-83.06400000000002,10.320275441421945
32.865,-82.92000000000002,9.057549624697499
32.855,-82.77699999999999,8.580942944907171
32.844,-82.63400000000001,7.899344292506925
32.833,-82.49099999999999,8.002943793552022
32.821,-82.34800000000001,8.778828981583596
32.81,-82.20600000000002,10.082907352122358
32.799,-82.06299999999999,12.335549735837597
32.787,-81.92000000000002,14.714847493736821
32.775,-81.77699999999999,14.989372822513086
32.764,-81.63400000000001,16.782665164282964
32.752,-81.49099999999999,18.298505656898705
32.74,-81.34899999999999,19.979523490617893
32.727,-81.20600000000002,20.992854377252772
32.715,-81.06299999999999,23.166296272898645
32.703,-80.92000000000002,25.593378606517465
32.69,-80.77800000000002,26.30855648202189
32.677,-80.63499999999999,25.193993427474222
32.665,-80.493,24.61188488130067
32.652,-80.35000000000002,24.160293567886423
32.639,-80.20800000000003,23.93552664906825
32.625,-80.065,26.940087731573204
32.612,-79.923,28.343982209735348
32.599,-79.77999999999997,29.35611792588832
32.585,-79.63799999999998,29.408256643455196
32.571,-79.49599999999998,29.37737936351902
32.557,-79.35300000000001,21.264954745030312
32.543,-79.21100000000001,0.0
32.529,-79.06900000000002,0.0
32.515,-78.92700000000002,0.0
32.501,-78.78399999999999,0.0
32.486,-78.642,0.0
32.472,-78.5,0.0
32.457,-78.358,0.0
32.442,-78.21600000000001,0.0
32.427,-78.07400000000001,0.0
32.412,-77.93200000000002,0.0
32.397,-77.79000000000002,0.0
32.381,-77.649,0.0
32.366,-77.507,0.0
32.35,-77.36500000000001,0.0
32.335,-77.22300000000001,0.0
32.319,-77.08100000000002,0.0
32.303,-76.94,0.0
32.287,-76.798,0.0
32.27,-76.65699999999998,0.0
32.254,-76.51499999999999,0.0
32.238,-76.37299999999999,0.0
32.221,-76.23200000000003,0.0
32.204,-76.09100000000001,0.0
32.187,-75.94900000000001,0.0
32.17,-75.80799999999999,0.0
32.153,-75.66699999999997,0.0
32.136,-75.52499999999998,0.0
32.119,-75.38400000000001,0.0
32.101,-75.243,0.0
32.084,-75.10199999999998,0.0
32.066,-74.96100000000001,0.0
32.048,-74.82,0.0
32.03,-74.67899999999997,0.0
32.012,-74.53800000000001,0.0
31.994,-74.39699999999999,0.0
31.975,-74.25599999999997,0.0
31.957,-74.11500000000001,0.0
31.938,-73.97399999999999,0.0
31.92,-73.834,0.0
31.901,-73.69299999999998,0.0
31.882,-73.55200000000002,0.0
31.863,-73.41199999999998,0.0
31.843,-73.27100000000002,0.0
31.824,-73.13099999999997,0.0
31.804,-72.99000000000001,0.0
31.785,-72.85000000000002,0.0
31.765,-72.709,0.0
31.745,-72.56900000000002,0.0
31.725,-72.42899999999997,0.0
31.705,-72.28899999999999,0.0
31.685,-72.14800000000002,0.0
31.665,-72.00799999999998,0.0
31.644,-71.868,0.0
31.624,-71.72800000000001,0.0
31.603,-71.58800000000002,0.0
31.582,-71.44799999999998,0.0
31.561,-71.30799999999999,0.0
31.54,-71.16899999999998,0.0
31.519,-71.029,0.0
31.497,-70.88900000000001,0.0
31.476,-70.75,0.0
31.454,-70.61000000000001,0.0
31.433,-70.47000000000003,0.0
31.411,-70.33100000000002,0.0
31.389,-70.19099999999997,0.0
31.367,-70.05200000000002,0.0
31.344,-69.91300000000001,0.0
31.322,-69.77300000000002,0.0
31.3,-69.63400000000001,0.0
31.277,-69.495,0.0
31.254,-69.356,0.0
31.231,-69.21699999999998,0.0
31.209,-69.07799999999997,0.0
31.185,-68.93900000000002,0.0
31.162,-68.80000000000001,0.0
31.139,-68.661,0.0
31.116,-68.52199999999999,0.0
31.092,-68.38299999999998,0.0
31.068,-68.245,0.0
31.044,-68.106,0.0
31.021,-67.96800000000002,0.0
30.996,-67.82900000000001,0.0
30.972,-67.69099999999997,0.0
30.948,-67.55200000000002,0.0
30.924,-67.41399999999999,0.0
30.899,-67.27600000000001,0.0
30.874,-67.137,0.0
30.85,-66.99900000000002,0.0
30.825,-66.86099999999999,0.0
30.8,-66.72300000000001,0.0
30.775,-66.58499999999998,0.0
30.749,-66.447,0.0
30.724,-66.30900000000003,0.0
30.698,-66.17200000000003,0.0
30.673,-66.03399999999999,0.0
30.023,-127.833,0.0
30.052,-127.697,0.0
30.081,-127.561,0.0
30.11,-127.424,0.0
30.139,-127.28800000000001,0.0
30.167,-127.15199999999999,0.0
30.196,-127.01499999999999,0.0
30.224,-126.87899999999999,0.0
30.252,-126.74199999999999,0.0
30.28,-126.606,0.0
30.308,-126.469,0.0
30.336,-126.332,0.0
30.364,-126.195,0.0
30.391,-126.059,0.0
30.419,-125.922,0.0
30.446,-125.785,0.0
30.473,-125.648,0.0
30.501,-125.50999999999999,0.0
30.528,-125.37299999999999,0.0
30.554,-125.23599999999999,0.0
30.581,-125.09899999999999,0.0
30.608,-124.96100000000001,0.0
30.634,-124.82400000000001,0.0
30.661,-124.686,0.0
30.687,-124.549,0.0
30.713,-124.411,0.0
30.739,-124.273,0.0
30.765,-124.136,0.0
30.791,-123.99799999999999,0.0
30.816,-123.86000000000001,0.0
30.842,-123.72200000000001,0.0
30.867,-123.584,0.0
30.893,-123.446,0.0
30.918,-123.30799999999999,0.0
30.943,-123.16999999999999,0.0
30.968,-123.031,0.0
30.993,-122.893,0.0
31.017,-122.755,0.0
31.042,-122.61600000000001,0.0
31.066,-122.47800000000001,0.0
31.091,-122.339,0.0
31.115,-122.201,0.0
31.139,-122.06200000000001,0.0
31.163,-121.923,0.0
31.187,-121.785,0.0
31.21,-121.64599999999999,0.0
31.234,-121.507,0.0
31.257,-121.368,0.0
31.281,-121.22900000000001,0.0
31.304,-121.09,0.0
31.327,-120.951,0.0
31.35,-120.81200000000001,0.0
31.373,-120.673,0.0
31.396,-120.53299999999999,0.0
31.418,-120.394,0.0
31.441,-120.255,0.0
31.463,-120.11500000000001,0.0
31.485,-119.976,0.0
31.507,-119.83600000000001,0.0
31.529,-119.697,0.0
31.551,-119.55699999999999,0.0
31.573,-119.417,0.0
31.595,-119.27799999999999,0.0
31.616,-119.138,0.0
31.637,-118.99799999999999,0.0
31.659,-118.858,0.0
31.68,-118.71799999999999,0.0
31.701,-118.578,0.0
31.722,-118.43799999999999,0.0
31.742,-118.298,0.0
31.763,-118.15799999999999,0.0
31.784,-118.018,0.0
31.804,-117.87700000000001,0.0
31.824,-117.737,0.0
31.844,-117.59700000000001,0.0
31.864,-117.45599999999999,0.0
31.884,-117.316,0.0
31.904,-117.17500000000001,0.0
31.924,-117.035,0.0
31.943,-116.894,0.0
31.962,-116.75299999999999,0.0
31.982,-116.613,0.0
32.001,-116.47200000000001,0.0
32.02,-116.33099999999999,0.0
32.039,-116.19,0.0
32.057,-116.05000000000001,0.0
32.076,-115.90899999999999,0.0
32.095,-115.768,0.0
32.113,-115.62700000000001,0.0
32.131,-115.48599999999999,0.0
32.149,-115.345,0.0
32.167,-115.203,0.0
32.185,-115.06200000000001,4.53074833827102
32.203,-114.92099999999999,4.530713503160645
32.221,-114.78,4.528397424535781
32.238,-114.638,4.330465083382093
32.255,-114.49700000000001,3.461255562143031
32.273,-114.356,3.1668131087589377
32.29,-114.214,0.9629278312517142
32.307,-114.07300000000001,0.23846240114253953
32.324,-113.93100000000001,0.1505197935836815
32.34,-113.78999999999999,0.08605552135995775
32.357,-113.648,0.05381791554166177
32.374,-113.506,0.07364033975560728
32.39,-113.36500000000001,0.17061787728314876
32.406,-113.22300000000001,0.5891074349598
32.422,-113.08099999999999,0.7590502662420247
32.438,-112.939,0.8990442703495392
32.454,-112.797,1.1614184694444014
32.47,-112.655,1.2831535866196637
32.486,-112.51400000000001,1.2344229389811563
32.501,-112.37200000000001,1.2184676024019527
32.516,-112.22999999999999,1.3593798936415709
32.532,-112.08699999999999,1.4752308173048614
32.547,-111.945,1.85916641292062
32.562,-111.803,2.2066985804922195
32.577,-111.661,2.5884919895178378
32.591,-111.519,3.28146935743233
32.606,-111.37700000000001,4.219847569070636
32.62,-111.23400000000001,5.786728538314602
32.635,-111.09200000000001,6.605178678977437
32.649,-110.94999999999999,6.446979366064813
32.663,-110.80699999999999,4.8353027174308405
32.677,-110.66499999999999,2.783049861068328
32.691,-110.523,1.3227594730687362
32.705,-110.38,0.9489680673173854
32.718,-110.238,1.1324716397855592
32.732,-110.095,2.341741663459624
32.745,-109.952,3.3415039304222223
32.758,-109.81,3.4330917310595215
32.771,-109.667,3.190364631077612
32.784,-109.524,3.0592461447812545
32.797,-109.382,2.8869735951758138
32.81,-109.239,1.752897160923553
32.823,-109.096,0.7737223604105237
32.835,-108.953,0.6777227751599821
32.847,-108.811,0.48484805483821425
32.86,-108.668,0.3503810295828811
32.872,-108.525,0.45478705390952645
32.884,-108.382,0.617108431640261
32.895,-108.239,0.5970869930733086
32.907,-108.096,0.47714939751556545
32.919,-107.953,0.45640281802334237
32.93,-107.81,0.277748154136087
32.941,-107.667,0.2009523687186514
32.953,-107.524,0.39955766226822725
32.964,-107.38,0.5668732938804288
32.975,-107.237,0.5973768645629233
32.985,-107.094,0.5864579404115996
32.996,-106.951,0.5346297333934855
33.007,-106.80799999999999,0.5174580041460626
33.017,-106.66399999999999,0.7337020109938495
33.027,-106.52099999999999,1.0011595192137455
33.038,-106.37799999999999,1.5526951409900738
33.048,-106.23400000000001,2.244599245150293
33.057,-106.09100000000001,2.2529117657213864
33.067,-105.94800000000001,2.069435995721103
33.077,-105.804,1.7122184278520938
33.086,-105.661,0.9701978591730465
33.096,-105.517,0.38251183271745426
33.105,-105.374,0.2277424505483615
33.114,-105.22999999999999,0.23457898943130304
33.123,-105.08699999999999,0.2314530318310779
33.132,-104.94300000000001,0.4281195942732506
33.141,-104.80000000000001,2.0845592485112747
33.15,-104.656,3.4132200573673144
33.158,-104.512,3.9468008027051686
33.167,-104.369,3.8823913724649213
33.175,-104.225,3.192513457968789
33.183,-104.08099999999999,1.7686420178526974
33.191,-103.93799999999999,0.6993157426878768
33.199,-103.79399999999998,0.592721347513839
33.207,-103.64999999999998,2.3275833697744823
33.214,-103.50599999999997,2.9758442413836206
33.222,-103.363,3.41533535970436
33.229,-103.219,4.4896194342517
33.236,-103.07499999999999,4.470942845518121
33.243,-102.93099999999998,4.68229538353637
33.25,-102.78699999999998,4.391744891494858
33.257,-102.64299999999997,5.915563101336861
33.264,-102.49900000000002,6.826627258221208
33.271,-102.356,7.276084588619082
33.277,-102.21199999999999,8.866135735653884
33.283,-102.06799999999998,9.961287824220273
33.29,-101.92399999999998,10.192656648049583
33.296,-101.77999999999997,9.563081195170064
33.302,-101.63600000000002,8.41102717520397
33.307,-101.49200000000002,7.4467606557844785
33.313,-101.34800000000001,6.825693131697898
33.319,-101.20400000000001,6.0905931403230955
33.324,-101.06,5.042004250053945
33.33,-100.916,4.760404374115098
33.335,-100.77100000000002,4.40259528138072
33.34,-100.62700000000001,4.120999659431625
33.345,-100.483,4.622310881951049
33.35,-100.339,4.326897233413896
33.354,-100.195,4.922639148649991
33.359,-100.05099999999999,5.12932377449909
33.363,-99.90699999999998,5.230886022229993
33.367,-99.762,4.815045529296128
33.372,-99.618,4.853873972853307
33.376,-99.47399999999999,5.244985252475234
33.38,-99.32999999999998,4.187753050455106
33.383,-99.18599999999998,3.764441435926527
33.387,-99.04199999999997,3.8168611775511776
33.391,-98.89699999999999,3.572668365696351
33.394,-98.75299999999999,3.5927082376025354
33.397,-98.60899999999998,3.822524966691678
33.4,-98.46499999999997,4.232359298389392
33.403,-98.32,4.02908472321201
33.406,-98.17599999999999,4.685462755859542
33.409,-98.03199999999998,5.047143263741126
33.412,-97.887,5.25266702174015
33.414,-97.743,5.510845367727874
33.417,-97.59899999999999,6.99732337661217
33.419,-97.45499999999998,8.599609294432435
33.421,-97.31,8.981710830558324
33.423,-97.166,8.898971467062882
33.425,-97.02199999999999,9.65669850014975
33.426,-96.87700000000001,10.646059852633572
33.428,-96.733,9.710763245789556
33.43,-96.589,9.510944509732575
33.431,-96.44400000000002,8.547490518904505
33.432,-96.30000000000001,7.172656665262806
33.433,-96.156,5.999544081467629
33.434,-96.01100000000002,6.0600383369299005
33.435,-95.86700000000002,6.1417361650465825
33.436,-95.72300000000001,6.125269365025579
33.436,-95.57799999999997,6.646468438135439
33.437,-95.43400000000003,7.533142514578538
33.437,-95.29000000000002,7.385149865302647
33.437,-95.14499999999998,6.967305117368097
33.437,-95.00099999999998,7.059607056079962
33.437,-94.85700000000003,6.945616687169369
33.437,-94.71199999999999,6.8849146650045565
33.437,-94.56799999999998,6.880426404315182
33.436,-94.42399999999998,8.851533749395694
33.436,-94.279,10.022544508270157
33.435,-94.13499999999999,9.937585138664323
33.434,-93.99000000000001,10.149891388423452
33.433,-93.846,9.922060195472532
33.432,-93.702,9.389758785661435
33.431,-93.55700000000002,8.552582966087748
33.43,-93.41300000000001,7.845222731436085
33.428,-93.269,7.5731059482525405
33.426,-93.12400000000002,7.279646788880111
33.425,-92.98000000000002,8.060836961221993
33.423,-92.83600000000001,8.004257292697607
33.421,-92.69200000000001,8.25127957754548
33.419,-92.54700000000003,8.533225229750144
33.417,-92.40300000000002,8.095817797099986
33.414,-92.25900000000001,7.4798373963195175
33.412,-92.11399999999998,8.732375417160657
33.409,-91.97000000000003,9.032072489307453
33.406,-91.82600000000002,10.026321231882402
33.403,-91.68200000000002,9.642266426046861
33.4,-91.53699999999998,9.024891351406671
33.397,-91.39299999999997,8.9732873452867
33.394,-91.24900000000002,9.26696391748277
33.391,-91.10500000000002,9.983760995205268
33.387,-90.95999999999998,10.505836595294408
33.383,-90.81599999999997,10.85385356921972
33.38,-90.67200000000003,11.539826101388662
33.376,-90.52800000000002,11.752969086588523
33.372,-90.38299999999998,11.812568545591269
33.368,-90.23899999999998,12.59058379600738
33.363,-90.09500000000003,12.407568451218363
33.359,-89.95100000000002,12.90577214954945
33.354,-89.80700000000002,13.42854528899285
33.35,-89.66300000000001,13.176249502074672
33.345,-89.519,12.630935554901596
33.34,-89.37400000000002,13.215099334510978
33.335,-89.23000000000002,13.652411991779456
33.33,-89.08600000000001,13.799363344003417
33.324,-88.94200000000001,13.590234587291388
33.319,-88.798,13.83721213862345
33.313,-88.654,14.390108658043767
33.308,-88.50999999999999,14.308797500226868
33.302,-88.36599999999999,12.867271391600532
33.296,-88.22199999999998,11.950824243330027
33.29,-88.07799999999997,11.005337014826399
33.283,-87.93400000000003,10.320863531109643
33.277,-87.79000000000002,9.700471851132844
33.271,-87.64600000000002,8.724267383723763
33.264,-87.50200000000001,8.46817033117741
33.257,-87.358,9.318426739834907
33.25,-87.21499999999997,10.879158588056617
33.243,-87.07100000000003,11.434253602459707
33.236,-86.92700000000002,12.633027176740047
33.229,-86.78300000000002,12.658346791618309
33.222,-86.63900000000001,12.589612869808656
33.214,-86.495,11.522691578946981
33.207,-86.35199999999998,9.971786263507115
33.199,-86.20800000000003,9.135904517743239
33.191,-86.06400000000002,9.152708178703271
33.183,-85.92000000000002,9.034265185478548
33.175,-85.77699999999999,8.205298966308897
33.167,-85.63299999999998,8.151451813917777
33.158,-85.48899999999998,8.3880436360769
33.15,-85.346,9.225493282633082
33.141,-85.202,10.59011926693862
33.132,-85.05900000000003,12.378775109630675
33.123,-84.91500000000002,13.17499231634927
33.114,-84.77199999999999,13.872015341719738
33.105,-84.62799999999999,15.17787928342442
33.096,-84.48399999999998,14.67243735050498
33.087,-84.34100000000001,14.166722436590662
33.077,-84.19799999999998,13.291131823510762
33.067,-84.05399999999997,13.459277294386402
33.058,-83.911,13.97415104266667
33.048,-83.767,13.26706861228841
33.038,-83.62400000000002,12.790990092476518
33.027,-83.481,11.99681210121931
33.017,-83.33699999999999,11.198280568854209
33.007,-83.19400000000002,9.867196434932016
32.996,-83.05099999999999,8.556455897529878
32.986,-82.90800000000002,7.807954104103526
32.975,-82.76400000000001,7.5175351204667225
32.964,-82.62099999999998,6.952026330144884
32.953,-82.47800000000001,7.521584318823203
32.942,-82.33499999999998,8.906621867393847
32.93,-82.19200000000001,9.590139042344278
32.919,-82.04899999999998,10.962613972558316
32.907,-81.906,13.074649415715836
32.896,-81.76299999999998,14.2805492958344
32.884,-81.62,15.632334165672768
32.872,-81.47699999999998,17.6262344904959
32.86,-81.334,19.239766630276783
32.847,-81.19099999999997,20.20069180459991
32.835,-81.048,22.89504786099993
32.823,-80.906,24.71584627821862
32.81,-80.76299999999998,24.639252765331868
32.797,-80.62,23.352390568468973
32.785,-80.47699999999998,24.47609971340357
32.772,-80.33499999999998,25.988591006325162
32.759,-80.19200000000001,25.227446306737793
32.745,-80.04899999999998,26.155640846928886
32.732,-79.90699999999998,28.80016984109764
32.718,-79.76400000000001,29.358964001595503
32.705,-79.62200000000001,28.34694644235746
32.691,-79.47899999999998,20.890753924688642
32.677,-79.33699999999999,7.015193126270737
32.663,-79.19400000000002,6.947536092036369
32.649,-79.05200000000002,6.613530496405748
32.635,-78.91000000000003,0.0
32.621,-78.767,0.0
32.606,-78.625,0.0
32.592,-78.483,0.0
32.577,-78.34100000000001,0.0
32.562,-78.19900000000001,0.0
32.547,-78.05599999999998,0.0
32.532,-77.91399999999999,0.0
32.517,-77.77199999999999,0.0
32.501,-77.63,0.0
32.486,-77.488,0.0
32.47,-77.346,0.0
32.454,-77.20400000000001,0.0
32.439,-77.06299999999999,0.0
32.423,-76.92099999999999,0.0
32.406,-76.779,0.0
32.39,-76.637,0.0
32.374,-76.49599999999998,0.0
32.357,-76.35399999999998,0.0
32.341,-76.21199999999999,0.0
32.324,-76.07100000000003,0.0
32.307,-75.92899999999997,0.0
32.29,-75.78800000000001,0.0
32.273,-75.64600000000002,0.0
32.256,-75.505,0.0
32.238,-75.363,0.0
32.221,-75.22199999999998,0.0
32.203,-75.08100000000002,0.0
32.185,-74.94,0.0
32.168,-74.798,0.0
32.15,-74.65699999999998,0.0
32.131,-74.51600000000002,0.0
32.113,-74.375,0.0
32.095,-74.23399999999998,0.0
32.076,-74.09300000000002,0.0
32.058,-73.952,0.0
32.039,-73.81099999999998,0.0
32.02,-73.67099999999999,0.0
32.001,-73.52999999999997,0.0
31.982,-73.38900000000001,0.0
31.963,-73.24799999999999,0.0
31.943,-73.108,0.0
31.924,-72.96699999999998,0.0
31.904,-72.827,0.0
31.884,-72.68599999999998,0.0
31.865,-72.54599999999999,0.0
31.845,-72.40499999999997,0.0
31.824,-72.26499999999999,0.0
31.804,-72.125,0.0
31.784,-71.98399999999998,0.0
31.763,-71.844,0.0
31.743,-71.70400000000001,0.0
31.722,-71.56400000000002,0.0
31.701,-71.42399999999998,0.0
31.68,-71.28399999999999,0.0
31.659,-71.144,0.0
31.638,-71.00400000000002,0.0
31.616,-70.86399999999998,0.0
31.595,-70.72399999999999,0.0
31.573,-70.584,0.0
31.552,-70.445,0.0
31.53,-70.305,0.0
31.508,-70.166,0.0
31.486,-70.02600000000001,0.0
31.463,-69.887,0.0
31.441,-69.74700000000001,0.0
31.419,-69.608,0.0
31.396,-69.46800000000002,0.0
31.373,-69.32900000000001,0.0
31.35,-69.19,0.0
31.327,-69.05099999999999,0.0
31.304,-68.91199999999998,0.0
31.281,-68.77300000000002,0.0
31.258,-68.63400000000001,0.0
31.234,-68.495,0.0
31.211,-68.356,0.0
31.187,-68.21699999999998,0.0
31.163,-68.07799999999997,0.0
31.139,-67.94,0.0
31.115,-67.80099999999999,0.0
31.091,-67.66199999999998,0.0
31.067,-67.524,0.0
31.042,-67.38499999999999,0.0
31.018,-67.24700000000001,0.0
30.993,-67.10899999999998,0.0
30.968,-66.97000000000003,0.0
30.943,-66.832,0.0
30.918,-66.69400000000002,0.0
30.893,-66.55599999999998,0.0
30.868,-66.418,0.0
30.842,-66.27999999999997,0.0
30.817,-66.142,0.0
30.791,-66.00400000000002,0.0
30.141,-127.86600000000001,0.0
30.17,-127.72999999999999,0.0
30.199,-127.594,0.0
30.228,-127.458,0.0
30.256,-127.321,0.0
30.285,-127.185,0.0
30.314,-127.048,0.0
30.342,-126.912,0.0
30.37,-126.775,0.0
30.398,-126.638,0.0
30.426,-126.501,0.0
30.454,-126.364,0.0
30.482,-126.22800000000001,0.0
30.509,-126.09100000000001,0.0
30.537,-125.953,0.0
30.564,-125.816,0.0
30.592,-125.679,0.0
30.619,-125.542,0.0
30.646,-125.405,0.0
30.673,-125.267,0.0
30.699,-125.13,0.0
30.726,-124.99199999999999,0.0
30.753,-124.85499999999999,0.0
30.779,-124.71700000000001,0.0
30.805,-124.57900000000001,0.0
30.831,-124.441,0.0
30.857,-124.304,0.0
30.883,-124.166,0.0
30.909,-124.02799999999999,0.0
30.935,-123.88999999999999,0.0
30.96,-123.75200000000001,0.0
30.986,-123.614,0.0
31.011,-123.475,0.0
31.036,-123.33699999999999,0.0
31.061,-123.19900000000001,0.0
31.086,-123.06,0.0
31.111,-122.922,0.0
31.136,-122.78399999999999,0.0
31.161,-122.64500000000001,0.0
31.185,-122.506,0.0
31.209,-122.368,0.0
31.234,-122.22900000000001,0.0
31.258,-122.09,0.0
31.282,-121.951,0.0
31.305,-121.81200000000001,0.0
31.329,-121.674,0.0
31.353,-121.535,0.0
31.376,-121.39500000000001,0.0
31.4,-121.256,0.0
31.423,-121.11699999999999,0.0
31.446,-120.97800000000001,0.0
31.469,-120.839,0.0
31.492,-120.69900000000001,0.0
31.515,-120.56,0.0
31.537,-120.41999999999999,0.0
31.56,-120.281,0.0
31.582,-120.14099999999999,0.0
31.604,-120.00200000000001,0.0
31.626,-119.862,0.0
31.648,-119.72200000000001,0.0
31.67,-119.583,0.0
31.692,-119.44300000000001,0.0
31.714,-119.303,0.0
31.735,-119.16300000000001,0.0
31.757,-119.023,0.0
31.778,-118.88300000000001,0.0
31.799,-118.743,0.0
31.82,-118.60300000000001,0.0
31.841,-118.46199999999999,0.0
31.862,-118.322,0.0
31.882,-118.18199999999999,0.0
31.903,-118.042,0.0
31.923,-117.90100000000001,0.0
31.943,-117.761,0.0
31.964,-117.62,0.0
31.984,-117.47999999999999,0.0
32.003,-117.339,0.0
32.023,-117.19800000000001,0.0
32.043,-117.05799999999999,0.0
32.062,-116.917,0.0
32.082,-116.77600000000001,0.0
32.101,-116.63499999999999,0.0
32.12,-116.495,0.0
32.139,-116.35400000000001,0.0
32.158,-116.213,0.0
32.177,-116.072,0.0
32.195,-115.93100000000001,0.0
32.214,-115.78899999999999,0.0
32.232,-115.648,0.0
32.251,-115.507,0.0
32.269,-115.36600000000001,0.0
32.287,-115.225,0.0
32.305,-115.083,4.526107421414469
32.322,-114.94200000000001,4.526090097244767
32.34,-114.80000000000001,4.523695386873407
32.358,-114.65899999999999,4.4400967769453
32.375,-114.517,3.697936749306911
32.392,-114.376,3.179559261864305
32.409,-114.23400000000001,1.7518783760212642
32.426,-114.09299999999999,1.0378725894216556
32.443,-113.951,0.7105632079186821
32.46,-113.809,0.5837240386038314
32.477,-113.668,0.3649095126012896
32.493,-113.52600000000001,0.202086244463667
32.51,-113.38399999999999,0.22321014450209856
32.526,-113.24199999999999,0.592625334714304
32.542,-113.1,0.7861183460300492
32.558,-112.958,0.8926187095238103
32.574,-112.816,1.320540892293273
32.59,-112.674,1.4820050046436137
32.605,-112.53200000000001,1.2014622891663602
32.621,-112.38999999999999,1.026395621928026
32.636,-112.24799999999999,1.4692954119742678
32.651,-112.106,1.92606020857189
32.667,-111.963,2.710779861968446
32.682,-111.821,2.943931348543249
32.696,-111.679,3.4046868453737655
32.711,-111.536,3.9040093016134074
32.726,-111.394,4.11410689806456
32.74,-111.25200000000001,3.972307541818118
32.755,-111.10900000000001,3.8899764503866376
32.769,-110.96700000000001,2.9167046617170405
32.783,-110.82400000000001,2.268825843924089
32.797,-110.68199999999999,1.5744024019493559
32.811,-110.53899999999999,1.0618715922633473
32.825,-110.39599999999999,0.9616672935603969
32.838,-110.25399999999999,1.4812013915153484
32.852,-110.11099999999999,2.54003747383199
32.865,-109.96799999999999,3.3094880701349805
32.878,-109.82499999999999,3.414114974485249
32.891,-109.68299999999999,3.3429983797559557
32.904,-109.53999999999999,3.0647921276243735
32.917,-109.39699999999999,2.90978388981926
32.93,-109.25399999999999,1.730431710990943
32.943,-109.11099999999999,0.7568421674927086
32.955,-108.96799999999999,0.6862682646816971
32.967,-108.82499999999999,0.4454690926373977
32.98,-108.68199999999999,0.25931416458447365
32.992,-108.53899999999999,0.3388979941601736
33.004,-108.39599999999999,0.39721461669441016
33.015,-108.25299999999999,0.4377645645603807
33.027,-108.11000000000001,0.30827495570018265
33.039,-107.96700000000001,0.21971400115450318
33.05,-107.82300000000001,0.13663868658486597
33.061,-107.68,0.20094677568405758
33.073,-107.537,0.4742738163745257
33.084,-107.394,0.540368711207882
33.095,-107.25,0.5683770257517732
33.105,-107.107,0.5368885275423166
33.116,-106.964,0.5182671894957613
33.127,-106.82,0.5268018386343302
33.137,-106.67699999999999,0.7254273659340196
33.147,-106.53299999999999,0.8729083869711474
33.158,-106.38999999999999,1.2947376967354698
33.168,-106.24600000000001,2.343690560738785
33.178,-106.10300000000001,2.610381217136158
33.187,-105.959,2.1646691783308327
33.197,-105.816,1.355529336748902
33.207,-105.672,0.6803799728917619
33.216,-105.52799999999999,0.2684335672218264
33.225,-105.38499999999999,0.20206545051847088
33.235,-105.24100000000001,0.13949604386033257
33.244,-105.09700000000001,0.13510878739669682
33.252,-104.95400000000001,0.44791529162756705
33.261,-104.81,2.178023068393004
33.27,-104.666,3.007405658097143
33.278,-104.52199999999999,3.244862497982561
33.287,-104.37899999999999,3.2617721165160667
33.295,-104.23500000000001,3.1275119405646645
33.303,-104.09100000000001,2.2376752401065296
33.311,-103.947,0.5788661007680775
33.319,-103.803,0.5203729920408227
33.327,-103.65899999999999,2.129712921054101
33.334,-103.51499999999999,2.646302481357321
33.342,-103.37099999999998,2.8875668517180744
33.349,-103.22800000000001,3.54400728369073
33.357,-103.084,3.8399141528212577
33.364,-102.94,4.332058115152135
33.371,-102.79599999999999,4.355725895687876
33.378,-102.65100000000001,5.60826624374059
33.384,-102.507,7.017715466375721
33.391,-102.363,8.451806379258588
33.397,-102.219,10.638323394002246
33.404,-102.07499999999999,11.651780580466728
33.41,-101.93099999999998,10.405452868771361
33.416,-101.78699999999998,10.025134341399207
33.422,-101.64299999999997,10.495171916717762
33.428,-101.49900000000002,9.787197826171264
33.434,-101.35399999999998,6.78977590570939
33.439,-101.20999999999998,6.219921873966375
33.445,-101.06599999999997,5.422104558554619
33.45,-100.92200000000003,4.965711824327559
