lat,lon,estimated_sig_report_hours_per_year_grid_130_cropped_blurred
29.548,-97.37400000000002,0.5707282635170944
29.55,-97.23399999999998,0.5470734440786128
29.552,-97.09500000000003,0.524099830479919
29.554,-96.95499999999998,0.49003127106410976
29.555,-96.815,0.44056959602238677
29.557,-96.67599999999999,0.3839821600056127
29.558,-96.536,0.3290130130249999
29.56,-96.39699999999999,0.2869241210468397
29.561,-96.257,0.25965670479295677
29.562,-96.118,0.2471150144316922
29.563,-95.97800000000001,0.24532440165204283
29.564,-95.83800000000002,0.2519068098190818
29.564,-95.69900000000001,0.2671110219358686
29.565,-95.55900000000003,0.2926401747377348
29.565,-95.42000000000002,0.32453309452593093
29.566,-95.27999999999997,0.35660218189472603
29.566,-95.13999999999999,0.37952370591908396
29.566,-95.00099999999998,0.3844002539977584
29.566,-94.86099999999999,0.3629611285664188
29.566,-94.72199999999998,0.3186275730314214
29.565,-94.582,0.27045630582127234
29.565,-94.44299999999998,0.23495706866917834
29.564,-94.303,0.2145585140361982
29.564,-94.16300000000001,0.20288295419703964
29.563,-94.024,0.19109820699941316
29.562,-93.88400000000001,0.17414300508427538
29.561,-93.745,0.15653419988223552
29.56,-93.60500000000002,0.14861084256487275
29.558,-93.46499999999997,0.15552489047329981
29.557,-93.32600000000002,0.16693867661401635
29.555,-93.18599999999998,0.1667123717875055
29.554,-93.04700000000003,0.1555446173916197
29.552,-92.90699999999998,0.14794308222257313
29.55,-92.76799999999997,0.1556975360253113
29.548,-92.62799999999999,0.17819332926280076
29.546,-92.488,0.20551395437235753
29.543,-92.34899999999999,0.22885472078174005
29.541,-92.209,0.24817216609404005
29.538,-92.07,0.26567051326664987
29.536,-91.93,0.2803168032012162
29.533,-91.791,0.28295012597377867
29.53,-91.65100000000001,0.2690569477302489
29.527,-91.512,0.24419648835252036
29.524,-91.37200000000001,0.21862860200478892
29.52,-91.233,0.1993018820622003
29.517,-91.09300000000002,0.1874527235703941
29.513,-90.95400000000001,0.1812536538485663
29.51,-90.81400000000002,0.17972591192923282
29.506,-90.67500000000001,0.1836029912980327
29.502,-90.53500000000003,0.19361268537189297
29.498,-90.39600000000002,0.2060866993329602
29.494,-90.257,0.21312670704686762
29.489,-90.11700000000002,0.20713521888381756
29.485,-89.97800000000001,0.18827170495546572
29.48,-89.83800000000002,0.16053026890471092
29.476,-89.69900000000001,0.12874840201017032
29.471,-89.56,0.0938799067151305
29.466,-89.42000000000002,0.05992440103615569
29.461,-89.281,0.03321371216169826
29.456,-89.142,0.01635183272389506
29.45,-89.00200000000001,0.007364395072052327
29.445,-88.863,0.0032090976677819514
29.439,-88.72399999999999,0.0013084343710452566
29.434,-88.584,0.00047026193911376134
29.428,-88.445,0.000529394887196643
29.422,-88.30599999999998,0.009354919524218186
29.416,-88.16699999999997,0.16392259618887547
29.41,-88.02699999999999,0.6315789222714273
29.403,-87.88799999999998,0.6315789222715322
29.397,-87.74900000000002,0.6315789222715603
29.39,-87.61000000000001,0.6315789222715328
29.384,-87.471,0.6315789222714295
29.377,-87.33100000000002,0.6315789222711038
29.37,-87.19200000000001,0.6315789222699908
29.363,-87.053,0.6315789222652678
29.356,-86.91399999999999,0.6315789222396258
29.348,-86.77499999999998,0.5326135265357689
29.341,-86.63600000000002,0.4158710595630115
29.333,-86.49700000000001,0.4015881137818771
29.326,-86.358,0.38234140543552575
29.318,-86.219,0.36416811363137536
29.31,-86.07999999999998,0.35073765796817413
29.302,-85.94099999999997,0.34256591069678044
29.294,-85.80200000000002,0.3384446301754378
29.286,-85.66300000000001,0.3365410773585805
29.277,-85.524,0.3354034632411638
29.269,-85.38499999999999,0.3340708297328231
29.26,-85.24599999999998,0.33197643402103844
29.251,-85.10700000000003,0.3284977376033192
29.242,-84.96800000000002,0.3230155100459795
29.233,-84.82999999999998,0.31521926572261916
29.224,-84.69099999999997,0.30548565717984033
29.215,-84.55200000000002,0.2954556120375761
29.205,-84.41300000000001,0.28451289610777514
29.196,-84.27499999999998,0.24530921030536876
29.186,-84.13600000000002,0.1190747403307833
29.176,-83.99700000000001,0.06501295575618589
29.166,-83.85899999999998,0.06759749599225298
29.156,-83.72000000000003,0.07188377880203393
29.146,-83.58100000000002,0.07247038813716435
29.136,-83.44299999999998,0.07091076547909832
29.125,-83.30399999999997,0.06995390666122406
29.115,-83.166,0.07262298188273607
29.104,-83.02699999999999,0.08135571498682194
29.094,-82.88900000000001,0.09638849412616976
29.083,-82.75,0.1160377991875465
29.072,-82.61200000000002,0.1370718776388077
29.06,-82.47300000000001,0.1577629823870553
29.049,-82.33499999999998,0.17649001328501254
29.038,-82.19600000000003,0.19247550634191132
29.026,-82.05799999999999,0.20424147908736356
29.015,-81.92000000000002,0.21086244861393744
29.003,-81.78199999999998,0.2150302551421397
28.991,-81.64299999999997,0.22148920109207934
28.979,-81.505,0.234503102945661
28.967,-81.36700000000002,0.25470779080856004
28.955,-81.22899999999998,0.2794241935317707
28.942,-81.09100000000001,0.3046994307976415
28.93,-80.952,0.3258432075209271
28.917,-80.81400000000002,0.3401552406126009
28.904,-80.67599999999999,0.3468853430787663
28.891,-80.53800000000001,0.3473272643994965
28.878,-80.39999999999998,0.3436765816140603
28.865,-80.262,0.33798814093756663
28.852,-80.12400000000002,0.33163548780749746
28.839,-79.98599999999999,0.32478645552804947
28.825,-79.84899999999999,0.31421408554476465
28.812,-79.71100000000001,0.30295421379765913
28.798,-79.57299999999998,0.20882882143329445
28.784,-79.435,0.0
28.77,-79.29700000000003,0.0
28.756,-79.16000000000003,0.0
28.742,-79.02199999999999,0.0
28.727,-78.88400000000001,0.0
28.713,-78.74700000000001,0.0
28.698,-78.60899999999998,0.0
28.683,-78.47199999999998,0.0
28.669,-78.334,0.0
28.654,-78.197,0.0
28.639,-78.05900000000003,0.0
28.623,-77.92200000000003,0.0
28.608,-77.78399999999999,0.0
28.593,-77.64699999999999,0.0
28.577,-77.50999999999999,0.0
28.561,-77.37200000000001,0.0
28.545,-77.23500000000001,0.0
28.53,-77.09800000000001,0.0
28.513,-76.96100000000001,0.0
28.497,-76.82400000000001,0.0
28.481,-76.68700000000001,0.0
28.465,-76.55000000000001,0.0
28.448,-76.41300000000001,0.0
28.431,-76.27600000000001,0.0
28.414,-76.13900000000001,0.0
28.398,-76.00200000000001,0.0
28.38,-75.86500000000001,0.0
28.363,-75.72800000000001,0.0
28.346,-75.59100000000001,0.0
28.329,-75.45499999999998,0.0
28.311,-75.31799999999998,0.0
28.293,-75.18099999999998,0.0
28.276,-75.04500000000002,0.0
28.258,-74.90800000000002,0.0
28.24,-74.77199999999999,0.0
28.222,-74.63499999999999,0.0
28.203,-74.49900000000002,0.0
28.185,-74.36200000000002,0.0
28.166,-74.226,0.0
28.148,-74.08999999999997,0.0
28.129,-73.95299999999997,0.0
28.11,-73.81700000000001,0.0
28.091,-73.68099999999998,0.0
28.072,-73.54500000000002,0.0
28.053,-73.40899999999999,0.0
28.034,-73.27300000000002,0.0
28.014,-73.137,0.0
27.995,-73.00099999999998,0.0
27.975,-72.86500000000001,0.0
27.955,-72.72899999999998,0.0
27.935,-72.59300000000002,0.0
27.915,-72.457,0.0
27.895,-72.32100000000003,0.0
27.874,-72.18599999999998,0.0
27.854,-72.05000000000001,0.0
27.833,-71.91399999999999,0.0
27.813,-71.779,0.0
27.792,-71.64299999999997,0.0
27.771,-71.50799999999998,0.0
27.75,-71.37200000000001,0.0
27.729,-71.23700000000002,0.0
27.708,-71.10199999999998,0.0
27.686,-70.96699999999998,0.0
27.665,-70.83100000000002,0.0
27.643,-70.69600000000003,0.0
27.621,-70.56099999999998,0.0
27.599,-70.42599999999999,0.0
27.577,-70.291,0.0
27.555,-70.156,0.0
27.533,-70.02100000000002,0.0
27.511,-69.88600000000002,0.0
27.488,-69.75099999999998,0.0
27.466,-69.61599999999999,0.0
27.443,-69.48200000000003,0.0
27.42,-69.34699999999998,0.0
27.397,-69.21199999999999,0.0
27.374,-69.07799999999997,0.0
27.351,-68.94299999999998,0.0
27.328,-68.80900000000003,0.0
27.304,-68.67399999999998,0.0
27.281,-68.54000000000002,0.0
27.257,-68.406,0.0
27.233,-68.27100000000002,0.0
27.209,-68.137,0.0
27.185,-68.00299999999999,0.0
27.161,-67.86900000000003,0.0
27.137,-67.73500000000001,0.0
27.112,-67.601,0.0
27.088,-67.46699999999998,0.0
27.063,-67.33300000000003,0.0
27.039,-67.19900000000001,0.0
27.014,-67.065,0.0
26.989,-66.93200000000002,0.0
26.36,-126.822,0.0
26.389,-126.69,0.0
26.417,-126.55799999999999,0.0
26.445,-126.42599999999999,0.0
26.473,-126.293,0.0
26.5,-126.161,0.0
26.528,-126.02799999999999,0.0
26.556,-125.89599999999999,0.0
26.583,-125.763,0.0
26.611,-125.63,0.0
26.638,-125.49799999999999,0.0
26.665,-125.36500000000001,0.0
26.692,-125.232,0.0
26.719,-125.09899999999999,0.0
26.745,-124.96600000000001,0.0
26.772,-124.833,0.0
26.799,-124.69999999999999,0.0
26.825,-124.56700000000001,0.0
26.851,-124.43299999999999,0.0
26.877,-124.30000000000001,0.0
26.903,-124.167,0.0
26.929,-124.03299999999999,0.0
26.955,-123.9,0.0
26.981,-123.76599999999999,0.0
27.007,-123.63300000000001,0.0
27.032,-123.499,0.0
27.057,-123.36600000000001,0.0
27.083,-123.232,0.0
27.108,-123.09800000000001,0.0
27.133,-122.964,0.0
27.157,-122.83000000000001,0.0
27.182,-122.696,0.0
27.207,-122.56200000000001,0.0
27.231,-122.428,0.0
27.256,-122.29400000000001,0.0
27.28,-122.16,0.0
27.304,-122.02600000000001,0.0
27.328,-121.89099999999999,0.0
27.352,-121.757,0.0
27.376,-121.62299999999999,0.0
27.4,-121.488,0.0
27.423,-121.35400000000001,0.0
27.447,-121.219,0.0
27.47,-121.08500000000001,0.0
27.493,-120.94999999999999,0.0
27.516,-120.815,0.0
27.539,-120.68,0.0
27.562,-120.54599999999999,0.0
27.585,-120.411,0.0
27.608,-120.27600000000001,0.0
27.63,-120.14099999999999,0.0
27.652,-120.006,0.0
27.675,-119.87100000000001,0.0
27.697,-119.73599999999999,0.0
27.719,-119.601,0.0
27.741,-119.465,0.0
27.762,-119.33000000000001,0.0
27.784,-119.195,0.0
27.806,-119.059,0.0
27.827,-118.924,0.0
27.848,-118.78899999999999,0.0
27.87,-118.65299999999999,0.0
27.891,-118.518,0.0
27.912,-118.382,0.0
27.932,-118.24600000000001,0.0
27.953,-118.11099999999999,0.0
27.974,-117.975,0.0
27.994,-117.839,0.0
28.014,-117.703,0.0
28.035,-117.56700000000001,0.0
28.055,-117.43100000000001,0.0
28.075,-117.29499999999999,0.0
28.095,-117.15899999999999,0.0
28.114,-117.023,0.0
28.134,-116.887,0.0
28.153,-116.751,0.0
28.173,-116.61500000000001,0.0
28.192,-116.47900000000001,0.0
28.211,-116.34200000000001,0.0
28.23,-116.20599999999999,0.0
28.249,-116.07,0.0
28.268,-115.93299999999999,0.0
28.286,-115.797,0.0
28.305,-115.66,0.0
28.323,-115.524,0.0
28.342,-115.387,0.0
28.36,-115.251,0.0
28.378,-115.114,0.0
28.396,-114.977,0.0
28.414,-114.84100000000001,0.0
28.431,-114.70400000000001,0.0
28.449,-114.56700000000001,0.0
28.466,-114.43,0.0
28.483,-114.293,0.0
28.501,-114.156,0.0
28.518,-114.019,0.0
28.535,-113.882,0.0
28.551,-113.745,0.0
28.568,-113.608,0.0
28.585,-113.471,0.0
28.601,-113.334,0.0
28.618,-113.196,0.0
28.634,-113.059,0.0
28.65,-112.922,0.0
28.666,-112.785,0.0
28.682,-112.64699999999999,0.0
28.697,-112.50999999999999,0.0
28.713,-112.37200000000001,0.0
28.728,-112.23500000000001,0.0
28.744,-112.09700000000001,0.0
28.759,-111.96000000000001,0.0
28.774,-111.822,0.0
28.789,-111.685,0.0
28.804,-111.547,0.0
28.819,-111.40899999999999,0.0
28.833,-111.27199999999999,0.0
28.848,-111.13399999999999,0.0
28.862,-110.99600000000001,0.0
28.876,-110.858,0.0
28.89,-110.72,0.0
28.904,-110.583,0.0
28.918,-110.445,0.0
28.932,-110.30699999999999,0.0
28.946,-110.16900000000001,0.0
28.959,-110.031,0.0
28.973,-109.893,0.0
28.986,-109.755,0.0
28.999,-109.61600000000001,0.0
29.012,-109.47800000000001,0.0
29.025,-109.34,0.0
29.038,-109.202,0.0
29.05,-109.064,0.0
29.063,-108.92500000000001,0.0
29.075,-108.787,0.0
29.088,-108.649,0.0
29.1,-108.511,0.0
29.112,-108.37200000000001,0.0
29.124,-108.23400000000001,0.0
29.135,-108.095,0.0
29.147,-107.957,0.0
29.159,-107.81800000000001,0.0
29.17,-107.68,0.0
29.181,-107.541,0.0
29.192,-107.40299999999999,0.0
29.203,-107.26400000000001,0.0
29.214,-107.126,0.0
29.225,-106.987,0.0
29.236,-106.84800000000001,0.0
29.246,-106.71000000000001,0.0
29.257,-106.571,0.0
29.267,-106.43199999999999,0.0
29.277,-106.293,0.0
29.287,-106.155,0.0
29.297,-106.01599999999999,0.0
29.307,-105.87700000000001,0.0
29.317,-105.738,0.0
29.326,-105.59899999999999,0.0
29.336,-105.46000000000001,0.0
29.345,-105.321,0.0
29.354,-105.18299999999999,0.0
29.363,-105.04400000000001,0.0005090658720767581
29.372,-104.905,0.0017336126934293264
29.381,-104.76599999999999,0.004129732925150232
29.39,-104.62700000000001,0.008997455007550658
29.398,-104.488,0.017844750285215434
29.407,-104.34800000000001,0.03156665406938409
29.415,-104.209,0.04958752007763939
29.423,-104.07,0.06992137121315757
29.431,-103.93099999999998,0.09005026442606635
29.439,-103.79199999999997,0.10734986035712156
29.447,-103.65300000000002,0.11897936856753426
29.455,-103.51400000000001,0.12226605971910762
29.462,-103.37400000000002,0.11632707260982536
29.47,-103.23500000000001,0.10245233308009634
29.477,-103.096,0.08496960616855719
29.484,-102.957,0.06713609862457083
29.491,-102.81799999999998,0.05062614631073006
29.498,-102.678,0.03553814842401097
29.505,-102.53899999999999,0.02244240700221242
29.512,-102.39999999999998,0.01437669445055271
29.518,-102.25999999999999,0.017649244389897796
29.525,-102.12099999999998,0.033570646266185424
29.531,-101.98200000000003,0.054414343506364864
29.537,-101.84199999999998,0.07146039113854075
29.543,-101.70299999999997,0.08090556662786703
29.549,-101.56299999999999,0.08434189886644024
29.555,-101.42399999999998,0.08529619344381484
29.561,-101.28500000000003,0.08607298757264406
29.566,-101.14499999999998,0.08625835074917539
29.572,-101.00599999999997,0.08388373233536958
29.577,-100.86599999999999,0.07757195160089775
29.582,-100.72699999999998,0.06838050421546953
29.587,-100.58699999999999,0.06003027646833826
29.592,-100.44799999999998,0.05854048441110949
29.597,-100.30799999999999,0.07021453984982158
29.602,-100.16899999999998,0.09908658600437449
29.606,-100.029,0.14535882726192015
29.611,-99.88999999999999,0.20383924866587855
29.615,-99.75,0.269322589061997
29.619,-99.61000000000001,0.3382618160858343
29.623,-99.471,0.412835004992093
29.627,-99.33100000000002,0.5028282223411827
29.631,-99.19200000000001,0.6160774506379098
29.635,-99.05200000000002,0.7536928190583151
29.638,-98.91199999999998,0.8985640751437358
29.642,-98.77300000000002,1.0217453131776477
29.645,-98.63299999999998,1.100636382416798
29.648,-98.49400000000003,1.1234104195308168
29.651,-98.35399999999998,1.096694758311771
29.654,-98.214,1.0361650355034993
29.657,-98.07499999999999,0.9603691953102117
29.66,-97.935,0.883388292516332
29.662,-97.79500000000002,0.8143615888996398
29.665,-97.656,0.7572309212244976
29.667,-97.51600000000002,0.709491389387003
29.669,-97.37599999999998,0.6720586136899612
29.671,-97.23599999999999,0.6429347017366183
29.673,-97.09699999999998,0.6157136726780778
29.675,-96.957,0.5812429596675577
29.677,-96.81700000000001,0.5348013337345789
29.678,-96.678,0.4780164361645241
29.68,-96.53800000000001,0.4183916572469158
29.681,-96.39800000000002,0.36324910372797986
29.682,-96.25799999999998,0.32054009578656245
29.683,-96.11900000000003,0.2936611502282821
29.684,-95.97899999999998,0.28112833366541784
29.685,-95.839,0.2809429972408271
29.686,-95.69999999999999,0.29245184320174217
29.686,-95.56,0.31489022341805933
29.687,-95.42000000000002,0.3431250896967718
29.687,-95.27999999999997,0.3674580033996941
29.687,-95.14100000000002,0.37773339693954433
29.687,-95.00099999999998,0.36603976339556266
29.687,-94.86099999999999,0.33083854020582354
29.687,-94.721,0.2842315654452429
29.687,-94.582,0.24453840604579097
29.686,-94.44200000000001,0.21933991063861966
29.686,-94.30200000000002,0.20606921483404017
29.685,-94.16199999999998,0.19757503200006232
29.684,-94.02300000000002,0.18669855401411814
29.683,-93.88299999999998,0.17168419035390595
29.682,-93.743,0.15921938455363813
29.681,-93.60399999999998,0.15888738801974306
29.68,-93.464,0.1728617303972053
29.678,-93.32400000000001,0.19007275097002269
29.677,-93.18400000000003,0.19542589936500557
29.675,-93.04500000000002,0.1867740420723044
29.673,-92.90499999999997,0.1775078981009303
29.671,-92.76499999999999,0.18059397117283654
29.669,-92.62599999999998,0.19805785525840833
29.667,-92.48599999999999,0.22361520376927188
29.665,-92.346,0.25151153852154523
29.662,-92.207,0.2813131953260876
29.66,-92.06700000000001,0.31288778239407355
29.657,-91.92700000000002,0.3341534291760993
29.654,-91.78800000000001,0.33228690325551535
29.651,-91.64800000000002,0.3087212678951092
29.648,-91.50799999999998,0.275980691993535
29.645,-91.36900000000003,0.2450949979728974
29.642,-91.22899999999998,0.22033821909587656
29.638,-91.089,0.20271703933414972
29.635,-90.94999999999999,0.1923837251086184
29.631,-90.81,0.189316547985854
29.627,-90.67000000000002,0.19504752948084786
29.623,-90.531,0.20961316454633858
29.619,-90.39100000000002,0.22939516823788064
29.615,-90.25200000000001,0.24562215780992838
29.611,-90.11200000000002,0.24917899339980157
29.606,-89.97300000000001,0.23699765720010313
29.602,-89.83300000000003,0.21450428963790785
29.597,-89.69400000000002,0.18555914094313664
29.592,-89.55399999999997,0.15164505308623663
29.587,-89.41500000000002,0.11418488836272135
29.582,-89.27499999999998,0.07674100037394338
29.577,-89.13600000000002,0.046164438403874276
29.572,-88.99599999999998,0.02571912854693145
29.566,-88.85700000000003,0.01472942298263308
29.561,-88.71699999999998,0.012159292630878293
29.555,-88.57799999999997,0.021500180023922604
29.549,-88.43799999999999,0.06694042679471969
29.543,-88.29899999999998,0.23215872182285485
29.537,-88.16000000000003,0.5070619598639234
29.531,-88.01999999999998,0.5846288658175518
29.525,-87.88099999999997,0.585175188002273
29.518,-87.74099999999999,0.5782004291266148
29.512,-87.60199999999998,0.5667155553899546
29.505,-87.46300000000002,0.5508275805225458
29.498,-87.32400000000001,0.5303975758579184
29.491,-87.18400000000003,0.506340276869367
29.484,-87.04500000000002,0.4814791328744656
29.477,-86.906,0.4583257939639252
29.47,-86.76600000000002,0.4340609725823791
29.462,-86.62700000000001,0.40748489255000275
29.455,-86.488,0.4008373843417909
29.447,-86.34899999999999,0.3880435652802698
29.439,-86.20999999999998,0.3721145329024648
29.431,-86.07100000000003,0.35618277823681577
29.423,-85.93099999999998,0.34373312705417064
29.415,-85.79199999999997,0.3364225088446948
29.407,-85.65300000000002,0.3329678258281325
29.398,-85.51400000000001,0.3314242208163604
29.39,-85.375,0.33017094998949953
29.381,-85.23599999999999,0.32816776812650256
29.372,-85.09699999999998,0.3244517689783417
29.363,-84.95800000000003,0.3182793504921689
29.354,-84.81900000000002,0.3095376472418471
29.345,-84.68,0.299515190329007
29.336,-84.541,0.29067797392473926
29.326,-84.40199999999999,0.282197357544522
29.317,-84.26400000000001,0.24901477140444575
29.307,-84.125,0.1379207221662103
29.297,-83.98599999999999,0.0660391863080383
29.287,-83.84699999999998,0.06237859749260054
29.277,-83.70800000000003,0.06945114191282335
29.267,-83.57,0.07360651889454281
29.257,-83.43099999999998,0.0741438692963015
29.246,-83.29199999999997,0.0731174151949817
29.236,-83.15300000000002,0.07346730193809242
29.225,-83.01499999999999,0.07801442543764357
29.215,-82.87599999999998,0.08879914655336085
29.204,-82.738,0.10560601597569001
29.193,-82.59899999999999,0.12609375281554988
29.181,-82.45999999999998,0.1464455538300362
29.17,-82.322,0.16273856615773377
29.159,-82.18299999999999,0.17281927003182213
29.147,-82.04500000000002,0.17582808759936988
29.136,-81.906,0.17269684912034547
29.124,-81.76799999999997,0.1688503550472661
29.112,-81.63,0.170921559970613
29.1,-81.49099999999999,0.18383499849864213
29.088,-81.35300000000001,0.2073584130194644
29.075,-81.21499999999997,0.2380743307650305
29.063,-81.07600000000002,0.2704264119433154
29.05,-80.93799999999999,0.30005078906189186
29.038,-80.80000000000001,0.32298067495775107
29.025,-80.66199999999998,0.3380720343725501
29.012,-80.52300000000002,0.34551469397848933
28.999,-80.38499999999999,0.34711624585588735
28.986,-80.24700000000001,0.3452468810063816
28.973,-80.10899999999998,0.34193709320638965
28.959,-79.971,0.3375685386157026
28.946,-79.83300000000003,0.3279462964472783
28.932,-79.695,0.3215353520646385
28.919,-79.55700000000002,0.21263857452118431
28.905,-79.41899999999998,0.0
28.891,-79.281,0.0
28.877,-79.14299999999997,0.0
28.862,-79.00599999999997,0.0
28.848,-78.868,0.0
28.833,-78.73000000000002,0.0
28.819,-78.59199999999998,0.0
28.804,-78.45499999999998,0.0
28.789,-78.31700000000001,0.0
28.774,-78.17899999999997,0.0
28.759,-78.04199999999997,0.0
28.744,-77.904,0.0
28.729,-77.767,0.0
28.713,-77.62900000000002,0.0
28.698,-77.49200000000002,0.0
28.682,-77.35500000000002,0.0
28.666,-77.21699999999998,0.0
28.65,-77.07999999999998,0.0
28.634,-76.94299999999998,0.0
28.618,-76.805,0.0
28.601,-76.668,0.0
28.585,-76.531,0.0
28.568,-76.394,0.0
28.552,-76.257,0.0
28.535,-76.12,0.0
28.518,-75.983,0.0
28.501,-75.846,0.0
28.484,-75.709,0.0
28.466,-75.572,0.0
28.449,-75.435,0.0
28.431,-75.298,0.0
28.414,-75.161,0.0
28.396,-75.024,0.0
28.378,-74.88799999999998,0.0
28.36,-74.75099999999998,0.0
28.342,-74.61399999999998,0.0
28.324,-74.47800000000001,0.0
28.305,-74.34100000000001,0.0
28.287,-74.20499999999998,0.0
28.268,-74.06799999999998,0.0
28.249,-73.93200000000002,0.0
28.23,-73.79599999999999,0.0
28.211,-73.65899999999999,0.0
28.192,-73.52300000000002,0.0
28.173,-73.387,0.0
28.154,-73.25099999999998,0.0
28.134,-73.11399999999998,0.0
28.115,-72.97800000000001,0.0
28.095,-72.84199999999998,0.0
28.075,-72.70600000000002,0.0
28.055,-72.57,0.0
28.035,-72.43400000000003,0.0
28.015,-72.298,0.0
27.994,-72.16300000000001,0.0
27.974,-72.02699999999999,0.0
27.953,-71.89100000000002,0.0
27.933,-71.755,0.0
27.912,-71.62,0.0
27.891,-71.48399999999998,0.0
27.87,-71.34899999999999,0.0
27.849,-71.21300000000002,0.0
27.827,-71.07799999999997,0.0
27.806,-70.94200000000001,0.0
27.784,-70.80700000000002,0.0
27.763,-70.67200000000003,0.0
27.741,-70.536,0.0
27.719,-70.40100000000001,0.0
27.697,-70.26600000000002,0.0
27.675,-70.13099999999997,0.0
27.653,-69.99599999999998,0.0
27.63,-69.86099999999999,0.0
27.608,-69.726,0.0
27.585,-69.59100000000001,0.0
27.562,-69.45600000000002,0.0
27.54,-69.32100000000003,0.0
27.517,-69.18599999999998,0.0
27.494,-69.05200000000002,0.0
27.47,-68.91699999999997,0.0
27.447,-68.78300000000002,0.0
27.424,-68.64800000000002,0.0
27.4,-68.51299999999998,0.0
27.376,-68.37900000000002,0.0
27.353,-68.245,0.0
27.329,-68.11000000000001,0.0
27.305,-67.976,0.0
27.28,-67.84199999999998,0.0
27.256,-67.70800000000003,0.0
27.232,-67.57299999999998,0.0
27.207,-67.43900000000002,0.0
27.183,-67.305,0.0
27.158,-67.17099999999999,0.0
27.133,-67.03800000000001,0.0
27.108,-66.904,0.0
26.479,-126.85400000000001,0.0
26.507,-126.72200000000001,0.0
26.535,-126.589,0.0
26.563,-126.457,0.0
26.591,-126.32400000000001,0.0
26.619,-126.19200000000001,0.0
26.647,-126.059,0.0
26.674,-125.92599999999999,0.0
26.702,-125.79400000000001,0.0
26.729,-125.661,0.0
26.756,-125.52799999999999,0.0
26.784,-125.39500000000001,0.0
26.811,-125.262,0.0
26.837,-125.12899999999999,0.0
26.864,-124.99600000000001,0.0
26.891,-124.863,0.0
26.917,-124.72900000000001,0.0
26.944,-124.596,0.0
26.97,-124.463,0.0
26.996,-124.32900000000001,0.0
27.022,-124.196,0.0
27.048,-124.06200000000001,0.0
27.074,-123.929,0.0
27.1,-123.79499999999999,0.0
27.126,-123.662,0.0
27.151,-123.52799999999999,0.0
27.176,-123.394,0.0
27.202,-123.25999999999999,0.0
27.227,-123.126,0.0
27.252,-122.99199999999999,0.0
27.277,-122.858,0.0
27.301,-122.72399999999999,0.0
27.326,-122.59,0.0
27.351,-122.45599999999999,0.0
27.375,-122.322,0.0
27.399,-122.18700000000001,0.0
27.424,-122.053,0.0
27.448,-121.918,0.0
27.472,-121.78399999999999,0.0
27.495,-121.649,0.0
27.519,-121.51499999999999,0.0
27.543,-121.38,0.0
27.566,-121.24600000000001,0.0
27.589,-121.11099999999999,0.0
27.613,-120.976,0.0
27.636,-120.84100000000001,0.0
27.659,-120.70599999999999,0.0
27.682,-120.571,0.0
27.704,-120.436,0.0
27.727,-120.30099999999999,0.0
27.75,-120.166,0.0
27.772,-120.031,0.0
27.794,-119.89599999999999,0.0
27.816,-119.761,0.0
27.838,-119.625,0.0
27.86,-119.49000000000001,0.0
27.882,-119.35499999999999,0.0
27.904,-119.219,0.0
27.925,-119.084,0.0
27.947,-118.94800000000001,0.0
27.968,-118.81299999999999,0.0
27.989,-118.67699999999999,0.0
28.01,-118.541,0.0
28.031,-118.406,0.0
28.052,-118.27000000000001,0.0
28.073,-118.13399999999999,0.0
28.094,-117.99799999999999,0.0
28.114,-117.862,0.0
28.134,-117.726,0.0
28.155,-117.59,0.0
28.175,-117.45400000000001,0.0
28.195,-117.31800000000001,0.0
28.215,-117.18199999999999,0.0
28.234,-117.04599999999999,0.0
28.254,-116.90899999999999,0.0
28.273,-116.773,0.0
28.293,-116.637,0.0
28.312,-116.5,0.0
28.331,-116.364,0.0
28.35,-116.22800000000001,0.0
28.369,-116.09100000000001,0.0
28.388,-115.95500000000001,0.0
28.407,-115.81800000000001,0.0
28.425,-115.68100000000001,0.0
28.444,-115.54499999999999,0.0
28.462,-115.40799999999999,0.0
28.48,-115.27099999999999,0.0
28.498,-115.13399999999999,0.0
28.516,-114.99799999999999,0.0
28.534,-114.86099999999999,0.0
28.551,-114.72399999999999,0.0
28.569,-114.58699999999999,0.0
28.587,-114.44999999999999,0.0
28.604,-114.31299999999999,0.0
28.621,-114.17599999999999,0.0
28.638,-114.03899999999999,0.0
28.655,-113.90100000000001,0.0
28.672,-113.76400000000001,0.0
28.689,-113.62700000000001,0.0
28.705,-113.49000000000001,0.0
28.722,-113.352,0.0
28.738,-113.215,0.0
28.754,-113.078,0.0
28.77,-112.94,0.0
28.786,-112.803,0.0
28.802,-112.66499999999999,0.0
28.818,-112.52799999999999,0.0
28.833,-112.38999999999999,0.0
28.849,-112.25200000000001,0.0
28.864,-112.11500000000001,0.0
28.88,-111.977,0.0
28.895,-111.839,0.0
28.91,-111.702,0.0
28.925,-111.564,0.0
28.939,-111.42599999999999,0.0
28.954,-111.28800000000001,0.0
28.968,-111.15,0.0
28.983,-111.012,0.0
28.997,-110.874,0.0
29.011,-110.73599999999999,0.0
29.025,-110.59800000000001,0.0
29.039,-110.46000000000001,0.0
29.053,-110.322,0.0
29.066,-110.184,0.0
29.08,-110.04599999999999,0.0
29.093,-109.90799999999999,0.0
29.107,-109.77000000000001,0.0
29.12,-109.631,0.0
29.133,-109.493,0.0
29.146,-109.35499999999999,0.0
