lat,lon,estimated_x1_normalized_report_days_per_year_grid_130_cropped_blurred
28.869,-100.27600000000001,0.4438194589381206
28.873,-100.137,0.44150076004102184
28.878,-99.99799999999999,0.4362042824957682
28.882,-99.86000000000001,0.5295294988067378
28.886,-99.721,0.5060758687803792
28.891,-99.582,0.43451560185993376
28.895,-99.44299999999998,0.34982701429745483
28.899,-99.305,0.2612478766517877
28.902,-99.166,0.20491556008431167
28.906,-99.02699999999999,0.2359336776842945
28.91,-98.88799999999998,0.31404116854498193
28.913,-98.75,0.3022450712777371
28.916,-98.61099999999999,0.28683479118105465
28.92,-98.47199999999998,0.341119701029489
28.923,-98.33300000000003,0.36992056304426274
28.925,-98.19400000000002,0.3609739413901754
28.928,-98.05599999999998,0.28647446259660475
28.931,-97.91699999999997,0.24421829165339692
28.934,-97.77800000000002,0.2506486622913311
28.936,-97.63900000000001,0.2686585585657133
28.938,-97.5,0.28616892300066343
28.94,-97.36200000000002,0.3399355672047189
28.942,-97.22300000000001,0.36619604909768705
28.944,-97.084,0.3517189372825311
28.946,-96.945,0.3710966989669458
28.948,-96.80599999999998,0.36383948887918266
28.949,-96.66699999999997,0.31411616354664723
28.951,-96.52800000000002,0.2715853121414671
28.952,-96.38999999999999,0.25230445497207943
28.953,-96.25099999999998,0.25843462075333806
28.954,-96.11200000000002,0.2227155223797535
28.955,-95.97300000000001,0.21415341890053705
28.956,-95.834,0.23104419128665307
28.957,-95.695,0.2724775660588097
28.957,-95.55599999999998,0.27584077620909286
28.958,-95.418,0.28398861371761114
28.958,-95.279,0.3278578099910677
28.958,-95.13999999999999,0.3231473587148175
28.958,-95.00099999999998,0.30929300392906944
28.958,-94.86200000000002,0.30857804180156634
28.958,-94.72300000000001,0.27328148281134024
28.958,-94.584,0.2685639963091646
28.957,-94.445,0.2685620765856688
28.957,-94.30599999999998,0.24877105521557968
28.956,-94.168,0.0
28.955,-94.029,0.0
28.954,-93.88999999999999,0.0
28.953,-93.75099999999998,0.0
28.952,-93.61200000000002,0.0
28.951,-93.47300000000001,0.0
28.949,-93.334,0.0
28.948,-93.19600000000003,0.0
28.946,-93.05700000000002,0.0
28.944,-92.918,0.0
28.943,-92.779,0.0
28.94,-92.63999999999999,0.0
28.938,-92.50099999999998,0.0
28.936,-92.363,0.0
28.934,-92.22399999999999,0.0
28.931,-92.08499999999998,0.0
28.928,-91.94600000000003,0.0
28.926,-91.80700000000002,0.0
28.923,-91.668,0.016746159945334408
28.92,-91.52999999999997,0.017866961922484534
28.916,-91.39100000000002,0.017902814676234488
28.913,-91.25200000000001,0.019316415630765416
28.91,-91.113,0.07704994018141491
28.906,-90.97500000000002,0.08620944440339637
28.902,-90.83600000000001,0.08620964238485292
28.899,-90.697,0.08632054449820414
28.895,-90.55799999999999,0.09087339989975046
28.891,-90.42000000000002,0.31163198081867177
28.887,-90.281,0.312090382229978
28.882,-90.142,0.31210113931762334
28.878,-90.00400000000002,0.3121012794051741
28.873,-89.86500000000001,0.31210138307616675
28.869,-89.726,0.31630228518320125
28.864,-89.58699999999999,0.31860237878010816
28.859,-89.44900000000001,0.0515768314519161
28.854,-89.31,0.00018719435372539187
28.849,-89.17200000000003,2.6818992544912063e-5
28.843,-89.03300000000002,2.3212507746500546e-5
28.838,-88.894,2.3513576326902387e-5
28.832,-88.75599999999997,2.3250257832402197e-5
28.827,-88.61700000000002,0.0
28.821,-88.47899999999998,0.0
28.815,-88.33999999999997,0.0
28.809,-88.202,0.0
28.803,-88.06299999999999,0.0
28.797,-87.92399999999998,0.0
28.79,-87.786,0.0
28.784,-87.64800000000002,0.0
28.777,-87.50900000000001,0.0
28.77,-87.37099999999998,0.0
28.763,-87.23200000000003,0.0
28.756,-87.094,0.0
28.749,-86.95499999999998,0.0
28.742,-86.81700000000001,0.0
28.735,-86.67899999999997,0.0
28.727,-86.54000000000002,0.0
28.719,-86.40199999999999,0.0
28.712,-86.26400000000001,0.0
28.704,-86.125,0.0
28.696,-85.98700000000002,0.0
28.688,-85.84899999999999,0.0
28.679,-85.71100000000001,0.0
28.671,-85.572,0.0
28.662,-85.43400000000003,0.0
28.654,-85.29599999999999,0.0
28.645,-85.15800000000002,0.0
28.636,-85.01999999999998,0.0
28.627,-84.882,0.0
28.618,-84.743,0.0
28.609,-84.60500000000002,0.0
28.599,-84.46699999999998,0.0
28.59,-84.32900000000001,0.0
28.58,-84.19099999999997,0.0
28.571,-84.053,0.0
28.561,-83.91500000000002,0.0
28.551,-83.77699999999999,0.0
28.541,-83.63900000000001,0.0
28.53,-83.50200000000001,0.0
28.52,-83.36399999999998,0.0
28.51,-83.226,0.0
28.499,-83.08800000000002,0.286597399229553
28.488,-82.94999999999999,0.28660752743898515
28.477,-82.81200000000001,0.28705582107016014
28.466,-82.67500000000001,0.2951622906231795
28.455,-82.53699999999998,0.299022332710828
28.444,-82.399,0.2809922589455035
28.433,-82.262,0.2580396087268282
28.421,-82.12400000000002,0.25371522929459056
28.41,-81.98599999999999,0.23388494674087829
28.398,-81.84899999999999,0.24101391232535657
28.386,-81.71100000000001,0.2697410444318428
28.374,-81.57400000000001,0.33664616294729527
28.362,-81.43599999999998,0.34063061285706997
28.35,-81.29899999999998,0.315662807885578
28.338,-81.161,0.3005726096075678
28.325,-81.024,0.3107120744606479
28.312,-80.88600000000002,0.32565454967552115
28.3,-80.74900000000002,0.3541007917114107
28.287,-80.61200000000002,0.4161827663472839
28.274,-80.47399999999999,0.4264124426047629
28.261,-80.33699999999999,0.4266126681179024
28.248,-80.19999999999999,0.4265740667425281
28.234,-80.06299999999999,0.0
28.221,-79.92599999999999,0.0
28.207,-79.78800000000001,0.0
28.194,-79.65100000000001,0.0
28.18,-79.51400000000001,0.0
28.166,-79.37700000000001,0.0
28.152,-79.24000000000001,0.0
28.138,-79.10300000000001,0.0
28.124,-78.96600000000001,0.0
28.109,-78.82900000000001,0.0
28.095,-78.69200000000001,0.0
28.08,-78.555,0.0
28.065,-78.41899999999998,0.0
28.05,-78.28199999999998,0.0
28.035,-78.14499999999998,0.0
28.02,-78.00799999999998,0.0
28.005,-77.87200000000001,0.0
27.989,-77.73500000000001,0.0
27.974,-77.59800000000001,0.0
27.958,-77.46199999999999,0.0
27.943,-77.32499999999999,0.0
27.927,-77.18900000000002,0.0
27.911,-77.05200000000002,0.0
27.895,-76.916,0.0
27.878,-76.779,0.0
27.862,-76.64299999999997,0.0
27.846,-76.507,0.0
27.829,-76.37,0.0
27.812,-76.23399999999998,0.0
27.795,-76.09800000000001,0.0
27.778,-75.96199999999999,0.0
27.761,-75.82600000000002,0.0
27.744,-75.69,0.0
27.727,-75.553,0.0
27.709,-75.41699999999997,0.0
27.692,-75.281,0.0
27.674,-75.14499999999998,0.0
27.656,-75.00999999999999,0.0
27.638,-74.87400000000002,0.0
27.62,-74.738,0.0
27.602,-74.60199999999998,0.0
27.584,-74.46600000000001,0.0
27.565,-74.33100000000002,0.0
27.547,-74.195,0.0
27.528,-74.05900000000003,0.0
27.509,-73.92399999999998,0.0
27.49,-73.78800000000001,0.0
27.471,-73.65300000000002,0.0
27.452,-73.517,0.0
27.433,-73.382,0.0
27.414,-73.24700000000001,0.0
27.394,-73.11099999999999,0.0
27.374,-72.976,0.0
27.355,-72.84100000000001,0.0
27.335,-72.70600000000002,0.0
27.315,-72.57100000000003,0.0
27.295,-72.435,0.0
27.275,-72.30000000000001,0.0
27.254,-72.16500000000002,0.0
27.234,-72.02999999999997,0.0
27.213,-71.89600000000002,0.0
27.192,-71.76100000000002,0.0
27.172,-71.62599999999998,0.0
27.151,-71.49099999999999,0.0
27.13,-71.356,0.0
27.108,-71.22199999999998,0.0
27.087,-71.08699999999999,0.0
27.066,-70.952,0.0
27.044,-70.81799999999998,0.0
27.023,-70.68299999999999,0.0
27.001,-70.54899999999998,0.0
26.979,-70.41500000000002,0.0
26.957,-70.27999999999997,0.0
26.935,-70.14600000000002,0.0
26.912,-70.012,0.0
26.89,-69.87799999999999,0.0
26.868,-69.743,0.0
26.845,-69.60899999999998,0.0
26.822,-69.47500000000002,0.0
26.799,-69.34100000000001,0.0
26.776,-69.207,0.0
26.753,-69.07400000000001,0.0
26.73,-68.94,0.0
26.707,-68.80599999999998,0.0
26.683,-68.67200000000003,0.0
26.66,-68.53800000000001,0.0
26.636,-68.40499999999997,0.0
26.612,-68.27100000000002,0.0
26.588,-68.13799999999998,0.0
26.564,-68.00400000000002,0.0
26.54,-67.87099999999998,0.0
26.516,-67.738,0.0
26.492,-67.60399999999998,0.0
26.467,-67.471,0.0
26.443,-67.33800000000002,0.0
26.418,-67.20499999999998,0.0
26.393,-67.07100000000003,0.0
25.768,-126.66499999999999,0.0
25.796,-126.53399999999999,0.0
25.824,-126.40199999999999,0.0
25.852,-126.27000000000001,0.0
25.88,-126.138,0.0
25.908,-126.007,0.0
25.935,-125.875,0.0
25.963,-125.743,0.0
25.99,-125.61099999999999,0.0
26.017,-125.47900000000001,0.0
26.044,-125.346,0.0
26.071,-125.214,0.0
26.098,-125.082,0.0
26.125,-124.94999999999999,0.0
26.151,-124.81700000000001,0.0
26.178,-124.685,0.0
26.204,-124.55199999999999,0.0
26.231,-124.41999999999999,0.0
26.257,-124.287,0.0
26.283,-124.155,0.0
26.309,-124.02199999999999,0.0
26.334,-123.88900000000001,0.0
26.36,-123.756,0.0
26.386,-123.62299999999999,0.0
26.411,-123.49000000000001,0.0
26.437,-123.357,0.0
26.462,-123.22399999999999,0.0
26.487,-123.09100000000001,0.0
26.512,-122.958,0.0
26.537,-122.82499999999999,0.0
26.561,-122.69200000000001,0.0
26.586,-122.55799999999999,0.0
26.611,-122.42500000000001,0.0
26.635,-122.291,0.0
26.659,-122.15799999999999,0.0
26.684,-122.024,0.0
26.708,-121.89099999999999,0.0
26.731,-121.757,0.0
26.755,-121.62299999999999,0.0
26.779,-121.49000000000001,0.0
26.803,-121.356,0.0
26.826,-121.22200000000001,0.0
26.849,-121.088,0.0
26.873,-120.95400000000001,0.0
26.896,-120.82,0.0
26.919,-120.686,0.0
26.942,-120.55199999999999,0.0
26.964,-120.418,0.0
26.987,-120.28399999999999,0.0
27.009,-120.149,0.0
27.032,-120.01499999999999,0.0
27.054,-119.881,0.0
27.076,-119.74600000000001,0.0
27.098,-119.612,0.0
27.12,-119.477,0.0
27.142,-119.34299999999999,0.0
27.164,-119.208,0.0
27.185,-119.07300000000001,0.0
27.207,-118.939,0.0
27.228,-118.804,0.0
27.249,-118.66900000000001,0.0
27.27,-118.53399999999999,0.0
27.291,-118.399,0.0
27.312,-118.26400000000001,0.0
27.333,-118.12899999999999,0.0
27.353,-117.994,0.0
27.374,-117.85900000000001,0.0
27.394,-117.72399999999999,0.0
27.415,-117.589,0.0
27.435,-117.45400000000001,0.0
27.455,-117.31800000000001,0.0
27.475,-117.18299999999999,0.0
27.494,-117.048,0.0
27.514,-116.912,0.0
27.533,-116.77699999999999,0.0
27.553,-116.64099999999999,0.0
27.572,-116.506,0.0
27.591,-116.37,0.0
27.61,-116.23500000000001,0.0
27.629,-116.09899999999999,0.0
27.648,-115.963,0.0
27.667,-115.828,0.0
27.685,-115.69200000000001,0.0
27.704,-115.55600000000001,0.0
27.722,-115.41999999999999,0.0
27.74,-115.28399999999999,0.0
27.758,-115.148,0.0
27.776,-115.012,0.0
27.794,-114.876,0.0
27.812,-114.74000000000001,0.0
27.829,-114.60400000000001,0.0
27.847,-114.46799999999999,0.0
27.864,-114.332,0.0
27.881,-114.196,0.0
27.899,-114.059,0.0
27.916,-113.923,0.0
27.932,-113.787,0.0
27.949,-113.65,0.0
27.966,-113.51400000000001,0.0
27.982,-113.37700000000001,0.0
27.999,-113.24100000000001,0.0
28.015,-113.10400000000001,0.0
28.031,-112.96799999999999,0.0
28.047,-112.83099999999999,0.0
28.063,-112.69399999999999,0.0
28.079,-112.55799999999999,0.0
28.094,-112.42099999999999,0.0
28.11,-112.28399999999999,0.0
28.125,-112.14699999999999,0.0
28.141,-112.011,0.0
28.156,-111.874,0.0
28.171,-111.737,0.0
28.186,-111.6,0.0
28.201,-111.463,0.0
28.215,-111.326,0.0
28.23,-111.189,0.0
28.244,-111.05199999999999,0.0
28.258,-110.91499999999999,0.0
28.273,-110.77799999999999,0.0
28.287,-110.64099999999999,0.0
28.301,-110.50299999999999,0.0
28.314,-110.36600000000001,0.0
28.328,-110.22900000000001,0.0
28.342,-110.09200000000001,0.0
28.355,-109.95400000000001,0.0
28.368,-109.81700000000001,0.0
28.382,-109.679,0.0
28.395,-109.542,0.0
28.408,-109.405,0.0
28.421,-109.267,0.0
28.433,-109.13,0.0
28.446,-108.99199999999999,0.0
28.458,-108.85499999999999,0.0
28.471,-108.71700000000001,0.0
28.483,-108.57900000000001,0.0
28.495,-108.44200000000001,0.0
28.507,-108.304,0.0
28.519,-108.166,0.0
28.531,-108.029,0.0
28.542,-107.89099999999999,0.0
28.554,-107.75299999999999,0.0
28.565,-107.61500000000001,0.0
28.576,-107.477,0.0
28.587,-107.34,0.0
28.598,-107.202,0.0
28.609,-107.064,0.0
28.62,-106.92599999999999,0.0
28.631,-106.78800000000001,0.0
28.641,-106.65,0.0
28.651,-106.512,0.0
28.662,-106.374,0.0
28.672,-106.23599999999999,0.0
28.682,-106.09800000000001,0.0
28.692,-105.96000000000001,0.0
28.701,-105.821,0.0
28.711,-105.68299999999999,0.0
28.721,-105.54499999999999,0.0
28.73,-105.40700000000001,0.0
28.739,-105.269,0.0
28.748,-105.131,0.0
28.757,-104.99199999999999,0.0
28.766,-104.85400000000001,0.0
28.775,-104.71600000000001,0.0
28.784,-104.577,0.0
28.792,-104.439,0.0
28.801,-104.30099999999999,0.0
28.809,-104.162,0.0
28.817,-104.024,0.5174304326786292
28.825,-103.88499999999999,0.5553446806312411
28.833,-103.74700000000001,0.5549207277424334
28.841,-103.60899999999998,0.5053237311879937
28.848,-103.47000000000003,0.49707701855274644
28.856,-103.332,0.4970079034982436
28.863,-103.19299999999998,0.4794532249701185
28.87,-103.055,0.3695906063324457
28.878,-102.916,0.35071201414402015
28.885,-102.77800000000002,0.353001964551424
28.892,-102.63900000000001,0.4108186429864067
28.898,-102.5,0.43071722937835066
28.905,-102.36200000000002,0.0
28.912,-102.22300000000001,0.0
28.918,-102.08499999999998,0.0
28.924,-101.94600000000003,0.0
28.93,-101.80700000000002,0.0
28.936,-101.66899999999998,0.0
28.942,-101.52999999999997,0.0
28.948,-101.39100000000002,0.0
28.954,-101.25200000000001,0.643121519710125
28.959,-101.11399999999998,0.8468662360050226
28.965,-100.97500000000002,0.9530035439976593
28.97,-100.83600000000001,0.6580442666737346
28.975,-100.697,0.6135584003945186
28.98,-100.55900000000003,0.6149345631910988
28.985,-100.42000000000002,0.6221231840429311
28.99,-100.281,0.5393989700923402
28.995,-100.142,0.3415107317921405
28.999,-100.00299999999999,0.4469496530354325
29.004,-99.86500000000001,0.4816312338637879
29.008,-99.726,0.46448843206560175
29.012,-99.58699999999999,0.4474993075186409
29.016,-99.44799999999998,0.4016881707380801
29.02,-99.30900000000003,0.31462749961560915
29.024,-99.17000000000002,0.2748787700374499
29.028,-99.031,0.30968757136182234
29.031,-98.892,0.36605546419161283
29.035,-98.75299999999999,0.36604353910568427
29.038,-98.61500000000001,0.3352813005859177
29.041,-98.476,0.34043583371023795
29.044,-98.33699999999999,0.3422756203863056
29.047,-98.19799999999998,0.3168052263345945
29.05,-98.05900000000003,0.24690441042055442
29.052,-97.92000000000002,0.23521449841231082
29.055,-97.781,0.26165110811286885
29.057,-97.642,0.247684349461124
29.06,-97.50299999999999,0.23663135207246339
29.062,-97.36399999999998,0.2947730777640919
29.064,-97.22500000000002,0.36051141713191254
29.066,-97.08600000000001,0.35404252695649263
29.068,-96.947,0.35415980807305775
29.069,-96.80799999999999,0.3030297213501888
29.071,-96.66899999999998,0.2265432096840853
29.072,-96.52999999999997,0.2306028714640285
29.074,-96.39100000000002,0.26493969159331066
29.075,-96.25200000000001,0.2679230009854343
29.076,-96.113,0.24984578305289104
29.077,-95.97399999999999,0.26305572215658135
29.078,-95.83499999999998,0.2543781763523538
29.078,-95.69600000000003,0.2694714432276887
29.079,-95.55700000000002,0.2440472985969646
29.079,-95.418,0.23942195209711076
29.08,-95.279,0.2788011236217086
29.08,-95.13999999999999,0.30411652338655437
29.08,-95.00099999999998,0.30812376308581507
29.08,-94.86200000000002,0.2936806184578136
29.08,-94.72300000000001,0.26854442369865605
29.079,-94.584,0.26856400280259923
29.079,-94.445,0.26856401545608144
29.078,-94.30599999999998,0.2685620357739175
29.078,-94.16699999999997,0.0
29.077,-94.02800000000002,0.0
29.076,-93.88900000000001,0.0
29.075,-93.75,0.0
29.074,-93.61099999999999,0.0
29.072,-93.47199999999998,0.0
29.071,-93.33300000000003,0.0
29.069,-93.19400000000002,0.0
29.068,-93.055,0.0
29.066,-92.916,0.0
29.064,-92.77699999999999,0.0
29.062,-92.63799999999998,0.0
29.06,-92.49900000000002,0.0
29.057,-92.36000000000001,0.0
29.055,-92.221,0.0
29.052,-92.082,0.0
29.05,-91.94299999999998,0.0
29.047,-91.80399999999997,0.0
29.044,-91.66500000000002,0.017866099648615207
29.041,-91.52600000000001,0.017867098639237324
29.038,-91.387,0.017903743804592157
29.035,-91.24799999999999,0.0193142545671309
29.031,-91.10899999999998,0.041030850034768265
29.028,-90.97000000000003,0.08694493078451503
29.024,-90.832,0.08697359568868111
29.02,-90.69299999999998,0.09124831034544818
29.016,-90.55399999999997,0.18038841107313391
29.012,-90.41500000000002,0.30304553006516427
29.008,-90.27600000000001,0.3113643168531866
29.004,-90.137,0.3117653444713867
28.999,-89.99799999999999,0.3117807133273187
28.995,-89.86000000000001,0.31181216576566345
28.99,-89.721,0.32148161380648654
28.985,-89.582,0.3196260000997968
28.98,-89.44299999999998,0.2703308492555327
28.975,-89.30399999999997,0.007087567989252588
28.97,-89.166,0.0010547614770835961
28.965,-89.02699999999999,0.0009424353571950956
28.959,-88.88799999999998,0.000926214818854801
28.954,-88.74900000000002,0.0009451703963971055
28.948,-88.61099999999999,0.0
28.942,-88.47199999999998,0.0
28.937,-88.33300000000003,0.0
28.93,-88.195,0.0
28.924,-88.05599999999998,0.0
28.918,-87.91699999999997,0.0
28.912,-87.779,0.0
28.905,-87.63999999999999,0.0
28.898,-87.50099999999998,0.0
28.892,-87.363,0.0
28.885,-87.22399999999999,0.0
28.878,-87.08600000000001,0.0
28.871,-86.947,0.0
28.863,-86.80900000000003,0.0
28.856,-86.67000000000002,0.0
28.848,-86.53199999999998,0.0
28.841,-86.39299999999997,0.0
28.833,-86.255,0.0
28.825,-86.11599999999999,0.0
28.817,-85.97800000000001,0.0
28.809,-85.839,0.0
28.801,-85.70100000000002,0.0
28.792,-85.56299999999999,0.0
28.784,-85.42399999999998,0.0
28.775,-85.286,0.0
28.766,-85.14800000000002,0.0
28.757,-85.00900000000001,0.0
28.748,-84.87099999999998,0.0
28.739,-84.733,0.0
28.73,-84.59500000000003,0.0
28.721,-84.457,0.0
28.711,-84.31799999999998,0.0
28.702,-84.18,0.0
28.692,-84.04199999999997,0.0
28.682,-83.904,0.0
28.672,-83.76600000000002,0.0
28.662,-83.62799999999999,0.0
28.652,-83.49000000000001,0.0
28.641,-83.35199999999998,0.0
28.631,-83.214,0.0
28.62,-83.07600000000002,0.3008943821258385
28.609,-82.93799999999999,0.3003767460881339
28.598,-82.80000000000001,0.2980003522201834
28.587,-82.66199999999998,0.2972545106128115
28.576,-82.524,0.2941621981850608
28.565,-82.38600000000002,0.27490796420574887
28.554,-82.24900000000002,0.2619379024834677
28.542,-82.11099999999999,0.26311111145087823
28.531,-81.97300000000001,0.2422901245124517
28.519,-81.83499999999998,0.255410092293062
28.507,-81.69799999999998,0.29869379117302153
28.495,-81.56,0.3494273529815779
28.483,-81.42200000000003,0.3663880764309689
28.471,-81.28500000000003,0.3674822781498792
28.458,-81.14699999999999,0.3815644800609914
28.446,-81.00999999999999,0.3525306686719647
28.433,-80.87200000000001,0.29664110454824216
28.421,-80.73500000000001,0.32636700010773956
28.408,-80.59699999999998,0.4130349676590912
28.395,-80.45999999999998,0.43397919468948687
28.382,-80.322,0.43462509674823996
28.369,-80.185,0.4346394156882316
28.355,-80.048,0.0
28.342,-79.91000000000003,0.0
28.328,-79.77300000000002,0.0
28.315,-79.63600000000002,0.0
28.301,-79.49799999999999,0.0
28.287,-79.36099999999999,0.0
28.273,-79.22399999999999,0.0
28.259,-79.08699999999999,0.0
28.244,-78.94999999999999,0.0
28.23,-78.81299999999999,0.0
28.215,-78.67599999999999,0.0
28.201,-78.53899999999999,0.0
28.186,-78.40199999999999,0.0
28.171,-78.26499999999999,0.0
28.156,-78.12799999999999,0.0
28.141,-77.99099999999999,0.0
28.126,-77.85399999999998,0.0
28.11,-77.71699999999998,0.0
28.095,-77.58100000000002,0.0
28.079,-77.44400000000002,0.0
28.063,-77.30700000000002,0.0
28.047,-77.17099999999999,0.0
28.031,-77.03399999999999,0.0
28.015,-76.89699999999999,0.0
27.999,-76.76100000000002,0.0
27.983,-76.62400000000002,0.0
27.966,-76.488,0.0
27.949,-76.35199999999998,0.0
27.933,-76.21499999999997,0.0
27.916,-76.07900000000001,0.0
27.899,-75.94200000000001,0.0
27.882,-75.80599999999998,0.0
27.864,-75.67000000000002,0.0
27.847,-75.53399999999999,0.0
27.83,-75.39800000000002,0.0
27.812,-75.262,0.0
27.794,-75.125,0.0
27.777,-74.98899999999998,0.0
27.759,-74.85300000000001,0.0
27.741,-74.71699999999998,0.0
27.722,-74.582,0.0
27.704,-74.44600000000003,0.0
27.686,-74.31,0.0
27.667,-74.17399999999998,0.0
27.648,-74.03800000000001,0.0
27.63,-73.90300000000002,0.0
27.611,-73.767,0.0
27.592,-73.63099999999997,0.0
27.572,-73.49599999999998,0.0
27.553,-73.36000000000001,0.0
27.534,-73.22500000000002,0.0
27.514,-73.089,0.0
27.495,-72.95400000000001,0.0
27.475,-72.81900000000002,0.0
27.455,-72.68299999999999,0.0
27.435,-72.548,0.0
27.415,-72.41300000000001,0.0
27.395,-72.27800000000002,0.0
27.374,-72.142,0.0
27.354,-72.007,0.0
27.333,-71.87200000000001,0.0
27.312,-71.73700000000002,0.0
27.292,-71.60199999999998,0.0
27.271,-71.46699999999998,0.0
27.25,-71.33300000000003,0.0
27.228,-71.19799999999998,0.0
27.207,-71.06299999999999,0.0
27.186,-70.928,0.0
27.164,-70.79399999999998,0.0
27.142,-70.65899999999999,0.0
27.121,-70.52499999999998,0.0
27.099,-70.38999999999999,0.0
27.077,-70.25599999999997,0.0
27.054,-70.12099999999998,0.0
27.032,-69.98700000000002,0.0
27.01,-69.85199999999998,0.0
26.987,-69.71800000000002,0.0
26.965,-69.584,0.0
26.942,-69.44999999999999,0.0
26.919,-69.31599999999997,0.0
26.896,-69.18200000000002,0.0
26.873,-69.048,0.0
26.85,-68.91399999999999,0.0
26.826,-68.77999999999997,0.0
26.803,-68.64600000000002,0.0
26.779,-68.512,0.0
26.756,-68.37799999999999,0.0
26.732,-68.245,0.0
26.708,-68.11099999999999,0.0
26.684,-67.97699999999998,0.0
26.66,-67.844,0.0
26.635,-67.70999999999998,0.0
26.611,-67.577,0.0
26.586,-67.44299999999998,0.0
26.562,-67.31,0.0
26.537,-67.17700000000002,0.0
26.512,-67.04399999999998,0.0
25.886,-126.696,0.0
25.915,-126.565,0.0
25.943,-126.43299999999999,0.0
25.971,-126.30099999999999,0.0
25.998,-126.16900000000001,0.0
26.026,-126.037,0.0
26.054,-125.905,0.0
26.081,-125.773,0.0
26.109,-125.64099999999999,0.0
26.136,-125.50899999999999,0.0
26.163,-125.37700000000001,0.0
26.19,-125.244,0.0
26.217,-125.112,0.0
26.244,-124.97900000000001,0.0
26.27,-124.84700000000001,0.0
26.297,-124.714,0.0
26.323,-124.582,0.0
26.349,-124.44900000000001,0.0
26.376,-124.316,0.0
26.402,-124.184,0.0
26.428,-124.05099999999999,0.0
26.453,-123.918,0.0
26.479,-123.785,0.0
26.505,-123.65199999999999,0.0
26.53,-123.519,0.0
26.556,-123.386,0.0
26.581,-123.25200000000001,0.0
26.606,-123.119,0.0
26.631,-122.98599999999999,0.0
26.656,-122.85300000000001,0.0
26.681,-122.719,0.0
26.705,-122.58600000000001,0.0
26.73,-122.452,0.0
26.754,-122.31899999999999,0.0
26.779,-122.185,0.0
26.803,-122.05099999999999,0.0
26.827,-121.918,0.0
26.851,-121.78399999999999,0.0
26.875,-121.65,0.0
26.898,-121.51599999999999,0.0
26.922,-121.382,0.0
26.946,-121.24799999999999,0.0
26.969,-121.114,0.0
26.992,-120.97999999999999,0.0
27.015,-120.846,0.0
27.038,-120.71199999999999,0.0
27.061,-120.578,0.0
27.084,-120.44300000000001,0.0
27.107,-120.309,0.0
27.129,-120.174,0.0
27.152,-120.03999999999999,0.0
27.174,-119.906,0.0
27.196,-119.77099999999999,0.0
27.218,-119.636,0.0
27.24,-119.50200000000001,0.0
27.262,-119.36699999999999,0.0
27.283,-119.232,0.0
27.305,-119.09800000000001,0.0
27.327,-118.963,0.0
27.348,-118.828,0.0
27.369,-118.69300000000001,0.0
27.39,-118.55799999999999,0.0
27.411,-118.423,0.0
27.432,-118.28800000000001,0.0
27.453,-118.15299999999999,0.0
27.473,-118.018,0.0
27.494,-117.882,0.0
27.514,-117.74700000000001,0.0
27.535,-117.612,0.0
27.555,-117.476,0.0
27.575,-117.34100000000001,0.0
27.595,-117.20599999999999,0.0
27.614,-117.07,0.0
27.634,-116.935,0.0
27.654,-116.799,0.0
27.673,-116.66300000000001,0.0
27.692,-116.52799999999999,0.0
27.712,-116.392,0.0
27.731,-116.256,0.0
27.749,-116.12,0.0
27.768,-115.98500000000001,0.0
27.787,-115.84899999999999,0.0
27.806,-115.713,0.0
27.824,-115.577,0.0
27.842,-115.441,0.0
27.861,-115.305,0.0
27.879,-115.16900000000001,0.0
27.897,-115.03299999999999,0.0
27.914,-114.89599999999999,0.0
27.932,-114.75999999999999,0.0
27.95,-114.624,0.0
27.967,-114.488,0.0
27.985,-114.351,0.0
28.002,-114.215,0.0
28.019,-114.07900000000001,0.0
28.036,-113.94200000000001,0.0
28.053,-113.80600000000001,0.0
28.07,-113.66900000000001,0.0
28.086,-113.53299999999999,0.0
28.103,-113.39599999999999,0.0
28.119,-113.25899999999999,0.0
28.135,-113.12299999999999,0.0
28.152,-112.98599999999999,0.0
28.168,-112.84899999999999,0.0
28.184,-112.71199999999999,0.0
28.199,-112.576,0.0
28.215,-112.439,0.0
28.231,-112.30199999999999,0.0
28.246,-112.16499999999999,0.0
28.261,-112.02799999999999,0.0
28.276,-111.89099999999999,0.0
28.291,-111.75399999999999,0.0
28.306,-111.61699999999999,0.0
28.321,-111.47999999999999,0.0
28.336,-111.34299999999999,0.0
28.35,-111.20500000000001,0.0
28.365,-111.06800000000001,0.0
28.379,-110.93100000000001,0.0
28.393,-110.79400000000001,0.0
28.408,-110.656,0.0
28.421,-110.519,0.0
28.435,-110.382,0.0
28.449,-110.244,0.0
28.463,-110.107,0.0
28.476,-109.969,0.0
28.489,-109.832,0.0
28.503,-109.69399999999999,0.0
28.516,-109.55699999999999,0.0
28.529,-109.41900000000001,0.0
28.541,-109.28200000000001,0.0
28.554,-109.144,0.0
28.567,-109.006,0.0
28.579,-108.869,0.0
28.592,-108.731,0.0
28.604,-108.59299999999999,0.0
28.616,-108.45500000000001,0.0
28.628,-108.31800000000001,0.0
28.64,-108.18,0.0
28.652,-108.042,0.0
28.663,-107.904,0.0
28.675,-107.76599999999999,0.0
28.686,-107.62799999999999,0.0
28.697,-107.49000000000001,0.0
28.708,-107.352,0.0
28.719,-107.214,0.0
28.73,-107.076,0.0
28.741,-106.93799999999999,0.0
28.752,-106.80000000000001,0.0
