lat,lon,estimated_x1_normalized_sig_report_fourhours_per_year_grid_130_cropped_blurred
32.359,-118.279,0.0007709703638801559
32.379,-118.138,5.015063005075819e-6
32.4,-117.99700000000001,2.6869709473355924e-6
32.42,-117.856,1.792406280143199e-6
32.44,-117.715,1.2089092790314945e-6
32.46,-117.57400000000001,8.142426185630619e-7
32.48,-117.43299999999999,5.56418983563539e-7
32.5,-117.292,3.975940017646482e-7
32.52,-117.15100000000001,3.0671562427194235e-7
32.539,-117.00899999999999,2.51535494102405e-7
32.559,-116.868,1.6438697651725236e-6
32.578,-116.726,1.0908851793360548e-5
32.597,-116.58500000000001,5.606613994545441e-5
32.616,-116.44399999999999,0.00022787276375962938
32.635,-116.30199999999999,0.000734532124028758
32.654,-116.16,0.0018676785301962266
32.673,-116.019,0.0037857937326443245
32.691,-115.87700000000001,0.006323061333710096
32.71,-115.73500000000001,0.008903790081251708
32.728,-115.594,0.011014593197329605
32.746,-115.452,0.012671052407149396
32.764,-115.31,0.014463549873825532
32.782,-115.168,0.017225832419647938
32.8,-115.02600000000001,0.021163750393427928
32.818,-114.88399999999999,0.02530521442508855
32.835,-114.74199999999999,0.028291248192040305
32.853,-114.6,0.029390783552613892
32.87,-114.458,0.028723127211513502
32.887,-114.316,0.026724428198024508
32.904,-114.173,0.024155959232316934
32.921,-114.031,0.022175302067425722
32.938,-113.88900000000001,0.021879018819790732
32.955,-113.74600000000001,0.023778620308338234
32.971,-113.60400000000001,0.02744544736017711
32.988,-113.46199999999999,0.03180890641061038
33.004,-113.31899999999999,0.03580616859072753
33.02,-113.17699999999999,0.03823086380741803
33.036,-113.03399999999999,0.03816885609891985
33.052,-112.892,0.035405812804068286
33.068,-112.749,0.030889101820946254
33.084,-112.606,0.026340864015006397
33.099,-112.464,0.02316206559320189
33.115,-112.321,0.02184580565093104
33.13,-112.178,0.022057109322611616
33.145,-112.035,0.0229006641820307
33.16,-111.892,0.02320627147297415
33.175,-111.749,0.02203402475202756
33.19,-111.606,0.019105350939941194
33.205,-111.463,0.01488576939674125
33.219,-111.32,0.010307464494418122
33.234,-111.17699999999999,0.006268603763849005
33.248,-111.03399999999999,0.0033288354477551256
33.262,-110.89099999999999,0.0015333507999150842
33.276,-110.74799999999999,0.0006110201058571474
33.29,-110.60499999999999,0.00021089512472659532
33.304,-110.46199999999999,6.369116415997192e-5
33.317,-110.31800000000001,1.7785612989841368e-5
33.331,-110.17500000000001,5.971774161395958e-6
33.344,-110.03200000000001,4.200367219520377e-6
33.358,-109.888,8.368233642533851e-6
33.371,-109.745,3.233452319916304e-5
33.384,-109.602,0.00012798110144141605
33.397,-109.458,0.00041909534732324625
33.409,-109.315,0.0010870207829392384
33.422,-109.17099999999999,0.002254265458268696
33.435,-109.02799999999999,0.0037772232864712713
33.447,-108.88399999999999,0.00528688098796358
33.459,-108.74000000000001,0.006224744465037959
33.471,-108.59700000000001,0.006237491349255353
33.483,-108.453,0.0053356955509621315
33.495,-108.309,0.0039013889930110523
33.507,-108.166,0.002613179555336601
33.519,-108.02199999999999,0.002210369017656533
33.53,-107.87799999999999,0.003352569679127345
33.541,-107.73400000000001,0.0063284858450939
33.553,-107.59,0.010725855967002335
33.564,-107.446,0.015401029584045038
33.575,-107.30199999999999,0.018806635205329932
33.586,-107.15899999999999,0.02018854539813546
33.596,-107.01499999999999,0.02038977034763832
33.607,-106.87100000000001,0.021029976478727456
33.617,-106.727,0.023339817466862672
33.628,-106.582,0.02695519722611654
33.638,-106.43799999999999,0.030121491897346
33.648,-106.29400000000001,0.03101134455434009
33.658,-106.15,0.028417372933528723
33.668,-106.006,0.022543981060495655
33.677,-105.862,0.01524988474136098
33.687,-105.71799999999999,0.009172066012647124
33.696,-105.57300000000001,0.006481960105070921
33.706,-105.429,0.008369929878460806
33.715,-105.285,0.01502199148661466
33.724,-105.14099999999999,0.02558720939323459
33.733,-104.99600000000001,0.03799445437203701
33.742,-104.852,0.04891296798453191
33.75,-104.708,0.05524867484208214
33.759,-104.56299999999999,0.055090144098426566
33.767,-104.41900000000001,0.048659683701023984
33.776,-104.274,0.03879605637286503
33.784,-104.13,0.030466767989397882
33.792,-103.98500000000001,0.0285383699347224
33.8,-103.84100000000001,0.035833695285743816
33.808,-103.69600000000003,0.05171325691516442
33.815,-103.55200000000002,0.07215562742107653
33.823,-103.40699999999998,0.09290737670337958
33.83,-103.26299999999998,0.11000761186577507
33.837,-103.118,0.12185039208309628
33.844,-102.97300000000001,0.12844933725236116
33.851,-102.82900000000001,0.13207824446422298
33.858,-102.68400000000003,0.1355320729754153
33.865,-102.54000000000002,0.13976828043050515
33.872,-102.39499999999998,0.1443336484551976
33.878,-102.25,0.14894953946440517
33.885,-102.10500000000002,0.15357278334026273
33.891,-101.96100000000001,0.1575359089155879
33.897,-101.81599999999997,0.1589161461992498
33.903,-101.67099999999999,0.15566221928440413
33.909,-101.52600000000001,0.14705053460524267
33.915,-101.382,0.13468535516876504
33.92,-101.23700000000002,0.12209358403653012
33.926,-101.09199999999998,0.11356242545941153
33.931,-100.947,0.11222741579534333
33.936,-100.80200000000002,0.11804542712206294
33.941,-100.65699999999998,0.1277728363196145
33.946,-100.51299999999998,0.1363604273995949
33.951,-100.368,0.1397677207687124
33.956,-100.22300000000001,0.13623966092331707
33.96,-100.07799999999997,0.12672159640016298
33.965,-99.93299999999999,0.11448553026514587
33.969,-99.78800000000001,0.10351627390354286
33.973,-99.64299999999997,0.09661975445960652
33.977,-99.49799999999999,0.09361420208462494
33.981,-99.35300000000001,0.09239897379404319
33.985,-99.20800000000003,0.09119831406573047
33.989,-99.06299999999999,0.08951060411858223
33.992,-98.918,0.08743678428337728
33.996,-98.77300000000002,0.08496677814780171
33.999,-98.62799999999999,0.08165287787359599
34.002,-98.483,0.0771142036060143
34.005,-98.33800000000002,0.07130720871780215
34.008,-98.19299999999998,0.06475217380039057
34.011,-98.048,0.05841548355708165
34.013,-97.90300000000002,0.05313265854021781
34.016,-97.75799999999998,0.04925562661204768
34.018,-97.613,0.046395838788431114
34.021,-97.46800000000002,0.044235875258009046
34.023,-97.32299999999998,0.042471969822088826
34.025,-97.178,0.040995782873609804
34.026,-97.03199999999998,0.03974255065306173
34.028,-96.887,0.038704040070271305
34.03,-96.74200000000002,0.037666456222544435
34.031,-96.59699999999998,0.036311204983191805
34.033,-96.452,0.03448979670559823
34.034,-96.30700000000002,0.03236873256657175
34.035,-96.16199999999998,0.030236344007496023
34.036,-96.017,0.02830700312491947
34.037,-95.87200000000001,0.026775212948264966
34.038,-95.72699999999998,0.025873131102090954
34.038,-95.58100000000002,0.025656057741301048
34.039,-95.43599999999998,0.025855506931313887
34.039,-95.291,0.025951750162087155
34.039,-95.14600000000002,0.025631168506309383
34.039,-95.00099999999998,0.02491534508189972
34.039,-94.856,0.024094725929231484
34.039,-94.71100000000001,0.023526228652780794
34.039,-94.56599999999997,0.023441499081824264
34.038,-94.42000000000002,0.02384097887000771
34.038,-94.27499999999998,0.024445556524144162
34.037,-94.13,0.024861773196176794
34.036,-93.98500000000001,0.02482897772437202
34.035,-93.83999999999997,0.02443718241161891
34.034,-93.695,0.024026954702821908
34.033,-93.55000000000001,0.02396442126189528
34.031,-93.40499999999997,0.02453655579270354
34.03,-93.25999999999999,0.025787548941456927
34.028,-93.11399999999998,0.027492657125251653
34.027,-92.969,0.029080074712681713
34.025,-92.82400000000001,0.03014812444037666
34.023,-92.67899999999997,0.030601319704334776
34.021,-92.53399999999999,0.030651021408182592
34.018,-92.38900000000001,0.030553607010062295
34.016,-92.24400000000003,0.03038633896684612
34.013,-92.09899999999999,0.030084696619221182
34.011,-91.95400000000001,0.029427130043680663
34.008,-91.80900000000003,0.028210918800924297
34.005,-91.66399999999999,0.026454301784937365
34.002,-91.519,0.02455835832859106
33.999,-91.37400000000002,0.02311242606869159
33.996,-91.22899999999998,0.02253703597359831
33.992,-91.084,0.02290375631855274
33.989,-90.93900000000002,0.023897267630447337
33.985,-90.79399999999998,0.025099480178349714
33.981,-90.649,0.026034725273166526
33.977,-90.50400000000002,0.02634124491515542
33.973,-90.35899999999998,0.025820898933014255
33.969,-90.214,0.024509276953336614
33.965,-90.06900000000002,0.02267060785684945
33.96,-89.92399999999998,0.02064127663485678
33.956,-89.779,0.018621311693557786
33.951,-89.63400000000001,0.016721405776408443
33.946,-89.48899999999998,0.015052880675385814
33.941,-89.344,0.013787974492969568
33.936,-89.19999999999999,0.01304479923827748
33.931,-89.055,0.0127542841166347
33.926,-88.91000000000003,0.012694458638169114
33.92,-88.76499999999999,0.012587299061172534
33.915,-88.62,0.0122332343095207
33.909,-88.47500000000002,0.011580501703319125
33.903,-88.33100000000002,0.010753663572546012
33.897,-88.18599999999998,0.009998568678536992
33.891,-88.041,0.009567359592565577
33.885,-87.89600000000002,0.009530720690829332
33.878,-87.75200000000001,0.00977308461291696
33.872,-87.60700000000003,0.01013682435664608
33.865,-87.46199999999999,0.010496461976731522
33.858,-87.31799999999998,0.010794872613307955
33.852,-87.173,0.011025235153553314
33.845,-87.02800000000002,0.011217007781181105
33.837,-86.88400000000001,0.011431225110832227
33.83,-86.73899999999998,0.011730028209635493
33.823,-86.59500000000003,0.012119918001834686
33.815,-86.44999999999999,0.012546382016909274
33.808,-86.305,0.012890621895058518
33.8,-86.161,0.013033253795494526
33.792,-86.01600000000002,0.01292800676331179
33.784,-85.87200000000001,0.012608658293146434
33.776,-85.72800000000001,0.012152755952757178
33.767,-85.58300000000003,0.011647535255454915
33.759,-85.43900000000002,0.011177666043151147
33.75,-85.29399999999998,0.010784623281870801
33.742,-85.14999999999998,0.010469984455992547
33.733,-85.00599999999997,0.01018436843422695
33.724,-84.86099999999999,0.00991718591318412
33.715,-84.71699999999998,0.009684530299057987
33.706,-84.57299999999998,0.009438213512686667
33.697,-84.428,0.009040726173505346
33.687,-84.28399999999999,0.008408354514579367
33.678,-84.13999999999999,0.007657622688078884
33.668,-83.99599999999998,0.0070388379756889455
33.658,-83.85199999999998,0.006745383643161276
33.648,-83.70800000000003,0.006757104340156662
33.638,-83.56299999999999,0.006877121299093006
33.628,-83.41899999999998,0.006876952963433414
33.617,-83.27499999999998,0.006661295720429774
33.607,-83.13099999999997,0.006329748970574593
33.596,-82.98700000000002,0.00612220988763504
33.586,-82.84300000000002,0.006271585069987401
33.575,-82.69900000000001,0.006887589056381773
33.564,-82.555,0.007907762350898101
33.553,-82.41199999999998,0.009124530510535784
33.542,-82.26799999999997,0.010295132381990642
33.53,-82.12400000000002,0.011209246802223839
33.519,-81.98000000000002,0.011805460109891301
33.507,-81.83600000000001,0.012177048683375748
33.495,-81.69299999999998,0.012449206427654834
33.483,-81.54899999999998,0.012729508095360343
33.471,-81.40499999999997,0.013065728008678243
33.459,-81.26100000000002,0.013437566189861389
33.447,-81.118,0.013778669125938246
33.435,-80.97399999999999,0.014052079736558419
33.422,-80.83100000000002,0.014271025248318494
33.41,-80.68700000000001,0.014482027417318123
33.397,-80.54399999999998,0.014713870732696593
33.384,-80.39999999999998,0.0149482685223918
33.371,-80.257,0.01514756135200283
33.358,-80.113,0.015320084485697303
33.345,-79.97000000000003,0.01550272839702148
33.331,-79.827,0.015688074178598067
33.318,-79.68299999999999,0.0158338315926032
33.304,-79.54000000000002,0.01590588653317179
33.29,-79.39699999999999,0.015981262418502215
33.276,-79.25400000000002,0.016152827657819564
33.262,-79.11099999999999,0.016468184032261104
33.248,-78.96699999999998,0.016924024714255127
33.234,-78.82400000000001,0.01746793377816532
33.219,-78.68099999999998,0.018033474841708343
33.205,-78.53800000000001,0.01858920765323862
33.19,-78.39499999999998,0.019041010190540792
33.175,-78.25200000000001,0.01946127782162892
33.16,-78.11000000000001,0.02000092329200177
33.145,-77.96699999999998,0.020823897549280802
33.13,-77.82400000000001,0.0218694024832304
33.115,-77.68099999999998,0.022978392511760325
33.1,-77.53800000000001,0.024020650102152815
33.084,-77.39600000000002,0.025037460924847873
33.068,-77.25299999999999,0.026109776848293027
33.053,-77.11000000000001,0.027236195273643442
33.037,-76.96800000000002,0.0
33.021,-76.82499999999999,0.0
33.004,-76.68299999999999,0.0
32.988,-76.54000000000002,0.0
32.972,-76.39800000000002,0.0
32.955,-76.255,0.0
32.938,-76.113,0.0
32.922,-75.971,0.0
32.905,-75.82799999999997,0.0
32.888,-75.68599999999998,0.0
32.87,-75.54399999999998,0.0
32.853,-75.40199999999999,0.0
32.836,-75.25999999999999,0.0
32.818,-75.118,0.0
32.8,-74.976,0.0
32.783,-74.834,0.0
32.765,-74.69200000000001,0.0
32.747,-74.55000000000001,0.0
32.728,-74.40800000000002,0.0
32.71,-74.26600000000002,0.0
32.692,-74.125,0.0
32.673,-73.983,0.0
32.654,-73.84100000000001,0.0
32.635,-73.69999999999999,0.0
32.617,-73.55799999999999,0.0
32.597,-73.41699999999997,0.0
32.578,-73.27499999999998,0.0
32.559,-73.13400000000001,0.0
32.539,-72.993,0.0
32.52,-72.851,0.0
32.5,-72.70999999999998,0.0
32.48,-72.56900000000002,0.0
32.46,-72.428,0.0
32.44,-72.286,0.0
32.42,-72.14499999999998,0.0
32.4,-72.00400000000002,0.0
32.379,-71.863,0.0
32.359,-71.72300000000001,0.0
32.338,-71.582,0.0
32.317,-71.44099999999997,0.0
32.296,-71.30000000000001,0.0
32.275,-71.15899999999999,0.0
32.254,-71.019,0.0
32.233,-70.87799999999999,0.0
32.211,-70.738,0.0
32.19,-70.59699999999998,0.0
32.168,-70.457,0.0
32.146,-70.31599999999997,0.0
32.124,-70.17599999999999,0.0
32.102,-70.036,0.0
32.08,-69.89499999999998,0.0
32.058,-69.755,0.0
32.035,-69.61500000000001,0.0
32.013,-69.47500000000002,0.0
31.99,-69.33499999999998,0.0
31.967,-69.195,0.0
31.944,-69.055,0.0
31.921,-68.91500000000002,0.0
31.898,-68.77600000000001,0.0
31.875,-68.63600000000002,0.0
31.851,-68.49599999999998,0.0
31.828,-68.35700000000003,0.0
31.804,-68.21699999999998,0.0
31.78,-68.077,0.0
31.756,-67.93799999999999,0.0
31.732,-67.79899999999998,0.0
31.708,-67.65899999999999,0.0
31.684,-67.51999999999998,0.0
31.659,-67.38099999999997,0.0
31.635,-67.24200000000002,0.0
31.61,-67.10300000000001,0.0
31.585,-66.964,0.0
31.561,-66.82499999999999,0.0
31.536,-66.68599999999998,0.0
31.51,-66.54700000000003,0.0
31.485,-66.40800000000002,0.0
31.46,-66.269,0.0
31.434,-66.13099999999997,0.0
31.409,-65.99200000000002,0.0
31.383,-65.85300000000001,0.0
30.729,-128.036,0.0
30.759,-127.899,0.0
30.788,-127.762,0.0
30.817,-127.625,0.0
30.845,-127.488,0.0
30.874,-127.351,0.0
30.903,-127.214,0.0
30.931,-127.076,0.0
30.959,-126.939,0.0
30.988,-126.80199999999999,0.0
31.016,-126.66399999999999,0.0
31.044,-126.52699999999999,0.0
31.072,-126.38900000000001,0.0
31.099,-126.251,0.0
31.127,-126.114,0.0
31.154,-125.976,0.0
31.182,-125.838,0.0
31.209,-125.69999999999999,0.0
31.236,-125.56200000000001,0.0
31.263,-125.424,0.0
31.29,-125.286,0.0
31.317,-125.148,0.0
31.343,-125.00899999999999,0.0
31.37,-124.87100000000001,0.0
31.396,-124.733,0.0
31.423,-124.594,0.0
31.449,-124.45599999999999,0.0
31.475,-124.31700000000001,0.0
31.501,-124.179,0.0
31.526,-124.03999999999999,0.0
31.552,-123.90100000000001,0.0
31.578,-123.762,0.0
31.603,-123.624,0.0
31.628,-123.48500000000001,0.0
31.654,-123.346,0.0
31.679,-123.207,0.0
31.704,-123.06700000000001,0.0
31.728,-122.928,0.0
31.753,-122.78899999999999,0.0
31.778,-122.65,0.0
31.802,-122.50999999999999,0.0
31.826,-122.37100000000001,0.0
31.851,-122.232,0.0
31.875,-122.09200000000001,0.0
31.899,-121.952,0.0
31.922,-121.81299999999999,0.0
31.946,-121.673,0.0
31.97,-121.53299999999999,0.0
31.993,-121.394,0.0
32.016,-121.25399999999999,0.0
32.04,-121.114,0.0
32.063,-120.97399999999999,0.0
32.086,-120.834,0.0
32.108,-120.69399999999999,0.0
32.131,-120.553,0.0
32.154,-120.41300000000001,0.0
32.176,-120.273,0.0
32.199,-120.13300000000001,0.0
32.221,-119.99199999999999,0.0
32.243,-119.852,0.0
32.265,-119.71100000000001,0.0
32.287,-119.571,0.0
32.308,-119.43,0.0
32.33,-119.28999999999999,0.0
32.351,-119.149,0.0
32.373,-119.00800000000001,0.0
32.394,-118.86699999999999,0.0
32.415,-118.727,0.0
32.436,-118.58600000000001,0.0
32.457,-118.445,1.282665674613988e-6
32.478,-118.304,1.0803290957593012e-5
32.498,-118.16300000000001,2.037186701559871e-5
32.519,-118.02199999999999,1.6178498028844794e-5
32.539,-117.88,1.0716359483587807e-5
32.559,-117.739,7.010856208674451e-6
32.579,-117.59800000000001,4.645996013399547e-6
32.599,-117.457,3.1755893793495043e-6
32.619,-117.315,2.2897968201537005e-6
32.639,-117.174,1.8017607864561938e-6
32.658,-117.03200000000001,1.51163179203348e-6
32.678,-116.89099999999999,2.373281899304182e-6
32.697,-116.749,9.178155217734291e-6
32.716,-116.608,4.3463492842462344e-5
32.735,-116.46600000000001,0.0001773437965686123
32.754,-116.32400000000001,0.0005743407205949765
32.773,-116.18299999999999,0.0014631560217407235
32.792,-116.041,0.0030143997431302384
32.811,-115.899,0.005094679363093015
32.829,-115.757,0.007289412011906587
32.847,-115.61500000000001,0.009172450685457712
32.866,-115.47300000000001,0.010698927085394667
32.884,-115.33099999999999,0.012400477963564251
32.902,-115.189,0.014993891972732876
32.919,-115.047,0.018759759618713415
32.937,-114.905,0.02293706744807133
32.955,-114.763,0.026163927335669353
32.972,-114.62100000000001,0.027449090788660604
32.99,-114.47800000000001,0.026631787292809322
33.007,-114.33600000000001,0.02431530822332182
33.024,-114.19399999999999,0.02149981511951115
33.041,-114.05099999999999,0.019319905819776276
33.058,-113.90899999999999,0.01871418487517182
33.074,-113.76599999999999,0.020081865106750606
33.091,-113.624,0.023117493260638982
33.107,-113.481,0.0271882742144982
33.124,-113.339,0.03118270078566796
33.14,-113.196,0.034170646539655326
33.156,-113.053,0.03516295451478974
33.172,-112.91,0.03385575951645652
33.188,-112.768,0.030915554654905295
33.203,-112.625,0.02758308976514253
33.219,-112.482,0.025065323673989455
33.234,-112.339,0.023918838708507115
33.25,-112.196,0.02393421392522185
33.265,-112.053,0.024251796381845846
33.28,-111.91,0.023859215451546352
33.295,-111.767,0.022018165027276347
33.31,-111.624,0.01860175475960334
33.324,-111.481,0.014138703640388509
33.339,-111.338,0.009506225511995392
33.353,-111.195,0.005590097734003058
33.368,-111.05099999999999,0.00281963364262123
33.382,-110.90799999999999,0.0012244006978523753
33.396,-110.76499999999999,0.00045153762375506725
33.41,-110.62100000000001,0.0001392175750429788
33.423,-110.47800000000001,3.632866956861453e-5
33.437,-110.33500000000001,7.76428171788509e-6
33.451,-110.191,1.3282317971165923e-6
33.464,-110.048,3.7527656635909516e-7
33.477,-109.904,1.9411638305501153e-6
33.49,-109.761,1.0969976229781886e-5
33.504,-109.61699999999999,4.7321427971790666e-5
33.516,-109.47300000000001,0.00016092932534185413
33.529,-109.33000000000001,0.00042380930201269603
33.542,-109.186,0.0008962087779944385
33.554,-109.042,0.0015448584026695354
33.567,-108.899,0.0021678449144412705
33.579,-108.755,0.002573498610066961
33.591,-108.61099999999999,0.0025810180547865334
33.603,-108.46700000000001,0.002191551037577171
33.615,-108.32300000000001,0.0015850248712912587
33.627,-108.18,0.001068480295130634
33.638,-108.036,0.0009934249105832081
33.65,-107.892,0.0016918286358980296
33.661,-107.74799999999999,0.0034278704624419514
33.672,-107.60400000000001,0.006113656039289704
33.684,-107.46000000000001,0.009103890989297807
33.695,-107.316,0.011652129427756763
33.705,-107.17099999999999,0.013592775729413817
33.716,-107.02699999999999,0.01574599441833597
33.727,-106.88300000000001,0.01954561128993711
33.737,-106.739,0.02518763633069445
33.748,-106.595,0.031163612403442623
33.758,-106.451,0.035178189294073944
33.768,-106.30600000000001,0.035489592428147844
33.778,-106.162,0.0314854430056321
33.788,-106.018,0.024066428357830252
33.797,-105.87299999999999,0.015544150637877792
33.807,-105.72900000000001,0.00892752963717464
33.816,-105.58500000000001,0.006268350451777771
33.826,-105.44,0.008577502310829283
33.835,-105.29599999999999,0.015876476328767937
33.844,-105.15100000000001,0.0271885381108987
33.853,-105.007,0.03988891105276396
33.862,-104.862,0.050769818335134574
33.87,-104.71799999999999,0.056677705538249634
33.879,-104.57300000000001,0.05616995561452797
33.887,-104.429,0.0499358236173914
33.896,-104.28399999999999,0.04101128551735289
33.904,-104.13999999999999,0.0342506571996455
33.912,-103.995,0.03414254198950624
33.92,-103.85000000000002,0.04297027976165663
33.928,-103.70600000000002,0.05933793055076266
33.935,-103.56099999999998,0.07947636310316797
33.943,-103.416,0.0990243471978592
33.95,-103.27100000000002,0.11452577647136482
33.957,-103.12700000000001,0.12425629726408617
33.965,-102.98200000000003,0.12845220681818
33.972,-102.83699999999999,0.12929475000338678
33.978,-102.69200000000001,0.1299392431738281
33.985,-102.548,0.1319444182879379
33.992,-102.40300000000002,0.13530735103440272
33.998,-102.25799999999998,0.13958330574636468
34.005,-102.113,0.14420382401382476
34.011,-101.96800000000002,0.14842938943666947
34.017,-101.82299999999998,0.15043488905219848
34.023,-101.678,0.14818541241498326
34.029,-101.53300000000002,0.1405445688885868
34.035,-101.38799999999998,0.12851915272186767
34.04,-101.243,0.11554482518823812
34.046,-101.09800000000001,0.10607928421606562
34.051,-100.95299999999997,0.10388784244459474
34.056,-100.80799999999999,0.10980833446434722
34.061,-100.66300000000001,0.12108492047876851
34.066,-100.51799999999997,0.13257438314321746
34.071,-100.37299999999999,0.1395410878185474
34.076,-100.22800000000001,0.13965728866875698
34.08,-100.08300000000003,0.13320423061754108
34.085,-99.93799999999999,0.12277921584128473
34.089,-99.793,0.11207505408501696
34.093,-99.64800000000002,0.10419013192949954
34.097,-99.50299999999999,0.09967116595279606
34.101,-99.358,0.09705491356700127
34.105,-99.21300000000002,0.09483945481540904
34.109,-99.06700000000001,0.09252915624846865
34.112,-98.92200000000003,0.0902043246564794
34.116,-98.77699999999999,0.08774669096124273
34.119,-98.632,0.08466365369170488
34.122,-98.48700000000002,0.08055660866586901
34.125,-98.34199999999998,0.07534779320656987
34.128,-98.19600000000003,0.06938309720009424
34.131,-98.05099999999999,0.06351783697767603
34.134,-97.906,0.05839033495419956
34.136,-97.76100000000002,0.0541005424546502
34.138,-97.61599999999999,0.05045726979466072
34.141,-97.47000000000003,0.047310297295006895
34.143,-97.32499999999999,0.04463415885053194
34.145,-97.18,0.04240813965224379
34.147,-97.03500000000003,0.040625424978432564
34.148,-96.88900000000001,0.03925397445040585
34.15,-96.74400000000003,0.038102414458601915
34.152,-96.59899999999999,0.03674496760748997
34.153,-96.45400000000001,0.03497372567502841
34.154,-96.30799999999999,0.03296814911014523
34.155,-96.16300000000001,0.031065938863632105
34.156,-96.01799999999997,0.029407996799670655
34.157,-95.87299999999999,0.028070815063281882
34.158,-95.72699999999998,0.02719516443509844
34.158,-95.582,0.026849998067378335
34.159,-95.43700000000001,0.026811075577635672
34.159,-95.291,0.02664246342888899
34.159,-95.14600000000002,0.02607080446493418
34.159,-95.00099999999998,0.025143290754648242
34.159,-94.856,0.024164033231809063
34.159,-94.70999999999998,0.023471365175252626
34.159,-94.565,0.02326332337233411
34.158,-94.42000000000002,0.02349578261328152
34.158,-94.27499999999998,0.02389833668761396
34.157,-94.12900000000002,0.024083614634084812
34.156,-93.98399999999998,0.023785803845568096
34.155,-93.839,0.023115081039004146
34.154,-93.69299999999998,0.02248296018019316
34.153,-93.548,0.022356767051804793
34.152,-93.40300000000002,0.023010835356900825
34.15,-93.25799999999998,0.024430038319571606
34.148,-93.11200000000002,0.026241048649015532
34.147,-92.96699999999998,0.027846709885847868
34.145,-92.822,0.028873458344921395
34.143,-92.67700000000002,0.02931095037260515
34.141,-92.531,0.02944712972847307
34.138,-92.38600000000002,0.02953460582259123
34.136,-92.24099999999999,0.029563088818677242
34.134,-92.096,0.029352265140552402
34.131,-91.95100000000002,0.028627058883729444
34.128,-91.805,0.027152344478381416
34.125,-91.66000000000003,0.025051969067965908
34.122,-91.51499999999999,0.022842940400720706
34.119,-91.37,0.021217382241375662
34.116,-91.22500000000002,0.020649002893486715
34.112,-91.07999999999998,0.021201841077098812
34.109,-90.93400000000003,0.022525670922542314
34.105,-90.78899999999999,0.024059125517580313
34.101,-90.644,0.02523487817386259
34.097,-90.49900000000002,0.025635113890501854
34.093,-90.35399999999998,0.02507911444422868
34.089,-90.209,0.023693876454592727
34.085,-90.06400000000002,0.02185579469601247
34.08,-89.91899999999998,0.01994648428083075
34.076,-89.77300000000002,0.018123185572822227
34.071,-89.62799999999999,0.016465383199735725
34.066,-89.483,0.015047637067260648
34.061,-89.33800000000002,0.01400666535993483
34.056,-89.19299999999998,0.013389153572186745
34.051,-89.048,0.013085845937785038
34.046,-88.90300000000002,0.012890296499299085
34.04,-88.75799999999998,0.012598280155887855
34.035,-88.613,0.01208933257663102
34.029,-88.46800000000002,0.011363015165492544
34.023,-88.32400000000001,0.010575900146611576
34.017,-88.17899999999997,0.009962746740327088
34.011,-88.03399999999999,0.009710904454405506
34.005,-87.88900000000001,0.009805558618897387
33.998,-87.74400000000003,0.010081415499041617
33.992,-87.59899999999999,0.010387297243575058
33.985,-87.45400000000001,0.01065566639908073
33.979,-87.30900000000003,0.010894864369700639
33.972,-87.16500000000002,0.011119196742921968
33.965,-87.01999999999998,0.011352907183244724
33.958,-86.875,0.011623487377708196
33.95,-86.73000000000002,0.011953139339719138
33.943,-86.58600000000001,0.01233483277046208
33.935,-86.44099999999997,0.012707412622635849
33.928,-86.29599999999999,0.012956069641151872
33.92,-86.15199999999999,0.012960753138899009
33.912,-86.007,0.012689022204788966
33.904,-85.86200000000002,0.012235986594777749
33.896,-85.71800000000002,0.011771790286850348
33.887,-85.57299999999998,0.011417202098117786
33.879,-85.428,0.011199400762755081
33.871,-85.28399999999999,0.011077188648965815
33.862,-85.13900000000001,0.010961124214245428
33.853,-84.995,0.010767325780525245
33.844,-84.85000000000002,0.010466477049906095
33.835,-84.70600000000002,0.010111052147453607
33.826,-84.56200000000001,0.009734532623793085
33.817,-84.41699999999997,0.009278459040003411
33.807,-84.27300000000002,0.008684417030865033
33.798,-84.12799999999999,0.008022060864152516
33.788,-83.98399999999998,0.00748295101419058
33.778,-83.83999999999997,0.0071981205767261205
33.768,-83.695,0.007127705014399717
33.758,-83.55099999999999,0.00709873601981516
33.748,-83.40699999999998,0.00693980439306154
33.737,-83.26299999999998,0.006606332721284374
33.727,-83.11900000000003,0.006226890629876975
33.716,-82.97399999999999,0.00603426776046263
33.706,-82.82999999999998,0.006228436972183373
33.695,-82.68599999999998,0.006856080321251323
33.684,-82.54199999999997,0.007812842052424617
33.673,-82.39800000000002,0.008901573198515606
33.661,-82.25400000000002,0.009914011857793288
33.65,-82.11000000000001,0.010702270690990076
33.639,-81.96600000000001,0.011269138414246482
33.627,-81.822,0.011725261685047561
33.615,-81.678,0.012173682020626197
33.603,-81.53500000000003,0.012656914010555428
33.591,-81.39100000000002,0.013157364743555163
33.579,-81.24700000000001,0.0136000665777005
33.567,-81.10300000000001,0.01391598205125631
33.555,-80.959,0.014098323657463514
33.542,-80.81599999999997,0.014206530195810474
33.529,-80.67200000000003,0.014322225456156197
33.517,-80.52800000000002,0.014494058876095667
33.504,-80.38499999999999,0.014731793424544533
33.491,-80.24099999999999,0.015032698835283713
33.478,-80.09800000000001,0.015406053461183556
33.464,-79.95400000000001,0.015874476814600576
33.451,-79.81099999999998,0.0163973315339547
