lat,lon,all_sig_report_hours_per_year_grid_130_cropped_blurred
29.442,-79.90899999999999,0.5837607433187028
29.429,-79.77100000000002,0.6335380213705332
29.415,-79.632,1.050343274693142
29.401,-79.49400000000003,0.0
29.387,-79.35500000000002,0.0
29.373,-79.21699999999998,0.0
29.359,-79.07799999999997,0.0
29.345,-78.94,0.0
29.33,-78.80200000000002,0.0
29.316,-78.66300000000001,0.0
29.301,-78.52499999999998,0.0
29.286,-78.387,0.0
29.272,-78.24900000000002,0.0
29.257,-78.11099999999999,0.0
29.241,-77.97199999999998,0.0
29.226,-77.834,0.0
29.211,-77.69600000000003,0.0
29.195,-77.55799999999999,0.0
29.18,-77.42000000000002,0.0
29.164,-77.28199999999998,0.0
29.148,-77.144,0.0
29.132,-77.00599999999997,0.0
29.116,-76.86900000000003,0.0
29.099,-76.731,0.0
29.083,-76.59300000000002,0.0
29.067,-76.45499999999998,0.0
29.05,-76.31799999999998,0.0
29.033,-76.18,0.0
29.016,-76.04199999999997,0.0
28.999,-75.90499999999997,0.0
28.982,-75.767,0.0
28.965,-75.63,0.0
28.948,-75.49200000000002,0.0
28.93,-75.35500000000002,0.0
28.912,-75.21800000000002,0.0
28.895,-75.07999999999998,0.0
28.877,-74.94299999999998,0.0
28.859,-74.80599999999998,0.0
28.841,-74.66899999999998,0.0
28.823,-74.531,0.0
28.804,-74.394,0.0
28.786,-74.257,0.0
28.767,-74.12,0.0
28.749,-73.983,0.0
28.73,-73.846,0.0
28.711,-73.709,0.0
28.692,-73.572,0.0
28.672,-73.43599999999998,0.0
28.653,-73.29899999999998,0.0
28.634,-73.16199999999998,0.0
28.614,-73.02499999999998,0.0
28.595,-72.88900000000001,0.0
28.575,-72.75200000000001,0.0
28.555,-72.61599999999999,0.0
28.535,-72.47899999999998,0.0
28.515,-72.34300000000002,0.0
28.494,-72.20600000000002,0.0
28.474,-72.07,0.0
28.453,-71.93400000000003,0.0
28.433,-71.79700000000003,0.0
28.412,-71.661,0.0
28.391,-71.52499999999998,0.0
28.37,-71.38900000000001,0.0
28.349,-71.25299999999999,0.0
28.328,-71.11700000000002,0.0
28.306,-70.981,0.0
28.285,-70.84500000000003,0.0
28.263,-70.709,0.0
28.241,-70.57299999999998,0.0
28.22,-70.43700000000001,0.0
28.198,-70.30200000000002,0.0
28.176,-70.166,0.0
28.153,-70.02999999999997,0.0
28.131,-69.89499999999998,0.0
28.109,-69.75900000000001,0.0
28.086,-69.62400000000002,0.0
28.063,-69.488,0.0
28.04,-69.35300000000001,0.0
28.018,-69.21699999999998,0.0
27.994,-69.082,0.0
27.971,-68.947,0.0
27.948,-68.81200000000001,0.0
27.925,-68.67700000000002,0.0
27.901,-68.54199999999997,0.0
27.877,-68.40699999999998,0.0
27.854,-68.27199999999999,0.0
27.83,-68.137,0.0
27.806,-68.00200000000001,0.0
27.782,-67.86700000000002,0.0
27.757,-67.73200000000003,0.0
27.733,-67.59800000000001,0.0
27.709,-67.46300000000002,0.0
27.684,-67.32799999999997,0.0
27.659,-67.19400000000002,0.0
27.634,-67.05900000000003,0.0
27.609,-66.92500000000001,0.0
27.584,-66.791,0.0
26.952,-126.981,0.0
26.981,-126.84800000000001,0.0
27.009,-126.71600000000001,0.0
27.037,-126.583,0.0
27.065,-126.44999999999999,0.0
27.093,-126.31700000000001,0.0
27.121,-126.18299999999999,0.0
27.149,-126.05000000000001,0.0
27.176,-125.917,0.0
27.204,-125.78399999999999,0.0
27.231,-125.65,0.0
27.258,-125.517,0.0
27.285,-125.38300000000001,0.0
27.312,-125.25,0.0
27.339,-125.11600000000001,0.0
27.366,-124.982,0.0
27.393,-124.84899999999999,0.0
27.419,-124.715,0.0
27.446,-124.58099999999999,0.0
27.472,-124.447,0.0
27.498,-124.31299999999999,0.0
27.524,-124.179,0.0
27.55,-124.04499999999999,0.0
27.576,-123.911,0.0
27.601,-123.77699999999999,0.0
27.627,-123.643,0.0
27.652,-123.50800000000001,0.0
27.678,-123.374,0.0
27.703,-123.239,0.0
27.728,-123.10499999999999,0.0
27.753,-122.97,0.0
27.778,-122.83600000000001,0.0
27.803,-122.701,0.0
27.827,-122.566,0.0
27.852,-122.43199999999999,0.0
27.876,-122.297,0.0
27.901,-122.162,0.0
27.925,-122.02699999999999,0.0
27.949,-121.892,0.0
27.973,-121.757,0.0
27.996,-121.62200000000001,0.0
28.02,-121.487,0.0
28.044,-121.352,0.0
28.067,-121.21600000000001,0.0
28.09,-121.08099999999999,0.0
28.114,-120.946,0.0
28.137,-120.81,0.0
28.16,-120.67500000000001,0.0
28.182,-120.53899999999999,0.0
28.205,-120.404,0.0
28.228,-120.268,0.0
28.25,-120.13300000000001,0.0
28.273,-119.99700000000001,0.0
28.295,-119.86099999999999,0.0
28.317,-119.725,0.0
28.339,-119.589,0.0
28.361,-119.453,0.0
28.383,-119.31700000000001,0.0
28.404,-119.18100000000001,0.0
28.426,-119.04499999999999,0.0
28.447,-118.90899999999999,0.0
28.468,-118.773,0.0
28.49,-118.637,0.0
28.511,-118.501,0.0
28.531,-118.364,0.0
28.552,-118.22800000000001,0.0
28.573,-118.09200000000001,0.0
28.593,-117.95500000000001,0.0
28.614,-117.81899999999999,0.0
28.634,-117.68199999999999,0.0
28.654,-117.54499999999999,0.0
28.674,-117.40899999999999,0.0
28.694,-117.27199999999999,0.0
28.714,-117.13499999999999,0.0
28.734,-116.999,0.0
28.753,-116.862,0.0
28.773,-116.725,0.0
28.792,-116.588,0.0
28.811,-116.451,0.0
28.831,-116.314,0.0
28.85,-116.17699999999999,0.0
28.868,-116.03999999999999,0.0
28.887,-115.90299999999999,0.0
28.906,-115.76599999999999,0.0
28.924,-115.62899999999999,0.0
28.943,-115.49100000000001,0.0
28.961,-115.35400000000001,0.0
28.979,-115.21700000000001,0.0
28.997,-115.07900000000001,0.0
29.015,-114.94200000000001,0.0
29.032,-114.804,0.0
29.05,-114.667,0.0
29.068,-114.529,0.0
29.085,-114.392,0.0
29.102,-114.25399999999999,0.0
29.119,-114.11600000000001,0.0
29.136,-113.97900000000001,0.0
29.153,-113.84100000000001,0.0
29.17,-113.703,0.0
29.187,-113.565,0.0
29.203,-113.42699999999999,0.0
29.22,-113.28999999999999,0.0
29.236,-113.15199999999999,0.0
29.252,-113.01400000000001,0.0
29.268,-112.876,0.0
29.284,-112.738,0.0
29.3,-112.6,0.0
29.315,-112.46100000000001,0.0
29.331,-112.32300000000001,0.0
29.346,-112.185,0.0
29.362,-112.047,0.0
29.377,-111.90899999999999,0.0
29.392,-111.77000000000001,0.0
29.407,-111.632,0.0
29.422,-111.493,0.0
29.436,-111.35499999999999,0.0
29.451,-111.21700000000001,0.0
29.465,-111.078,0.0
29.48,-110.94,0.0
29.494,-110.80099999999999,0.0
29.508,-110.66300000000001,0.0
29.522,-110.524,0.0
29.536,-110.38499999999999,0.0
29.549,-110.24700000000001,0.0
29.563,-110.108,0.0
29.576,-109.969,0.0
29.59,-109.83000000000001,0.0
29.603,-109.69200000000001,0.0
29.616,-109.553,0.0
29.629,-109.41399999999999,0.0
29.642,-109.275,0.0
29.654,-109.136,0.0
29.667,-108.99700000000001,0.0
29.679,-108.858,0.0
29.692,-108.719,0.0
29.704,-108.58000000000001,0.0
29.716,-108.441,0.0
29.728,-108.30199999999999,0.0
29.74,-108.16300000000001,0.0
29.751,-108.024,0.0
29.763,-107.88399999999999,0.0
29.774,-107.745,0.0
29.786,-107.606,0.0
29.797,-107.46700000000001,0.0
29.808,-107.327,0.0
29.819,-107.18799999999999,0.0
29.83,-107.049,0.0
29.841,-106.90899999999999,0.0
29.851,-106.77000000000001,0.0
29.862,-106.631,0.0
29.872,-106.49100000000001,0.0
29.882,-106.352,0.0
29.892,-106.21199999999999,0.0
29.902,-106.07300000000001,0.0865874364678912
29.912,-105.93299999999999,0.09016744489653145
29.922,-105.79400000000001,0.06983358500848087
29.931,-105.654,0.010538254366263882
29.941,-105.51400000000001,0.007893496233069248
29.95,-105.375,0.0074938062122819685
29.959,-105.23500000000001,0.008235272505810005
29.968,-105.095,0.010103636288072376
29.977,-104.95599999999999,0.013080949225752382
29.986,-104.816,0.01737771076009997
29.995,-104.67599999999999,0.023151253623355295
30.004,-104.537,0.03030437946958668
30.012,-104.39699999999999,0.03833224101855459
30.02,-104.257,0.045424128885954616
30.029,-104.11699999999999,0.04943495482687461
30.037,-103.97699999999998,0.049308496905903144
30.045,-103.83699999999999,0.046350750667315255
30.053,-103.69799999999998,0.04336067961483846
30.06,-103.55799999999999,0.042283063658365684
30.068,-103.418,0.04349034836118608
30.075,-103.27800000000002,0.045421184106907965
30.083,-103.13799999999998,0.046154140330941514
30.09,-102.99799999999999,0.043553335383326584
30.097,-102.858,0.037060534745505545
30.104,-102.71800000000002,0.02809663477762767
30.111,-102.57799999999997,0.01978180162767602
30.117,-102.43799999999999,0.0153921633136441
30.124,-102.298,0.017068389376351654
30.131,-102.15800000000002,0.024319513891029317
30.137,-102.01799999999997,0.03445405517881947
30.143,-101.87799999999999,0.04401128054277747
30.149,-101.73700000000002,0.05085669097772043
30.155,-101.59699999999998,0.055024350947733065
30.161,-101.457,0.05781419767634676
30.167,-101.31700000000001,0.05975011508556852
30.172,-101.17700000000002,0.060027476731673905
30.178,-101.03699999999998,0.05789917467582723
30.183,-100.89699999999999,0.05348266204168173
30.188,-100.75599999999997,0.048763476626572065
30.193,-100.61599999999999,0.046810405665150996
30.198,-100.476,0.05075810399356789
30.203,-100.33600000000001,0.0633539790826109
30.208,-100.195,0.0873117454361565
30.212,-100.055,0.1260454607140609
30.217,-99.91500000000002,0.1862845608841205
30.221,-99.77499999999998,0.27382084239904053
30.225,-99.63400000000001,0.3861998513145999
30.23,-99.49400000000003,0.5037596060858254
30.233,-99.35399999999998,0.6019434562230085
30.237,-99.21300000000002,0.6638340107996923
30.241,-99.07299999999998,0.6888661716827723
30.245,-98.93299999999999,0.6926437881336395
30.248,-98.79199999999997,0.6948227394661668
30.251,-98.65199999999999,0.7111923662204868
30.255,-98.512,0.751741255243681
30.258,-98.37099999999998,0.8194279237249071
30.261,-98.231,0.9045527463012842
30.263,-98.09100000000001,0.9891000842864462
30.266,-97.94999999999999,1.0547440038698808
30.269,-97.81,1.0880153097561922
30.271,-97.66899999999998,1.0843896705031069
30.274,-97.529,1.0443796473628528
30.276,-97.38799999999998,0.9762035429912225
30.278,-97.24799999999999,0.8965797650012524
30.28,-97.108,0.8230157603331947
30.282,-96.96699999999998,0.7670548402024179
30.283,-96.827,0.7307045227128537
30.285,-96.68599999999998,0.7017964502342487
30.286,-96.54599999999999,0.666955741636575
30.288,-96.40499999999997,0.614748536816884
30.289,-96.26499999999999,0.546107454349335
30.29,-96.125,0.46710658764814184
30.291,-95.98399999999998,0.38688453905753545
30.292,-95.844,0.31584311470393656
30.292,-95.70299999999997,0.2586774018689886
30.293,-95.56299999999999,0.21711795638381057
30.293,-95.42200000000003,0.18819138624036072
30.294,-95.28199999999998,0.16951713261536872
30.294,-95.14100000000002,0.15793551887842158
30.294,-95.00099999999998,0.1512922639208043
30.294,-94.86000000000001,0.14848168106188953
30.294,-94.72000000000003,0.14954822536601203
30.293,-94.57999999999998,0.15363783854666827
30.293,-94.43900000000002,0.15761421055070468
30.292,-94.29899999999998,0.15843193995629556
30.292,-94.15800000000002,0.15531345973004143
30.291,-94.01799999999997,0.15307771763629635
30.29,-93.87700000000001,0.15997931618763778
30.289,-93.73700000000002,0.183060937676739
30.288,-93.596,0.22205753059469666
30.286,-93.45600000000002,0.26752945990206556
30.285,-93.315,0.3076201071266814
30.283,-93.17500000000001,0.33441619954843865
30.282,-93.03500000000003,0.3468491025734933
30.28,-92.894,0.3515149133142756
30.278,-92.75400000000002,0.3585289081560162
30.276,-92.613,0.3766763490032337
30.274,-92.47300000000001,0.40568599443461417
30.271,-92.332,0.43748785933822737
30.269,-92.19200000000001,0.4612929019922614
30.266,-92.05200000000002,0.47115682283286037
30.263,-91.911,0.46767599336722815
30.261,-91.77100000000002,0.4598031196370615
30.258,-91.63099999999997,0.46108274544765326
30.255,-91.49000000000001,0.47943483418623944
30.251,-91.35000000000002,0.5076577502708088
30.248,-91.209,0.5280057815999198
30.245,-91.06900000000002,0.5237855928860302
30.241,-90.92899999999997,0.493875448511948
30.237,-90.78800000000001,0.45365377873435325
30.234,-90.64800000000002,0.42428685036757113
30.23,-90.50799999999998,0.4183263858543423
30.226,-90.36700000000002,0.4386315693271565
30.221,-90.22699999999998,0.4713901813914391
30.217,-90.08699999999999,0.48886109774844366
30.213,-89.947,0.4742263738424545
30.208,-89.80599999999998,0.436482654109598
30.203,-89.666,0.39509078734084974
30.198,-89.52600000000001,0.36705222453172304
30.193,-89.38600000000002,0.3626039626762396
30.188,-89.245,0.38109388210293166
30.183,-89.10500000000002,0.409739914899055
30.178,-88.96499999999997,0.433838203009795
30.172,-88.82499999999999,0.4516370394158305
30.167,-88.685,0.4741768200111366
30.161,-88.54500000000002,0.5064909240499956
30.155,-88.404,0.5436606794479841
30.149,-88.26400000000001,0.5764977286812907
30.143,-88.12400000000002,0.5935834711467257
30.137,-87.98399999999998,0.5885499834268744
30.131,-87.844,0.5724512117969934
30.124,-87.70400000000001,0.5522718577098347
30.118,-87.56400000000002,0.526429735587301
30.111,-87.42399999999998,0.4962697820672698
30.104,-87.28399999999999,0.4683128774170861
30.097,-87.144,0.45904445342704636
30.09,-87.00400000000002,0.482623838541998
30.083,-86.86399999999998,0.5182791482405326
30.075,-86.72399999999999,0.5342091153055997
30.068,-86.584,0.5315597580943755
30.06,-86.44400000000002,0.5424807533481051
30.053,-86.30399999999997,0.5918016038658416
30.045,-86.16399999999999,0.6430287561588368
30.037,-86.024,0.6561522465924498
30.029,-85.88499999999999,0.6292282337304483
30.021,-85.745,0.5731863265447492
30.012,-85.60500000000002,0.5043944347589855
30.004,-85.46499999999997,0.44040168571318233
29.995,-85.32499999999999,0.391124694738877
29.986,-85.18599999999998,0.35989498769191003
29.978,-85.04599999999999,0.3438681824647905
29.969,-84.906,0.33889716043982904
29.96,-84.767,0.3424253426230463
29.95,-84.62700000000001,0.3538088364848445
29.941,-84.48700000000002,0.37068984385920895
29.932,-84.34800000000001,0.38065803670409903
29.922,-84.20800000000003,0.3577321263542546
29.912,-84.06900000000002,0.29002488758582684
29.902,-83.92899999999997,0.20853328095351228
29.892,-83.79000000000002,0.14939367412480548
29.882,-83.64999999999998,0.1194669760684592
29.872,-83.51100000000002,0.11136637838517822
29.862,-83.37099999999998,0.11372600787331441
29.851,-83.23200000000003,0.11775400312698234
29.841,-83.09199999999998,0.11880663705220532
29.83,-82.95299999999997,0.1157950726207405
29.819,-82.81400000000002,0.11000492980041147
29.808,-82.67399999999998,0.10391795992700852
29.797,-82.53500000000003,0.10030396085945763
29.786,-82.39600000000002,0.10032912949017538
29.775,-82.257,0.1028398637026677
29.763,-82.11700000000002,0.1058653273921455
29.752,-81.97800000000001,0.10978381402483006
29.74,-81.839,0.11804311777378397
29.728,-81.69999999999999,0.13474634604923147
29.716,-81.56099999999998,0.1605641118292601
29.704,-81.42200000000003,0.19205684826353228
29.692,-81.28300000000002,0.2242993385990734
29.679,-81.144,0.2536418527310373
29.667,-81.005,0.278685340912922
29.654,-80.86599999999999,0.2998411656324416
29.642,-80.72699999999998,0.3186443369595082
29.629,-80.58800000000002,0.3376413529095169
29.616,-80.44900000000001,0.3597272445491117
29.603,-80.31,0.388653430483513
29.59,-80.17099999999999,0.4278003893383745
29.576,-80.03300000000002,0.5019026447853305
29.563,-79.894,0.5297832136343186
29.549,-79.755,0.5368421077437222
29.536,-79.61599999999999,0.0
29.522,-79.47800000000001,0.0
29.508,-79.339,0.0
29.494,-79.20100000000002,0.0
29.48,-79.06200000000001,0.0
29.465,-78.92399999999998,0.0
29.451,-78.78500000000003,0.0
29.436,-78.64699999999999,0.0
29.422,-78.50799999999998,0.0
29.407,-78.37,0.0
29.392,-78.23200000000003,0.0
29.377,-78.09300000000002,0.0
29.362,-77.95499999999998,0.0
29.347,-77.81700000000001,0.0
29.331,-77.67899999999997,0.0
29.316,-77.54000000000002,0.0
29.3,-77.40199999999999,0.0
29.284,-77.26400000000001,0.0
29.268,-77.12599999999998,0.0
29.252,-76.988,0.0
29.236,-76.85000000000002,0.0
29.22,-76.71199999999999,0.0
29.203,-76.57400000000001,0.0
29.187,-76.43599999999998,0.0
29.17,-76.29899999999998,0.0
29.154,-76.161,0.0
29.137,-76.02300000000002,0.0
29.12,-75.88499999999999,0.0
29.102,-75.74799999999999,0.0
29.085,-75.61000000000001,0.0
29.068,-75.47199999999998,0.0
29.05,-75.33499999999998,0.0
29.033,-75.197,0.0
29.015,-75.06,0.0
28.997,-74.92200000000003,0.0
28.979,-74.78500000000003,0.0
28.961,-74.64800000000002,0.0
28.943,-74.50999999999999,0.0
28.924,-74.37299999999999,0.0
28.906,-74.23599999999999,0.0
28.887,-74.09899999999999,0.0
28.869,-73.96199999999999,0.0
28.85,-73.82499999999999,0.0
28.831,-73.68799999999999,0.0
28.812,-73.55099999999999,0.0
28.793,-73.41399999999999,0.0
28.773,-73.27699999999999,0.0
28.754,-73.13999999999999,0.0
28.734,-73.00299999999999,0.0
28.714,-72.86599999999999,0.0
28.695,-72.73000000000002,0.0
28.675,-72.59300000000002,0.0
28.655,-72.45600000000002,0.0
28.634,-72.32,0.0
28.614,-72.18299999999999,0.0
28.594,-72.04700000000003,0.0
28.573,-71.91000000000003,0.0
28.553,-71.774,0.0
28.532,-71.637,0.0
28.511,-71.50099999999998,0.0
28.49,-71.36500000000001,0.0
28.469,-71.22899999999998,0.0
28.447,-71.09199999999998,0.0
28.426,-70.95600000000002,0.0
28.404,-70.82,0.0
28.383,-70.68400000000003,0.0
28.361,-70.548,0.0
28.339,-70.41199999999998,0.0
28.317,-70.27600000000001,0.0
28.295,-70.14100000000002,0.0
28.273,-70.005,0.0
28.251,-69.86900000000003,0.0
28.228,-69.73399999999998,0.0
28.205,-69.59800000000001,0.0
28.183,-69.46199999999999,0.0
28.16,-69.327,0.0
28.137,-69.19099999999997,0.0
28.114,-69.05599999999998,0.0
28.091,-68.92099999999999,0.0
28.067,-68.78500000000003,0.0
28.044,-68.64999999999998,0.0
28.02,-68.51499999999999,0.0
27.997,-68.38,0.0
27.973,-68.245,0.0
27.949,-68.11000000000001,0.0
27.925,-67.97500000000002,0.0
27.901,-67.83999999999997,0.0
27.877,-67.70499999999998,0.0
27.852,-67.57,0.0
27.828,-67.435,0.0
27.803,-67.30099999999999,0.0
27.778,-67.166,0.0
27.753,-67.031,0.0
27.728,-66.89699999999999,0.0
27.703,-66.762,0.0
27.071,-127.013,0.0
27.099,-126.88,0.0
27.127,-126.74700000000001,0.0
27.156,-126.614,0.0
27.184,-126.481,0.0
27.212,-126.34800000000001,0.0
27.239,-126.215,0.0
27.267,-126.08099999999999,0.0
27.295,-125.94800000000001,0.0
27.322,-125.814,0.0
27.35,-125.68100000000001,0.0
27.377,-125.547,0.0
27.404,-125.41399999999999,0.0
27.431,-125.28,0.0
27.458,-125.14599999999999,0.0
27.485,-125.013,0.0
27.511,-124.87899999999999,0.0
27.538,-124.745,0.0
27.564,-124.61099999999999,0.0
27.591,-124.477,0.0
27.617,-124.34299999999999,0.0
27.643,-124.209,0.0
27.669,-124.07400000000001,0.0
27.695,-123.94,0.0
27.72,-123.80600000000001,0.0
27.746,-123.67099999999999,0.0
27.771,-123.537,0.0
27.797,-123.40199999999999,0.0
27.822,-123.268,0.0
27.847,-123.13300000000001,0.0
27.872,-122.999,0.0
27.897,-122.864,0.0
27.922,-122.72900000000001,0.0
27.947,-122.594,0.0
27.971,-122.459,0.0
27.995,-122.32400000000001,0.0
28.02,-122.189,0.0
28.044,-122.054,0.0
28.068,-121.91900000000001,0.0
28.092,-121.78399999999999,0.0
28.116,-121.649,0.0
28.139,-121.51400000000001,0.0
28.163,-121.37799999999999,0.0
28.186,-121.243,0.0
28.21,-121.107,0.0
28.233,-120.97200000000001,0.0
28.256,-120.83600000000001,0.0
28.279,-120.701,0.0
28.302,-120.565,0.0
28.325,-120.43,0.0
28.347,-120.29400000000001,0.0
28.37,-120.15799999999999,0.0
28.392,-120.02199999999999,0.0
28.414,-119.886,0.0
28.437,-119.75,0.0
28.459,-119.614,0.0
28.48,-119.47800000000001,0.0
28.502,-119.34200000000001,0.0
28.524,-119.20599999999999,0.0
28.545,-119.07,0.0
28.567,-118.934,0.0
28.588,-118.797,0.0
28.609,-118.661,0.0
28.63,-118.525,0.0
28.651,-118.388,0.0
28.672,-118.25200000000001,0.0
28.693,-118.11500000000001,0.0
28.713,-117.97800000000001,0.0
28.734,-117.84200000000001,0.0
28.754,-117.70500000000001,0.0
28.774,-117.56800000000001,0.0
28.794,-117.43199999999999,0.0
28.814,-117.29499999999999,0.0
28.834,-117.15799999999999,0.0
28.854,-117.02099999999999,0.0
28.873,-116.88399999999999,0.0
28.893,-116.74700000000001,0.0
28.912,-116.61000000000001,0.0
28.931,-116.47300000000001,0.0
28.951,-116.33600000000001,0.0
28.97,-116.19900000000001,0.0
28.988,-116.061,0.0
29.007,-115.924,0.0
29.026,-115.787,0.0
29.044,-115.65,0.0
29.063,-115.512,0.0
29.081,-115.375,0.0
29.099,-115.237,0.0
29.117,-115.1,0.0
29.135,-114.96199999999999,0.0
29.153,-114.82499999999999,0.0
29.17,-114.68700000000001,0.0
29.188,-114.549,0.0
29.205,-114.412,0.0
29.223,-114.274,0.0
29.24,-114.136,0.0
29.257,-113.99799999999999,0.0
29.274,-113.86000000000001,0.0
29.29,-113.72200000000001,0.0
29.307,-113.584,0.0
29.324,-113.446,0.0
29.34,-113.30799999999999,0.0
29.356,-113.16999999999999,0.0
29.372,-113.03200000000001,0.0
29.388,-112.894,0.0
29.404,-112.756,0.0
29.42,-112.618,0.0
29.436,-112.47900000000001,0.0
29.451,-112.34100000000001,0.0
29.467,-112.203,0.0
29.482,-112.064,0.0
29.497,-111.92599999999999,0.0
29.512,-111.787,0.0
29.527,-111.649,0.0
29.542,-111.50999999999999,0.0
29.557,-111.37200000000001,0.0
29.571,-111.233,0.0
29.586,-111.095,0.0
29.6,-110.95599999999999,0.0
29.614,-110.81700000000001,0.0
29.628,-110.679,0.0
29.642,-110.53999999999999,0.0
29.656,-110.40100000000001,0.0
29.67,-110.262,0.0
29.683,-110.12299999999999,0.0
29.697,-109.98500000000001,0.0
29.71,-109.846,0.0
29.723,-109.707,0.0
29.737,-109.56800000000001,0.0
29.75,-109.429,0.0
29.762,-109.28999999999999,0.0
29.775,-109.15100000000001,0.0
29.788,-109.012,0.0
29.8,-108.87200000000001,0.0
29.812,-108.733,0.0
29.825,-108.594,0.0
29.837,-108.45500000000001,0.0
29.849,-108.316,0.0
29.861,-108.17599999999999,0.0
29.872,-108.037,0.0
29.884,-107.898,0.0
29.895,-107.75800000000001,0.0
29.907,-107.619,0.0
29.918,-107.47999999999999,0.0
29.929,-107.34,0.0
29.94,-107.201,0.0
29.951,-107.061,0.0
29.961,-106.922,0.0
29.972,-106.78200000000001,0.0
29.983,-106.643,0.0
29.993,-106.50299999999999,0.0
30.003,-106.363,0.0
30.013,-106.22399999999999,0.0
30.023,-106.084,0.0497173644654727
30.033,-105.94399999999999,0.0691337042677931
30.043,-105.805,0.06797255240881306
30.052,-105.66499999999999,0.03172402369512546
30.062,-105.525,0.019881458927108245
30.071,-105.38499999999999,0.013151371345907525
30.08,-105.24600000000001,0.009656715342185046
30.089,-105.106,0.008567370992215016
30.098,-104.96600000000001,0.009541849995155666
30.107,-104.826,0.012658029925950994
30.116,-104.686,0.01833640338213574
30.125,-104.54599999999999,0.02700885234302877
30.133,-104.406,0.038337604500161104
30.141,-104.267,0.05031733424381917
30.15,-104.12700000000001,0.059906623949504266
30.158,-103.98700000000002,0.06394027817463992
30.166,-103.84699999999998,0.06244816983583547
30.174,-103.707,0.058228738561015
30.181,-103.56700000000001,0.05498013246851841
30.189,-103.42599999999999,0.05568183074735456
30.196,-103.286,0.0601108668561399
30.204,-103.14600000000002,0.06563514059723964
30.211,-103.00599999999997,0.06744582251902852
30.218,-102.86599999999999,0.062570647586286
30.225,-102.726,0.05163852293335742
30.232,-102.58600000000001,0.03890132787158819
30.239,-102.44600000000003,0.029658704594274967
30.245,-102.305,0.027101875473492115
30.252,-102.16500000000002,0.031319943398159765
30.258,-102.02499999999998,0.03908230736890791
30.264,-101.88499999999999,0.04738073164745142
30.27,-101.74400000000003,0.055139052001096804
30.276,-101.60399999999998,0.06294755819906236
30.282,-101.464,0.07113967795161492
30.288,-101.32400000000001,0.07798252386160326
30.293,-101.18299999999999,0.08039316680481826
30.299,-101.043,0.07735727414129663
30.304,-100.90300000000002,0.06994753672494652
30.309,-100.762,0.06232404225720781
30.315,-100.62200000000001,0.05920703978691972
30.32,-100.48200000000003,0.06329553359097374
30.324,-100.34100000000001,0.0762937593986217
30.329,-100.20100000000002,0.09926893943793966
30.334,-100.06,0.1349125789816068
30.338,-99.92000000000002,0.18915811436733243
30.342,-99.77999999999997,0.27017532040747866
30.347,-99.63900000000001,0.3782954629355333
30.351,-99.49900000000002,0.4953555057601029
30.355,-99.358,0.5957267943278091
30.359,-99.21800000000002,0.6578232793680566
30.362,-99.077,0.6821540498555638
30.366,-98.93700000000001,0.6857066798691251
30.369,-98.79599999999999,0.6918599955660677
30.373,-98.656,0.7173808739105189
30.376,-98.51499999999999,0.769089231985847
30.379,-98.375,0.843026845189319
30.382,-98.23399999999998,0.9276708624871696
30.385,-98.094,1.003515370842597
30.387,-97.95299999999997,1.0548189148579117
30.39,-97.81299999999999,1.07142752734807
30.392,-97.67200000000003,1.0512590990984696
30.395,-97.53199999999998,0.9965952974311844
30.397,-97.39100000000002,0.9160843467434604
30.399,-97.25,0.8250314459158135
30.401,-97.11000000000001,0.742775639673683
30.403,-96.969,0.6825360341950114
30.405,-96.82900000000001,0.6475484721772334
30.406,-96.68799999999999,0.6272785130795423
30.408,-96.54700000000003,0.6041255141474942
30.409,-96.40699999999998,0.5681192453725801
30.41,-96.26600000000002,0.5156859569134238
30.411,-96.12599999999998,0.4522923356072144
30.412,-95.98500000000001,0.3856669843963448
30.413,-95.84500000000003,0.3257588320412552
30.414,-95.70400000000001,0.27694614637413256
30.414,-95.56299999999999,0.23914402797810777
30.415,-95.423,0.21047786516819894
30.415,-95.28199999999998,0.1880918968653916
30.415,-95.14100000000002,0.17114808595359954
30.415,-95.00099999999998,0.15842126725390732
30.415,-94.86000000000001,0.1494214068921879
30.415,-94.72000000000003,0.14461146643257164
30.415,-94.57900000000001,0.14294073642925959
30.414,-94.43799999999999,0.1416320158168146
30.414,-94.298,0.13781525659447308
30.413,-94.15699999999998,0.1318011910698006
30.412,-94.017,0.12759242942147261
30.411,-93.87599999999998,0.13214571703792116
30.41,-93.73500000000001,0.15154427427601982
30.409,-93.59500000000003,0.18512293391628393
30.408,-93.45400000000001,0.22543965011965655
30.406,-93.31400000000002,0.2622320275996558
30.405,-93.173,0.28883445284470655
30.403,-93.03300000000002,0.3056519663157895
30.401,-92.892,0.3176475283949714
30.399,-92.75099999999998,0.3328809276912019
30.397,-92.61099999999999,0.35742480318025016
30.395,-92.47000000000003,0.39051130190517724
30.392,-92.32999999999998,0.42345543686680354
30.39,-92.18900000000002,0.4465002015404044
30.387,-92.04899999999998,0.45505650741057296
30.385,-91.90800000000002,0.45217279236080116
30.382,-91.76799999999997,0.4492930124572072
30.379,-91.62700000000001,0.45999761708000075
30.376,-91.48599999999999,0.4909164007842359
30.373,-91.346,0.5329730941914612
30.369,-91.20499999999998,0.566112958496743
30.366,-91.065,0.5720785668522128
30.362,-90.92500000000001,0.5477296165506831
30.359,-90.78399999999999,0.5061233558163949
30.355,-90.644,0.466222494500419
