lat,lon,estimated_edwards_adjusted_report_fourhours_per_year_grid_130_cropped_blurred
42.647,-92.00999999999999,1.1728427098699277
42.644,-91.85300000000001,1.251364469888998
42.641,-91.69600000000003,1.293308951659812
42.638,-91.53800000000001,1.315977271053981
42.635,-91.38099999999997,1.0637573952158335
42.632,-91.22399999999999,1.0757379972036059
42.629,-91.06599999999997,1.2115600026339626
42.625,-90.90899999999999,1.0937015438770576
42.622,-90.75200000000001,1.1921829050853368
42.618,-90.59500000000003,1.4295581594742024
42.614,-90.43700000000001,1.6048624243789795
42.61,-90.27999999999997,1.7334372792356456
42.606,-90.12299999999999,1.6875555528555266
42.602,-89.96600000000001,1.7323266689911883
42.598,-89.80900000000003,1.7732904506881595
42.593,-89.65100000000001,1.9037495259926043
42.589,-89.49400000000003,2.1852274055310064
42.584,-89.33699999999999,2.3360109351501746
42.579,-89.18,2.2326011542793816
42.574,-89.02300000000002,2.137349660976848
42.569,-88.86599999999999,2.014250605591273
42.563,-88.709,1.9478848480733775
42.558,-88.55099999999999,1.8410505885526725
42.552,-88.394,1.639603405137823
42.547,-88.23700000000002,1.5976910354098326
42.541,-88.07999999999998,1.6452090303549913
42.535,-87.923,1.5659260884730941
42.529,-87.76600000000002,1.546914268627883
42.522,-87.60899999999998,1.54554306279088
42.516,-87.452,1.5462196336061422
42.51,-87.29599999999999,1.6864493553308328
42.503,-87.13900000000001,0.0
42.496,-86.98200000000003,0.0
42.489,-86.82499999999999,0.40068755614886026
42.482,-86.668,0.3706348301792288
42.475,-86.51100000000002,0.2671811191469097
42.468,-86.35399999999998,0.25003781834014605
42.46,-86.19799999999998,0.2527441731754983
42.453,-86.041,0.2790758267638551
42.445,-85.88400000000001,0.3536299868690639
42.437,-85.72699999999998,0.41248137636876053
42.429,-85.57100000000003,0.4300300546886269
42.421,-85.41399999999999,0.4792804353174431
42.413,-85.25799999999998,0.5080921027084747
42.404,-85.101,0.6263768778309089
42.396,-84.94400000000002,0.6863328643129345
42.387,-84.78800000000001,0.6579104756207258
42.378,-84.63099999999997,0.5768781695075339
42.369,-84.47500000000002,0.5204123093548315
42.36,-84.31799999999998,0.420478089734055
42.351,-84.16199999999998,0.41125195887993155
42.342,-84.005,0.37944421158908576
42.332,-83.84899999999999,0.4224443028852836
42.323,-83.69299999999998,0.6104074311560431
42.313,-83.536,0.7876004422934528
42.303,-83.38,0.9437619164793548
42.293,-83.22399999999999,1.0216158103451947
42.283,-83.06799999999998,1.0627331511164297
42.273,-82.911,1.1395146279717099
42.262,-82.755,1.1486886596756625
42.252,-82.59899999999999,1.14897634964296
42.241,-82.44299999999998,1.148968019811524
42.23,-82.28699999999998,0.0
42.219,-82.13099999999997,0.0
42.208,-81.97500000000002,0.0
42.197,-81.81900000000002,0.0
42.186,-81.66300000000001,0.0
42.174,-81.507,0.0
42.163,-81.351,0.0
42.151,-81.19600000000003,8.188599764983194e-8
42.139,-81.04000000000002,2.4872558941264758e-5
42.127,-80.88400000000001,0.000526439502272299
42.115,-80.72800000000001,0.034227675020383534
42.103,-80.57299999999998,0.1707789737860013
42.09,-80.41699999999997,0.1402390544798735
42.078,-80.26100000000002,0.10706115991754542
42.065,-80.106,0.09226313475090821
42.052,-79.94999999999999,0.09258888591843858
42.039,-79.79500000000002,0.14917827113297294
42.026,-79.63999999999999,0.18644679808904233
42.013,-79.48399999999998,0.22352922408022005
42.0,-79.32900000000001,0.2335770521282549
41.986,-79.173,0.25426809042020665
41.973,-79.01799999999997,0.33265686418949436
41.959,-78.863,0.28027133693055367
41.945,-78.70800000000003,0.24585509144324183
41.931,-78.553,0.17540689962335929
41.917,-78.39800000000002,0.15878270331817698
41.903,-78.24200000000002,0.1862555532523411
41.888,-78.08699999999999,0.16291660229748184
41.874,-77.93299999999999,0.1379987298231995
41.859,-77.77800000000002,0.21946640576459425
41.844,-77.62299999999999,0.36113714420237203
41.829,-77.46800000000002,0.4694347398315966
41.814,-77.31299999999999,0.5360858480704761
41.799,-77.15800000000002,0.5294903189164665
41.784,-77.00400000000002,0.5794321568392097
41.768,-76.84899999999999,0.69155561020202
41.753,-76.69400000000002,0.6436685251381543
41.737,-76.54000000000002,0.5578596107629411
41.721,-76.38499999999999,0.5896123429603264
41.705,-76.231,0.5857444397026372
41.689,-76.077,0.5825901433835163
41.673,-75.92200000000003,0.6407671373174525
41.656,-75.76799999999997,0.6394555308124558
41.64,-75.61399999999998,0.69138555760379
41.623,-75.459,0.6819644067234373
41.606,-75.305,0.6425615116605861
41.589,-75.15100000000001,0.552876458488504
41.572,-74.99700000000001,0.4099872704041762
41.555,-74.84300000000002,0.3763806465125943
41.538,-74.68900000000002,0.3950464802450942
41.52,-74.53500000000003,0.3851023790682371
41.503,-74.38099999999997,0.5072361820429858
41.485,-74.22800000000001,0.5215061640088982
41.467,-74.07400000000001,0.5562441039890011
41.449,-73.92000000000002,0.5914174301799697
41.431,-73.767,0.7400423479320303
41.413,-73.613,0.8721899984512722
41.394,-73.45999999999998,0.8920933208167958
41.376,-73.30599999999998,0.9168395590180369
41.357,-73.15300000000002,1.0040671584454743
41.339,-72.99900000000002,1.0224304639633215
41.32,-72.846,0.941272960620444
41.301,-72.69299999999998,0.9102465990771252
41.281,-72.54000000000002,0.6952526510529795
41.262,-72.387,0.5169513084237658
41.243,-72.23399999999998,0.2671336425214096
41.223,-72.08100000000002,0.20178905509955777
41.203,-71.928,0.18875509665117807
41.184,-71.77499999999998,0.09661141737633777
41.164,-71.62200000000001,0.015297616412779665
41.143,-71.469,0.0005621744488948149
41.123,-71.31599999999997,1.78484051612e-5
41.103,-71.16399999999999,4.601929007232649e-5
41.082,-71.01100000000002,0.28229631268717553
41.062,-70.85899999999998,0.28229665570918144
41.041,-70.70600000000002,0.2822966572824129
41.02,-70.55399999999997,0.28229661582884563
40.999,-70.40199999999999,0.28079379324035386
40.978,-70.24900000000002,0.001567231128615362
40.957,-70.09699999999998,5.0405483109815815e-8
40.935,-69.945,0.0
40.914,-69.793,0.0
40.892,-69.64100000000002,0.0
40.87,-69.48899999999998,0.0
40.848,-69.33699999999999,0.0
40.826,-69.185,0.0
40.804,-69.03300000000002,0.0
40.782,-68.882,0.0
40.759,-68.73000000000002,0.0
40.737,-68.57900000000001,0.0
40.714,-68.42700000000002,0.0
40.691,-68.27600000000001,0.0
40.668,-68.12400000000002,0.0
40.645,-67.97300000000001,0.0
40.622,-67.822,0.0
40.598,-67.67099999999999,0.0
40.575,-67.51999999999998,0.0
40.551,-67.36900000000003,0.0
40.527,-67.21800000000002,0.0
40.503,-67.06700000000001,0.0
40.479,-66.916,0.0
40.455,-66.76499999999999,0.0
40.431,-66.61500000000001,0.0
40.406,-66.464,0.0
40.382,-66.31299999999999,0.0
40.357,-66.16300000000001,0.0
40.332,-66.01299999999998,0.0
40.307,-65.86200000000002,0.0
40.282,-65.71199999999999,0.0
40.257,-65.56200000000001,0.0
40.232,-65.41199999999998,0.0
40.206,-65.262,0.0
40.181,-65.11200000000002,0.0
40.155,-64.96199999999999,0.0
40.129,-64.81200000000001,0.0
40.103,-64.66300000000001,0.0
40.077,-64.51299999999998,0.0
40.051,-64.363,0.0
40.024,-64.214,0.0
39.998,-64.065,0.0
39.971,-63.91500000000002,0.0
39.945,-63.76600000000002,0.0
39.918,-63.61700000000002,0.0
39.891,-63.46800000000002,0.0
39.195,-130.716,0.0
39.226,-130.569,0.0
39.256,-130.422,0.0
39.287,-130.275,0.0
39.317,-130.128,0.0
39.347,-129.98,0.0
39.377,-129.833,0.0
39.407,-129.685,0.0
39.437,-129.538,0.0
39.466,-129.39,0.0
39.496,-129.243,0.0
39.525,-129.095,0.0
39.554,-128.947,0.0
39.583,-128.799,0.0
39.612,-128.651,0.0
39.641,-128.503,0.0
39.67,-128.354,0.0
39.699,-128.206,0.0
39.727,-128.058,0.0
39.755,-127.90899999999999,0.0
39.784,-127.761,0.0
39.812,-127.612,0.0
39.84,-127.463,0.0
39.867,-127.315,0.0
39.895,-127.166,0.0
39.923,-127.017,0.0
39.95,-126.868,0.0
39.977,-126.719,0.0
40.005,-126.57,0.0
40.032,-126.41999999999999,0.0
40.059,-126.27099999999999,0.0
40.085,-126.12200000000001,0.0
40.112,-125.97200000000001,0.0
40.138,-125.82300000000001,0.0
40.165,-125.673,0.0
40.191,-125.523,0.0
40.217,-125.37299999999999,0.0
40.243,-125.22399999999999,0.0
40.269,-125.07400000000001,0.0
40.295,-124.924,0.0
40.321,-124.773,0.0
40.346,-124.62299999999999,0.0
40.371,-124.47300000000001,0.0
40.397,-124.32300000000001,0.0
40.422,-124.172,0.0
40.447,-124.02199999999999,0.0
40.471,-123.87100000000001,0.0
40.496,-123.721,0.0
40.521,-123.57,0.0
40.545,-123.41900000000001,0.0
40.57,-123.269,0.0
40.594,-123.118,0.0
40.618,-122.96700000000001,0.0
40.642,-122.816,7.270189911695048e-16
40.665,-122.66499999999999,4.686399012717522e-12
40.689,-122.513,8.938508722244239e-10
40.713,-122.362,5.703191916612719e-9
40.736,-122.21100000000001,6.152923959290415e-9
40.759,-122.059,9.628943227104264e-10
40.782,-121.90799999999999,5.370507157057018e-12
40.805,-121.756,8.930008242794158e-16
40.828,-121.60499999999999,0.0
40.851,-121.453,0.0
40.874,-121.30199999999999,0.0
40.896,-121.15,0.0
40.918,-120.99799999999999,0.0
40.941,-120.846,1.1054341757462407e-11
40.963,-120.69399999999999,6.17444936404946e-8
40.985,-120.542,1.0921006665788553e-5
41.007,-120.38999999999999,7.158378529734782e-5
41.028,-120.238,7.928320279432202e-5
41.05,-120.08500000000001,8.229382024845163e-5
41.071,-119.93299999999999,7.896033967146124e-5
41.093,-119.781,7.265463826678498e-5
41.114,-119.62799999999999,1.0788828768176769e-5
41.135,-119.476,6.289726022325875e-8
41.156,-119.32300000000001,2.148890883030993e-11
41.176,-119.17099999999999,1.910618678682379e-15
41.197,-119.018,0.0
41.218,-118.86500000000001,0.0
41.238,-118.71199999999999,0.0
41.258,-118.56,1.0483337496682713e-15
41.278,-118.40700000000001,1.1069751781970976e-11
41.298,-118.25399999999999,3.1567985088189775e-8
41.318,-118.101,1.0440752969480086e-5
41.338,-117.94800000000001,0.0009645046047177132
41.357,-117.79400000000001,0.006090339853376982
41.377,-117.64099999999999,0.007028524906913041
41.396,-117.488,0.006070831849397
41.415,-117.33500000000001,0.0009505524730984113
41.434,-117.18100000000001,1.033209251521162e-5
41.453,-117.02799999999999,3.250487946976744e-8
41.472,-116.874,1.151624650923159e-11
41.491,-116.721,1.1989048358587918e-15
41.509,-116.56700000000001,0.0
41.528,-116.41300000000001,0.0
41.546,-116.25999999999999,0.0
41.564,-116.106,0.0
41.582,-115.952,0.0
41.6,-115.798,0.0
41.618,-115.644,0.0
41.635,-115.49000000000001,0.0
41.653,-115.33600000000001,0.0
41.67,-115.18199999999999,0.0
41.687,-115.02799999999999,0.0
41.704,-114.87299999999999,0.0
41.721,-114.719,0.0
41.738,-114.565,0.0
41.755,-114.411,1.375492993743279e-15
41.771,-114.256,1.3462200995251232e-11
41.788,-114.102,3.6047795418710366e-8
41.804,-113.947,5.89301372740876e-6
41.82,-113.793,3.754528283734102e-5
41.836,-113.638,3.7520845834760956e-5
41.852,-113.483,3.600806988955854e-5
41.868,-113.32900000000001,0.005116193763076651
41.883,-113.174,0.035318903272980394
41.899,-113.019,0.05071716192505301
41.914,-112.864,0.05269089721518652
41.929,-112.709,0.06476734388742611
41.944,-112.554,0.13160757975797419
41.959,-112.399,0.14547733375040045
41.974,-112.244,0.15498322105494222
41.989,-112.089,0.14973651191351928
42.003,-111.934,0.12217974257145824
42.018,-111.779,0.041094650038002056
42.032,-111.624,0.0808765421697859
42.046,-111.46799999999999,0.09088360877429959
42.06,-111.31299999999999,0.0909155512705256
42.074,-111.15799999999999,0.08088175776213007
42.088,-111.00200000000001,0.022470387805185767
42.102,-110.84700000000001,0.001977353859122205
42.115,-110.691,1.0811072209905834e-5
42.128,-110.536,2.1283117578723133e-9
42.142,-110.38,0.0
42.155,-110.225,0.0
42.168,-110.06899999999999,0.0
42.18,-109.91300000000001,1.275626877855404e-15
42.193,-109.757,6.59995294062413e-12
42.206,-109.602,1.0640752886400692e-9
42.218,-109.446,7.3595807257238105e-9
42.23,-109.28999999999999,9.132990763992115e-9
42.242,-109.13399999999999,8.049948792642294e-9
42.254,-108.97800000000001,1.2536616101048562e-9
42.266,-108.822,7.344898881959919e-12
42.278,-108.666,1.3930083298260428e-15
42.29,-108.50999999999999,0.0
42.301,-108.35400000000001,0.0
42.312,-108.19800000000001,0.0
42.324,-108.042,0.0
42.335,-107.886,0.0
42.346,-107.72999999999999,0.0
42.357,-107.57300000000001,0.0
42.367,-107.417,0.0
42.378,-107.261,0.0
42.388,-107.10400000000001,0.0
42.398,-106.94800000000001,0.0
42.409,-106.792,0.0
42.419,-106.63499999999999,0.0
42.428,-106.47900000000001,0.0
42.438,-106.322,1.55899587933683e-15
42.448,-106.166,7.79571970353954e-12
42.457,-106.00899999999999,1.2626432020924345e-9
42.467,-105.85300000000001,4.527544876235747e-8
42.476,-105.696,6.02327173805916e-6
42.485,-105.53899999999999,3.248124644143608e-5
42.494,-105.38300000000001,5.9734817225431565e-6
42.503,-105.226,5.682106568340079e-6
42.511,-105.06899999999999,0.0009627106274400769
42.52,-104.91300000000001,0.0061390528429815724
42.528,-104.756,0.012385071980833707
42.536,-104.59899999999999,0.0404758415108109
42.545,-104.44200000000001,0.040260182003829456
42.553,-104.285,0.01127257231780621
42.56,-104.12799999999999,0.0010472511334800986
42.568,-103.971,0.0020358585756646503
42.576,-103.815,0.01255773497503137
42.583,-103.65800000000002,0.02119795322204998
42.59,-103.50099999999998,0.06501422841841288
42.598,-103.344,0.10626973333423845
42.605,-103.18700000000001,0.1467452699471177
42.612,-103.02999999999997,0.1712376302137195
42.618,-102.87200000000001,0.22387855317321817
42.625,-102.71499999999997,0.2632155230418796
42.632,-102.55799999999999,0.23212561764542458
42.638,-102.40100000000001,0.22480298234097576
42.644,-102.24400000000003,0.23168252832666195
42.65,-102.08699999999999,0.2601478872088096
42.656,-101.93,0.20724845958324775
42.662,-101.77199999999999,0.1691792263421146
42.668,-101.61500000000001,0.1911408830659167
42.673,-101.45800000000003,0.1972783456114051
42.679,-101.30099999999999,0.21644276858998332
42.684,-101.14299999999997,0.29746927730771827
42.689,-100.98599999999999,0.34691459742849007
42.694,-100.82900000000001,0.454788282377919
42.699,-100.67200000000003,0.45061931803185823
42.704,-100.51400000000001,0.4653833891036274
42.709,-100.35700000000003,0.4900986150159204
42.713,-100.19900000000001,0.5539763878271627
42.718,-100.04199999999997,0.5627118917278804
42.722,-99.88499999999999,0.5160286392021379
42.726,-99.72699999999998,0.49621199526010784
42.73,-99.57,0.542132458288495
42.734,-99.41199999999998,0.48978028334689805
42.737,-99.255,0.4624330895762772
42.741,-99.09800000000001,0.43932370147653177
42.744,-98.94,0.5049112646078526
42.748,-98.78300000000002,0.5360227352201395
42.751,-98.625,0.5006579256442695
42.754,-98.46800000000002,0.540023053245346
42.757,-98.31,0.5622110887971337
42.76,-98.15300000000002,0.48757786486743643
42.762,-97.995,0.39082555086428167
42.765,-97.83800000000002,0.3829205728702777
42.767,-97.68,0.4087422162911198
42.769,-97.52199999999999,0.3296719246246447
42.771,-97.36500000000001,0.22154143301273174
42.773,-97.207,0.25897585356776903
42.775,-97.05000000000001,0.4046259669166574
42.777,-96.892,0.5136144952730665
42.778,-96.73500000000001,0.589963200703975
42.78,-96.577,0.7073656029841461
42.781,-96.41899999999998,0.7449388858543265
42.782,-96.262,0.7121057961662324
42.783,-96.10399999999998,0.5575265742236585
42.784,-95.947,0.5043978112042481
42.785,-95.78899999999999,0.5614238996896272
42.785,-95.63099999999997,0.6545615483768423
42.786,-95.47399999999999,0.7543696521225735
42.786,-95.31599999999997,0.8100769838277403
42.786,-95.15899999999999,0.810091324618801
42.786,-95.00099999999998,0.8516790263912732
42.786,-94.84300000000002,0.9666812066304867
42.786,-94.68599999999998,0.9424236721300837
42.786,-94.52800000000002,0.8413613463892906
42.785,-94.37099999999998,0.8817383550514162
42.785,-94.21300000000002,0.8709659880714015
42.784,-94.055,0.7228870553508009
42.783,-93.89800000000002,0.5722713057320252
42.782,-93.74000000000001,0.5181925918147461
42.781,-93.58300000000003,0.5143507515948915
42.78,-93.42500000000001,0.5515823516246865
42.778,-93.267,0.6944124252480356
42.777,-93.11000000000001,0.7009276947958443
42.775,-92.952,0.8610900503145966
42.773,-92.79500000000002,1.0436381795260632
42.771,-92.637,1.0423054356342922
42.769,-92.48000000000002,0.9651538683235121
42.767,-92.322,0.9371961878879704
42.765,-92.16399999999999,0.9427464987047846
42.762,-92.007,0.9677366296621681
42.76,-91.84899999999999,0.9863963586401391
42.757,-91.69200000000001,1.069058705067227
42.754,-91.53399999999999,1.02801095400725
42.751,-91.37700000000001,0.8974632908079542
42.748,-91.219,0.8660013720394992
42.744,-91.06200000000001,0.812594208414717
42.741,-90.904,0.9028588854788843
42.738,-90.74700000000001,1.1611028343235263
42.734,-90.58999999999997,1.3606332157265193
42.73,-90.43200000000002,1.4089432359427185
42.726,-90.27499999999998,1.4947698785586487
42.722,-90.11700000000002,1.601543008816244
42.718,-89.95999999999998,1.7330387551160418
42.713,-89.803,1.7915185568223702
42.709,-89.64499999999998,1.9846625562820535
42.704,-89.488,2.230911427845116
42.699,-89.32999999999998,2.381341920673788
42.694,-89.173,2.330363203302819
42.689,-89.01600000000002,2.2005199735984453
42.684,-88.85899999999998,2.166031710347763
42.679,-88.70100000000002,2.081759240918214
42.674,-88.54399999999998,1.8602854583649644
42.668,-88.387,1.7077600032321862
42.662,-88.23000000000002,1.7540201173953143
42.656,-88.072,1.762471422647838
42.65,-87.91500000000002,1.7451004028399004
42.644,-87.75799999999998,1.741526170920476
42.638,-87.601,1.7417555627266676
42.632,-87.44400000000002,1.7424255755805949
42.625,-87.28699999999998,0.0
42.619,-87.12900000000002,0.0
42.612,-86.97199999999998,0.0
42.605,-86.815,0.39897668707841666
42.598,-86.65800000000002,0.2738120678304426
42.591,-86.50099999999998,0.27373548249630975
42.583,-86.344,0.2732714908766029
42.576,-86.18700000000001,0.27617843071455134
42.568,-86.031,0.3058682457181432
42.56,-85.87400000000002,0.4155897248564886
42.553,-85.71699999999998,0.45656720650806065
42.545,-85.56,0.42047381059063427
42.536,-85.40300000000002,0.5202276463227269
42.528,-85.24599999999998,0.5917088179336872
42.52,-85.089,0.7139336169418585
42.511,-84.93299999999999,0.7858601512336189
42.503,-84.77600000000001,0.7694244377637305
42.494,-84.61900000000003,0.6838349914606382
42.485,-84.46300000000002,0.5251375389036764
42.476,-84.30599999999998,0.34056129274468505
42.467,-84.149,0.39566765428987744
42.457,-83.993,0.4322009439976666
42.448,-83.83600000000001,0.6204084150594378
42.438,-83.68,0.695374912164906
42.429,-83.52300000000002,0.8121877720358291
42.419,-83.36700000000002,0.9433173452245676
42.409,-83.20999999999998,0.9777479876723326
42.399,-83.05399999999997,1.058744180698186
42.388,-82.89800000000002,1.1141953272002219
42.378,-82.74099999999999,1.1218467728065715
42.367,-82.58499999999998,1.1217799356560276
42.357,-82.42899999999997,1.0340217520846686
42.346,-82.27199999999999,0.5750666159040966
42.335,-82.11599999999999,0.5728218196607802
42.324,-81.95999999999998,0.0
42.313,-81.80399999999997,0.0
42.301,-81.64800000000002,0.0
42.29,-81.49200000000002,0.0
42.278,-81.33600000000001,0.0
42.266,-81.18,0.0
42.255,-81.024,1.589159034005229e-5
42.243,-80.868,0.0014802338195696123
42.23,-80.71199999999999,0.145885005944186
42.218,-80.55599999999998,0.13998040724810898
42.206,-80.39999999999998,0.10286503177227639
42.193,-80.24400000000003,0.09800994316135313
42.181,-80.089,0.08915964122213571
42.168,-79.93299999999999,0.11021495020564605
42.155,-79.77699999999999,0.20296733635022318
42.142,-79.62200000000001,0.22144142754815493
42.128,-79.46600000000001,0.2824787905194996
42.115,-79.31099999999998,0.310374470460439
42.102,-79.15499999999997,0.32864844625562006
42.088,-79.0,0.31032965944457924
42.074,-78.844,0.25801426795679683
42.06,-78.68900000000002,0.21677660832992504
42.046,-78.53399999999999,0.2052652056170699
42.032,-78.37799999999999,0.17593492626590584
42.018,-78.22300000000001,0.17207357978975701
42.004,-78.06799999999998,0.2046251366256382
41.989,-77.91300000000001,0.223493736222569
41.974,-77.75799999999998,0.3034220128435719
41.96,-77.60300000000001,0.38551649280659006
41.945,-77.44799999999998,0.5291158221701353
41.93,-77.293,0.5352307729664685
41.914,-77.13799999999998,0.5342322306337762
41.899,-76.983,0.5940311418784128
41.884,-76.82799999999997,0.7159982616599527
41.868,-76.673,0.6903448723470503
41.852,-76.519,0.6870274275265776
41.836,-76.36399999999998,0.7697260370776919
41.82,-76.209,0.7750114269377547
41.804,-76.055,0.7266600794066618
41.788,-75.89999999999998,0.6570524173628416
41.772,-75.74599999999998,0.6275669833030726
41.755,-75.59100000000001,0.6952971055946103
41.738,-75.43700000000001,0.6579262834639041
41.722,-75.28300000000002,0.549460537545452
41.705,-75.12799999999999,0.5059161729118501
41.688,-74.97399999999999,0.4117762273858202
41.67,-74.82,0.3503420218519727
41.653,-74.666,0.38752659581645127
41.636,-74.512,0.38400752809307026
41.618,-74.358,0.583232613257725
41.6,-74.20400000000001,0.6182164166025453
41.582,-74.05000000000001,0.6964451570478911
41.564,-73.89600000000002,0.698229898268245
41.546,-73.74200000000002,0.7536130954955216
41.528,-73.589,0.796943905304983
41.51,-73.435,0.8335061399973338
41.491,-73.281,0.855708567485698
41.472,-73.12799999999999,0.9455385053697948
41.454,-72.97399999999999,0.9726743693382311
41.435,-72.82100000000003,0.9155966044009645
41.416,-72.66699999999997,0.710840086860865
41.396,-72.51400000000001,0.5997874331429385
41.377,-72.36099999999999,0.39415057544095505
41.358,-72.20800000000003,0.25188156167964265
41.338,-72.05399999999997,0.1791289666473634
41.318,-71.90100000000001,0.12662567156943141
41.299,-71.74799999999999,0.08457782991718898
41.279,-71.59500000000003,0.015133568099281623
41.258,-71.44200000000001,0.0005587192240104539
41.238,-71.28899999999999,9.417280388593324e-5
41.218,-71.137,0.3211286066112668
41.197,-70.98399999999998,0.2855061365836561
41.177,-70.83100000000002,0.2822967642708465
41.156,-70.67899999999997,0.28229665756521033
41.135,-70.52600000000001,0.2822966150510801
41.114,-70.37400000000002,0.2807836533110317
41.093,-70.221,0.001584246407155879
41.072,-70.06900000000002,5.1855130634252803e-8
41.05,-69.916,0.0
41.029,-69.76400000000001,0.0
41.007,-69.61200000000002,0.0
40.985,-69.45999999999998,0.0
40.963,-69.30799999999999,0.0
40.941,-69.156,0.0
40.919,-69.00400000000002,0.0
40.896,-68.85199999999998,0.0
40.874,-68.69999999999999,0.0
40.851,-68.54899999999998,0.0
40.829,-68.39699999999999,0.0
40.806,-68.245,0.0
40.783,-68.094,0.0
40.76,-67.94200000000001,0.0
40.736,-67.791,0.0
40.713,-67.63999999999999,0.0
40.689,-67.48899999999998,0.0
40.666,-67.33699999999999,0.0
40.642,-67.18599999999998,0.0
40.618,-67.03500000000003,0.0
40.594,-66.88400000000001,0.0
40.57,-66.733,0.0
40.546,-66.58300000000003,0.0
40.521,-66.43200000000002,0.0
40.496,-66.281,0.0
40.472,-66.13099999999997,0.0
40.447,-65.98000000000002,0.0
40.422,-65.82999999999998,0.0
40.397,-65.67899999999997,0.0
40.372,-65.529,0.0
40.346,-65.37900000000002,0.0
40.321,-65.22800000000001,0.0
40.295,-65.07799999999997,0.0
40.269,-64.928,0.0
40.244,-64.77800000000002,0.0
40.218,-64.62900000000002,0.0
40.191,-64.47899999999998,0.0
40.165,-64.32900000000001,0.0
40.139,-64.17899999999997,0.0
40.112,-64.02999999999997,0.0
40.086,-63.879999999999995,0.0
40.059,-63.730999999999995,0.0
40.032,-63.581999999999994,0.0
40.005,-63.432000000000016,0.0
39.309,-130.756,0.0
39.34,-130.609,0.0
39.37,-130.461,0.0
39.4,-130.314,0.0
39.431,-130.167,0.0
39.461,-130.019,0.0
39.491,-129.872,0.0
39.521,-129.724,0.0
39.551,-129.576,0.0
39.58,-129.429,0.0
39.61,-129.281,0.0
39.639,-129.133,0.0
39.668,-128.985,0.0
39.697,-128.837,0.0
39.726,-128.688,0.0
39.755,-128.54,0.0
39.784,-128.392,0.0
39.813,-128.243,0.0
39.841,-128.095,0.0
39.87,-127.946,0.0
39.898,-127.797,0.0
39.926,-127.649,0.0
39.954,-127.5,0.0
39.982,-127.351,0.0
40.009,-127.202,0.0
40.037,-127.053,0.0
40.064,-126.904,0.0
40.092,-126.75399999999999,0.0
40.119,-126.60499999999999,0.0
40.146,-126.45599999999999,0.0
40.173,-126.30600000000001,0.0
40.2,-126.15700000000001,0.0
40.226,-126.007,0.0
40.253,-125.857,0.0
40.279,-125.707,0.0
40.306,-125.55699999999999,0.0
40.332,-125.40799999999999,0.0
40.358,-125.25800000000001,0.0
40.384,-125.107,0.0
40.409,-124.957,0.0
40.435,-124.80699999999999,0.0
40.46,-124.65700000000001,0.0
40.486,-124.506,0.0
40.511,-124.356,0.0
40.536,-124.20500000000001,0.0
40.561,-124.055,0.0
40.586,-123.904,0.0
40.611,-123.75299999999999,0.0
40.635,-123.602,0.0
40.66,-123.451,0.0
40.684,-123.30000000000001,0.0
40.708,-123.149,0.0
40.732,-122.99799999999999,0.0
40.756,-122.84700000000001,0.0
40.78,-122.696,0.0
40.804,-122.54499999999999,0.0
40.827,-122.393,0.0
40.851,-122.24199999999999,0.0
40.874,-122.09,0.0
40.897,-121.939,0.0
40.92,-121.787,0.0
40.943,-121.63499999999999,0.0
40.966,-121.483,0.0
40.988,-121.33099999999999,0.0
41.011,-121.179,0.0
41.033,-121.02699999999999,0.0
41.055,-120.875,1.8740672503447667e-9
41.078,-120.72300000000001,1.0760534208572101e-5
41.099,-120.571,0.0018242812462172962
41.121,-120.41900000000001,0.012009850873001512
41.143,-120.26599999999999,0.01392471966078828
41.165,-120.114,0.014189063675829125
41.186,-119.96199999999999,0.013933450960315284
41.207,-119.809,0.012074307648295484
41.229,-119.656,0.001910708518284118
41.25,-119.50399999999999,2.136447891668132e-5
41.27,-119.351,5.900196302534445e-8
41.291,-119.19800000000001,1.012182601019129e-11
41.312,-119.04499999999999,0.0
41.332,-118.892,0.0
41.353,-118.739,0.0
41.373,-118.58600000000001,5.842332755450738e-12
41.393,-118.43299999999999,3.206718035439084e-8
41.413,-118.28,1.060693332368597e-5
41.433,-118.12700000000001,0.000978567646764252
41.453,-117.97399999999999,0.011151734067953716
41.472,-117.82,0.04054886656646399
41.492,-117.667,0.0455974492900852
41.511,-117.51400000000001,0.04055958324674954
41.53,-117.36000000000001,0.01115661028925097
41.549,-117.20599999999999,0.0009623497014312836
41.568,-117.053,1.0707542975785328e-5
41.587,-116.899,3.261470644281587e-8
41.606,-116.745,5.815228837110143e-12
41.624,-116.59200000000001,0.0
41.643,-116.43799999999999,0.0
41.661,-116.28399999999999,0.0
41.679,-116.13,0.0
41.697,-115.976,0.0
41.715,-115.822,0.0
41.733,-115.668,0.0
41.75,-115.51400000000001,0.0
41.768,-115.35900000000001,0.0
41.785,-115.20500000000001,0.0
41.802,-115.05099999999999,0.0
41.819,-114.89599999999999,0.0
41.836,-114.74199999999999,0.0
41.853,-114.58699999999999,2.721979679097688e-15
41.87,-114.43299999999999,2.0812649279941166e-11
41.886,-114.27799999999999,3.763697109768128e-8
41.903,-114.124,1.1456935855538106e-5
41.919,-113.969,0.0009863819350414919
41.935,-113.814,0.006154144697441889
41.951,-113.65899999999999,0.006127921383681752
41.967,-113.50399999999999,0.0009691388829642423
41.983,-113.35,0.0009934425157228281
41.999,-113.195,0.012066551497128845
42.014,-113.03999999999999,0.046539074683987214
