lat,lon,measured_report_fourhours_per_year_grid_130_cropped_blurred
28.34,-96.79700000000003,0.8179125505170906
28.342,-96.65899999999999,0.8624289190541203
28.343,-96.52100000000002,1.0420553089069928
28.344,-96.38299999999998,1.0503377040925552
28.346,-96.24400000000003,1.0503427693198395
28.347,-96.106,0.1945209449292046
28.348,-95.96800000000002,0.09226859603906247
28.348,-95.82999999999998,0.09585447480199487
28.349,-95.69200000000001,0.04333583407612651
28.35,-95.55399999999997,1.4560433625049406e-6
28.35,-95.41500000000002,1.3325694707589571e-14
28.35,-95.27699999999999,0.0
28.351,-95.13900000000001,0.0
28.351,-95.00099999999998,0.0
28.351,-94.863,0.0
28.35,-94.72500000000002,0.0
28.35,-94.58600000000001,0.0
28.35,-94.44799999999998,0.0
28.349,-94.31,0.0
28.348,-94.17200000000003,0.0
28.348,-94.03399999999999,0.0
28.347,-93.89600000000002,0.0
28.346,-93.757,0.0
28.344,-93.61900000000003,0.0
28.343,-93.481,0.0
28.342,-93.34300000000002,0.0
28.34,-93.20499999999998,0.0
28.339,-93.06700000000001,0.0
28.337,-92.928,0.0
28.335,-92.79000000000002,0.0
28.333,-92.65199999999999,0.0
28.331,-92.51400000000001,0.0
28.328,-92.37599999999998,0.0
28.326,-92.238,0.0
28.323,-92.10000000000002,0.0
28.321,-91.96199999999999,0.0
28.318,-91.82400000000001,0.0
28.315,-91.685,0.0
28.312,-91.54700000000003,0.0
28.309,-91.40899999999999,0.0
28.306,-91.27100000000002,0.0
28.302,-91.13299999999998,0.0
28.299,-90.995,0.0
28.295,-90.85700000000003,0.0
28.291,-90.719,0.0
28.287,-90.58100000000002,0.0
28.283,-90.44299999999998,0.0
28.279,-90.305,0.0
28.275,-90.16699999999997,0.0
28.27,-90.029,0.0
28.266,-89.89100000000002,0.0
28.261,-89.75299999999999,0.0
28.256,-89.61500000000001,0.0
28.252,-89.47699999999998,0.0
28.247,-89.339,0.0
28.241,-89.20100000000002,0.0
28.236,-89.06299999999999,0.0
28.231,-88.92500000000001,0.0
28.225,-88.78800000000001,0.0
28.22,-88.64999999999998,0.0
28.214,-88.512,0.0
28.208,-88.37400000000002,0.0
28.202,-88.23599999999999,0.0
28.196,-88.09800000000001,0.0
28.19,-87.95999999999998,0.0
28.183,-87.82299999999998,0.0
28.177,-87.685,0.0
28.17,-87.54700000000003,0.0
28.163,-87.40899999999999,0.0
28.157,-87.27199999999999,0.0
28.15,-87.13400000000001,0.0
28.142,-86.99599999999998,0.0
28.135,-86.85899999999998,0.0
28.128,-86.721,0.0
28.12,-86.58300000000003,0.0
28.113,-86.44600000000003,0.0
28.105,-86.30799999999999,0.0
28.097,-86.17000000000002,0.0
28.089,-86.03300000000002,0.0
28.081,-85.89499999999998,0.0
28.073,-85.75799999999998,0.0
28.064,-85.62,0.0
28.056,-85.483,0.0
28.047,-85.34500000000003,0.0
28.039,-85.20800000000003,0.0
28.03,-85.07,0.0
28.021,-84.93299999999999,0.0
28.012,-84.79599999999999,0.0
28.003,-84.65800000000002,0.0
27.993,-84.52100000000002,0.0
27.984,-84.38299999999998,0.0
27.974,-84.24599999999998,0.0
27.965,-84.10899999999998,0.0
27.955,-83.97199999999998,0.0
27.945,-83.834,0.0
27.935,-83.697,0.0
27.925,-83.56,0.0
27.914,-83.423,0.0
27.904,-83.286,0.0
27.893,-83.14800000000002,4.647949803231807
27.883,-83.01100000000002,4.865817220022056
27.872,-82.87400000000002,4.866619956287876
27.861,-82.73700000000002,4.86718099033516
27.85,-82.60000000000002,4.741040507649049
27.839,-82.46300000000002,2.054343530674723
27.827,-82.32600000000002,1.7447124685372688
27.816,-82.18900000000002,1.1513936732208743
27.804,-82.05200000000002,0.539966010690968
27.793,-81.91500000000002,0.5222898160999376
27.781,-81.779,0.5112538219385693
27.769,-81.642,0.27423604398951973
27.757,-81.505,0.20817827066706224
27.745,-81.368,0.1077534165714154
27.732,-81.231,0.10527617476344259
27.72,-81.09500000000003,0.10154275195367209
27.708,-80.95800000000003,0.05791209312992952
27.695,-80.82100000000003,0.1871224535599364
27.682,-80.685,0.8886083257673479
27.669,-80.548,1.1819690138310222
27.656,-80.411,1.671670564972709
27.643,-80.27499999999998,1.6844200647719243
27.63,-80.13799999999998,1.6915422063335723
27.617,-80.00200000000001,1.9351731193551303
27.603,-79.86500000000001,1.7633208866352662e-5
27.589,-79.72899999999998,0.0
27.576,-79.59199999999998,0.0
27.562,-79.45600000000002,0.0
27.548,-79.32,0.0
27.534,-79.18299999999999,0.0
27.52,-79.04700000000003,0.0
27.505,-78.911,0.0
27.491,-78.77499999999998,0.0
27.476,-78.63799999999998,0.0
27.461,-78.50200000000001,0.0
27.447,-78.36599999999999,0.0
27.432,-78.23000000000002,0.0
27.417,-78.094,0.0
27.401,-77.95800000000003,0.0
27.386,-77.822,0.0
27.371,-77.68599999999998,0.0
27.355,-77.55000000000001,0.0
27.339,-77.41399999999999,0.0
27.324,-77.27800000000002,0.0
27.308,-77.14299999999997,0.0
27.292,-77.007,0.0
27.275,-76.87099999999998,0.0
27.259,-76.73500000000001,0.0
27.243,-76.60000000000002,0.0
27.226,-76.464,0.0
27.21,-76.32900000000001,0.0
27.193,-76.19299999999998,0.0
27.176,-76.05700000000002,0.0
27.159,-75.92200000000003,0.0
27.142,-75.78699999999998,0.0
27.124,-75.65100000000001,0.0
27.107,-75.51600000000002,0.0
27.09,-75.38099999999997,0.0
27.072,-75.245,0.0
27.054,-75.11000000000001,0.0
27.036,-74.97500000000002,0.0
27.018,-74.83999999999997,0.0
27.0,-74.70499999999998,0.0
26.982,-74.56900000000002,0.0
26.964,-74.43400000000003,0.0
26.945,-74.29899999999998,0.0
26.927,-74.16399999999999,0.0
26.908,-74.02999999999997,0.0
26.889,-73.89499999999998,0.0
26.87,-73.75999999999999,0.0
26.851,-73.625,0.0
26.832,-73.49000000000001,0.0
26.813,-73.356,0.0
26.793,-73.221,0.0
26.774,-73.08600000000001,0.0
26.754,-72.952,0.0
26.734,-72.81700000000001,0.0
26.714,-72.68299999999999,0.0
26.694,-72.548,0.0
26.674,-72.41399999999999,0.0
26.654,-72.27999999999997,0.0
26.634,-72.14499999999998,0.0
26.613,-72.01100000000002,0.0
26.593,-71.87700000000001,0.0
26.572,-71.743,0.0
26.551,-71.60899999999998,0.0
26.53,-71.47399999999999,0.0
26.509,-71.33999999999997,0.0
26.488,-71.20600000000002,0.0
26.466,-71.07299999999998,0.0
26.445,-70.93900000000002,0.0
26.423,-70.805,0.0
26.402,-70.67099999999999,0.0
26.38,-70.53699999999998,0.0
26.358,-70.404,0.0
26.336,-70.26999999999998,0.0
26.314,-70.13600000000002,0.0
26.292,-70.00299999999999,0.0
26.269,-69.86900000000003,0.0
26.247,-69.73599999999999,0.0
26.224,-69.60199999999998,0.0
26.201,-69.469,0.0
26.179,-69.33600000000001,0.0
26.156,-69.202,0.0
26.132,-69.06900000000002,0.0
26.109,-68.93599999999998,0.0
26.086,-68.803,0.0
26.063,-68.67000000000002,0.0
26.039,-68.53699999999998,0.0
26.015,-68.404,0.0
25.991,-68.27100000000002,0.0
25.968,-68.13799999999998,0.0
25.944,-68.005,0.0
25.919,-67.87299999999999,0.0
25.895,-67.74000000000001,0.0
25.871,-67.60700000000003,0.0
25.846,-67.47500000000002,0.0
25.822,-67.34199999999998,0.0
25.797,-67.20999999999998,0.0
25.175,-126.50899999999999,0.0
25.203,-126.37799999999999,0.0
25.231,-126.24700000000001,0.0
25.259,-126.11600000000001,0.0
25.287,-125.98500000000001,0.0
25.314,-125.85400000000001,0.0
25.342,-125.72200000000001,0.0
25.369,-125.59100000000001,0.0
25.396,-125.46000000000001,0.0
25.423,-125.328,0.0
25.45,-125.197,0.0
25.477,-125.065,0.0
25.504,-124.93299999999999,0.0
25.53,-124.80199999999999,0.0
25.557,-124.66999999999999,0.0
25.583,-124.53800000000001,0.0
25.61,-124.406,0.0
25.636,-124.274,0.0
25.662,-124.142,0.0
25.688,-124.00999999999999,0.0
25.714,-123.87799999999999,0.0
25.739,-123.74600000000001,0.0
25.765,-123.614,0.0
25.79,-123.482,0.0
25.816,-123.34899999999999,0.0
25.841,-123.21700000000001,0.0
25.866,-123.084,0.0
25.891,-122.952,0.0
25.916,-122.81899999999999,0.0
25.941,-122.68700000000001,0.0
25.965,-122.554,0.0
25.99,-122.42099999999999,0.0
26.014,-122.28899999999999,0.0
26.038,-122.156,0.0
26.063,-122.023,0.0
26.087,-121.88999999999999,0.0
26.111,-121.757,0.0
26.134,-121.624,0.0
26.158,-121.49100000000001,0.0
26.182,-121.358,0.0
26.205,-121.225,0.0
26.229,-121.09200000000001,0.0
26.252,-120.958,0.0
26.275,-120.82499999999999,0.0
26.298,-120.69200000000001,0.0
26.321,-120.55799999999999,0.0
26.344,-120.42500000000001,0.0
26.366,-120.291,0.0
26.389,-120.15700000000001,0.0
26.411,-120.024,0.0
26.433,-119.88999999999999,0.0
26.456,-119.756,0.0
26.478,-119.62299999999999,0.0
26.5,-119.489,0.0
26.521,-119.35499999999999,0.0
26.543,-119.221,0.0
26.565,-119.08699999999999,0.0
26.586,-118.953,0.0
26.607,-118.81899999999999,0.0
26.629,-118.685,0.0
26.65,-118.55099999999999,0.0
26.671,-118.417,0.0
26.692,-118.28200000000001,0.0
26.712,-118.148,0.0
26.733,-118.01400000000001,0.0
26.753,-117.87899999999999,0.0
26.774,-117.745,0.0
26.794,-117.61000000000001,0.0
26.814,-117.476,0.0
26.834,-117.34100000000001,0.0
26.854,-117.207,0.0
26.874,-117.072,0.0
26.894,-116.93700000000001,0.0
26.913,-116.803,0.0
26.933,-116.668,0.0
26.952,-116.53299999999999,0.0
26.971,-116.398,0.0
26.99,-116.263,0.0
27.009,-116.12799999999999,0.0
27.028,-115.993,0.0
27.047,-115.858,0.0
27.065,-115.72300000000001,0.0
27.084,-115.588,0.0
27.102,-115.453,0.0
27.12,-115.31800000000001,0.0
27.139,-115.18199999999999,0.0
27.157,-115.047,0.0
27.174,-114.912,0.0
27.192,-114.77600000000001,0.0
27.21,-114.64099999999999,0.0
27.227,-114.505,0.0
27.245,-114.37,0.0
27.262,-114.23400000000001,0.0
27.279,-114.09899999999999,0.0
27.296,-113.963,0.0
27.313,-113.828,0.0
27.33,-113.69200000000001,0.0
27.347,-113.55600000000001,0.0
27.363,-113.41999999999999,0.0
27.38,-113.285,0.0
27.396,-113.149,0.0
27.412,-113.013,0.0
27.428,-112.87700000000001,0.0
27.444,-112.74100000000001,0.0
27.46,-112.60499999999999,0.0
27.476,-112.469,0.0
27.491,-112.333,0.0
27.507,-112.197,0.0
27.522,-112.061,0.0
27.537,-111.92500000000001,0.0
27.552,-111.78899999999999,0.0
27.567,-111.65199999999999,0.0
27.582,-111.51599999999999,0.0
27.597,-111.38,0.0
27.611,-111.244,0.0
27.626,-111.107,0.0
27.64,-110.971,0.0
27.654,-110.834,0.0
27.669,-110.69800000000001,0.0
27.683,-110.561,0.0
27.696,-110.42500000000001,0.0
27.71,-110.28800000000001,0.0
27.724,-110.15199999999999,0.0
27.737,-110.01499999999999,0.0
27.751,-109.87899999999999,0.0
27.764,-109.74199999999999,0.0
27.777,-109.60499999999999,0.0
27.79,-109.46799999999999,0.0
27.803,-109.332,0.0
27.816,-109.195,0.0
27.828,-109.05799999999999,0.0
27.841,-108.92099999999999,0.0
27.853,-108.78399999999999,0.0
27.866,-108.64699999999999,0.0
27.878,-108.511,0.0
27.89,-108.374,0.0
27.902,-108.237,0.0
27.914,-108.1,0.0
27.925,-107.963,0.0
27.937,-107.82499999999999,0.0
27.948,-107.68799999999999,0.0
27.96,-107.55099999999999,0.0
27.971,-107.41399999999999,0.0
27.982,-107.27699999999999,0.0
27.993,-107.13999999999999,0.0
28.004,-107.00299999999999,0.0
28.014,-106.86500000000001,0.0
28.025,-106.72800000000001,0.0
28.035,-106.59100000000001,0.0
28.046,-106.453,0.0
28.056,-106.316,0.0
28.066,-106.179,0.0
28.076,-106.041,0.0
28.086,-105.904,0.0
28.095,-105.767,0.0
28.105,-105.62899999999999,0.0
28.114,-105.49199999999999,0.0
28.124,-105.35400000000001,0.0
28.133,-105.21700000000001,0.0
28.142,-105.07900000000001,0.0
28.151,-104.941,0.0
28.16,-104.804,0.0
28.169,-104.666,0.0
28.177,-104.529,0.0
28.186,-104.39099999999999,0.0
28.194,-104.25299999999999,0.0
28.202,-104.11600000000001,0.0
28.21,-103.97800000000001,0.0
28.218,-103.83999999999997,0.0
28.226,-103.70299999999997,0.0
28.234,-103.565,0.0
28.242,-103.42700000000002,0.0
28.249,-103.28899999999999,0.0
28.256,-103.15100000000001,0.0
28.264,-103.01400000000001,0.0
28.271,-102.87599999999998,0.0
28.278,-102.738,0.0
28.285,-102.60000000000002,0.0
28.291,-102.46199999999999,0.0
28.298,-102.32400000000001,0.0
28.305,-102.18599999999998,0.0
28.311,-102.048,0.0
28.317,-101.91000000000003,0.0
28.323,-101.77300000000002,0.0
28.329,-101.63499999999999,0.0
28.335,-101.49700000000001,0.0
28.341,-101.35899999999998,0.0
28.347,-101.221,0.0
28.352,-101.08300000000003,0.0
28.358,-100.94400000000002,0.0
28.363,-100.80599999999998,9.88421583691983e-7
28.368,-100.668,0.09034318460176373
28.373,-100.52999999999997,0.0024866862633629518
28.378,-100.392,1.7163053654213253e-6
28.383,-100.25400000000002,3.236076852351549e-8
28.387,-100.11599999999999,7.109042450857376e-10
28.392,-99.97800000000001,1.4332394708177466e-14
28.396,-99.83999999999997,1.7619634510926599e-7
28.401,-99.702,0.011005425788740227
28.405,-99.56299999999999,0.46268029184271725
28.409,-99.42500000000001,0.4736840343871911
28.413,-99.28699999999998,0.4736842215059486
28.416,-99.149,0.4736842428629649
28.42,-99.01100000000002,0.474939579230115
28.424,-98.87299999999999,0.512777130304777
28.427,-98.73399999999998,0.06363971452981036
28.43,-98.596,0.0551465553746713
28.433,-98.45800000000003,0.15278787960048093
28.436,-98.32,0.16018783160648986
28.439,-98.18099999999998,0.2556870737662337
28.442,-98.043,0.2167592982370242
28.445,-97.90499999999997,0.36223545286745806
28.447,-97.767,0.3696133866980198
28.45,-97.62799999999999,0.3697542528517714
28.452,-97.49000000000001,0.3671401267273704
28.454,-97.35199999999998,0.31017171155835815
28.456,-97.214,0.07907299524798844
28.458,-97.07499999999999,0.34602460326627393
28.46,-96.93700000000001,0.6347165810646755
28.462,-96.79899999999998,0.8755297214772202
28.463,-96.661,0.7969336693660257
28.465,-96.52199999999999,1.0439730496026156
28.466,-96.38400000000001,1.0503386864518123
28.467,-96.24599999999998,0.6726561568864203
28.468,-96.10700000000003,0.18670021260031558
28.469,-95.969,0.09493204600742404
28.47,-95.83100000000002,0.09923843369215453
28.471,-95.69200000000001,0.09941516536014396
28.471,-95.55399999999997,0.10180957447159938
28.472,-95.416,0.08103829102338853
28.472,-95.27699999999999,2.107419698905138e-6
28.472,-95.13900000000001,2.2393469539163384e-14
28.472,-95.00099999999998,0.0
28.472,-94.863,0.0
28.472,-94.72399999999999,0.0
28.472,-94.58600000000001,0.0
28.471,-94.44799999999998,0.0
28.471,-94.30900000000003,0.0
28.47,-94.17099999999999,0.0
28.469,-94.03300000000002,0.0
28.468,-93.894,0.0
28.467,-93.75599999999997,0.0
28.466,-93.618,0.0
28.465,-93.48000000000002,0.0
28.463,-93.34100000000001,0.0
28.462,-93.20299999999997,0.0
28.46,-93.065,0.0
28.458,-92.92599999999999,0.0
28.456,-92.78800000000001,0.0
28.454,-92.64999999999998,0.0
28.452,-92.512,0.0
28.45,-92.37299999999999,0.0
28.447,-92.23500000000001,0.0
28.445,-92.09699999999998,0.0
28.442,-91.959,0.0
28.439,-91.82,0.0
28.437,-91.68200000000002,0.0
28.433,-91.54399999999998,0.0
28.43,-91.406,0.0
28.427,-91.267,0.0
28.424,-91.12900000000002,0.0
28.42,-90.99099999999999,0.0
28.416,-90.85300000000001,0.0
28.413,-90.71499999999997,0.0
28.409,-90.57600000000002,0.0
28.405,-90.43799999999999,0.0
28.401,-90.30000000000001,0.0
28.396,-90.16199999999998,0.0
28.392,-90.024,0.0
28.387,-89.88600000000002,0.0
28.383,-89.74799999999999,0.0
28.378,-89.61000000000001,0.0
28.373,-89.471,0.0
28.368,-89.33300000000003,0.0
28.363,-89.195,0.0
28.358,-89.05700000000002,0.0
28.352,-88.91899999999998,0.0
28.347,-88.781,0.0
28.341,-88.64299999999997,0.0
28.335,-88.505,0.0
28.329,-88.36700000000002,0.0
28.323,-88.22899999999998,0.0
28.317,-88.09100000000001,0.0
28.311,-87.95299999999997,0.0
28.305,-87.815,0.0
28.298,-87.67700000000002,0.0
28.292,-87.54000000000002,0.0
28.285,-87.40199999999999,0.0
28.278,-87.26400000000001,0.0
28.271,-87.12599999999998,0.0
28.264,-86.988,0.0
28.257,-86.85000000000002,0.0
28.249,-86.71199999999999,0.0
28.242,-86.57499999999999,0.0
28.234,-86.43700000000001,0.0
28.226,-86.29899999999998,0.0
28.218,-86.161,0.0
28.211,-86.024,0.0
28.202,-85.88600000000002,0.0
28.194,-85.74799999999999,0.0
28.186,-85.61099999999999,0.0
28.177,-85.47300000000001,0.0
28.169,-85.33499999999998,0.0
28.16,-85.19799999999998,0.0
28.151,-85.06,0.0
28.142,-84.923,0.0
28.133,-84.78500000000003,0.0
28.124,-84.64800000000002,0.0
28.115,-84.50999999999999,0.0
28.105,-84.37299999999999,0.0
28.095,-84.23500000000001,0.0
28.086,-84.09800000000001,0.0
28.076,-83.95999999999998,0.0
28.066,-83.82299999999998,0.0
28.056,-83.68599999999998,0.0
28.046,-83.548,0.0
28.035,-83.411,0.0
28.025,-83.274,0.0
28.014,-83.13600000000002,3.6915768053795386
28.004,-82.99900000000002,3.848080147919571
27.993,-82.86200000000002,3.8485380311272688
27.982,-82.72500000000002,3.847713480958006
27.971,-82.58800000000002,2.6826888581874098
27.96,-82.44999999999999,1.8222439730478825
27.948,-82.31299999999999,1.6668456899231021
27.937,-82.17599999999999,1.1880874921058557
27.925,-82.03899999999999,0.634974133528797
27.914,-81.90199999999999,0.4786562809908334
27.902,-81.76499999999999,0.4761479773064525
27.89,-81.62799999999999,0.5150012301822056
27.878,-81.49099999999999,0.2656847438835887
27.866,-81.35399999999998,0.06154419760690615
27.854,-81.21699999999998,0.052782033024493996
27.841,-81.07999999999998,0.007875348331940509
27.829,-80.94400000000002,0.07390212566597396
27.816,-80.80700000000002,0.5801565549707354
27.803,-80.67000000000002,1.2463984169563322
27.79,-80.53300000000002,1.8697897051706132
27.777,-80.39699999999999,1.789366741769223
27.764,-80.25999999999999,1.6901843458319683
27.751,-80.12299999999999,1.690054575602742
27.737,-79.98700000000002,0.6183507299675678
27.724,-79.85000000000002,2.2621099348244213e-13
27.71,-79.71300000000002,0.0
27.697,-79.577,0.0
27.683,-79.44,0.0
27.669,-79.30399999999997,0.0
27.655,-79.16699999999997,0.0
27.64,-79.031,0.0
27.626,-78.89499999999998,0.0
27.612,-78.75799999999998,0.0
27.597,-78.62200000000001,0.0
27.582,-78.48599999999999,0.0
27.567,-78.34899999999999,0.0
27.552,-78.21300000000002,0.0
27.537,-78.077,0.0
27.522,-77.94099999999997,0.0
27.507,-77.805,0.0
27.491,-77.66899999999998,0.0
27.476,-77.53300000000002,0.0
27.46,-77.39699999999999,0.0
27.444,-77.26100000000002,0.0
27.428,-77.125,0.0
27.412,-76.98899999999998,0.0
27.396,-76.85300000000001,0.0
27.38,-76.71699999999998,0.0
27.363,-76.58100000000002,0.0
27.347,-76.445,0.0
27.33,-76.31,0.0
27.313,-76.17399999999998,0.0
27.296,-76.03800000000001,0.0
27.279,-75.90300000000002,0.0
27.262,-75.767,0.0
27.245,-75.632,0.0
27.228,-75.49599999999998,0.0
27.21,-75.36099999999999,0.0
27.192,-75.22500000000002,0.0
27.175,-75.08999999999997,0.0
27.157,-74.95499999999998,0.0
27.139,-74.81900000000002,0.0
27.121,-74.68400000000003,0.0
27.102,-74.54899999999998,0.0
27.084,-74.41399999999999,0.0
27.066,-74.279,0.0
27.047,-74.144,0.0
27.028,-74.00799999999998,0.0
27.009,-73.87299999999999,0.0
26.991,-73.73899999999998,0.0
26.971,-73.60399999999998,0.0
26.952,-73.469,0.0
26.933,-73.334,0.0
26.914,-73.19900000000001,0.0
26.894,-73.06400000000002,0.0
26.874,-72.93,0.0
26.855,-72.79500000000002,0.0
26.835,-72.66000000000003,0.0
26.815,-72.52600000000001,0.0
26.794,-72.39100000000002,0.0
26.774,-72.257,0.0
26.754,-72.12200000000001,0.0
26.733,-71.988,0.0
26.713,-71.85399999999998,0.0
26.692,-71.719,0.0
26.671,-71.58499999999998,0.0
26.65,-71.45100000000002,0.0
26.629,-71.31700000000001,0.0
26.608,-71.18299999999999,0.0
26.586,-71.04899999999998,0.0
26.565,-70.91500000000002,0.0
26.543,-70.781,0.0
26.522,-70.64699999999999,0.0
26.5,-70.51299999999998,0.0
26.478,-70.37900000000002,0.0
26.456,-70.245,0.0
26.434,-70.11099999999999,0.0
26.411,-69.97800000000001,0.0
26.389,-69.844,0.0
26.366,-69.71100000000001,0.0
26.344,-69.577,0.0
26.321,-69.44400000000002,0.0
26.298,-69.31,0.0
26.275,-69.17700000000002,0.0
26.252,-69.043,0.0
26.229,-68.91000000000003,0.0
26.205,-68.77699999999999,0.0
26.182,-68.644,0.0
26.158,-68.51100000000002,0.0
26.135,-68.37799999999999,0.0
26.111,-68.245,0.0
26.087,-68.11200000000002,0.0
26.063,-67.97899999999998,0.0
26.039,-67.846,0.0
26.014,-67.71300000000002,0.0
25.99,-67.57999999999998,0.0
25.966,-67.44799999999998,0.0
25.941,-67.315,0.0
25.916,-67.18200000000002,0.0
25.294,-126.53999999999999,0.0
25.322,-126.40899999999999,0.0
25.35,-126.27799999999999,0.0
25.378,-126.14699999999999,0.0
25.405,-126.01599999999999,0.0
25.433,-125.88399999999999,0.0
25.46,-125.75299999999999,0.0
25.488,-125.62100000000001,0.0
25.515,-125.49000000000001,0.0
25.542,-125.358,0.0
25.569,-125.227,0.0
25.596,-125.095,0.0
25.623,-124.963,0.0
25.649,-124.83099999999999,0.0
25.676,-124.69900000000001,0.0
25.702,-124.56700000000001,0.0
25.729,-124.435,0.0
25.755,-124.303,0.0
25.781,-124.17099999999999,0.0
25.807,-124.03899999999999,0.0
25.833,-123.90700000000001,0.0
25.858,-123.775,0.0
25.884,-123.642,0.0
25.909,-123.50999999999999,0.0
25.935,-123.37700000000001,0.0
25.96,-123.245,0.0
25.985,-123.112,0.0
26.01,-122.97999999999999,0.0
26.035,-122.84700000000001,0.0
26.06,-122.714,0.0
26.084,-122.582,0.0
26.109,-122.44900000000001,0.0
26.133,-122.316,0.0
26.158,-122.18299999999999,0.0
26.182,-122.05000000000001,0.0
26.206,-121.917,0.0
26.23,-121.78399999999999,0.0
26.254,-121.65100000000001,0.0
26.278,-121.517,0.0
26.301,-121.38399999999999,0.0
26.325,-121.251,0.0
26.348,-121.11699999999999,0.0
26.371,-120.98400000000001,0.0
26.394,-120.851,0.0
26.417,-120.71700000000001,0.0
26.44,-120.584,0.0
26.463,-120.44999999999999,0.0
26.486,-120.316,0.0
26.508,-120.18299999999999,0.0
26.531,-120.049,0.0
26.553,-119.91499999999999,0.0
26.575,-119.781,0.0
26.597,-119.64699999999999,0.0
26.619,-119.513,0.0
26.641,-119.37899999999999,0.0
26.663,-119.245,0.0
26.684,-119.11099999999999,0.0
26.706,-118.977,0.0
26.727,-118.84299999999999,0.0
26.749,-118.709,0.0
26.77,-118.57400000000001,0.0
26.791,-118.44,0.0
26.812,-118.30600000000001,0.0
26.832,-118.17099999999999,0.0
26.853,-118.037,0.0
26.874,-117.90199999999999,0.0
26.894,-117.768,0.0
26.914,-117.63300000000001,0.0
26.934,-117.49799999999999,0.0
26.954,-117.364,0.0
26.974,-117.22900000000001,0.0
26.994,-117.094,0.0
27.014,-116.959,0.0
27.033,-116.82400000000001,0.0
27.053,-116.69,0.0
27.072,-116.555,0.0
27.091,-116.41999999999999,0.0
27.111,-116.285,0.0
27.129,-116.149,0.0
27.148,-116.01400000000001,0.0
27.167,-115.87899999999999,0.0
27.186,-115.744,0.0
27.204,-115.60900000000001,0.0
27.223,-115.47300000000001,0.0
27.241,-115.338,0.0
27.259,-115.203,0.0
27.277,-115.06700000000001,0.0
27.295,-114.93199999999999,0.0
27.313,-114.79599999999999,0.0
27.33,-114.661,0.0
27.348,-114.525,0.0
27.365,-114.38900000000001,0.0
27.382,-114.25399999999999,0.0
27.4,-114.118,0.0
27.417,-113.982,0.0
27.434,-113.84700000000001,0.0
27.45,-113.71100000000001,0.0
27.467,-113.57499999999999,0.0
27.484,-113.439,0.0
27.5,-113.303,0.0
27.516,-113.167,0.0
27.533,-113.031,0.0
27.549,-112.89500000000001,0.0
27.565,-112.75899999999999,0.0
27.58,-112.62299999999999,0.0
27.596,-112.487,0.0
27.612,-112.351,0.0
27.627,-112.214,0.0
27.643,-112.078,0.0
27.658,-111.94200000000001,0.0
27.673,-111.80600000000001,0.0
27.688,-111.66900000000001,0.0
27.703,-111.53299999999999,0.0
27.718,-111.39599999999999,0.0
27.732,-111.25999999999999,0.0
27.747,-111.12299999999999,0.0
27.761,-110.987,0.0
27.775,-110.85,0.0
27.789,-110.714,0.0
27.803,-110.577,0.0
27.817,-110.441,0.0
27.831,-110.304,0.0
27.845,-110.167,0.0
27.858,-110.03,0.0
27.872,-109.894,0.0
27.885,-109.757,0.0
27.898,-109.62,0.0
27.911,-109.483,0.0
27.924,-109.346,0.0
27.937,-109.209,0.0
27.949,-109.072,0.0
27.962,-108.935,0.0
27.974,-108.798,0.0
27.987,-108.661,0.0
27.999,-108.524,0.0
28.011,-108.387,0.0
28.023,-108.25,0.0
28.035,-108.113,0.0
28.046,-107.976,0.0
28.058,-107.839,0.0
28.069,-107.701,0.0
28.081,-107.564,0.0
28.092,-107.42699999999999,0.0
28.103,-107.28899999999999,0.0
28.114,-107.15199999999999,0.0
28.125,-107.01499999999999,0.0
28.135,-106.87700000000001,0.0
28.146,-106.74000000000001,0.0
28.156,-106.60300000000001,0.0
28.167,-106.465,0.0
28.177,-106.328,0.0
28.187,-106.19,0.0
28.197,-106.053,0.0
28.207,-105.91499999999999,0.0
28.217,-105.77699999999999,0.0
28.226,-105.63999999999999,0.0
28.236,-105.50200000000001,0.0
28.245,-105.36500000000001,0.0
28.254,-105.227,0.0
28.263,-105.089,0.0
28.272,-104.952,0.0
28.281,-104.814,0.0
28.29,-104.67599999999999,0.0
28.299,-104.53800000000001,0.0
28.307,-104.40100000000001,0.0
28.315,-104.263,0.0
28.324,-104.125,0.0
28.332,-103.98700000000002,0.0
28.34,-103.84899999999999,0.0
28.348,-103.71100000000001,0.0
28.355,-103.57400000000001,0.0
28.363,-103.43599999999998,0.0
28.37,-103.298,0.0
28.378,-103.16000000000003,0.0
28.385,-103.02199999999999,0.0
28.392,-102.88400000000001,0.0
28.399,-102.74599999999998,0.0
28.406,-102.608,0.0
28.413,-102.47000000000003,0.0
28.42,-102.332,0.0
28.426,-102.19400000000002,0.0
28.432,-102.05599999999998,0.0
28.439,-101.918,0.0
28.445,-101.779,0.0
28.451,-101.64100000000002,0.0
28.457,-101.50299999999999,0.0
28.462,-101.36500000000001,0.0
28.468,-101.22699999999998,0.0
28.474,-101.089,0.0
28.479,-100.95100000000002,2.5141606466813706e-14
28.484,-100.81200000000001,0.032699232738750035
28.489,-100.67399999999998,0.09255872249605346
28.494,-100.536,0.09249935117253025
28.499,-100.39800000000002,0.04705366770614324
28.504,-100.25900000000001,0.0016897367421973566
28.509,-100.12099999999998,4.0654019359906806e-5
28.513,-99.983,1.2298866814930987e-9
28.518,-99.84500000000003,1.7835536529709849e-7
28.522,-99.70600000000002,0.011420080349582386
