lat,lon,estimated_x1_normalized_report_fourhours_per_year_grid_130_cropped_blurred
33.575,-100.78399999999999,1.4515489913459063
33.58,-100.63900000000001,1.761549721709084
33.585,-100.495,1.7082373737339127
33.59,-100.35000000000002,1.2678305732008213
33.595,-100.20600000000002,1.3501438849471874
33.599,-100.06200000000001,1.5050727297735103
33.604,-99.91699999999997,1.55547418257358
33.608,-99.77300000000002,1.4313463836519276
33.612,-99.62799999999999,1.678897273970495
33.616,-99.48399999999998,1.5746328884277194
33.62,-99.339,1.224591924501215
33.624,-99.195,1.089235369170419
33.628,-99.05000000000001,1.185128774491459
33.631,-98.906,1.2296334684096775
33.635,-98.76100000000002,1.177151398263602
33.638,-98.61700000000002,1.146421607391563
33.641,-98.47199999999998,1.0851236530382322
33.644,-98.327,0.9737996384000075
33.647,-98.18299999999999,0.8269417132349939
33.65,-98.03800000000001,0.7946276794099971
33.652,-97.894,0.7480758335070891
33.655,-97.74900000000002,0.7202976899559593
33.657,-97.60399999999998,0.7482942203295192
33.66,-97.45999999999998,0.8147281450997487
33.662,-97.315,0.7869017208820872
33.664,-97.17099999999999,0.7471632210015824
33.666,-97.02600000000001,0.7776655465288314
33.667,-96.88099999999997,0.8565622568432204
33.669,-96.73700000000002,0.8397365459935783
33.67,-96.59199999999998,0.8120836841843266
33.672,-96.447,0.8051617482612853
33.673,-96.303,0.7453154249314733
33.674,-96.15800000000002,0.5945624907919015
33.675,-96.01299999999998,0.48531978074478294
33.676,-95.86900000000003,0.532591443817888
33.677,-95.72399999999999,0.44457168338003655
33.677,-95.57999999999998,0.45853453674336386
33.678,-95.435,0.49558263474327396
33.678,-95.29000000000002,0.4601232870283383
33.678,-95.14600000000002,0.4468858579689633
33.678,-95.00099999999998,0.36911327945997296
33.678,-94.856,0.33310073051583133
33.678,-94.71199999999999,0.33107659920314714
33.678,-94.56700000000001,0.29658389523454154
33.677,-94.42200000000003,0.32930065475464915
33.677,-94.27800000000002,0.3578268898684229
33.676,-94.13299999999998,0.34434360614364
33.675,-93.988,0.3477194881061732
33.674,-93.844,0.34404105250972866
33.673,-93.69900000000001,0.3368637759122299
33.672,-93.55399999999997,0.29725403046591486
33.67,-93.41000000000003,0.2992073720459269
33.669,-93.26499999999999,0.28731414845006586
33.667,-93.12,0.27992169081452634
33.666,-92.976,0.27243762599365423
33.664,-92.83100000000002,0.29631726214731685
33.662,-92.68700000000001,0.32661011392425604
33.66,-92.54199999999997,0.32824658198554996
33.657,-92.39699999999999,0.31875381420792587
33.655,-92.25299999999999,0.320046907476786
33.652,-92.108,0.3530010177480486
33.65,-91.964,0.33843670431059447
33.647,-91.81900000000002,0.3455597230818668
33.644,-91.67399999999998,0.34605126027674227
33.641,-91.52999999999997,0.3359467833126069
33.638,-91.38499999999999,0.3483449433002193
33.635,-91.24099999999999,0.3556010362696572
33.631,-91.096,0.39223553486408563
33.628,-90.952,0.3906922921959553
33.624,-90.80700000000002,0.39404767188860157
33.62,-90.66300000000001,0.37724776550570405
33.616,-90.51799999999997,0.3670274507335123
33.612,-90.37400000000002,0.36447956822681704
33.608,-90.22899999999998,0.33353986096636085
33.604,-90.08499999999998,0.3479486614249663
33.6,-89.94,0.3656402459310561
33.595,-89.79599999999999,0.3508622593264769
33.59,-89.65100000000001,0.35378780123011255
33.585,-89.507,0.36132891285608554
33.581,-89.363,0.33529313289516893
33.575,-89.21800000000002,0.3372561237038803
33.57,-89.07400000000001,0.361106913929114
33.565,-88.92899999999997,0.3418477260556706
33.559,-88.78500000000003,0.342340305058154
33.554,-88.64100000000002,0.3423774784252192
33.548,-88.49599999999998,0.33111105746008324
33.542,-88.35199999999998,0.31417774915360946
33.536,-88.20800000000003,0.3083880372804726
33.53,-88.06299999999999,0.30716297562207884
33.524,-87.91899999999998,0.27161615903103037
33.518,-87.77499999999998,0.256498524675513
33.511,-87.63099999999997,0.2603041593668535
33.505,-87.48599999999999,0.26883973329650906
33.498,-87.34199999999998,0.2738946278191301
33.491,-87.19799999999998,0.25246424385236244
33.484,-87.05399999999997,0.24710637541677857
33.477,-86.91000000000003,0.2526766000779839
33.47,-86.76600000000002,0.2581464134823159
33.462,-86.62099999999998,0.2668254175361808
33.455,-86.47699999999998,0.2605436645602002
33.447,-86.33300000000003,0.21849700574992942
33.439,-86.18900000000002,0.19866844772493064
33.432,-86.04500000000002,0.2001067587515558
33.424,-85.90100000000001,0.186677140476458
33.415,-85.757,0.18376741880867561
33.407,-85.613,0.1931635156394816
33.399,-85.469,0.18996977433446982
33.39,-85.32499999999999,0.18887124566163443
33.382,-85.18099999999998,0.19771993222491518
33.373,-85.03699999999998,0.20407176651812406
33.364,-84.894,0.20592204570943887
33.355,-84.75,0.20981027097302316
33.346,-84.606,0.20829260009797396
33.336,-84.46199999999999,0.20809511372801542
33.327,-84.31799999999998,0.2119333201399916
33.317,-84.17500000000001,0.20606239841495458
33.308,-84.031,0.19596444996962534
33.298,-83.887,0.1896197526695138
33.288,-83.74400000000003,0.19738034726814113
33.278,-83.60000000000002,0.20293692845263153
33.268,-83.45600000000002,0.2010077758828828
33.257,-83.31299999999999,0.1949518686475995
33.247,-83.16899999999998,0.1911914996551893
33.236,-83.02600000000001,0.20437193505217632
33.226,-82.882,0.1879575727384124
33.215,-82.73899999999998,0.18372851661076378
33.204,-82.59500000000003,0.1929703634211338
33.193,-82.452,0.19987665778894356
33.182,-82.30799999999999,0.20609678424224384
33.17,-82.16500000000002,0.21967039214134368
33.159,-82.02100000000002,0.22488754832162466
33.147,-81.87799999999999,0.22293382809521045
33.136,-81.73500000000001,0.21095481283996648
33.124,-81.59199999999998,0.21362425741512672
33.112,-81.44799999999998,0.21493802405441229
33.1,-81.305,0.22869397429931362
33.087,-81.16199999999998,0.24282921572351296
33.075,-81.019,0.2613428021410392
33.063,-80.87599999999998,0.2653149020602863
33.05,-80.733,0.25433771279359657
33.037,-80.58999999999997,0.25789077763743434
33.024,-80.447,0.2764470166126143
33.011,-80.30399999999997,0.28469612625325724
32.998,-80.161,0.26907050723965326
32.985,-80.01799999999997,0.2649055934940102
32.972,-79.875,0.27798770130005807
32.958,-79.73200000000003,0.25894207078183
32.945,-79.589,0.20082211720849255
32.931,-79.44600000000003,0.14817011478855854
32.917,-79.30399999999997,0.14824910556667156
32.903,-79.161,0.1527027939764325
32.889,-79.01799999999997,0.1569751414397635
32.875,-78.87599999999998,0.15718332951046243
32.86,-78.733,0.0
32.846,-78.59100000000001,0.0
32.831,-78.44799999999998,0.0
32.816,-78.305,0.0
32.801,-78.16300000000001,0.0
32.786,-78.02100000000002,0.0
32.771,-77.87799999999999,0.0
32.756,-77.73599999999999,0.0
32.741,-77.594,0.0
32.725,-77.45100000000002,0.0
32.71,-77.30900000000003,0.0
32.694,-77.16699999999997,0.0
32.678,-77.02499999999998,0.0
32.662,-76.88299999999998,0.0
32.646,-76.74099999999999,0.0
32.629,-76.59899999999999,0.0
32.613,-76.457,0.0
32.597,-76.315,0.0
32.58,-76.173,0.0
32.563,-76.031,0.0
32.546,-75.88900000000001,0.0
32.529,-75.74700000000001,0.0
32.512,-75.60500000000002,0.0
32.495,-75.464,0.0
32.477,-75.322,0.0
32.46,-75.18099999999998,0.0
32.442,-75.03899999999999,0.0
32.424,-74.89699999999999,0.0
32.406,-74.75599999999997,0.0
32.388,-74.61500000000001,0.0
32.37,-74.47300000000001,0.0
32.352,-74.332,0.0
32.334,-74.19,0.0
32.315,-74.04899999999998,0.0
32.296,-73.90800000000002,0.0
32.278,-73.767,0.0
32.259,-73.62599999999998,0.0
32.24,-73.48500000000001,0.0
32.221,-73.344,0.0
32.201,-73.20299999999997,0.0
32.182,-73.06200000000001,0.0
32.162,-72.92099999999999,0.0
32.143,-72.77999999999997,0.0
32.123,-72.63900000000001,0.0
32.103,-72.49900000000002,0.0
32.083,-72.358,0.0
32.063,-72.21699999999998,0.0
32.043,-72.077,0.0
32.022,-71.93599999999998,0.0
32.002,-71.79599999999999,0.0
31.981,-71.65499999999997,0.0
31.96,-71.51499999999999,0.0
31.939,-71.37400000000002,0.0
31.918,-71.23399999999998,0.0
31.897,-71.094,0.0
31.876,-70.95400000000001,0.0
31.854,-70.81400000000002,0.0
31.833,-70.67399999999998,0.0
31.811,-70.53399999999999,0.0
31.79,-70.394,0.0
31.768,-70.25400000000002,0.0
31.746,-70.11399999999998,0.0
31.723,-69.97399999999999,0.0
31.701,-69.834,0.0
31.679,-69.69400000000002,0.0
31.656,-69.555,0.0
31.634,-69.41500000000002,0.0
31.611,-69.27600000000001,0.0
31.588,-69.13600000000002,0.0
31.565,-68.99700000000001,0.0
31.542,-68.85700000000003,0.0
31.519,-68.71800000000002,0.0
31.495,-68.57900000000001,0.0
31.472,-68.44,0.0
31.448,-68.30000000000001,0.0
31.424,-68.161,0.0
31.401,-68.02199999999999,0.0
31.377,-67.88299999999998,0.0
31.352,-67.74400000000003,0.0
31.328,-67.606,0.0
31.304,-67.46699999999998,0.0
31.279,-67.32799999999997,0.0
31.255,-67.18900000000002,0.0
31.23,-67.05099999999999,0.0
31.205,-66.91199999999998,0.0
31.18,-66.774,0.0
31.155,-66.63499999999999,0.0
31.13,-66.49700000000001,0.0
31.105,-66.35899999999998,0.0
31.079,-66.22000000000003,0.0
31.054,-66.082,0.0
31.028,-65.94400000000002,0.0
30.376,-127.934,0.0
30.406,-127.797,0.0
30.435,-127.661,0.0
30.463,-127.524,0.0
30.492,-127.388,0.0
30.521,-127.251,0.0
30.549,-127.114,0.0
30.578,-126.977,0.0
30.606,-126.84,0.0
30.634,-126.703,0.0
30.662,-126.566,0.0
30.69,-126.429,0.0
30.718,-126.292,0.0
30.745,-126.155,0.0
30.773,-126.017,0.0
30.8,-125.88,0.0
30.828,-125.74199999999999,0.0
30.855,-125.60499999999999,0.0
30.882,-125.46700000000001,0.0
30.909,-125.33000000000001,0.0
30.936,-125.19200000000001,0.0
30.962,-125.054,0.0
30.989,-124.916,0.0
31.015,-124.77799999999999,0.0
31.042,-124.63999999999999,0.0
31.068,-124.50200000000001,0.0
31.094,-124.364,0.0
31.12,-124.226,0.0
31.146,-124.088,0.0
31.172,-123.94999999999999,0.0
31.197,-123.811,0.0
31.223,-123.673,0.0
31.248,-123.53399999999999,0.0
31.273,-123.39599999999999,0.0
31.298,-123.257,0.0
31.323,-123.119,0.0
31.348,-122.97999999999999,0.0
31.373,-122.84100000000001,0.0
31.398,-122.702,0.0
31.422,-122.564,0.0
31.446,-122.42500000000001,0.0
31.471,-122.286,0.0
31.495,-122.14699999999999,0.0
31.519,-122.007,0.0
31.543,-121.868,0.0
31.567,-121.72900000000001,0.0
31.59,-121.59,0.0
31.614,-121.44999999999999,0.0
31.637,-121.311,0.0
31.66,-121.172,0.0
31.683,-121.03200000000001,0.0
31.707,-120.893,0.0
31.729,-120.75299999999999,0.0
31.752,-120.613,0.0
31.775,-120.47300000000001,0.0
31.797,-120.334,0.0
31.82,-120.19399999999999,0.0
31.842,-120.054,0.0
31.864,-119.91399999999999,0.0
31.886,-119.774,0.0
31.908,-119.63399999999999,0.0
31.93,-119.494,0.0
31.952,-119.35400000000001,0.0
31.973,-119.213,0.0
31.995,-119.07300000000001,0.0
32.016,-118.93299999999999,0.0
32.037,-118.792,0.0
32.058,-118.65199999999999,0.0
32.079,-118.512,0.0
32.1,-118.37100000000001,0.0
32.12,-118.22999999999999,0.0
32.141,-118.09,0.0
32.161,-117.94900000000001,0.0
32.182,-117.80799999999999,0.0
32.202,-117.668,0.0
32.222,-117.52699999999999,0.0
32.242,-117.386,0.024151132099132187
32.262,-117.245,0.024151583896378042
32.281,-117.10400000000001,0.02416408633457788
32.301,-116.963,0.024601216261805076
32.32,-116.822,0.027537165369745976
32.34,-116.68100000000001,0.029910091040978044
32.359,-116.53999999999999,0.02559344651143684
32.378,-116.398,0.029948791424501818
32.397,-116.257,0.02764209279317568
32.416,-116.11600000000001,0.026724198038081466
32.434,-115.975,0.026566188113866764
32.453,-115.833,0.04799097799164162
32.471,-115.69200000000001,0.08651424844930035
32.489,-115.55000000000001,0.09581778257296968
32.508,-115.40899999999999,0.10120572663561277
32.526,-115.267,0.12796564089396978
32.544,-115.126,0.11655522613284763
32.561,-114.98400000000001,0.2007633900832231
32.579,-114.84200000000001,0.25474154615808875
32.597,-114.69999999999999,0.25374519255164574
32.614,-114.559,0.24618588173781772
32.631,-114.417,0.24738520277218504
32.648,-114.275,0.35499627644671256
32.666,-114.13300000000001,0.30278814439243806
32.682,-113.99100000000001,0.2660249016838499
32.699,-113.84899999999999,0.24563224646498322
32.716,-113.707,0.2570530839112347
32.732,-113.565,0.2714730867748539
32.749,-113.423,0.1580655458057937
32.765,-113.281,0.1219057000464263
32.781,-113.138,0.21949862016564792
32.797,-112.99600000000001,0.40356165719039927
32.813,-112.85400000000001,0.4135631550485236
32.829,-112.71100000000001,0.3776023257632652
32.845,-112.56899999999999,0.3760796306740651
32.86,-112.42699999999999,0.4095523072667693
32.876,-112.28399999999999,0.4006203074933168
32.891,-112.142,0.3507686294727827
32.906,-111.999,0.4323309481728351
32.921,-111.857,0.544931164879349
32.936,-111.714,0.5874922149037503
32.951,-111.571,0.4980780035132973
32.965,-111.429,0.403228348312362
32.98,-111.286,0.3151508402668471
32.994,-111.143,0.296990241112842
33.008,-111.0,0.25975600216633427
33.023,-110.858,0.2802522898482031
33.037,-110.715,0.3869926803512605
33.051,-110.572,0.4380395528536286
33.064,-110.429,0.40056170416892145
33.078,-110.286,0.4098153165158076
33.091,-110.143,0.42842208958805456
33.105,-110.0,0.4905311163312068
33.118,-109.857,0.6423736311300404
33.131,-109.714,0.6684920316238407
33.144,-109.571,0.5710353982888337
33.157,-109.42699999999999,0.17936613815558347
33.17,-109.28399999999999,0.08118536913322331
33.182,-109.14099999999999,0.07169000284373837
33.195,-108.99799999999999,0.0695167350958862
33.207,-108.85400000000001,0.08937452105142452
33.219,-108.71100000000001,0.09251071138455726
33.232,-108.56800000000001,0.09282900066405848
33.244,-108.424,0.08803965055887628
33.255,-108.281,0.026798862486533237
33.267,-108.138,0.0024878575886737395
33.279,-107.994,0.000879352522576438
33.29,-107.851,0.0065816313780650395
33.301,-107.707,0.03578494179929714
33.313,-107.564,0.1836917399534987
33.324,-107.41999999999999,0.2258507521697012
33.335,-107.27600000000001,0.22332073068852373
33.346,-107.13300000000001,0.2160859249421016
33.356,-106.989,0.19368678900787722
33.367,-106.845,0.10418302688082592
33.377,-106.702,0.01303047351493234
33.388,-106.55799999999999,0.00011117207369856559
33.398,-106.41399999999999,0.0017038694984979948
33.408,-106.27000000000001,0.02199451886736761
33.418,-106.126,0.09515409153865945
33.428,-105.983,0.13539836870870323
33.437,-105.839,0.07950040180473335
33.447,-105.695,0.05511975727932575
33.456,-105.55099999999999,0.05267276426777116
33.466,-105.40700000000001,0.05181964904646847
33.475,-105.263,0.04214190307018248
33.484,-105.119,0.015414634783076264
33.493,-104.975,0.09654357100635004
33.502,-104.83099999999999,0.50341595937989
33.51,-104.68700000000001,0.6706332738221724
33.519,-104.543,0.7859823840186557
33.527,-104.399,0.8195178979452272
33.535,-104.255,0.7527585294212066
33.544,-104.11000000000001,0.406809965393702
33.552,-103.96600000000001,0.2210882464256292
33.559,-103.822,0.2547459464276137
33.567,-103.678,0.49943774044684064
33.575,-103.53399999999999,0.7067527557300772
33.582,-103.38900000000001,0.8677376630499861
33.59,-103.245,0.9281022604652148
33.597,-103.101,0.955137397921419
33.604,-102.95600000000002,1.0089709228322066
33.611,-102.81200000000001,1.002768581468054
33.618,-102.668,1.1109653565916513
33.625,-102.52300000000002,1.3391113857480035
33.631,-102.37900000000002,1.5039402889911322
33.638,-102.23500000000001,1.7409776715542802
33.644,-102.08999999999997,1.847388341862312
33.65,-101.94600000000003,1.8664041232319462
33.657,-101.80099999999999,1.760590797222881
33.663,-101.65699999999998,1.8189390927933724
33.668,-101.512,1.8210995075666132
33.674,-101.368,1.5716211086472895
33.68,-101.22300000000001,1.4375419050474014
33.685,-101.07900000000001,1.4809988153850842
33.69,-100.93400000000003,1.4888451569788588
33.696,-100.79000000000002,1.573885915030984
33.701,-100.64499999999998,1.7911050548594165
33.706,-100.50099999999998,1.7843836004828018
33.711,-100.356,1.5464875532016709
33.715,-100.21199999999999,1.6305087357847585
33.72,-100.06700000000001,1.5723602449602745
33.724,-99.92200000000003,1.5491665608394025
33.729,-99.77800000000002,1.43859512272993
33.733,-99.63299999999998,1.7029261660132657
33.737,-99.488,1.677628534736821
33.741,-99.344,1.269550068574873
33.744,-99.19900000000001,1.1056488394032222
33.748,-99.05399999999997,1.1345043019741006
33.752,-98.91000000000003,1.1998115437602055
33.755,-98.76499999999999,1.1830162755356037
33.758,-98.62,1.1934692077275213
33.761,-98.476,1.2405556976297405
33.765,-98.33100000000002,1.168242899194935
33.767,-98.18599999999998,1.099555370358165
33.77,-98.041,0.8259980507014691
33.773,-97.89699999999999,0.7328023897911757
33.775,-97.75200000000001,0.7349150544980219
33.778,-97.60700000000003,0.6866653056952234
33.78,-97.46199999999999,0.7372131706610472
33.782,-97.31799999999998,0.7805839850974227
33.784,-97.173,0.7690163117800243
33.786,-97.02800000000002,0.8151190211500592
33.788,-96.88299999999998,0.9321134187994602
33.789,-96.73899999999998,0.9013560665272737
33.791,-96.594,0.8098778156404849
33.792,-96.44900000000001,0.7829382117415684
33.793,-96.30399999999997,0.7552850717259253
33.794,-96.15899999999999,0.6320740170123863
33.795,-96.01499999999999,0.5229532415129093
33.796,-95.87,0.5259627913372897
33.797,-95.72500000000002,0.5115776842523829
33.797,-95.57999999999998,0.5266134913975837
33.798,-95.435,0.5492736054273215
33.798,-95.291,0.55505450795308
33.798,-95.14600000000002,0.5094554795955853
33.799,-95.00099999999998,0.4144211531039982
33.798,-94.856,0.37759680597390316
33.798,-94.71100000000001,0.3632107190107011
33.798,-94.56599999999997,0.3575298786720905
33.797,-94.42200000000003,0.3637929397256167
33.797,-94.27699999999999,0.3364636291156544
33.796,-94.132,0.36498355539371446
33.795,-93.98700000000002,0.3480238781442349
33.794,-93.84199999999998,0.3194113582640108
33.793,-93.69799999999998,0.3177758159852416
33.792,-93.553,0.3166884250413688
33.791,-93.40800000000002,0.28393482912596407
33.789,-93.26299999999998,0.2738437548440929
33.788,-93.118,0.3007034110056451
33.786,-92.97399999999999,0.31847552631020437
33.784,-92.82900000000001,0.32014536629042895
33.782,-92.68400000000003,0.3241276540569817
33.78,-92.53899999999999,0.32551046956244883
33.778,-92.39499999999998,0.3222267630817533
33.775,-92.25,0.3273250204291962
33.773,-92.10500000000002,0.3577702653497049
33.77,-91.95999999999998,0.32785775489973923
33.767,-91.81599999999997,0.3213159130512853
33.765,-91.67099999999999,0.34622017263858496
33.762,-91.52600000000001,0.33993814427285873
33.758,-91.38099999999997,0.33318866068903213
33.755,-91.23700000000002,0.3225143698648224
33.752,-91.09199999999998,0.3603845052370097
33.748,-90.947,0.35351868621308563
33.745,-90.803,0.36011435081906074
33.741,-90.65800000000002,0.3740099702247693
33.737,-90.51299999999998,0.3661160381476404
33.733,-90.36900000000003,0.37387368422593364
33.729,-90.22399999999999,0.3663392375015519
33.724,-90.07900000000001,0.36194841838934666
33.72,-89.935,0.36742337380627427
33.715,-89.79000000000002,0.3479473598778354
33.711,-89.64600000000002,0.352695523997518
33.706,-89.50099999999998,0.353276344297439
33.701,-89.356,0.3328309816948762
33.696,-89.21199999999999,0.3245750655150271
33.691,-89.06700000000001,0.34848383628489604
33.685,-88.923,0.345015619323455
33.68,-88.77800000000002,0.3552648404222571
33.674,-88.63400000000001,0.3631758269453813
33.668,-88.48899999999998,0.35211690633676085
33.663,-88.34500000000003,0.33940723434170395
33.657,-88.19999999999999,0.3296645645811819
33.651,-88.05599999999998,0.3164551775307133
33.644,-87.91199999999998,0.2721196871375925
33.638,-87.767,0.24756172604823448
33.631,-87.62299999999999,0.23542302128708667
33.625,-87.47800000000001,0.24493559943200519
33.618,-87.334,0.24032162053882017
33.611,-87.19,0.2430288631952079
33.604,-87.04500000000002,0.2587156056730782
33.597,-86.90100000000001,0.2657764730243092
33.59,-86.757,0.2617276022067593
33.583,-86.613,0.24893919202756926
33.575,-86.46800000000002,0.2334621369164487
33.567,-86.32400000000001,0.2063952480664813
33.56,-86.18,0.19562982535288848
33.552,-86.036,0.20589829537762272
33.544,-85.89100000000002,0.20278197411143517
33.536,-85.74700000000001,0.1941281570799559
33.527,-85.60300000000001,0.1922753529146229
33.519,-85.459,0.19503130890568618
33.51,-85.315,0.18386052943004244
33.502,-85.17099999999999,0.18729267126721325
33.493,-85.02699999999999,0.19571073733672148
33.484,-84.88299999999998,0.2052581298079918
33.475,-84.73899999999998,0.21363168281260506
33.466,-84.59500000000003,0.21248720924585188
33.456,-84.45100000000002,0.21312533580285353
33.447,-84.30700000000002,0.2186399517173854
33.437,-84.16300000000001,0.20559107259690657
33.428,-84.019,0.19494982706355563
33.418,-83.875,0.18750386755859774
33.408,-83.73200000000003,0.1953956221586775
33.398,-83.58800000000002,0.20037552183048188
33.388,-83.44400000000002,0.19840949230279778
33.377,-83.30000000000001,0.19165899269840028
33.367,-83.15699999999998,0.18555835671012408
33.356,-83.01299999999998,0.19547888747926173
33.346,-82.86900000000003,0.18888180327667928
33.335,-82.72500000000002,0.18587233784824284
33.324,-82.582,0.2004724021514988
33.313,-82.43799999999999,0.21661103244136487
33.302,-82.29500000000002,0.2460378861618795
33.29,-82.15100000000001,0.2566671576172032
33.279,-82.00799999999998,0.2502112256614807
33.267,-81.86399999999998,0.24899185821927636
33.256,-81.721,0.2385290509978166
33.244,-81.577,0.22326983708520604
33.232,-81.43400000000003,0.2171830132505284
33.22,-81.291,0.22214673918082092
33.207,-81.14699999999999,0.24089644034389107
33.195,-81.00400000000002,0.2509425547647023
33.183,-80.86099999999999,0.24312971589982446
33.17,-80.71800000000002,0.2443814312648245
33.157,-80.57400000000001,0.2485920344636737
33.144,-80.43099999999998,0.2661264125944759
33.131,-80.28800000000001,0.2624353613380484
33.118,-80.14499999999998,0.2645566646972167
33.105,-80.00200000000001,0.2720952772943608
33.092,-79.85899999999998,0.2708971496299145
33.078,-79.71600000000001,0.2245281277425488
33.064,-79.57299999999998,0.15977728645535408
33.051,-79.43,0.15027351550010185
33.037,-79.28699999999998,0.15347006219940507
33.023,-79.144,0.15699364926323917
33.009,-79.00099999999998,0.15717934110376042
32.994,-78.85899999999998,0.1571841097775434
32.98,-78.71600000000001,0.0
32.965,-78.57299999999998,0.0
32.951,-78.43,0.0
32.936,-78.28800000000001,0.0
32.921,-78.14499999999998,0.0
32.906,-78.00299999999999,0.0
32.891,-77.86000000000001,0.0
32.876,-77.71800000000002,0.0
32.86,-77.57499999999999,0.0
32.845,-77.43299999999999,0.0
32.829,-77.29000000000002,0.0
32.813,-77.14800000000002,0.0
32.797,-77.00599999999997,0.0
32.781,-76.86399999999998,0.0
32.765,-76.721,0.0
32.749,-76.57900000000001,0.0
32.733,-76.43700000000001,0.0
32.716,-76.29500000000002,0.0
32.699,-76.15300000000002,0.0
32.683,-76.01100000000002,0.0
32.666,-75.86900000000003,0.0
32.649,-75.72699999999998,0.0
32.632,-75.58499999999998,0.0
32.614,-75.44299999999998,0.0
32.597,-75.30099999999999,0.0
32.579,-75.16000000000003,0.0
32.562,-75.01799999999997,0.0
32.544,-74.87599999999998,0.0
32.526,-74.73500000000001,0.0
32.508,-74.59300000000002,0.0
32.49,-74.452,0.0
32.471,-74.31,0.0
32.453,-74.16899999999998,0.0
32.434,-74.02699999999999,0.0
32.416,-73.88600000000002,0.0
32.397,-73.745,0.0
32.378,-73.60300000000001,0.0
32.359,-73.46199999999999,0.0
32.34,-73.32100000000003,0.0
32.321,-73.18,0.0
32.301,-73.03899999999999,0.0
32.282,-72.89800000000002,0.0
32.262,-72.757,0.0
32.242,-72.61599999999999,0.0
32.222,-72.47500000000002,0.0
32.202,-72.334,0.0
32.182,-72.19299999999998,0.0
32.162,-72.053,0.0
32.141,-71.91199999999998,0.0
32.121,-71.77100000000002,0.0
32.1,-71.63099999999997,0.0
32.079,-71.49000000000001,0.0
32.058,-71.35000000000002,0.0
32.037,-71.209,0.0
32.016,-71.06900000000002,0.0
31.995,-70.92899999999997,0.0
31.973,-70.78800000000001,0.0
31.952,-70.64800000000002,0.0
31.93,-70.50799999999998,0.0
31.908,-70.368,0.0
31.887,-70.22800000000001,0.0
31.865,-70.08800000000002,0.0
31.842,-69.94799999999998,0.0
31.82,-69.80799999999999,0.0
31.798,-69.668,0.0
31.775,-69.52800000000002,0.0
31.752,-69.38900000000001,0.0
31.73,-69.24900000000002,0.0
31.707,-69.10899999999998,0.0
31.684,-68.97000000000003,0.0
31.661,-68.82999999999998,0.0
31.637,-68.69099999999997,0.0
31.614,-68.55099999999999,0.0
31.59,-68.41199999999998,0.0
31.567,-68.27300000000002,0.0
31.543,-68.13299999999998,0.0
31.519,-67.99400000000003,0.0
31.495,-67.85500000000002,0.0
31.471,-67.71600000000001,0.0
31.447,-67.577,0.0
31.422,-67.43799999999999,0.0
31.398,-67.29899999999998,0.0
31.373,-67.16000000000003,0.0
31.349,-67.02199999999999,0.0
31.324,-66.88299999999998,0.0
31.299,-66.74400000000003,0.0
31.274,-66.606,0.0
31.248,-66.46699999999998,0.0
31.223,-66.32900000000001,0.0
31.198,-66.19,0.0
31.172,-66.05200000000002,0.0
31.146,-65.91399999999999,0.0
30.494,-127.96799999999999,0.0
30.523,-127.83099999999999,0.0
30.552,-127.695,0.0
30.581,-127.55799999999999,0.0
30.61,-127.42099999999999,0.0
30.639,-127.28399999999999,0.0
30.667,-127.14699999999999,0.0
30.696,-127.00999999999999,0.0
30.724,-126.87299999999999,0.0
30.752,-126.73599999999999,0.0
30.78,-126.59899999999999,0.0
30.808,-126.46100000000001,0.0
30.836,-126.32400000000001,0.0
30.863,-126.18700000000001,0.0
30.891,-126.049,0.0
30.918,-125.912,0.0
30.946,-125.774,0.0
30.973,-125.637,0.0
31.0,-125.499,0.0
31.027,-125.36099999999999,0.0
31.054,-125.22300000000001,0.0
31.081,-125.08500000000001,0.0
31.107,-124.947,0.0
31.134,-124.809,0.0
31.16,-124.67099999999999,0.0
31.186,-124.53299999999999,0.0
31.212,-124.39500000000001,0.0
31.238,-124.256,0.0
31.264,-124.118,0.0
31.29,-123.97999999999999,0.0
31.316,-123.84100000000001,0.0
31.341,-123.703,0.0
31.366,-123.564,0.0
31.392,-123.42500000000001,0.0
31.417,-123.287,0.0
31.442,-123.148,0.0
31.467,-123.00899999999999,0.0
31.491,-122.87,0.0
31.516,-122.731,0.0
31.541,-122.59200000000001,0.0
31.565,-122.453,0.0
31.589,-122.314,0.0
31.613,-122.17500000000001,0.0
31.637,-122.036,0.0
31.661,-121.89599999999999,0.0
31.685,-121.757,0.0
31.709,-121.61699999999999,0.0
31.732,-121.47800000000001,0.0
31.756,-121.338,0.0
31.779,-121.19900000000001,0.0
31.802,-121.059,0.0
31.825,-120.91999999999999,0.0
31.848,-120.78,0.0
31.871,-120.63999999999999,0.0
31.894,-120.5,0.0
31.916,-120.36000000000001,0.0
31.939,-120.22,0.0
31.961,-120.08000000000001,0.0
31.983,-119.94,0.0
32.005,-119.80000000000001,0.0
32.027,-119.66,0.0
32.049,-119.519,0.0
32.071,-119.37899999999999,0.0
32.092,-119.239,0.0
32.114,-119.09800000000001,0.0
32.135,-118.958,0.0
32.156,-118.81700000000001,0.0
32.177,-118.67699999999999,0.0
32.198,-118.536,0.0
32.219,-118.39599999999999,0.0
32.24,-118.255,0.0
32.26,-118.114,0.0
32.281,-117.97300000000001,0.0
32.301,-117.832,0.0
32.321,-117.691,0.0
32.341,-117.55000000000001,0.021704817089888234
32.361,-117.40899999999999,0.02413687722427999
