lat,lon,estimated_report_days_per_year_grid_130_cropped_blurred
30.996,-121.452,0.0
31.02,-121.31299999999999,0.0
31.043,-121.17500000000001,0.0
31.066,-121.036,0.0
31.089,-120.89699999999999,0.0
31.112,-120.75800000000001,0.0
31.135,-120.619,0.0
31.158,-120.47999999999999,0.0
31.18,-120.34100000000001,0.0
31.203,-120.202,0.0
31.225,-120.06299999999999,0.0
31.247,-119.924,0.0
31.269,-119.785,0.0
31.291,-119.64500000000001,0.0
31.313,-119.506,0.0
31.335,-119.36600000000001,0.0
31.356,-119.227,0.0
31.378,-119.088,0.0
31.399,-118.94800000000001,0.0
31.42,-118.80799999999999,0.0
31.442,-118.66900000000001,0.0
31.462,-118.529,0.0
31.483,-118.38900000000001,0.0
31.504,-118.249,0.0
31.525,-118.10900000000001,0.0
31.545,-117.97,0.0
31.565,-117.83000000000001,0.0
31.586,-117.69,0.0
31.606,-117.549,0.0
31.626,-117.40899999999999,0.0
31.646,-117.269,0.0
31.665,-117.12899999999999,0.0
31.685,-116.989,0.0
31.704,-116.84800000000001,0.0
31.724,-116.708,0.0
31.743,-116.56800000000001,0.0
31.762,-116.42699999999999,0.0
31.781,-116.287,0.0
31.8,-116.14599999999999,0.0
31.819,-116.006,0.0
31.837,-115.86500000000001,0.0
31.856,-115.72399999999999,0.0
31.874,-115.584,0.0
31.892,-115.44300000000001,0.0
31.91,-115.30199999999999,0.0
31.928,-115.161,0.0
31.946,-115.02000000000001,0.0
31.964,-114.87899999999999,0.0
31.981,-114.738,2.48552065366671
31.999,-114.59700000000001,2.6144477745935273
32.016,-114.45599999999999,2.5998773445656727
32.033,-114.315,0.46236234831296114
32.051,-114.174,0.046138326195998516
32.068,-114.03299999999999,0.002542681551030392
32.084,-113.89099999999999,0.0003130187395969744
32.101,-113.75,3.758339824450099e-5
32.118,-113.60900000000001,2.565416040028765e-7
32.134,-113.46700000000001,0.00023005455799529894
32.151,-113.326,0.05108736454625906
32.167,-113.185,0.3874436825511722
32.183,-113.043,0.7469974116496451
32.199,-112.90199999999999,0.7779621977967115
32.215,-112.75999999999999,0.8919352312307219
32.23,-112.618,0.9948287914412857
32.246,-112.477,1.0909790359513047
32.261,-112.33500000000001,1.1282360473012585
32.277,-112.19300000000001,1.129712907936327
32.292,-112.05199999999999,1.0872156935743391
32.307,-111.91,1.0484254592987432
32.322,-111.768,0.9954324420371001
32.337,-111.626,1.496633372419668
32.352,-111.48400000000001,2.658856532377632
32.366,-111.34200000000001,5.522883165153583
32.381,-111.19999999999999,7.941523088850391
32.395,-111.05799999999999,9.039818718150729
32.409,-110.916,9.084189354757797
32.423,-110.774,8.339028611293632
32.437,-110.632,6.586080042009251
32.451,-110.49000000000001,2.5787356734393008
32.465,-110.34800000000001,0.6280682528626572
32.478,-110.20500000000001,0.4494364870400055
32.492,-110.06299999999999,0.6034083737688122
32.505,-109.92099999999999,0.9247793995080233
32.518,-109.779,1.4281339965572433
32.531,-109.636,1.426883411952811
32.544,-109.494,1.1031075247103783
32.557,-109.351,0.6302187412962497
32.57,-109.209,0.421208796426391
32.582,-109.066,0.4166057884949844
32.595,-108.924,0.40411562730457634
32.607,-108.781,0.3548134441037112
32.619,-108.63900000000001,0.29144264251431434
32.631,-108.49600000000001,0.40002734299936893
32.643,-108.35400000000001,0.29469243863691397
32.655,-108.21100000000001,0.23060641538117913
32.667,-108.06800000000001,0.22967465258101605
32.678,-107.92500000000001,0.2649180891299658
32.69,-107.78299999999999,0.2361568794116257
32.701,-107.63999999999999,0.17302222422447477
32.712,-107.49700000000001,0.20161421706568874
32.723,-107.35400000000001,0.21995330671498087
32.734,-107.21100000000001,0.17773523073154085
32.745,-107.06899999999999,0.13379817774277725
32.756,-106.92599999999999,0.10750675329982974
32.766,-106.78299999999999,0.10123979217935795
32.777,-106.63999999999999,0.07892887706651813
32.787,-106.49700000000001,0.10857650849786035
32.797,-106.35400000000001,0.42622281585120825
32.807,-106.21100000000001,0.6333743449728578
32.817,-106.06800000000001,0.6630682694058562
32.827,-105.924,0.6549723086561515
32.836,-105.781,0.6183765695641713
32.846,-105.638,0.4914734533409734
32.855,-105.495,0.1165261041635921
32.865,-105.352,0.05364567756662219
32.874,-105.209,0.051901966457210916
32.883,-105.065,0.05457562358170699
32.892,-104.922,0.18890459355965236
32.9,-104.779,0.8624485255464556
32.909,-104.636,1.6037629177311874
32.918,-104.49199999999999,1.8141963195738982
32.926,-104.34899999999999,1.8984186143890653
32.934,-104.20599999999999,1.7386399839412119
32.942,-104.06200000000001,1.1296850504774896
32.95,-103.91899999999998,0.35114935978550876
32.958,-103.77499999999998,0.40905049762018975
32.966,-103.632,0.8060830008860447
32.974,-103.488,1.3408129091415677
32.981,-103.34500000000003,1.999097256632339
32.988,-103.20100000000002,2.197779983777079
32.996,-103.05799999999999,2.3100498961505895
33.003,-102.91399999999999,2.0170088225172025
33.01,-102.77100000000002,1.556526358354756
33.017,-102.62700000000001,1.7118383026213366
33.023,-102.48399999999998,1.7163745587711323
33.03,-102.33999999999997,1.7174839028951545
33.036,-102.19600000000003,1.9929488698782913
33.043,-102.053,2.1477886066794496
33.049,-101.90899999999999,2.1484728692690913
33.055,-101.76499999999999,1.914164692484973
33.061,-101.62200000000001,1.7332607842276122
33.067,-101.47800000000001,1.5989885381932236
33.072,-101.334,1.334133403869414
33.078,-101.19,1.0539602139885789
33.083,-101.04700000000003,1.1636077628702095
33.089,-100.90300000000002,1.3464952508106693
33.094,-100.75900000000001,1.572865834462244
33.099,-100.61500000000001,1.6633576484545205
33.104,-100.47199999999998,1.9599085650835748
33.109,-100.32799999999997,2.0100534009097504
33.113,-100.18400000000003,2.2614955460009845
33.118,-100.04000000000002,2.647136792565687
33.122,-99.89600000000002,2.8515836486171264
33.127,-99.75200000000001,2.5277507493214073
33.131,-99.60899999999998,2.4950758335647256
33.135,-99.46499999999997,2.41877125683219
33.139,-99.32100000000003,2.1909881440935073
33.142,-99.17700000000002,2.202722043428636
33.146,-99.03300000000002,2.7105764293430825
33.15,-98.88900000000001,2.9209412788008264
33.153,-98.745,2.79906683364374
33.156,-98.601,2.614701739853602
33.159,-98.457,2.8761233599871843
33.162,-98.31299999999999,2.7246686095738886
33.165,-98.16899999999998,3.058089666416926
33.168,-98.02499999999998,3.865379377932744
33.171,-97.88099999999997,4.43294490730439
33.173,-97.73700000000002,4.877692900389713
33.176,-97.59300000000002,5.902773451037765
33.178,-97.44900000000001,6.864006843953055
33.18,-97.305,7.137426639058499
33.182,-97.161,7.51971021550743
33.184,-97.017,8.148573833213117
33.185,-96.87299999999999,8.074053608962902
33.187,-96.72899999999998,7.257967540765449
33.189,-96.58499999999998,6.559687956079082
33.19,-96.44099999999997,6.172350375104366
33.191,-96.29700000000003,5.284358222258242
33.192,-96.15300000000002,4.667795967987988
33.193,-96.00900000000001,4.81302051095326
33.194,-95.86500000000001,5.081835014801526
33.195,-95.721,5.1435445893982426
33.195,-95.577,5.54454903947362
33.196,-95.43299999999999,5.692346663776236
33.196,-95.28899999999999,6.013424970377346
33.196,-95.14499999999998,5.656770606303148
33.196,-95.00099999999998,5.725609025643443
33.196,-94.85700000000003,5.766762272438007
33.196,-94.71300000000002,5.970694370548726
33.196,-94.56900000000002,6.15088911316614
33.195,-94.42500000000001,6.4892626040614925
33.195,-94.281,6.705321645687033
33.194,-94.137,6.660053800683295
33.193,-93.993,6.514303747842778
33.192,-93.84899999999999,6.77547489755699
33.191,-93.70499999999998,6.316322725539418
33.19,-93.56099999999998,6.612571580823238
33.189,-93.41699999999997,6.47594056836856
33.187,-93.27199999999999,6.377353950799215
33.186,-93.12799999999999,6.515449484304437
33.184,-92.98399999999998,6.997148829146527
33.182,-92.83999999999997,6.969082816300397
33.18,-92.69600000000003,6.367520084079033
33.178,-92.55200000000002,6.269616346337022
33.176,-92.40800000000002,6.5296342834882655
33.173,-92.26400000000001,6.764791455300697
33.171,-92.12,6.71218442823522
33.168,-91.97699999999998,6.985568455412075
33.165,-91.83300000000003,6.771609460613127
33.162,-91.68900000000002,7.098606933563205
33.159,-91.54500000000002,6.9586184164107525
33.156,-91.40100000000001,6.6026688105300435
33.153,-91.257,7.493584754203304
33.15,-91.113,7.50727571690002
33.146,-90.969,7.538189564464946
33.143,-90.82499999999999,7.807696716547702
33.139,-90.68099999999998,8.0401596450618
33.135,-90.53699999999998,8.424059953266909
33.131,-90.39299999999997,8.096339942921498
33.127,-90.24900000000002,8.10452045261623
33.122,-90.106,7.938550652154463
33.118,-89.96199999999999,8.708318783162804
33.113,-89.81799999999998,9.12268555504136
33.109,-89.67399999999998,9.367902230318428
33.104,-89.52999999999997,9.521087699451515
33.099,-89.38600000000002,10.107042895168169
33.094,-89.243,10.109815262880613
33.089,-89.09899999999999,9.915115010363891
33.083,-88.95499999999998,9.748329436656737
33.078,-88.81099999999998,9.245075930110884
33.072,-88.668,8.375440604461653
33.067,-88.524,7.189678581820632
33.061,-88.38,6.444657811304665
33.055,-88.23599999999999,5.943108708275839
33.049,-88.09300000000002,5.4960445584706745
33.043,-87.94900000000001,6.011406850965426
33.036,-87.80599999999998,6.440569557651119
33.03,-87.66199999999998,6.357311328778831
33.023,-87.51799999999997,6.370670084185226
33.017,-87.375,6.2692279267894175
33.01,-87.231,6.159753764592012
33.003,-87.08800000000002,6.3536438040150385
32.996,-86.94400000000002,7.033455919558054
32.988,-86.80000000000001,7.355926229791688
32.981,-86.65699999999998,7.526545830362346
32.974,-86.51299999999998,7.397516746186151
32.966,-86.37,7.165517301810268
32.958,-86.22699999999998,6.86378494343699
32.95,-86.08300000000003,6.670102354660301
32.942,-85.94,6.668219760272651
32.934,-85.79599999999999,6.051325933390603
32.926,-85.65300000000002,6.104786017882423
32.918,-85.50999999999999,6.417430952114336
32.909,-85.36599999999999,7.070760045561156
32.901,-85.22300000000001,7.736673684273872
32.892,-85.07999999999998,8.373022612329226
32.883,-84.93599999999998,8.486671919633261
32.874,-84.793,8.362220184324288
32.865,-84.64999999999998,7.501737547475187
32.856,-84.507,6.8821888148293
32.846,-84.36399999999998,6.99911670693305
32.837,-84.22000000000003,7.399168015204872
32.827,-84.077,8.113257113999552
32.817,-83.93400000000003,8.917627558617529
32.807,-83.791,9.17537471889459
32.797,-83.64800000000002,9.217959117483012
32.787,-83.505,9.166707870270852
32.777,-83.36200000000002,9.031473796172936
32.766,-83.219,8.38863949800628
32.756,-83.07600000000002,8.060987042645586
32.745,-82.93299999999999,7.621031805887754
32.734,-82.79000000000002,6.876473588413306
32.724,-82.64699999999999,6.5253196142067775
32.712,-82.505,6.372414245196689
32.701,-82.36200000000002,6.691997692713803
32.69,-82.219,7.789597324191754
32.679,-82.07600000000002,9.806595544704761
32.667,-81.93400000000003,11.390129444197772
32.655,-81.791,11.633366300825813
32.644,-81.64800000000002,12.526962791102187
32.632,-81.50599999999997,13.776652160271638
32.62,-81.363,14.88975890281732
32.607,-81.22000000000003,15.106275685718206
32.595,-81.07799999999997,16.325228542316317
32.583,-80.935,17.382541889002834
32.57,-80.793,17.777342634682025
32.557,-80.64999999999998,17.65554011040227
32.545,-80.50799999999998,16.783704285197214
32.532,-80.36599999999999,15.592901694415211
32.519,-80.22300000000001,16.176176414829673
32.505,-80.08100000000002,19.44082737835223
32.492,-79.93900000000002,19.936092684548267
32.479,-79.79599999999999,20.740491528898882
32.465,-79.654,21.49811454066334
32.451,-79.512,21.536722904239994
32.437,-79.37,0.0
32.423,-79.22800000000001,0.0
32.409,-79.08600000000001,0.0
32.395,-78.94400000000002,0.0
32.381,-78.80200000000002,0.0
32.366,-78.66000000000003,0.0
32.352,-78.51799999999997,0.0
32.337,-78.37599999999998,0.0
32.322,-78.23399999999998,0.0
32.307,-78.09199999999998,0.0
32.292,-77.94999999999999,0.0
32.277,-77.80799999999999,0.0
32.262,-77.66699999999997,0.0
32.246,-77.52499999999998,0.0
32.231,-77.38299999999998,0.0
32.215,-77.24200000000002,0.0
32.199,-77.10000000000002,0.0
32.183,-76.959,0.0
32.167,-76.81700000000001,0.0
32.151,-76.67599999999999,0.0
32.134,-76.53399999999999,0.0
32.118,-76.39299999999997,0.0
32.101,-76.25200000000001,0.0
32.085,-76.11000000000001,0.0
32.068,-75.969,0.0
32.051,-75.82799999999997,0.0
32.034,-75.68700000000001,0.0
32.016,-75.54599999999999,0.0
31.999,-75.40499999999997,0.0
31.982,-75.26400000000001,0.0
31.964,-75.12299999999999,0.0
31.946,-74.98200000000003,0.0
31.928,-74.84100000000001,0.0
31.911,-74.69999999999999,0.0
31.892,-74.55900000000003,0.0
31.874,-74.418,0.0
31.856,-74.27800000000002,0.0
31.837,-74.137,0.0
31.819,-73.99599999999998,0.0
31.8,-73.856,0.0
31.781,-73.71499999999997,0.0
31.762,-73.57499999999999,0.0
31.743,-73.43400000000003,0.0
31.724,-73.29399999999998,0.0
31.705,-73.15300000000002,0.0
31.685,-73.01299999999998,0.0
31.666,-72.87299999999999,0.0
31.646,-72.733,0.0
31.626,-72.59199999999998,0.0
31.606,-72.452,0.0
31.586,-72.31200000000001,0.0
31.566,-72.17200000000003,0.0
31.545,-72.03199999999998,0.0
31.525,-71.892,0.0
31.504,-71.75200000000001,0.0
31.484,-71.613,0.0
31.463,-71.47300000000001,0.0
31.442,-71.33300000000003,0.0
31.421,-71.19299999999998,0.0
31.399,-71.05399999999997,0.0
31.378,-70.91399999999999,0.0
31.357,-70.77499999999998,0.0
31.335,-70.63499999999999,0.0
31.313,-70.49599999999998,0.0
31.292,-70.356,0.0
31.27,-70.21699999999998,0.0
31.248,-70.07799999999997,0.0
31.225,-69.93900000000002,0.0
31.203,-69.80000000000001,0.0
31.181,-69.66000000000003,0.0
31.158,-69.52100000000002,0.0
31.135,-69.382,0.0
31.113,-69.24400000000003,0.0
31.09,-69.10500000000002,0.0
31.067,-68.96600000000001,0.0
31.043,-68.827,0.0
31.02,-68.68799999999999,0.0
30.997,-68.55000000000001,0.0
30.973,-68.411,0.0
30.949,-68.27300000000002,0.0
30.926,-68.13400000000001,0.0
30.902,-67.99599999999998,0.0
30.878,-67.85700000000003,0.0
30.854,-67.719,0.0
30.829,-67.58100000000002,0.0
30.805,-67.44200000000001,0.0
30.78,-67.30399999999997,0.0
30.756,-67.166,0.0
30.731,-67.02800000000002,0.0
30.706,-66.88999999999999,0.0
30.681,-66.75200000000001,0.0
30.656,-66.61399999999998,0.0
30.631,-66.47699999999998,0.0
30.605,-66.339,0.0
30.58,-66.20100000000002,0.0
30.554,-66.06400000000002,0.0
29.905,-127.799,0.0
29.934,-127.66300000000001,0.0
29.963,-127.52699999999999,0.0
29.992,-127.39099999999999,0.0
30.021,-127.255,0.0
30.049,-127.119,0.0
30.078,-126.983,0.0
30.106,-126.846,0.0
30.134,-126.71000000000001,0.0
30.162,-126.57300000000001,0.0
30.19,-126.43700000000001,0.0
30.218,-126.30000000000001,0.0
30.246,-126.16300000000001,0.0
30.273,-126.02699999999999,0.0
30.301,-125.88999999999999,0.0
30.328,-125.75299999999999,0.0
30.355,-125.61600000000001,0.0
30.382,-125.47900000000001,0.0
30.409,-125.34200000000001,0.0
30.436,-125.20500000000001,0.0
30.463,-125.06800000000001,0.0
30.489,-124.93,0.0
30.516,-124.793,0.0
30.542,-124.656,0.0
30.569,-124.518,0.0
30.595,-124.381,0.0
30.621,-124.243,0.0
30.647,-124.106,0.0
30.672,-123.96799999999999,0.0
30.698,-123.83000000000001,0.0
30.724,-123.69200000000001,0.0
30.749,-123.555,0.0
30.774,-123.417,0.0
30.799,-123.279,0.0
30.824,-123.14099999999999,0.0
30.849,-123.00200000000001,0.0
30.874,-122.864,0.0
30.899,-122.726,0.0
30.923,-122.588,0.0
30.948,-122.44900000000001,0.0
30.972,-122.311,0.0
30.996,-122.173,0.0
31.02,-122.03399999999999,0.0
31.044,-121.89599999999999,0.0
31.068,-121.757,0.0
31.092,-121.618,0.0
31.115,-121.47999999999999,0.0
31.139,-121.34100000000001,0.0
31.162,-121.202,0.0
31.185,-121.06299999999999,0.0
31.208,-120.924,0.0
31.231,-120.785,0.0
31.254,-120.64599999999999,0.0
31.277,-120.507,0.0
31.299,-120.368,0.0
31.322,-120.22800000000001,0.0
31.344,-120.089,0.0
31.366,-119.94999999999999,0.0
31.388,-119.81,0.0
31.41,-119.67099999999999,0.0
31.432,-119.531,0.0
31.454,-119.392,0.0
31.476,-119.25200000000001,0.0
31.497,-119.113,0.0
31.518,-118.97300000000001,0.0
31.54,-118.833,0.0
31.561,-118.69300000000001,0.0
31.582,-118.553,0.0
31.603,-118.41399999999999,0.0
31.623,-118.274,0.0
31.644,-118.13399999999999,0.0
31.664,-117.993,0.0
31.685,-117.85300000000001,0.0
31.705,-117.713,0.0
31.725,-117.57300000000001,0.0
31.745,-117.43299999999999,0.0
31.765,-117.292,0.0
31.785,-117.15199999999999,0.0
31.804,-117.012,0.0
31.824,-116.87100000000001,0.0
31.843,-116.731,0.0
31.862,-116.59,0.0
31.881,-116.44999999999999,0.0
31.9,-116.309,0.0
31.919,-116.168,0.0
31.938,-116.02799999999999,0.0
31.957,-115.887,0.0
31.975,-115.74600000000001,0.0
31.993,-115.60499999999999,0.0
32.012,-115.464,0.0
32.03,-115.32300000000001,0.0
32.048,-115.18199999999999,0.0
32.066,-115.041,3.0034741612575364
32.083,-114.9,3.1464140850627116
32.101,-114.75899999999999,3.1436014829196606
32.119,-114.618,2.6961274312994514
32.136,-114.477,2.609018057899936
32.153,-114.33500000000001,2.143738694905592
32.17,-114.19399999999999,0.125929975211889
32.187,-114.053,0.049044153932817386
32.204,-113.911,0.011064825613132276
32.221,-113.77000000000001,0.0016444066521040664
32.237,-113.62799999999999,0.0002042660029702887
32.254,-113.487,0.00021100183503366818
32.27,-113.345,0.042013309323225737
32.287,-113.20400000000001,0.3287524772833621
32.303,-113.06200000000001,0.5426377195926012
32.319,-112.91999999999999,0.6102906246343374
32.334,-112.779,0.7389423713556501
32.35,-112.637,0.8238555589714543
32.366,-112.495,0.9520356431697391
32.381,-112.35300000000001,1.063038560317301
32.397,-112.21100000000001,1.0755671601510004
32.412,-112.07,1.1337511426068223
32.427,-111.928,1.1826145484755064
32.442,-111.786,1.1468858035446496
32.457,-111.644,1.63040114522916
32.472,-111.50200000000001,2.053897284683451
32.486,-111.35900000000001,3.796450280053437
32.501,-111.21700000000001,5.963950296678544
32.515,-111.07499999999999,7.366075457934568
32.529,-110.93299999999999,7.561378234735306
32.543,-110.791,6.453943650279293
32.557,-110.648,3.862188000249787
32.571,-110.506,1.4037682315047044
32.585,-110.364,0.532061022461105
32.598,-110.221,0.44793128586326164
32.612,-110.07900000000001,0.9033375291283454
32.625,-109.93700000000001,1.4228260364630645
32.638,-109.79400000000001,1.539659216678971
32.651,-109.65199999999999,1.548838829235376
32.664,-109.50899999999999,1.4488415501161749
32.677,-109.36699999999999,1.0674372437600927
32.69,-109.22399999999999,0.5258484043256514
32.703,-109.08099999999999,0.34197535032679177
32.715,-108.939,0.31301708577150794
32.727,-108.79599999999999,0.3471338853156394
32.739,-108.65299999999999,0.28436395423200583
32.752,-108.50999999999999,0.3581640063722291
32.763,-108.368,0.3514576497766565
32.775,-108.225,0.2981552678704742
32.787,-108.082,0.22724361485346345
32.799,-107.939,0.24588011039351634
32.81,-107.79599999999999,0.20905666380543506
32.821,-107.65299999999999,0.16743296238414282
32.832,-107.50999999999999,0.22961898519173007
32.844,-107.36699999999999,0.33362374816703466
32.854,-107.22399999999999,0.33671305632849297
32.865,-107.08099999999999,0.27544633906100846
32.876,-106.93799999999999,0.13039078093661213
32.886,-106.79499999999999,0.05609329430169225
32.897,-106.65199999999999,0.05222902310749882
32.907,-106.50899999999999,0.10851630457339126
32.917,-106.36600000000001,0.4740314886327412
32.927,-106.22300000000001,0.6228286036182039
32.937,-106.07900000000001,0.6370927698580776
32.947,-105.936,0.6330235395513739
32.957,-105.793,0.6346618551976422
32.966,-105.649,0.5584902154710953
32.976,-105.506,0.1612063102488083
32.985,-105.363,0.05929945894125882
32.994,-105.219,0.051845185081243424
33.003,-105.076,0.048773491819707845
33.012,-104.93299999999999,0.12910804478387283
33.021,-104.78899999999999,0.7165914663666781
33.029,-104.64599999999999,1.6352065836055028
33.038,-104.50200000000001,1.9548512360399928
33.046,-104.35900000000001,1.8997314158553742
33.055,-104.215,1.6058424985760094
33.063,-104.072,1.1477701464279069
33.071,-103.928,0.501337698014433
33.079,-103.78500000000003,0.3658247785007427
33.086,-103.64100000000002,0.8405865438483461
33.094,-103.49700000000001,1.2169677829242804
33.101,-103.35399999999998,1.4950872745996058
33.109,-103.20999999999998,1.618086126351044
33.116,-103.06599999999997,1.6201303133352036
33.123,-102.923,1.369910341336759
33.13,-102.779,1.2756691289794926
33.137,-102.63499999999999,1.5796657109956562
33.144,-102.49099999999999,1.7728458027314213
33.15,-102.34800000000001,2.090155670023414
33.157,-102.20400000000001,2.5149800722045788
33.163,-102.06,2.846583813048917
33.169,-101.916,2.9347045359466044
33.175,-101.77300000000002,2.2127047962166375
33.181,-101.62900000000002,1.742903022072242
33.187,-101.48500000000001,1.4764933862118974
33.193,-101.34100000000001,1.2216711920637613
33.198,-101.197,1.0688431301917363
33.204,-101.053,1.159130806999011
33.209,-100.90899999999999,1.2810069695049346
33.214,-100.76499999999999,1.3437087927381828
33.219,-100.62099999999998,1.3345039186930843
33.224,-100.47699999999998,1.3489161685468332
33.229,-100.33300000000003,1.4480292628472613
33.234,-100.18900000000002,2.126884339770487
33.238,-100.04500000000002,2.5445205630237715
33.243,-99.90100000000001,2.624647527297839
33.247,-99.757,2.501321650274541
33.251,-99.613,2.5603211328168087
33.255,-99.469,2.6470805124910455
33.259,-99.32499999999999,2.6824703205000495
33.263,-99.18099999999998,2.7071522710611453
33.267,-99.03699999999998,2.655284089843406
33.27,-98.89299999999997,2.6713466499907597
33.274,-98.74900000000002,2.5450437773855685
33.277,-98.60500000000002,2.5662329894281286
33.28,-98.46100000000001,2.8612910142655053
33.283,-98.31700000000001,2.7698183296779617
33.286,-98.173,2.9738089189712755
33.289,-98.029,3.526752800341382
33.291,-97.88400000000001,3.906369524117629
33.294,-97.74000000000001,4.299582011518113
33.296,-97.596,5.173045027096916
33.298,-97.452,5.827760439608407
33.3,-97.30799999999999,6.074084478117831
33.302,-97.16399999999999,6.230403809446555
33.304,-97.01999999999998,7.188623908865941
33.306,-96.875,7.551204096460356
33.308,-96.731,6.957346033232511
33.309,-96.58699999999999,6.476255378490698
33.31,-96.44299999999998,6.0071150157009825
33.312,-96.29899999999998,5.0228771373598935
33.313,-96.154,4.4298397987609155
33.314,-96.00999999999999,4.571320580890072
33.315,-95.86599999999999,4.693492577308851
33.315,-95.72199999999998,4.648460380741304
33.316,-95.57799999999997,5.350580175737428
33.316,-95.43299999999999,5.648790767037117
33.317,-95.28899999999999,5.884593785584965
33.317,-95.14499999999998,5.7385932470815515
33.317,-95.00099999999998,5.73970016533758
33.317,-94.85700000000003,5.786338019590805
33.317,-94.71300000000002,5.632421242031763
33.316,-94.56799999999998,5.895480455579516
33.316,-94.42399999999998,6.366743146453454
33.315,-94.27999999999997,7.027104088859374
33.315,-94.13600000000002,6.963043323506602
33.314,-93.99200000000002,6.636170628878679
33.313,-93.84699999999998,6.756458163644514
33.312,-93.70299999999997,6.508798323490301
33.31,-93.55900000000003,6.527305311448047
33.309,-93.41500000000002,6.004462630558199
33.308,-93.27100000000002,5.821573917756995
33.306,-93.12599999999998,5.709562752130938
33.304,-92.98200000000003,6.686018486981347
33.302,-92.83800000000002,6.795358472635665
33.3,-92.69400000000002,6.302058711568977
33.298,-92.55000000000001,6.30094376759259
33.296,-92.406,6.06260077292815
33.294,-92.262,6.626268789062782
33.291,-92.11700000000002,6.639672310226255
33.289,-91.97300000000001,6.590884525766011
33.286,-91.82900000000001,6.977069123148878
33.283,-91.685,7.153376471755345
33.28,-91.541,6.577330059099346
33.277,-91.39699999999999,6.540258253661253
33.274,-91.25299999999999,7.004509822263652
33.27,-91.10899999999998,6.936481164407191
33.267,-90.96499999999997,7.451902338630344
33.263,-90.82100000000003,7.850668141525852
33.259,-90.67599999999999,8.10452396186132
33.255,-90.53199999999998,8.268408034701704
33.251,-90.38799999999998,8.449975332007321
33.247,-90.24400000000003,8.30738376466198
33.243,-90.10000000000002,8.344291919634234
33.238,-89.95600000000002,8.784314183687655
33.234,-89.81200000000001,9.171872346944099
33.229,-89.668,9.470039241375417
33.224,-89.524,9.336917643851056
33.219,-89.38,9.618833825155289
33.214,-89.23700000000002,9.716177472279803
33.209,-89.09300000000002,10.016007723559024
33.204,-88.94900000000001,9.768398440319903
33.198,-88.805,9.36760989795181
33.193,-88.661,8.954983273036866
33.187,-88.517,8.818452454378905
33.181,-88.37299999999999,8.30123801859804
33.175,-88.22899999999998,6.96249871016505
33.169,-88.08499999999998,6.361315409198928
33.163,-87.94200000000001,6.7324501405909984
33.157,-87.798,6.851272825210011
33.15,-87.654,6.396265584712563
33.144,-87.50999999999999,6.403041493729055
33.137,-87.36700000000002,6.548767997494637
33.13,-87.22300000000001,7.011590802440284
33.123,-87.07900000000001,7.621967397379582
33.116,-86.935,8.51947864794319
33.109,-86.79199999999997,8.732648998751362
33.101,-86.64800000000002,8.61097026636438
33.094,-86.50400000000002,7.946566273256468
33.086,-86.36099999999999,6.992349146503894
33.079,-86.21699999999998,6.485959374380233
33.071,-86.07400000000001,6.588191633317757
33.063,-85.93,6.434575853810805
33.055,-85.78699999999998,5.891176366822538
33.046,-85.64299999999997,6.0101767042546195
33.038,-85.5,6.16734628900593
33.029,-85.356,6.768641997321193
33.021,-85.21300000000002,7.366498089286921
33.012,-85.06900000000002,8.06476958839606
33.003,-84.92599999999999,8.399680931718736
32.994,-84.78199999999998,8.593985174385326
32.985,-84.63900000000001,8.663121688673549
32.976,-84.49599999999998,8.216213363659659
32.966,-84.35199999999998,7.856763063091957
32.957,-84.209,8.07675307772566
32.947,-84.06599999999997,8.61808501775142
32.937,-83.923,8.93980721399073
32.928,-83.779,8.644443845781575
32.917,-83.63600000000002,8.68146553679986
32.907,-83.493,8.69304951101034
32.897,-83.35000000000002,8.25281314836513
32.887,-83.207,7.347940130472805
32.876,-83.06400000000002,7.021253316933623
32.865,-82.92000000000002,6.413661991763707
32.855,-82.77699999999999,6.154001987654204
32.844,-82.63400000000001,5.797712282606225
32.833,-82.49099999999999,5.938215816545985
32.821,-82.34800000000001,6.367386208425062
32.81,-82.20600000000002,7.2224071552201226
32.799,-82.06299999999999,8.960816620846582
32.787,-81.92000000000002,10.786897970472236
32.775,-81.77699999999999,10.942329100277943
32.764,-81.63400000000001,11.967040933697236
32.752,-81.49099999999999,13.028077458364109
32.74,-81.34899999999999,13.966220678564435
32.727,-81.20600000000002,14.692215408692588
32.715,-81.06299999999999,15.741941431910572
32.703,-80.92000000000002,17.142878446508632
32.69,-80.77800000000002,17.47213021502908
32.677,-80.63499999999999,17.173009480215494
32.665,-80.493,16.91216110694498
32.652,-80.35000000000002,16.589390313220267
32.639,-80.20800000000003,16.918329301991964
32.625,-80.065,19.297775803694655
32.612,-79.923,20.527346312163367
32.599,-79.77999999999997,21.48525181925966
32.585,-79.63799999999998,21.534825068194035
32.571,-79.49599999999998,21.51074281300607
32.557,-79.35300000000001,15.200505683720735
32.543,-79.21100000000001,0.0
32.529,-79.06900000000002,0.0
32.515,-78.92700000000002,0.0
32.501,-78.78399999999999,0.0
32.486,-78.642,0.0
32.472,-78.5,0.0
32.457,-78.358,0.0
32.442,-78.21600000000001,0.0
32.427,-78.07400000000001,0.0
32.412,-77.93200000000002,0.0
32.397,-77.79000000000002,0.0
32.381,-77.649,0.0
32.366,-77.507,0.0
32.35,-77.36500000000001,0.0
32.335,-77.22300000000001,0.0
