lat,lon,all_sig_report_fourhours_per_year_grid_130_cropped_blurred
35.216,-88.10500000000002,0.5960691457693925
35.21,-87.95800000000003,0.6602357513416611
35.204,-87.81200000000001,0.7463035311264122
35.197,-87.666,0.8428746252790366
35.191,-87.519,0.9397779474700185
35.184,-87.37299999999999,1.0314776606635703
35.177,-87.226,1.1117237151309114
35.17,-87.07999999999998,1.171387075885654
35.163,-86.93400000000003,1.2018175558416753
35.156,-86.78699999999998,1.194185578893342
35.149,-86.64100000000002,1.1452626814157005
35.141,-86.495,1.0635392796218361
35.134,-86.34800000000001,0.9701430867349636
35.126,-86.202,0.8947618496456292
35.118,-86.05599999999998,0.8574187053682826
35.11,-85.91000000000003,0.8600418927599248
35.102,-85.76400000000001,0.886479613135916
35.094,-85.61700000000002,0.9148500754933719
35.086,-85.471,0.9292147767308839
35.077,-85.32499999999999,0.9240842035930673
35.068,-85.17899999999997,0.9014460760838069
35.06,-85.03300000000002,0.8655931009605816
35.051,-84.887,0.8173915144891084
35.042,-84.74099999999999,0.7625054809454608
35.033,-84.59500000000003,0.709080341340099
35.023,-84.44900000000001,0.663789709437554
35.014,-84.303,0.6297660546619698
35.005,-84.15699999999998,0.5981754660897927
34.995,-84.01100000000002,0.5581857093178578
34.985,-83.86500000000001,0.5049312595232391
34.975,-83.719,0.4407038503297305
34.965,-83.57400000000001,0.37805582804732946
34.955,-83.428,0.33541516789608933
34.945,-83.28199999999998,0.3304965974701766
34.934,-83.13600000000002,0.3695589224455124
34.924,-82.99099999999999,0.4438660724531776
34.913,-82.84500000000003,0.5412317866395032
34.902,-82.69900000000001,0.6428430568489583
34.891,-82.55399999999997,0.7303018916107226
34.88,-82.40800000000002,0.7913805806885825
34.869,-82.262,0.8203441416483823
34.858,-82.11700000000002,0.820034673687741
34.846,-81.971,0.7990586368594754
34.835,-81.82600000000002,0.7703505060604193
34.823,-81.68,0.7490063611526098
34.811,-81.53500000000003,0.7475266820653722
34.799,-81.38999999999999,0.7707523237978859
34.787,-81.24400000000003,0.8142660667641103
34.775,-81.09899999999999,0.8642273938172748
34.763,-80.95400000000001,0.9052922883756411
34.75,-80.80799999999999,0.9299420715844462
34.738,-80.66300000000001,0.9396769947131737
34.725,-80.51799999999997,0.9474887065759808
34.712,-80.37299999999999,0.960479371374861
34.699,-80.22800000000001,0.9785698573098797
34.686,-80.08300000000003,0.9973491987399171
34.673,-79.93700000000001,1.0126115975372727
34.659,-79.79199999999997,1.0220496132686256
34.646,-79.64699999999999,1.01829602897801
34.632,-79.50299999999999,1.0057835564063073
34.618,-79.358,0.98961527927929
34.604,-79.21300000000002,0.9767886525584459
34.59,-79.06799999999998,0.9651275548458806
34.576,-78.923,0.9438637474206176
34.562,-78.77800000000002,0.9020821242944651
34.548,-78.63400000000001,0.8378446356981095
34.533,-78.48899999999998,0.7601589739624804
34.518,-78.344,0.6883920489664166
34.504,-78.19999999999999,0.6401403094914121
34.489,-78.055,0.6184365315788122
34.474,-77.91000000000003,0.6115396185246695
34.459,-77.76600000000002,0.6031399575838315
34.443,-77.62099999999998,0.5840966993000498
34.428,-77.47699999999998,0.5548035024069529
34.412,-77.33300000000003,0.5264871468411307
34.397,-77.18799999999999,0.5130974327879966
34.381,-77.04399999999998,0.5286507953103406
34.365,-76.89999999999998,0.5752506533766022
34.349,-76.755,0.6428102034798203
34.333,-76.61099999999999,0.7129770811742286
34.316,-76.46699999999998,0.7728457887999097
34.3,-76.32299999999998,0.8176559448067512
34.283,-76.17899999999997,0.8491405246807929
34.267,-76.03500000000003,0.8703012064381065
34.25,-75.89100000000002,0.8846506687605438
34.233,-75.74700000000001,0.894364594410413
34.216,-75.60300000000001,0.9056155908246833
34.199,-75.459,0.9133126735670378
34.181,-75.315,0.0
34.164,-75.17200000000003,0.0
34.146,-75.02800000000002,0.0
34.129,-74.88400000000001,0.0
34.111,-74.74099999999999,0.0
34.093,-74.59699999999998,0.0
34.075,-74.45400000000001,0.0
34.056,-74.31,0.0
34.038,-74.16699999999997,0.0
34.02,-74.02300000000002,0.0
34.001,-73.88,0.0
33.982,-73.73700000000002,0.0
33.963,-73.59300000000002,0.0
33.944,-73.44999999999999,0.0
33.925,-73.30700000000002,0.0
33.906,-73.16399999999999,0.0
33.887,-73.02100000000002,0.0
33.867,-72.87799999999999,0.0
33.848,-72.73500000000001,0.0
33.828,-72.59199999999998,0.0
33.808,-72.44900000000001,0.0
33.788,-72.30599999999998,0.0
33.768,-72.16399999999999,0.0
33.748,-72.02100000000002,0.0
33.727,-71.87799999999999,0.0
33.707,-71.73599999999999,0.0
33.686,-71.59300000000002,0.0
33.666,-71.45100000000002,0.0
33.645,-71.30799999999999,0.0
33.624,-71.166,0.0
33.603,-71.024,0.0
33.581,-70.88099999999997,0.0
33.56,-70.73899999999998,0.0
33.538,-70.59699999999998,0.0
33.517,-70.45499999999998,0.0
33.495,-70.31299999999999,0.0
33.473,-70.17099999999999,0.0
33.451,-70.029,0.0
33.429,-69.887,0.0
33.407,-69.745,0.0
33.384,-69.60300000000001,0.0
33.362,-69.46100000000001,0.0
33.339,-69.32,0.0
33.317,-69.178,0.0
33.294,-69.03699999999998,0.0
33.271,-68.89499999999998,0.0
33.248,-68.75400000000002,0.0
33.224,-68.61200000000002,0.0
33.201,-68.471,0.0
33.177,-68.32999999999998,0.0
33.154,-68.18799999999999,0.0
33.13,-68.04700000000003,0.0
33.106,-67.906,0.0
33.082,-67.76499999999999,0.0
33.058,-67.62400000000002,0.0
33.034,-67.483,0.0
33.009,-67.34199999999998,0.0
32.985,-67.202,0.0
32.96,-67.06099999999998,0.0
32.936,-66.92000000000002,0.0
32.911,-66.77999999999997,0.0
32.886,-66.63900000000001,0.0
32.861,-66.49900000000002,0.0
32.835,-66.358,0.0
32.81,-66.21800000000002,0.0
32.785,-66.077,0.0
32.759,-65.93700000000001,0.0
32.733,-65.79700000000003,0.0
32.707,-65.65699999999998,0.0
32.681,-65.517,0.0
32.021,-128.414,0.0
32.05,-128.276,0.0
32.08,-128.137,0.0
32.109,-127.999,0.0
32.138,-127.86000000000001,0.0
32.167,-127.72200000000001,0.0
32.196,-127.583,0.0
32.225,-127.44399999999999,0.0
32.253,-127.30600000000001,0.0
32.282,-127.167,0.0
32.31,-127.02799999999999,0.0
32.338,-126.88900000000001,0.0
32.366,-126.75,0.0
32.394,-126.61099999999999,0.0
32.422,-126.47200000000001,0.0
32.45,-126.332,0.0
32.477,-126.19300000000001,0.0
32.505,-126.054,0.0
32.532,-125.91399999999999,0.0
32.559,-125.775,0.0
32.586,-125.63499999999999,0.0
32.613,-125.495,0.0
32.64,-125.356,0.0
32.667,-125.21600000000001,0.0
32.694,-125.076,0.0
32.72,-124.936,0.0
32.747,-124.79599999999999,0.0
32.773,-124.656,0.0
32.799,-124.51599999999999,0.0
32.825,-124.376,0.0
32.851,-124.23500000000001,0.0
32.877,-124.095,0.0
32.902,-123.95500000000001,0.0
32.928,-123.814,0.0
32.953,-123.674,0.0
32.978,-123.53299999999999,0.0
33.003,-123.393,0.0
33.028,-123.25200000000001,0.0
33.053,-123.11099999999999,0.0
33.078,-122.97,0.0
33.103,-122.82900000000001,0.0
33.127,-122.689,0.0
33.152,-122.548,0.0
33.176,-122.406,0.0
33.2,-122.26499999999999,0.0
33.224,-122.124,0.0
33.248,-121.983,0.0
33.272,-121.84200000000001,0.0
33.295,-121.69999999999999,0.0
33.319,-121.559,0.0
33.342,-121.417,0.0
33.366,-121.27600000000001,0.0
33.389,-121.13399999999999,0.0
33.412,-120.993,0.0
33.435,-120.851,0.0
33.457,-120.709,9.117565213753884e-6
33.48,-120.56700000000001,2.115866827548814e-5
33.503,-120.42599999999999,4.4053125247404583e-5
33.525,-120.28399999999999,9.034623587230426e-5
33.547,-120.142,0.0001876152055268463
33.569,-120.0,0.0004020509671963484
33.591,-119.857,0.0009262290908529323
33.613,-119.715,0.002349126666695331
33.635,-119.57300000000001,0.006251405868565689
33.657,-119.43100000000001,0.015271165671943395
33.678,-119.28899999999999,0.02661902867427491
33.7,-119.14599999999999,0.027819136195499215
33.721,-119.00399999999999,0.02185158222606551
33.742,-118.86099999999999,0.019632948547465945
33.763,-118.719,0.024874690992678434
33.784,-118.576,0.03647374136693696
33.805,-118.43299999999999,0.05197199018163724
33.825,-118.291,0.06982701683384823
33.846,-118.148,0.08917864673115682
33.866,-118.005,0.10854384166396959
33.886,-117.862,0.12528603938925828
33.907,-117.72,0.13622024186127374
33.927,-117.577,0.14019992136035614
33.946,-117.434,0.13645522430958776
33.966,-117.291,0.12512820466826494
33.986,-117.14699999999999,0.10910713113216026
34.005,-117.00399999999999,0.09194872253848657
34.025,-116.86099999999999,0.07552842632034917
34.044,-116.71799999999999,0.06182143945124029
34.063,-116.57499999999999,0.05066693677253627
34.082,-116.43100000000001,0.04115645547102934
34.101,-116.28800000000001,0.032248818144840166
34.12,-116.144,0.023650352587496263
34.138,-116.001,0.01692768882330865
34.157,-115.857,0.01397810731974596
34.175,-115.714,0.015717776854880402
34.193,-115.57,0.020938465299007395
34.211,-115.42599999999999,0.027520842768881015
34.229,-115.28299999999999,0.03462717505510552
34.247,-115.13900000000001,0.04468751191159548
34.265,-114.995,0.062644401107618
34.283,-114.851,0.09245231053107102
34.3,-114.707,0.13209682088246769
34.317,-114.56299999999999,0.17324986963469924
34.335,-114.41900000000001,0.2049171768139931
34.352,-114.275,0.21878390446039478
34.369,-114.131,0.2137417823492667
34.385,-113.987,0.19418190746081163
34.402,-113.84299999999999,0.16730809072452138
34.419,-113.69900000000001,0.14118951555420994
34.435,-113.555,0.12148387057304938
34.451,-113.41,0.10865264583582267
34.468,-113.26599999999999,0.09989444013825748
34.484,-113.12200000000001,0.0932275110278547
34.5,-112.977,0.08825996205807819
34.516,-112.833,0.08583136109898937
34.531,-112.68799999999999,0.08565855787479205
34.547,-112.54400000000001,0.085048640080554
34.562,-112.399,0.0822408709920264
34.577,-112.25399999999999,0.07569161633761448
34.593,-112.11000000000001,0.06477607569326985
34.608,-111.965,0.050222805075347744
34.623,-111.82,0.03416286567272172
34.637,-111.67599999999999,0.020067879615238666
34.652,-111.531,0.009903128804371528
34.667,-111.386,0.004113586663431405
34.681,-111.24100000000001,0.0014542208253074402
34.695,-111.096,0.00047797509985042145
34.709,-110.951,0.0003408826783063156
34.723,-110.80600000000001,0.00090134720845078
34.737,-110.661,0.0026813851705864786
34.751,-110.51599999999999,0.006714545533393785
34.765,-110.37100000000001,0.01399938574692187
34.778,-110.226,0.024546072459553776
34.792,-110.08099999999999,0.036610952800399436
34.805,-109.935,0.047494892561749075
34.818,-109.78999999999999,0.05431091052783419
34.831,-109.64500000000001,0.055491868794567106
34.844,-109.499,0.050741158942182556
34.857,-109.35400000000001,0.04158151796089148
34.869,-109.209,0.03093943493958641
34.882,-109.06299999999999,0.02154558306650193
34.894,-108.918,0.015056407161608039
34.906,-108.77199999999999,0.011091936687669827
34.918,-108.62700000000001,0.008586011432236052
34.93,-108.481,0.006470521042378573
34.942,-108.33600000000001,0.004405432612330412
34.954,-108.19,0.0025432123220114175
34.966,-108.04400000000001,0.001217179078710725
34.977,-107.899,0.0005633274940586692
34.988,-107.75299999999999,0.0007226912513253859
35.0,-107.607,0.0025182499544580857
35.011,-107.46199999999999,0.008198435244241287
35.022,-107.316,0.02170853223949095
35.032,-107.16999999999999,0.046757959232008706
35.043,-107.024,0.08417811037244614
35.054,-106.87799999999999,0.13041372968851514
35.064,-106.732,0.17886209172809944
35.074,-106.58600000000001,0.22162887646836385
35.085,-106.441,0.2500682166937243
35.095,-106.29499999999999,0.25790631506694284
35.104,-106.149,0.2442967869777954
35.114,-106.00299999999999,0.21474779338159297
35.124,-105.856,0.17709594700807574
35.133,-105.71000000000001,0.13968156666776452
35.143,-105.564,0.10795833517778096
35.152,-105.418,0.08465275666015375
35.161,-105.27199999999999,0.06840690163574276
35.17,-105.126,0.056435689939248114
35.179,-104.97999999999999,0.04711603997368543
35.188,-104.833,0.040587955123990875
35.196,-104.68700000000001,0.03832128432817903
35.205,-104.541,0.04221545817493059
35.213,-104.39500000000001,0.05528144268753808
35.222,-104.24799999999999,0.08029054854918731
35.23,-104.102,0.1165180489952035
35.238,-103.95600000000002,0.15721634528647865
35.245,-103.80900000000003,0.19207152128067828
35.253,-103.66300000000001,0.21169474608856878
35.261,-103.51600000000002,0.21374239768426315
35.268,-103.37,0.20122092229429925
35.276,-103.22300000000001,0.18168639463096495
35.283,-103.077,0.16869636937259805
35.29,-102.93,0.1766331749866309
35.297,-102.78399999999999,0.21735665424189696
35.304,-102.637,0.2997808929412157
35.31,-102.49099999999999,0.42800938626342533
35.317,-102.344,0.5980123241088952
35.323,-102.19799999999998,0.7874666010467968
35.33,-102.05099999999999,0.9607301734498084
35.336,-101.904,1.0841386166832723
35.342,-101.75799999999998,1.1402892092335382
35.348,-101.61099999999999,1.1369207282277665
35.353,-101.46499999999997,1.0976626113991188
35.359,-101.31799999999998,1.0487191001133431
35.365,-101.17099999999999,1.0080952337249853
35.37,-101.024,0.9737494773695732
35.375,-100.87799999999999,0.9302466420180262
35.38,-100.731,0.8601399573664968
35.385,-100.584,0.7592962038236727
35.39,-100.43700000000001,0.6410518764653768
35.395,-100.291,0.531334790779778
35.4,-100.144,0.454622217971743
35.404,-99.99700000000001,0.4303478744597813
35.408,-99.85000000000002,0.4661565219733975
35.413,-99.70299999999997,0.5575623292649505
35.417,-99.55700000000002,0.6888210262875147
35.421,-99.41000000000003,0.8401441307466765
35.424,-99.26299999999998,0.9883647272954514
35.428,-99.11599999999999,1.1122719106216101
35.432,-98.969,1.1964902487586861
35.435,-98.822,1.2354661244899248
35.438,-98.67500000000001,1.238795313266771
35.442,-98.52800000000002,1.232547742357946
35.445,-98.38099999999997,1.2523024442363608
35.448,-98.23500000000001,1.3246636073270155
35.45,-98.08800000000002,1.4550180816846832
35.453,-97.94099999999997,1.6145553732309539
35.456,-97.79399999999998,1.752155988542657
35.458,-97.64699999999999,1.8168347637926332
35.46,-97.5,1.7801707687459356
35.462,-97.35300000000001,1.643794214933482
35.464,-97.20600000000002,1.437488404348903
35.466,-97.05900000000003,1.2162690318809528
35.468,-96.91199999999998,1.0453384950820939
35.47,-96.76499999999999,0.9706352771859932
35.471,-96.618,1.0002219650453785
35.473,-96.471,1.1159706462665504
35.474,-96.32400000000001,1.289605594672682
35.475,-96.17700000000002,1.4954696453756915
35.476,-96.02999999999997,1.7066786577943471
35.477,-95.88299999999998,1.8948256669993886
35.477,-95.73599999999999,2.0345693855915834
35.478,-95.589,2.1195102188557375
35.478,-95.44200000000001,2.1663467938248986
35.479,-95.29500000000002,2.2186250418802373
35.479,-95.14800000000002,2.319991647727638
35.479,-95.00099999999998,2.4892966504026566
35.479,-94.85399999999998,2.701418514566534
35.479,-94.707,2.89530862275143
35.478,-94.56,3.0066030312160157
35.478,-94.41300000000001,3.0006184458143568
35.477,-94.26600000000002,2.8894349670376167
35.477,-94.11900000000003,2.7048901404703245
35.476,-93.97199999999998,2.476386694581023
35.475,-93.82499999999999,2.2190360856983986
35.474,-93.678,1.941641427498714
35.473,-93.531,1.6569327413813129
35.471,-93.38400000000001,1.3899666851788435
35.47,-93.23700000000002,1.1721228712093636
35.468,-93.08999999999997,1.0240373318504825
35.466,-92.94299999999998,0.9414292830344603
35.464,-92.79599999999999,0.9023783780845938
35.462,-92.649,0.8818041521014444
35.46,-92.50200000000001,0.8615368362181602
35.458,-92.35500000000002,0.8322331163444444
35.456,-92.20800000000003,0.7916306770020048
35.453,-92.06099999999998,0.7441749764026651
35.45,-91.91399999999999,0.6979470737644169
35.448,-91.767,0.6625837238474257
35.445,-91.62,0.6430636611501672
35.442,-91.47300000000001,0.6366944605718913
35.438,-91.327,0.6372113838240036
35.435,-91.18,0.6421497215104007
35.432,-91.03300000000002,0.6543221046307489
35.428,-90.88600000000002,0.6796997357403552
35.424,-90.73899999999998,0.7229020699724235
35.421,-90.59199999999998,0.7826465961364347
35.417,-90.445,0.8494575775011575
35.413,-90.298,0.906901999425447
35.408,-90.15199999999999,0.9365915899756626
35.404,-90.005,0.9279590700029787
35.4,-89.858,0.8854099074081694
35.395,-89.71100000000001,0.8254532497397354
35.39,-89.56400000000002,0.7670871447861151
35.385,-89.418,0.7260838604434977
35.38,-89.27100000000002,0.709281468462369
35.375,-89.12400000000002,0.7131063455011407
35.37,-88.97699999999998,0.7220473633824817
35.365,-88.83100000000002,0.7163525991405717
35.359,-88.68400000000003,0.6841824991030421
35.353,-88.53699999999998,0.6307141732319127
35.348,-88.39100000000002,0.575696165706227
35.342,-88.24400000000003,0.5405470126021878
35.336,-88.09699999999998,0.5405631774667593
35.33,-87.95100000000002,0.578526709289744
35.323,-87.80399999999997,0.6501092344877354
35.317,-87.65800000000002,0.7438287373705351
35.31,-87.51100000000002,0.8518396396848756
35.304,-87.36399999999998,0.9602824693803329
35.297,-87.21800000000002,1.0566812126418228
35.29,-87.07100000000003,1.1297844439349365
35.283,-86.92500000000001,1.1698859384254405
35.276,-86.77800000000002,1.171971750446342
35.268,-86.632,1.1354152205579047
35.261,-86.48599999999999,1.0684397919717392
35.253,-86.339,0.9886247479522973
35.246,-86.19299999999998,0.922341043081633
35.238,-86.04599999999999,0.8886994737714795
35.23,-85.89999999999998,0.8932728045955233
35.222,-85.75400000000002,0.9230601541194686
35.213,-85.60700000000003,0.9585666373831228
35.205,-85.46100000000001,0.9859995777928398
35.197,-85.315,1.000422656523651
35.188,-85.168,1.000328792053456
35.179,-85.02199999999999,0.9847693392819012
35.17,-84.87599999999998,0.9528594233903092
35.161,-84.73000000000002,0.907274540707204
35.152,-84.584,0.8551909206941913
35.143,-84.43799999999999,0.8038623694411933
35.134,-84.291,0.7542273044455501
35.124,-84.14499999999998,0.7000288196018801
35.114,-83.99900000000002,0.6349051405317888
35.105,-83.85300000000001,0.5561290509421345
35.095,-83.707,0.466347882821926
35.085,-83.56099999999998,0.3789613335629828
35.074,-83.41500000000002,0.31296729644343235
35.064,-83.269,0.2851539356029008
35.054,-83.12400000000002,0.3014497465437567
35.043,-82.97800000000001,0.3578078296005371
35.033,-82.832,0.44149772952332555
35.022,-82.68599999999998,0.5397229607529317
35.011,-82.54000000000002,0.6357153082279218
35.0,-82.394,0.713952481128888
34.989,-82.24900000000002,0.7624347172123355
34.977,-82.10300000000001,0.7773571101838791
34.966,-81.957,0.7615335928163574
34.954,-81.81200000000001,0.7293950969770814
34.942,-81.666,0.6975846891993093
34.931,-81.52100000000002,0.6821909108459036
34.919,-81.375,0.6928523114127716
34.907,-81.22899999999998,0.727439639568407
34.894,-81.084,0.7732362044158572
34.882,-80.93900000000002,0.8117744983227391
34.869,-80.793,0.8322272166159779
34.857,-80.64800000000002,0.8321750273976437
34.844,-80.50200000000001,0.8213801671401629
34.831,-80.35700000000003,0.8090633221702197
34.818,-80.21199999999999,0.8004671078354859
34.805,-80.06700000000001,0.7973518103528827
34.792,-79.92099999999999,0.7998178451090874
34.778,-79.77600000000001,0.8083909372423682
34.765,-79.63099999999997,0.8163518036819839
34.751,-79.48599999999999,0.8258751713306863
34.738,-79.34100000000001,0.835187263343153
34.724,-79.19600000000003,0.8478242750555041
34.71,-79.05099999999999,0.8570990526299884
34.696,-78.906,0.853058300210906
34.681,-78.76100000000002,0.8274766955207867
34.667,-78.61599999999999,0.7767080987602525
34.652,-78.471,0.7100359239971773
34.638,-78.32600000000002,0.6422337511792457
34.623,-78.18099999999998,0.5901127186042668
34.608,-78.03699999999998,0.5590455738696852
34.593,-77.892,0.5413764636552598
34.578,-77.74700000000001,0.5256435294594408
34.562,-77.60300000000001,0.5066139936849474
34.547,-77.45800000000003,0.4862392377029554
34.531,-77.31400000000002,0.4761497294828055
34.516,-77.16899999999998,0.4860565269225916
34.5,-77.02499999999998,0.5209922036404416
34.484,-76.88,0.5767161165077282
34.468,-76.73599999999999,0.6426527594119235
34.452,-76.59199999999998,0.7086321172339958
34.435,-76.447,0.7665949250648747
34.419,-76.303,0.8113288890382266
34.402,-76.15899999999999,0.8438491546364234
34.386,-76.01499999999999,0.8662971823013239
34.369,-75.87,0.8818033433316049
34.352,-75.726,0.8923617008952606
34.335,-75.582,0.904609581549004
34.318,-75.43799999999999,0.9133126735681422
34.3,-75.29399999999998,0.0
34.283,-75.14999999999998,0.0
34.265,-75.007,0.0
34.247,-74.863,0.0
34.23,-74.719,0.0
34.212,-74.57499999999999,0.0
34.194,-74.43200000000002,0.0
34.175,-74.28800000000001,0.0
34.157,-74.144,0.0
34.138,-74.00099999999998,0.0
34.12,-73.85700000000003,0.0
34.101,-73.714,0.0
34.082,-73.57100000000003,0.0
34.063,-73.42700000000002,0.0
34.044,-73.28399999999999,0.0
34.025,-73.14100000000002,0.0
34.006,-72.99799999999999,0.0
33.986,-72.85399999999998,0.0
33.966,-72.71100000000001,0.0
33.947,-72.56799999999998,0.0
33.927,-72.42500000000001,0.0
33.907,-72.28199999999998,0.0
33.887,-72.13900000000001,0.0
33.866,-71.99700000000001,0.0
33.846,-71.85399999999998,0.0
33.825,-71.71100000000001,0.0
33.805,-71.56799999999998,0.0
33.784,-71.42599999999999,0.0
33.763,-71.28300000000002,0.0
33.742,-71.14100000000002,0.0
33.721,-70.99799999999999,0.0
33.7,-70.856,0.0
33.678,-70.71300000000002,0.0
33.657,-70.57100000000003,0.0
33.635,-70.42899999999997,0.0
33.614,-70.286,0.0
33.592,-70.144,0.0
33.57,-70.00200000000001,0.0
33.547,-69.86000000000001,0.0
33.525,-69.71800000000002,0.0
33.503,-69.57600000000002,0.0
33.48,-69.43400000000003,0.0
33.458,-69.293,0.0
33.435,-69.15100000000001,0.0
33.412,-69.00900000000001,0.0
33.389,-68.86700000000002,0.0
33.366,-68.726,0.0
33.343,-68.584,0.0
33.319,-68.44299999999998,0.0
33.296,-68.30099999999999,0.0
33.272,-68.16000000000003,0.0
33.248,-68.019,0.0
33.224,-67.87799999999999,0.0
33.2,-67.73599999999999,0.0
33.176,-67.59500000000003,0.0
33.152,-67.45400000000001,0.0
33.128,-67.31299999999999,0.0
33.103,-67.17200000000003,0.0
33.078,-67.031,0.0
33.054,-66.89100000000002,0.0
33.029,-66.75,0.0
33.004,-66.60899999999998,0.0
32.979,-66.469,0.0
32.953,-66.32799999999997,0.0
32.928,-66.18799999999999,0.0
32.902,-66.04700000000003,0.0
32.877,-65.90699999999998,0.0
32.851,-65.76600000000002,0.0
32.825,-65.62599999999998,0.0
32.799,-65.48599999999999,0.0
32.138,-128.449,0.0
32.168,-128.31,0.0
32.197,-128.172,0.0
32.226,-128.033,0.0
32.255,-127.89500000000001,0.0
32.284,-127.756,0.0
32.313,-127.61699999999999,0.0
32.342,-127.47800000000001,0.0
32.37,-127.339,0.0
32.399,-127.19999999999999,0.0
32.427,-127.061,0.0
32.456,-126.922,0.0
32.484,-126.78299999999999,0.0
32.512,-126.644,0.0
32.54,-126.50399999999999,0.0
32.567,-126.36500000000001,0.0
32.595,-126.226,0.0
32.622,-126.08600000000001,0.0
32.65,-125.946,0.0
32.677,-125.80699999999999,0.0
32.704,-125.667,0.0
32.731,-125.52699999999999,0.0
32.758,-125.387,0.0
32.785,-125.24700000000001,0.0
32.811,-125.107,0.0
32.838,-124.96700000000001,0.0
32.864,-124.827,0.0
32.891,-124.68700000000001,0.0
32.917,-124.547,0.0
32.943,-124.40700000000001,0.0
32.969,-124.26599999999999,0.0
32.994,-124.126,0.0
33.02,-123.98500000000001,0.0
33.046,-123.845,0.0
33.071,-123.70400000000001,0.0
33.096,-123.56299999999999,0.0
33.121,-123.422,0.0
33.146,-123.28200000000001,0.0
33.171,-123.14099999999999,0.0
33.196,-123.0,0.0
33.221,-122.85900000000001,0.0
33.245,-122.71799999999999,0.0
33.27,-122.577,0.0
33.294,-122.435,0.0
33.318,-122.29400000000001,0.0
33.342,-122.15299999999999,0.0
33.366,-122.011,0.0
33.39,-121.87,0.0
33.414,-121.72900000000001,0.0
33.437,-121.58699999999999,0.0
33.46,-121.445,0.0
33.484,-121.304,0.0
33.507,-121.162,0.0
33.53,-121.02000000000001,0.0
33.553,-120.87799999999999,1.225592613133439e-5
33.576,-120.73599999999999,4.65037922117762e-5
33.598,-120.594,9.352800687566601e-5
33.621,-120.452,0.0001809926201852043
33.643,-120.31,0.00034590161334124473
33.666,-120.168,0.0006657045596272322
33.688,-120.02600000000001,0.001267555870492989
33.71,-119.88399999999999,0.0024910200819478895
33.732,-119.74199999999999,0.005307183603837761
33.753,-119.59899999999999,0.012031101424446761
33.775,-119.457,0.02544573072668969
33.797,-119.314,0.03922650286914649
33.818,-119.172,0.038659390548159624
33.839,-119.029,0.028971321625121404
33.86,-118.887,0.02153690523812178
33.881,-118.744,0.02107109446440722
33.902,-118.601,0.028053949692564153
33.923,-118.458,0.04014939954027161
33.944,-118.316,0.054524846397630944
33.964,-118.173,0.06941800549317523
33.985,-118.03,0.08244331025136438
34.005,-117.887,0.09175560181979496
34.025,-117.744,0.09588294753951777
34.045,-117.601,0.09465449928392676
34.065,-117.458,0.08880361215037398
34.085,-117.314,0.07955021127099444
34.104,-117.17099999999999,0.0688858976826266
34.124,-117.02799999999999,0.057959315000460844
34.143,-116.88399999999999,0.04878791074343047
34.163,-116.74100000000001,0.04140379975004663
34.182,-116.59800000000001,0.035598437746707116
34.201,-116.45400000000001,0.03007205621395264
34.22,-116.311,0.0240494401341579
34.238,-116.167,0.01775701768140097
34.257,-116.023,0.012654867078867081
34.275,-115.88,0.01094189920018012
34.294,-115.73599999999999,0.0136738080110145
34.312,-115.59200000000001,0.020291384420763166
34.33,-115.44800000000001,0.029243658810345713
34.348,-115.304,0.040285237242902706
34.366,-115.161,0.05613584015181857
34.384,-115.017,0.08177663641028236
34.401,-114.87299999999999,0.1191879966459053
34.419,-114.72900000000001,0.16443647101470116
34.436,-114.584,0.20601595105970935
34.453,-114.44,0.23163588998683934
34.471,-114.29599999999999,0.23531984484600965
34.488,-114.15199999999999,0.2181747369940938
34.504,-114.00800000000001,0.1878310537980113
34.521,-113.863,0.15309824186553042
34.538,-113.719,0.12216316064020695
34.554,-113.57400000000001,0.09910054392622522
34.57,-113.43,0.08375672384288926
34.587,-113.286,0.0728426644956626
34.603,-113.14099999999999,0.06480252804924029
34.619,-112.99600000000001,0.060012519977512335
34.635,-112.852,0.059394449971039195
34.65,-112.707,0.06206132109634646
34.666,-112.56200000000001,0.06463811812866745
34.681,-112.418,0.06451682030582803
34.697,-112.273,0.05993754743943534
34.712,-112.12799999999999,0.05094467593307466
34.727,-111.983,0.03858524411817605
34.742,-111.838,0.025374060282761852
34.757,-111.69300000000001,0.014180226811034913
34.771,-111.549,0.006700148345197045
34.786,-111.404,0.00262025960278376
34.8,-111.25800000000001,0.0008509807252862156
34.814,-111.113,0.0002525289994006843
34.829,-110.96799999999999,0.0001729787566930255
34.843,-110.82300000000001,0.0005222867454440894
34.857,-110.678,0.0017411675087539106
34.87,-110.53299999999999,0.004793996163215862
34.884,-110.387,0.010790442924808219
34.898,-110.24199999999999,0.01983988430959496
34.911,-110.09700000000001,0.030506598781757707
34.924,-109.951,0.04006731341870146
34.937,-109.80600000000001,0.04573909982848003
34.95,-109.661,0.04619640459706928
34.963,-109.51499999999999,0.04165865859391334
34.976,-109.37,0.03422672042053457
34.989,-109.22399999999999,0.02696111963940676
35.001,-109.078,0.02227434446448189
35.013,-108.93299999999999,0.020297788816325945
35.026,-108.787,0.019529110765719282
35.038,-108.642,0.01801266698975394
35.05,-108.49600000000001,0.014909455032219182
35.062,-108.35,0.010619620918397224
35.073,-108.20400000000001,0.00627971967669526
35.085,-108.059,0.0030798079506601226
35.096,-107.91300000000001,0.0012859004812171503
35.108,-107.767,0.000905721188893546
