lat,lon,measured_report_hours_per_year_grid_130_cropped_blurred
30.183,-89.10500000000002,0.6479096805337158
30.178,-88.96499999999997,0.6081802786792178
30.172,-88.82499999999999,0.7201646635712166
30.167,-88.685,0.8320800193972938
30.161,-88.54500000000002,0.8190401657716946
30.155,-88.404,1.6951447201627132
30.149,-88.26400000000001,1.7178786891278652
30.143,-88.12400000000002,1.7165079199048938
30.137,-87.98399999999998,1.8947262413425927
30.131,-87.844,1.8947263615194736
30.124,-87.70400000000001,1.8947271069603389
30.118,-87.56400000000002,1.8949655346301577
30.111,-87.42399999999998,2.1810983708727325
30.104,-87.28399999999999,2.187134817395147
30.097,-87.144,2.1848094352154313
30.09,-87.00400000000002,1.7420734538698563
30.083,-86.86399999999998,3.633073034052608
30.075,-86.72399999999999,2.72501419899702
30.068,-86.584,1.26259812419903
30.06,-86.44400000000002,3.775066649030833e-5
30.053,-86.30399999999997,5.5813096396108986e-5
30.045,-86.16399999999999,2.085638653317221
30.037,-86.024,2.1652930758557583
30.029,-85.88499999999999,2.254595128219112
30.021,-85.745,2.2408591581179538
30.012,-85.60500000000002,1.428691446782406
30.004,-85.46499999999997,1.1108546744746797
29.995,-85.32499999999999,0.6970683120183259
29.986,-85.18599999999998,0.5016618102385453
29.978,-85.04599999999999,0.35937422798288404
29.969,-84.906,0.3782631017581014
29.96,-84.767,0.5491919364061789
29.95,-84.62700000000001,0.5245139523124737
29.941,-84.48700000000002,0.5502053168873947
29.932,-84.34800000000001,0.550723483487929
29.922,-84.20800000000003,0.7598781537154948
29.912,-84.06900000000002,0.5966693151895941
29.902,-83.92899999999997,0.5917064546413652
29.892,-83.79000000000002,0.40995344623656554
29.882,-83.64999999999998,0.36529499084476524
29.872,-83.51100000000002,0.3862168021667788
29.862,-83.37099999999998,0.44947236971597854
29.851,-83.23200000000003,0.33850195158463176
29.841,-83.09199999999998,0.11498921422314388
29.83,-82.95299999999997,0.10664917346067347
29.819,-82.81400000000002,0.15659854800316714
29.808,-82.67399999999998,0.2157775485904386
29.797,-82.53500000000003,0.41844827052126515
29.786,-82.39600000000002,0.4749433548930185
29.775,-82.257,0.5237182709423333
29.763,-82.11700000000002,0.5236290389150426
29.752,-81.97800000000001,0.5118962238815827
29.74,-81.839,0.16946075648400052
29.728,-81.69999999999999,0.17642128059246806
29.716,-81.56099999999998,0.7485584239933228
29.704,-81.42200000000003,1.1151504397030398
29.692,-81.28300000000002,1.3791299653549993
29.679,-81.144,1.5909624653531325
29.667,-81.005,1.7892036014153823
29.654,-80.86599999999999,1.7894689169110654
29.642,-80.72699999999998,0.6698777657233361
29.629,-80.58800000000002,0.0
29.616,-80.44900000000001,0.0
29.603,-80.31,0.0
29.59,-80.17099999999999,0.0
29.576,-80.03300000000002,0.0
29.563,-79.894,0.0
29.549,-79.755,0.0
29.536,-79.61599999999999,0.0
29.522,-79.47800000000001,0.0
29.508,-79.339,0.0
29.494,-79.20100000000002,0.0
29.48,-79.06200000000001,0.0
29.465,-78.92399999999998,0.0
29.451,-78.78500000000003,0.0
29.436,-78.64699999999999,0.0
29.422,-78.50799999999998,0.0
29.407,-78.37,0.0
29.392,-78.23200000000003,0.0
29.377,-78.09300000000002,0.0
29.362,-77.95499999999998,0.0
29.347,-77.81700000000001,0.0
29.331,-77.67899999999997,0.0
29.316,-77.54000000000002,0.0
29.3,-77.40199999999999,0.0
29.284,-77.26400000000001,0.0
29.268,-77.12599999999998,0.0
29.252,-76.988,0.0
29.236,-76.85000000000002,0.0
29.22,-76.71199999999999,0.0
29.203,-76.57400000000001,0.0
29.187,-76.43599999999998,0.0
29.17,-76.29899999999998,0.0
29.154,-76.161,0.0
29.137,-76.02300000000002,0.0
29.12,-75.88499999999999,0.0
29.102,-75.74799999999999,0.0
29.085,-75.61000000000001,0.0
29.068,-75.47199999999998,0.0
29.05,-75.33499999999998,0.0
29.033,-75.197,0.0
29.015,-75.06,0.0
28.997,-74.92200000000003,0.0
28.979,-74.78500000000003,0.0
28.961,-74.64800000000002,0.0
28.943,-74.50999999999999,0.0
28.924,-74.37299999999999,0.0
28.906,-74.23599999999999,0.0
28.887,-74.09899999999999,0.0
28.869,-73.96199999999999,0.0
28.85,-73.82499999999999,0.0
28.831,-73.68799999999999,0.0
28.812,-73.55099999999999,0.0
28.793,-73.41399999999999,0.0
28.773,-73.27699999999999,0.0
28.754,-73.13999999999999,0.0
28.734,-73.00299999999999,0.0
28.714,-72.86599999999999,0.0
28.695,-72.73000000000002,0.0
28.675,-72.59300000000002,0.0
28.655,-72.45600000000002,0.0
28.634,-72.32,0.0
28.614,-72.18299999999999,0.0
28.594,-72.04700000000003,0.0
28.573,-71.91000000000003,0.0
28.553,-71.774,0.0
28.532,-71.637,0.0
28.511,-71.50099999999998,0.0
28.49,-71.36500000000001,0.0
28.469,-71.22899999999998,0.0
28.447,-71.09199999999998,0.0
28.426,-70.95600000000002,0.0
28.404,-70.82,0.0
28.383,-70.68400000000003,0.0
28.361,-70.548,0.0
28.339,-70.41199999999998,0.0
28.317,-70.27600000000001,0.0
28.295,-70.14100000000002,0.0
28.273,-70.005,0.0
28.251,-69.86900000000003,0.0
28.228,-69.73399999999998,0.0
28.205,-69.59800000000001,0.0
28.183,-69.46199999999999,0.0
28.16,-69.327,0.0
28.137,-69.19099999999997,0.0
28.114,-69.05599999999998,0.0
28.091,-68.92099999999999,0.0
28.067,-68.78500000000003,0.0
28.044,-68.64999999999998,0.0
28.02,-68.51499999999999,0.0
27.997,-68.38,0.0
27.973,-68.245,0.0
27.949,-68.11000000000001,0.0
27.925,-67.97500000000002,0.0
27.901,-67.83999999999997,0.0
27.877,-67.70499999999998,0.0
27.852,-67.57,0.0
27.828,-67.435,0.0
27.803,-67.30099999999999,0.0
27.778,-67.166,0.0
27.753,-67.031,0.0
27.728,-66.89699999999999,0.0
27.703,-66.762,0.0
27.071,-127.013,0.0
27.099,-126.88,0.0
27.127,-126.74700000000001,0.0
27.156,-126.614,0.0
27.184,-126.481,0.0
27.212,-126.34800000000001,0.0
27.239,-126.215,0.0
27.267,-126.08099999999999,0.0
27.295,-125.94800000000001,0.0
27.322,-125.814,0.0
27.35,-125.68100000000001,0.0
27.377,-125.547,0.0
27.404,-125.41399999999999,0.0
27.431,-125.28,0.0
27.458,-125.14599999999999,0.0
27.485,-125.013,0.0
27.511,-124.87899999999999,0.0
27.538,-124.745,0.0
27.564,-124.61099999999999,0.0
27.591,-124.477,0.0
27.617,-124.34299999999999,0.0
27.643,-124.209,0.0
27.669,-124.07400000000001,0.0
27.695,-123.94,0.0
27.72,-123.80600000000001,0.0
27.746,-123.67099999999999,0.0
27.771,-123.537,0.0
27.797,-123.40199999999999,0.0
27.822,-123.268,0.0
27.847,-123.13300000000001,0.0
27.872,-122.999,0.0
27.897,-122.864,0.0
27.922,-122.72900000000001,0.0
27.947,-122.594,0.0
27.971,-122.459,0.0
27.995,-122.32400000000001,0.0
28.02,-122.189,0.0
28.044,-122.054,0.0
28.068,-121.91900000000001,0.0
28.092,-121.78399999999999,0.0
28.116,-121.649,0.0
28.139,-121.51400000000001,0.0
28.163,-121.37799999999999,0.0
28.186,-121.243,0.0
28.21,-121.107,0.0
28.233,-120.97200000000001,0.0
28.256,-120.83600000000001,0.0
28.279,-120.701,0.0
28.302,-120.565,0.0
28.325,-120.43,0.0
28.347,-120.29400000000001,0.0
28.37,-120.15799999999999,0.0
28.392,-120.02199999999999,0.0
28.414,-119.886,0.0
28.437,-119.75,0.0
28.459,-119.614,0.0
28.48,-119.47800000000001,0.0
28.502,-119.34200000000001,0.0
28.524,-119.20599999999999,0.0
28.545,-119.07,0.0
28.567,-118.934,0.0
28.588,-118.797,0.0
28.609,-118.661,0.0
28.63,-118.525,0.0
28.651,-118.388,0.0
28.672,-118.25200000000001,0.0
28.693,-118.11500000000001,0.0
28.713,-117.97800000000001,0.0
28.734,-117.84200000000001,0.0
28.754,-117.70500000000001,0.0
28.774,-117.56800000000001,0.0
28.794,-117.43199999999999,0.0
28.814,-117.29499999999999,0.0
28.834,-117.15799999999999,0.0
28.854,-117.02099999999999,0.0
28.873,-116.88399999999999,0.0
28.893,-116.74700000000001,0.0
28.912,-116.61000000000001,0.0
28.931,-116.47300000000001,0.0
28.951,-116.33600000000001,0.0
28.97,-116.19900000000001,0.0
28.988,-116.061,0.0
29.007,-115.924,0.0
29.026,-115.787,0.0
29.044,-115.65,0.0
29.063,-115.512,0.0
29.081,-115.375,0.0
29.099,-115.237,0.0
29.117,-115.1,0.0
29.135,-114.96199999999999,0.0
29.153,-114.82499999999999,0.0
29.17,-114.68700000000001,0.0
29.188,-114.549,0.0
29.205,-114.412,0.0
29.223,-114.274,0.0
29.24,-114.136,0.0
29.257,-113.99799999999999,0.0
29.274,-113.86000000000001,0.0
29.29,-113.72200000000001,0.0
29.307,-113.584,0.0
29.324,-113.446,0.0
29.34,-113.30799999999999,0.0
29.356,-113.16999999999999,0.0
29.372,-113.03200000000001,0.0
29.388,-112.894,0.0
29.404,-112.756,0.0
29.42,-112.618,0.0
29.436,-112.47900000000001,0.0
29.451,-112.34100000000001,0.0
29.467,-112.203,0.0
29.482,-112.064,0.0
29.497,-111.92599999999999,0.0
29.512,-111.787,0.0
29.527,-111.649,0.0
29.542,-111.50999999999999,0.0
29.557,-111.37200000000001,0.0
29.571,-111.233,0.0
29.586,-111.095,0.0
29.6,-110.95599999999999,0.0
29.614,-110.81700000000001,0.0
29.628,-110.679,0.0
29.642,-110.53999999999999,0.0
29.656,-110.40100000000001,0.0
29.67,-110.262,0.0
29.683,-110.12299999999999,0.0
29.697,-109.98500000000001,0.0
29.71,-109.846,0.0
29.723,-109.707,0.0
29.737,-109.56800000000001,0.0
29.75,-109.429,0.0
29.762,-109.28999999999999,0.0
29.775,-109.15100000000001,0.0
29.788,-109.012,0.0
29.8,-108.87200000000001,0.0
29.812,-108.733,0.0
29.825,-108.594,0.0
29.837,-108.45500000000001,0.0
29.849,-108.316,0.0
29.861,-108.17599999999999,0.0
29.872,-108.037,0.0
29.884,-107.898,0.0
29.895,-107.75800000000001,0.0
29.907,-107.619,0.0
29.918,-107.47999999999999,0.0
29.929,-107.34,0.0
29.94,-107.201,0.0
29.951,-107.061,0.0
29.961,-106.922,0.0
29.972,-106.78200000000001,0.0
29.983,-106.643,0.0
29.993,-106.50299999999999,0.0
30.003,-106.363,0.0
30.013,-106.22399999999999,0.0
30.023,-106.084,0.0
30.033,-105.94399999999999,0.0
30.043,-105.805,0.0
30.052,-105.66499999999999,0.0
30.062,-105.525,0.0
30.071,-105.38499999999999,0.0
30.08,-105.24600000000001,0.0
30.089,-105.106,3.7892812480476356e-8
30.098,-104.96600000000001,3.980996848635766e-8
30.107,-104.826,1.1772575147798899e-6
30.116,-104.686,0.001678644102890589
30.125,-104.54599999999999,0.06512915019166686
30.133,-104.406,0.06533554655713142
30.141,-104.267,0.30152564661181547
30.15,-104.12700000000001,0.3195063153717379
30.158,-103.98700000000002,0.4197891369742221
30.166,-103.84699999999998,0.42096343043664514
30.174,-103.707,0.4094260062185809
30.181,-103.56700000000001,0.1641709178577816
30.189,-103.42599999999999,0.1502231528801287
30.196,-103.286,0.0076456545231609096
30.204,-103.14600000000002,0.00010123681806385258
30.211,-103.00599999999997,8.003272296975308e-8
30.218,-102.86599999999999,4.323085875154042e-9
30.225,-102.726,0.00013388626945775073
30.232,-102.58600000000001,0.019127309761583833
30.239,-102.44600000000003,0.5504708429071347
30.245,-102.305,0.5785953615636416
30.252,-102.16500000000002,0.578947122310613
30.258,-102.02499999999998,0.5786396349823779
30.264,-101.88499999999999,0.5539001217977255
30.27,-101.74400000000003,0.025115614089180987
30.276,-101.60399999999998,0.0029461911420106896
30.282,-101.464,0.00270548908051536
30.288,-101.32400000000001,0.0027146987488601538
30.293,-101.18299999999999,0.0025589201139601856
30.299,-101.043,0.0039633473037936715
30.304,-100.90300000000002,0.05137657171926487
30.309,-100.762,0.052631558989874615
30.315,-100.62200000000001,0.05263158050041245
30.32,-100.48200000000003,0.05266331630791877
30.324,-100.34100000000001,0.05396027435876097
30.329,-100.20100000000002,0.05889253214332783
30.334,-100.06,0.2545182064881726
30.338,-99.92000000000002,0.2643507590357038
30.342,-99.77999999999997,0.26319278747399605
30.347,-99.63900000000001,0.26319128097748207
30.351,-99.49900000000002,0.2595990990360533
30.355,-99.358,0.06808208154020728
30.359,-99.21800000000002,0.15670556454552437
30.362,-99.077,0.20936516664170274
30.366,-98.93700000000001,0.2145059237676134
30.369,-98.79599999999999,0.21709563125258294
30.373,-98.656,0.31362437330283616
30.376,-98.51499999999999,0.22621417924572945
30.379,-98.375,0.3198287858559869
30.382,-98.23399999999998,0.47537108630344554
30.385,-98.094,0.6439123454862529
30.387,-97.95299999999997,1.0863257710105623
30.39,-97.81299999999999,1.0552191594110263
30.392,-97.67200000000003,1.0604330091483682
30.395,-97.53199999999998,1.1497462652692783
30.397,-97.39100000000002,1.075418586565392
30.399,-97.25,0.58188644796629
30.401,-97.11000000000001,0.3722769820715297
30.403,-96.969,0.41568591337931227
30.405,-96.82900000000001,0.3723344189675397
30.406,-96.68799999999999,0.6202089712898242
30.408,-96.54700000000003,0.5404635361920912
30.409,-96.40699999999998,0.6265346616602693
30.41,-96.26600000000002,0.5761388533082711
30.411,-96.12599999999998,0.46371526927766854
30.412,-95.98500000000001,0.06923677750834792
30.413,-95.84500000000003,0.0579223004646761
30.414,-95.70400000000001,0.260611516506916
30.414,-95.56299999999999,0.3173118287424796
30.415,-95.423,0.32589716382244915
30.415,-95.28199999999998,0.4752957039154958
30.415,-95.14100000000002,0.5235670595447259
30.415,-95.00099999999998,0.31601926310341694
30.415,-94.86000000000001,0.2617017215595359
30.415,-94.72000000000003,0.26045148298520304
30.415,-94.57900000000001,0.20923219879111365
30.414,-94.43799999999999,0.21429991533392612
30.414,-94.298,0.26051797380126884
30.413,-94.15699999999998,0.3658626070972437
30.412,-94.017,0.2700804227857395
30.411,-93.87599999999998,0.1697060763411977
30.41,-93.73500000000001,0.15841951452838648
30.409,-93.59500000000003,0.18389714794471854
30.408,-93.45400000000001,0.7656733877360969
30.406,-93.31400000000002,0.8770705369144931
30.405,-93.173,0.8304886225374105
30.403,-93.03300000000002,0.771390021576061
30.401,-92.892,0.3337084015457045
30.399,-92.75099999999998,0.16850288850836087
30.397,-92.61099999999999,0.26320853593099497
30.395,-92.47000000000003,0.4315817570505388
30.392,-92.32999999999998,0.8230636158460479
30.39,-92.18900000000002,0.7471309332485179
30.387,-92.04899999999998,0.7459681147133125
30.385,-91.90800000000002,0.8765187458658906
30.382,-91.76799999999997,0.575533762655172
30.379,-91.62700000000001,0.18332642130652363
30.376,-91.48599999999999,0.4625013500340921
30.373,-91.346,0.4800076434961897
30.369,-91.20499999999998,0.576407026466804
30.366,-91.065,0.5777193258190219
30.362,-90.92500000000001,0.5895338086421799
30.359,-90.78399999999999,0.8974731886595411
30.355,-90.644,0.60008609363684
30.351,-90.50299999999999,0.6329043010114639
30.347,-90.363,1.3427599322184083
30.343,-90.22199999999998,1.0315246610056055
30.338,-90.082,1.1548629662920697
30.334,-89.94099999999997,1.6126176205267497
30.329,-89.80099999999999,1.4128131258713896
30.324,-89.661,0.4170503159042602
30.32,-89.51999999999998,0.36515916216120325
30.315,-89.38,0.4089438269939109
30.31,-89.23899999999998,0.6412113175308737
30.304,-89.09899999999999,0.6483992223181446
30.299,-88.959,0.607277987669649
30.293,-88.81799999999998,0.7243055508343368
30.288,-88.678,0.8320604784875956
30.282,-88.53800000000001,0.8192842173143148
30.276,-88.39800000000002,1.6940072047476902
30.27,-88.257,1.717965796330381
30.264,-88.11700000000002,1.7866052010406375
30.258,-87.97699999999998,1.8737338746633996
30.252,-87.83699999999999,1.8808245204232745
30.245,-87.69600000000003,1.8817837902724088
30.239,-87.55599999999998,2.053467872717584
30.232,-87.416,2.187995674636974
30.225,-87.27600000000001,2.186782701867529
30.218,-87.13600000000002,1.9487203194505196
30.211,-86.99599999999998,3.757839699467127
30.204,-86.85500000000002,3.734396490111876
30.196,-86.71499999999997,2.8163168128466287
30.189,-86.57499999999999,2.7915952497663534
30.181,-86.435,2.7843492736698088
30.174,-86.29500000000002,1.7493682103134447
30.166,-86.15499999999997,1.8996261784463235
30.158,-86.01499999999999,2.087550157178181
30.15,-85.875,2.169493837379031
30.142,-85.73500000000001,2.2402813034796822
30.133,-85.59500000000003,1.69430185549468
30.125,-85.45499999999998,0.9859806258142898
30.116,-85.315,0.7652594678084857
30.107,-85.17599999999999,0.38924912757333996
30.099,-85.036,0.1712297446076906
30.09,-84.89600000000002,0.18165027264629832
30.081,-84.75599999999997,0.5077747347044533
30.071,-84.61599999999999,0.6674781160177271
30.062,-84.47699999999998,1.0523283905117533
30.052,-84.33699999999999,1.079787298324413
30.043,-84.197,0.9446269031185355
30.033,-84.05700000000002,0.7163411184358957
30.023,-83.918,0.5823238967643911
30.013,-83.77800000000002,0.40754200596981965
30.003,-83.63799999999998,0.3436493285010369
29.993,-83.49900000000002,0.31341988278063254
29.983,-83.35899999999998,0.29074133354157233
29.972,-83.22000000000003,0.3056005840218378
29.962,-83.07999999999998,0.10759245036515094
29.951,-82.94099999999997,0.10396819117407816
29.94,-82.80099999999999,0.10655640689453705
29.929,-82.66199999999998,0.11637378053983173
29.918,-82.52199999999999,0.4573985462334598
29.907,-82.38299999999998,0.5709957171950807
29.895,-82.243,0.5261157462694233
29.884,-82.10399999999998,0.47014182076133737
29.872,-81.96499999999997,0.3327168694257644
29.861,-81.82499999999999,0.3258206026963911
29.849,-81.68599999999998,0.42310568820995426
29.837,-81.54700000000003,0.3829505488528038
29.825,-81.40800000000002,1.0199251570503218
29.813,-81.269,1.5543690149915748
29.8,-81.12900000000002,1.5684220039032755
29.788,-80.99000000000001,1.5750614851818254
29.775,-80.851,1.7832000237987078
29.763,-80.71199999999999,1.8655635379204105e-5
29.75,-80.57299999999998,0.0
29.737,-80.43400000000003,0.0
29.724,-80.29500000000002,0.0
29.71,-80.156,0.0
29.697,-80.017,0.0
29.684,-79.87799999999999,0.0
29.67,-79.73899999999998,0.0
29.656,-79.601,0.0
29.643,-79.46199999999999,0.0
29.629,-79.32299999999998,0.0
29.615,-79.18400000000003,0.0
29.6,-79.04599999999999,0.0
29.586,-78.90699999999998,0.0
29.572,-78.76799999999997,0.0
29.557,-78.63,0.0
29.542,-78.49099999999999,0.0
29.528,-78.35300000000001,0.0
29.513,-78.214,0.0
29.498,-78.07600000000002,0.0
29.482,-77.93700000000001,0.0
29.467,-77.79899999999998,0.0
29.452,-77.661,0.0
29.436,-77.52199999999999,0.0
29.42,-77.38400000000001,0.0
29.405,-77.24599999999998,0.0
29.389,-77.108,0.0
29.373,-76.97000000000003,0.0
29.356,-76.83100000000002,0.0
29.34,-76.69299999999998,0.0
29.324,-76.555,0.0
29.307,-76.41699999999997,0.0
29.291,-76.279,0.0
29.274,-76.14100000000002,0.0
29.257,-76.00400000000002,0.0
29.24,-75.86599999999999,0.0
29.223,-75.72800000000001,0.0
29.205,-75.58999999999997,0.0
29.188,-75.452,0.0
29.171,-75.315,0.0
29.153,-75.17700000000002,0.0
29.135,-75.04000000000002,0.0
29.117,-74.90199999999999,0.0
29.099,-74.76400000000001,0.0
29.081,-74.62700000000001,0.0
29.063,-74.49000000000001,0.0
29.045,-74.35199999999998,0.0
29.026,-74.21499999999997,0.0
29.007,-74.07799999999997,0.0
28.989,-73.94,0.0
28.97,-73.803,0.0
28.951,-73.666,0.0
28.932,-73.529,0.0
28.912,-73.392,0.0
28.893,-73.255,0.0
28.874,-73.118,0.0
28.854,-72.981,0.0
28.834,-72.844,0.0
28.815,-72.707,0.0
28.795,-72.57,0.0
28.775,-72.43299999999999,0.0
28.754,-72.29700000000003,0.0
28.734,-72.16000000000003,0.0
28.714,-72.02300000000002,0.0
28.693,-71.887,0.0
28.672,-71.75,0.0
28.651,-71.61399999999998,0.0
28.631,-71.47699999999998,0.0
28.61,-71.34100000000001,0.0
28.588,-71.20400000000001,0.0
28.567,-71.06799999999998,0.0
28.546,-70.93200000000002,0.0
28.524,-70.79599999999999,0.0
28.502,-70.66000000000003,0.0
28.481,-70.52300000000002,0.0
28.459,-70.387,0.0
28.437,-70.25099999999998,0.0
28.415,-70.11500000000001,0.0
28.392,-69.98000000000002,0.0
28.37,-69.844,0.0
28.348,-69.70800000000003,0.0
28.325,-69.572,0.0
28.302,-69.43599999999998,0.0
28.279,-69.30099999999999,0.0
28.256,-69.16500000000002,0.0
28.233,-69.02999999999997,0.0
28.21,-68.894,0.0
28.187,-68.75900000000001,0.0
28.163,-68.62299999999999,0.0
28.14,-68.488,0.0
28.116,-68.35300000000001,0.0
28.092,-68.21800000000002,0.0
28.068,-68.082,0.0
28.044,-67.947,0.0
28.02,-67.81200000000001,0.0
27.996,-67.67700000000002,0.0
27.971,-67.54199999999997,0.0
27.947,-67.40699999999998,0.0
27.922,-67.27300000000002,0.0
27.897,-67.13799999999998,0.0
27.873,-67.00299999999999,0.0
27.848,-66.868,0.0
27.822,-66.73399999999998,0.0
27.189,-127.04499999999999,0.0
27.217,-126.912,0.0
27.246,-126.779,0.0
27.274,-126.64599999999999,0.0
27.302,-126.513,0.0
27.33,-126.37899999999999,0.0
27.358,-126.24600000000001,0.0
27.386,-126.112,0.0
27.413,-125.97900000000001,0.0
27.441,-125.845,0.0
27.468,-125.71199999999999,0.0
27.495,-125.578,0.0
27.523,-125.44399999999999,0.0
27.55,-125.311,0.0
27.577,-125.17699999999999,0.0
27.603,-125.043,0.0
27.63,-124.90899999999999,0.0
27.657,-124.775,0.0
27.683,-124.64099999999999,0.0
27.709,-124.506,0.0
27.736,-124.37200000000001,0.0
27.762,-124.238,0.0
27.788,-124.10400000000001,0.0
27.814,-123.969,0.0
27.839,-123.83500000000001,0.0
27.865,-123.69999999999999,0.0
27.89,-123.566,0.0
27.916,-123.43100000000001,0.0
27.941,-123.29599999999999,0.0
27.966,-123.162,0.0
27.991,-123.02699999999999,0.0
28.016,-122.892,0.0
28.041,-122.757,0.0
28.066,-122.62200000000001,0.0
28.09,-122.487,0.0
28.115,-122.352,0.0
28.139,-122.21700000000001,0.0
28.163,-122.082,0.0
28.187,-121.946,0.0
28.211,-121.811,0.0
28.235,-121.67599999999999,0.0
28.259,-121.53999999999999,0.0
28.282,-121.405,0.0
28.306,-121.269,0.0
28.329,-121.13399999999999,0.0
28.352,-120.99799999999999,0.0
28.375,-120.863,0.0
28.398,-120.727,0.0
28.421,-120.59100000000001,0.0
28.444,-120.45500000000001,0.0
28.467,-120.31899999999999,0.0
28.489,-120.184,0.0
28.512,-120.048,0.0
28.534,-119.912,0.0
28.556,-119.775,0.0
28.578,-119.63900000000001,0.0
28.6,-119.50299999999999,0.0
28.622,-119.36699999999999,0.0
28.643,-119.231,0.0
28.665,-119.094,0.0
28.686,-118.958,0.0
28.708,-118.821,0.0
28.729,-118.685,0.0
28.75,-118.548,0.0
28.771,-118.412,0.0
28.792,-118.275,0.0
28.813,-118.13900000000001,0.0
28.833,-118.00200000000001,0.0
28.854,-117.86500000000001,0.0
28.874,-117.72800000000001,0.0
28.894,-117.59100000000001,0.0
28.914,-117.45500000000001,0.0
28.934,-117.31800000000001,0.0
28.954,-117.18100000000001,0.0
28.974,-117.04400000000001,0.0
28.993,-116.906,0.0
29.013,-116.769,0.0
29.032,-116.632,0.0
29.051,-116.495,0.0
29.071,-116.358,0.0
29.09,-116.22,0.0
29.108,-116.083,0.0
29.127,-115.946,0.0
29.146,-115.80799999999999,0.0
29.164,-115.67099999999999,0.0
29.183,-115.53299999999999,0.0
29.201,-115.39599999999999,0.0
29.219,-115.25800000000001,0.0
29.237,-115.12,0.0
29.255,-114.983,0.0
29.273,-114.845,0.0
29.291,-114.707,0.0
29.308,-114.56899999999999,0.0
29.325,-114.43100000000001,0.0
29.343,-114.29400000000001,0.0
29.36,-114.156,0.0
29.377,-114.018,0.0
29.394,-113.88,0.0
29.411,-113.74199999999999,0.0
29.427,-113.60300000000001,0.0
29.444,-113.465,0.0
29.46,-113.327,0.0
29.477,-113.189,0.0
29.493,-113.05099999999999,0.0
29.509,-112.912,0.0
29.525,-112.774,0.0
29.541,-112.636,0.0
29.556,-112.49700000000001,0.0
29.572,-112.35900000000001,0.0
29.587,-112.22,0.0
29.603,-112.082,0.0
29.618,-111.94300000000001,0.0
29.633,-111.805,0.0
29.648,-111.666,0.0
29.663,-111.52699999999999,0.0
29.677,-111.38900000000001,0.0
29.692,-111.25,0.0
29.706,-111.11099999999999,0.0
29.721,-110.97200000000001,0.0
29.735,-110.834,0.0
29.749,-110.695,0.0
29.763,-110.55600000000001,0.0
29.777,-110.417,0.0
29.791,-110.27799999999999,0.0
29.804,-110.13900000000001,0.0
29.818,-110.0,0.0
29.831,-109.86099999999999,0.0
29.844,-109.72200000000001,0.0
29.857,-109.583,0.0
29.87,-109.44399999999999,0.0
29.883,-109.304,0.0
29.896,-109.16499999999999,0.0
29.908,-109.02600000000001,0.0
29.921,-108.887,0.0
29.933,-108.74700000000001,0.0
29.945,-108.608,0.0
29.957,-108.469,0.0
29.969,-108.32900000000001,0.0
29.981,-108.19,0.0
29.993,-108.05000000000001,0.0
30.005,-107.911,0.0
30.016,-107.77199999999999,0.0
30.027,-107.632,0.0
30.039,-107.49199999999999,0.0
30.05,-107.35300000000001,0.0
30.061,-107.213,0.0
30.072,-107.07400000000001,0.0
30.082,-106.934,0.0
30.093,-106.79400000000001,0.0
30.103,-106.655,0.0
30.114,-106.51499999999999,0.0
30.124,-106.375,0.0
30.134,-106.23500000000001,0.0
30.144,-106.096,0.0
30.154,-105.95599999999999,0.0
30.164,-105.816,0.0
30.173,-105.67599999999999,0.0
30.183,-105.536,0.0
30.192,-105.39599999999999,0.0
30.201,-105.256,0.0
30.21,-105.11600000000001,0.0019732578258887202
30.219,-104.976,0.0020409975533053253
30.228,-104.83600000000001,0.002049293405419714
30.237,-104.696,0.003663275474244275
30.246,-104.55600000000001,0.06818380546357367
30.254,-104.416,0.255882015248598
30.262,-104.27600000000001,0.3208920884395418
30.271,-104.136,0.42775436716693793
30.279,-103.99599999999998,0.6303323316576729
30.287,-103.856,0.5805358903530182
30.295,-103.71600000000001,0.4765923442699
30.302,-103.57499999999999,0.16684534456547592
30.31,-103.435,0.1578331801237775
30.317,-103.29500000000002,0.15012939332236191
30.325,-103.15499999999997,0.003837083230782996
30.332,-103.01400000000001,5.830913210128971e-7
30.339,-102.87400000000002,5.510731713688389e-7
30.346,-102.73399999999998,3.5264078811148633e-7
30.353,-102.594,0.0003719443292088136
30.36,-102.45299999999997,0.028342650921210442
30.366,-102.31299999999999,0.5503186727015151
30.373,-102.173,0.5640979683977905
30.379,-102.03199999999998,0.5554012459690193
30.385,-101.892,0.12842121224028524
30.391,-101.75099999999998,0.10291038746085503
30.397,-101.61099999999999,0.10261734852128565
30.403,-101.471,0.10519861305613287
30.409,-101.32999999999998,0.10519589118154339
30.415,-101.19,0.10277373458187829
30.42,-101.04899999999998,0.10131857921685461
30.425,-100.90899999999999,0.0551132026252384
30.431,-100.76799999999997,0.05266396107525783
30.436,-100.62799999999999,0.05263155255190367
30.441,-100.48700000000002,0.05263155204733879
30.446,-100.34699999999998,0.052596165953038086
30.45,-100.20600000000002,0.05664805028767182
30.455,-100.06599999999997,0.25649192428444323
30.459,-99.92500000000001,0.2631572714360796
30.464,-99.78500000000003,0.2644538723864795
30.468,-99.644,0.2632258751838443
30.472,-99.50299999999999,0.2655529960749263
30.476,-99.363,0.3015406920018666
30.48,-99.22199999999998,0.16008042293268113
30.483,-99.08100000000002,0.2068412810649113
30.487,-98.94099999999997,0.2616376137188779
30.491,-98.80000000000001,0.3159065803179912
