lat,lon,estimated_x1_normalized_report_hours_per_year_grid_130_cropped_blurred
31.917,-77.863,0.0
31.902,-77.721,0.0
31.887,-77.57999999999998,0.0
31.871,-77.43900000000002,0.0
31.855,-77.298,0.0
31.84,-77.156,0.0
31.824,-77.01499999999999,0.0
31.808,-76.87400000000002,0.0
31.791,-76.733,0.0
31.775,-76.59199999999998,0.0
31.759,-76.45100000000002,0.0
31.742,-76.31,0.0
31.725,-76.17000000000002,0.0
31.709,-76.029,0.0
31.692,-75.88799999999998,0.0
31.675,-75.74700000000001,0.0
31.657,-75.60700000000003,0.0
31.64,-75.46600000000001,0.0
31.623,-75.32499999999999,0.0
31.605,-75.185,0.0
31.587,-75.04399999999998,0.0
31.57,-74.904,0.0
31.552,-74.76299999999998,0.0
31.534,-74.62299999999999,0.0
31.515,-74.483,0.0
31.497,-74.34199999999998,0.0
31.479,-74.202,0.0
31.46,-74.06200000000001,0.0
31.441,-73.92200000000003,0.0
31.423,-73.78199999999998,0.0
31.404,-73.642,0.0
31.385,-73.50200000000001,0.0
31.366,-73.36200000000002,0.0
31.346,-73.22199999999998,0.0
31.327,-73.082,0.0
31.307,-72.94200000000001,0.0
31.288,-72.80200000000002,0.0
31.268,-72.66199999999998,0.0
31.248,-72.52300000000002,0.0
31.228,-72.38299999999998,0.0
31.208,-72.243,0.0
31.187,-72.10399999999998,0.0
31.167,-71.964,0.0
31.146,-71.82499999999999,0.0
31.126,-71.685,0.0
31.105,-71.54599999999999,0.0
31.084,-71.40699999999998,0.0
31.063,-71.26799999999997,0.0
31.042,-71.12799999999999,0.0
31.021,-70.98899999999998,0.0
30.999,-70.85000000000002,0.0
30.978,-70.71100000000001,0.0
30.956,-70.572,0.0
30.934,-70.43299999999999,0.0
30.912,-70.29399999999998,0.0
30.89,-70.15499999999997,0.0
30.868,-70.017,0.0
30.846,-69.87799999999999,0.0
30.824,-69.73899999999998,0.0
30.801,-69.60000000000002,0.0
30.778,-69.46199999999999,0.0
30.756,-69.32299999999998,0.0
30.733,-69.185,0.0
30.71,-69.04700000000003,0.0
30.687,-68.90800000000002,0.0
30.663,-68.76999999999998,0.0
30.64,-68.632,0.0
30.617,-68.493,0.0
30.593,-68.35500000000002,0.0
30.569,-68.21699999999998,0.0
30.545,-68.07900000000001,0.0
30.521,-67.94099999999997,0.0
30.497,-67.803,0.0
30.473,-67.66500000000002,0.0
30.449,-67.52800000000002,0.0
30.424,-67.38999999999999,0.0
30.4,-67.25200000000001,0.0
30.375,-67.11500000000001,0.0
30.35,-66.97699999999998,0.0
30.325,-66.839,0.0
30.3,-66.702,0.0
30.275,-66.565,0.0
30.25,-66.42700000000002,0.0
30.224,-66.29000000000002,0.0
30.199,-66.15300000000002,0.0
29.552,-127.69900000000001,0.0
29.581,-127.56299999999999,0.0
29.61,-127.428,0.0
29.638,-127.292,0.0
29.667,-127.156,0.0
29.695,-127.02000000000001,0.0
29.724,-126.88399999999999,0.0
29.752,-126.749,0.0
29.78,-126.612,0.0
29.808,-126.476,0.0
29.836,-126.34,0.0
29.864,-126.20400000000001,0.0
29.891,-126.06800000000001,0.0
29.919,-125.93100000000001,0.0
29.946,-125.79499999999999,0.0
29.973,-125.65799999999999,0.0
30.001,-125.52199999999999,0.0
30.028,-125.38499999999999,0.0
30.054,-125.249,0.0
30.081,-125.112,0.0
30.108,-124.975,0.0
30.134,-124.838,0.0
30.161,-124.701,0.0
30.187,-124.564,0.0
30.213,-124.42699999999999,0.0
30.239,-124.28999999999999,0.0
30.265,-124.15299999999999,0.0
30.291,-124.01599999999999,0.0
30.317,-123.87899999999999,0.0
30.342,-123.74100000000001,0.0
30.368,-123.60400000000001,0.0
30.393,-123.46600000000001,0.0
30.418,-123.32900000000001,0.0
30.444,-123.191,0.0
30.469,-123.054,0.0
30.493,-122.916,0.0
30.518,-122.77799999999999,0.0
30.543,-122.63999999999999,0.0
30.567,-122.50200000000001,0.0
30.592,-122.36500000000001,0.0
30.616,-122.227,0.0
30.64,-122.088,0.0
30.664,-121.94999999999999,0.0
30.688,-121.81200000000001,0.0
30.712,-121.674,0.0
30.735,-121.536,0.0
30.759,-121.39699999999999,0.0
30.782,-121.25899999999999,0.0
30.805,-121.12100000000001,0.0
30.828,-120.982,0.0
30.851,-120.844,0.0
30.874,-120.70500000000001,0.0
30.897,-120.566,0.0
30.92,-120.428,0.0
30.942,-120.28899999999999,0.0
30.965,-120.15,0.0
30.987,-120.011,0.0
31.009,-119.87200000000001,0.0
31.031,-119.733,0.0
31.053,-119.594,0.0
31.075,-119.45500000000001,0.0
31.097,-119.316,0.0
31.118,-119.17699999999999,0.0
31.14,-119.03800000000001,0.0
31.161,-118.898,0.0
31.182,-118.75899999999999,0.0
31.203,-118.619,0.0
31.224,-118.47999999999999,0.0
31.245,-118.34100000000001,0.0
31.265,-118.201,0.0
31.286,-118.061,0.0
31.306,-117.922,0.0
31.327,-117.78200000000001,0.0
31.347,-117.642,0.0
31.367,-117.50299999999999,0.0
31.387,-117.363,0.0
31.407,-117.22300000000001,0.0
31.426,-117.083,0.0
31.446,-116.94300000000001,0.0
31.465,-116.803,0.0
31.485,-116.66300000000001,0.0
31.504,-116.523,0.0
31.523,-116.382,0.0
31.542,-116.24199999999999,0.0
31.561,-116.102,0.0
31.58,-115.96199999999999,0.0
31.598,-115.821,0.0
31.617,-115.68100000000001,0.0
31.635,-115.541,0.0
31.653,-115.4,0.0
31.671,-115.25999999999999,0.0
31.689,-115.119,0.0
31.707,-114.97800000000001,0.0
31.725,-114.838,0.0
31.742,-114.697,0.0
31.76,-114.55600000000001,0.0
31.777,-114.41499999999999,0.0
31.794,-114.275,0.0
31.811,-114.13399999999999,0.0
31.828,-113.993,0.0
31.845,-113.852,0.0
31.862,-113.71100000000001,0.0
31.878,-113.57,2.08603265712214e-5
31.895,-113.429,0.026452373044089324
31.911,-113.28800000000001,0.23644437179816208
31.927,-113.14599999999999,0.29878632605049904
31.943,-113.005,0.37953222662879177
31.959,-112.864,0.5641549048140055
31.975,-112.72300000000001,0.577434022814594
31.991,-112.58099999999999,0.5668146601298611
32.006,-112.44,0.6367221674057384
32.022,-112.299,0.6729631517524362
32.037,-112.15700000000001,0.7584201265008143
32.052,-112.01599999999999,0.7490175199259188
32.067,-111.874,0.6979658138906587
32.082,-111.733,0.6355015736414436
32.097,-111.59100000000001,0.4541820266935579
32.112,-111.44999999999999,0.37208367362154654
32.126,-111.30799999999999,0.6080043555375343
32.141,-111.166,0.8133477795405608
32.155,-111.024,0.8692678892139264
32.169,-110.88300000000001,0.8209983074151713
32.183,-110.74100000000001,0.7842958609691418
32.197,-110.59899999999999,0.7250799965162442
32.211,-110.457,0.5428339085169076
32.225,-110.315,0.5683394158788893
32.238,-110.173,0.791794276596587
32.252,-110.031,0.7938915595479299
32.265,-109.88900000000001,0.7228453070375506
32.278,-109.74700000000001,0.7365797034134619
32.291,-109.60499999999999,0.606678286644826
32.304,-109.463,0.48194850035182646
32.317,-109.321,0.3549430343678156
32.33,-109.179,0.3807817538547409
32.342,-109.037,0.4113303735721044
32.355,-108.89500000000001,0.34500071143775984
32.367,-108.75200000000001,0.2822836278399613
32.379,-108.61000000000001,0.21941785105084538
32.391,-108.46799999999999,0.15174538653891803
32.403,-108.32499999999999,0.2058196205762069
32.415,-108.18299999999999,0.28789613395370756
32.427,-108.041,0.5787778640958761
32.438,-107.898,0.6538247020278314
32.449,-107.756,0.6105675310350149
32.461,-107.613,0.5932477201012373
32.472,-107.471,0.4892925211924658
32.483,-107.328,0.17114525154482335
32.494,-107.186,0.1960152605597668
32.505,-107.043,0.5216523703108764
32.515,-106.9,0.5975224675811752
32.526,-106.75800000000001,0.563952984965178
32.536,-106.61500000000001,0.4717000763179786
32.546,-106.47200000000001,0.4292815158034521
32.557,-106.33000000000001,0.1953237998866064
32.567,-106.18700000000001,0.22128157862185643
32.576,-106.04400000000001,0.440025562298423
32.586,-105.90100000000001,0.4358620447009415
32.596,-105.75899999999999,0.3797105563152872
32.605,-105.61600000000001,0.19250981718878946
32.615,-105.47300000000001,0.06291619860815346
32.624,-105.33000000000001,0.04622845880505332
32.633,-105.18700000000001,0.04063353547211383
32.642,-105.04400000000001,0.01574243672096156
32.651,-104.90100000000001,0.11790141665427557
32.66,-104.75800000000001,0.43768665637067644
32.668,-104.61500000000001,0.6901208761409701
32.677,-104.47200000000001,1.0008629918008907
32.685,-104.32900000000001,1.2292514536543138
32.693,-104.186,1.2441390893288393
32.702,-104.043,1.0423526223283663
32.71,-103.89999999999998,0.4719793049080224
32.717,-103.757,0.3765872314688165
32.725,-103.61399999999998,0.6035906126104555
32.733,-103.47000000000003,1.036719046826333
32.74,-103.327,1.1248103251276307
32.748,-103.18400000000003,1.2182298663552111
32.755,-103.041,1.4234897793021108
32.762,-102.89800000000002,1.5793203491009098
32.769,-102.75400000000002,1.501712034234967
32.776,-102.61099999999999,1.0624921251336306
32.782,-102.46800000000002,1.23146226344377
32.789,-102.32400000000001,1.6084589255714676
32.795,-102.18099999999998,1.4720747545033799
32.802,-102.03800000000001,1.2543192545455353
32.808,-101.894,1.221343035173107
32.814,-101.75099999999998,1.3914615813354339
32.82,-101.608,1.2096363583020795
32.826,-101.464,1.017154049616858
32.831,-101.32100000000003,1.1022444973248242
32.837,-101.17700000000002,1.222345417874999
32.842,-101.03399999999999,1.3116533263580783
32.848,-100.88999999999999,1.356691803995845
32.853,-100.74700000000001,1.468798980878019
32.858,-100.60300000000001,1.327666834148726
32.863,-100.45999999999998,1.2521628633976027
32.868,-100.31599999999997,1.2600413971684896
32.872,-100.173,1.4167889097678488
32.877,-100.029,1.3629312413614822
32.881,-99.88600000000002,1.252647184675236
32.886,-99.74200000000002,1.2020832483119812
32.89,-99.59899999999999,1.2074350039538002
32.894,-99.45499999999998,1.1366685961059293
32.898,-99.31200000000001,1.1514558425284265
32.901,-99.168,1.270455214902767
32.905,-99.024,1.271328333728666
32.909,-98.88099999999997,1.171707560166857
32.912,-98.73700000000002,1.0875753892214435
32.915,-98.594,0.9634041792464674
32.918,-98.44999999999999,0.819098378449577
32.921,-98.30599999999998,0.915462713246551
32.924,-98.16300000000001,0.9063028790717398
32.927,-98.019,0.9001446002646796
32.93,-97.875,0.8573371321817953
32.932,-97.73200000000003,0.8562360357784544
32.934,-97.58800000000002,0.8315237360365998
32.937,-97.44400000000002,0.846952470703511
32.939,-97.30000000000001,0.8630828104485336
32.941,-97.15699999999998,0.8848044859264071
32.943,-97.01299999999998,0.8746978649738018
32.944,-96.86900000000003,0.8085060475282508
32.946,-96.726,0.737930420371105
32.947,-96.582,0.6971183329465035
32.949,-96.43799999999999,0.7017739953831373
32.95,-96.29500000000002,0.636962599220444
32.951,-96.15100000000001,0.5946471513021472
32.952,-96.007,0.5645117499255448
32.953,-95.863,0.5776747552237014
32.954,-95.72000000000003,0.5913326429076774
32.954,-95.57600000000002,0.5318594763315199
32.955,-95.43200000000002,0.508091134958602
32.955,-95.28800000000001,0.5105240809425924
32.955,-95.14499999999998,0.4502563748124028
32.955,-95.00099999999998,0.41240543710343114
32.955,-94.85700000000003,0.35913153106493706
32.955,-94.71300000000002,0.349964280530118
32.955,-94.57,0.30574207313429097
32.954,-94.42599999999999,0.2820249990816427
32.954,-94.28199999999998,0.26168937965137046
32.953,-94.13799999999998,0.25074160167143866
32.952,-93.995,0.2743125212673284
32.951,-93.851,0.2574270621233035
32.95,-93.707,0.2521847228059886
32.949,-93.56400000000002,0.25850793107104747
32.947,-93.42000000000002,0.3101998853241412
32.946,-93.27600000000001,0.3159031571041834
32.944,-93.132,0.31568871952979366
32.943,-92.98899999999998,0.3188542320907788
32.941,-92.84500000000003,0.33727411827739817
32.939,-92.70100000000002,0.37296297938112877
32.937,-92.55799999999999,0.36277374542913204
32.934,-92.41399999999999,0.34378424623260667
32.932,-92.26999999999998,0.3581883797315182
32.93,-92.12700000000001,0.35845355430710246
32.927,-91.983,0.3596483825702495
32.924,-91.839,0.36262447608594994
32.921,-91.69600000000003,0.3827308329130325
32.918,-91.55200000000002,0.3951728291844875
32.915,-91.40800000000002,0.35498043832795745
32.912,-91.26499999999999,0.353309685243299
32.909,-91.12099999999998,0.35129676807509713
32.905,-90.97699999999998,0.3275701653468684
32.901,-90.834,0.30726612174883955
32.898,-90.69,0.32858738339026805
32.894,-90.54700000000003,0.31908520245972893
32.89,-90.40300000000002,0.3178329501461725
32.886,-90.25900000000001,0.3521536103831164
32.881,-90.11599999999999,0.3480454349158927
32.877,-89.97199999999998,0.33813078910243294
32.872,-89.82900000000001,0.34184566074252504
32.868,-89.685,0.33698124448720157
32.863,-89.54199999999997,0.3419161691289914
32.858,-89.39800000000002,0.36092361902753056
32.853,-89.255,0.36519228326418934
32.848,-89.11099999999999,0.32601929901302923
32.842,-88.96800000000002,0.3232689492722578
32.837,-88.82400000000001,0.33212560979863787
32.831,-88.68099999999998,0.29281911817388384
32.826,-88.53800000000001,0.27117947364177797
32.82,-88.394,0.28118632947272465
32.814,-88.25099999999998,0.2736238809164791
32.808,-88.10700000000003,0.2445341485087657
32.802,-87.964,0.2436425860554434
32.795,-87.82100000000003,0.24679713371376366
32.789,-87.67700000000002,0.25646117438480315
32.782,-87.53399999999999,0.24921039842603418
32.776,-87.39100000000002,0.21192846286037292
32.769,-87.24799999999999,0.19820414307490788
32.762,-87.10399999999998,0.2024138849837167
32.755,-86.96100000000001,0.22207014266107303
32.748,-86.81799999999998,0.22030699173166576
32.74,-86.67500000000001,0.21947816468898393
32.733,-86.531,0.23089316099410953
32.725,-86.38799999999998,0.23770848951348994
32.718,-86.245,0.2544409327461733
32.71,-86.10199999999998,0.24529433522036725
32.702,-85.959,0.23246629837629
32.694,-85.81599999999997,0.22539568115766098
32.685,-85.673,0.22381802727485206
32.677,-85.52999999999997,0.22357817200148739
32.668,-85.387,0.22900069859484976
32.66,-85.24400000000003,0.26248893268193496
32.651,-85.101,0.28023421764190515
32.642,-84.95800000000003,0.27086014643280854
32.633,-84.815,0.2544337782814149
32.624,-84.67200000000003,0.23369328969857475
32.615,-84.529,0.21861316481563992
32.606,-84.38600000000002,0.20086378094320798
32.596,-84.243,0.2039013659196875
32.586,-84.10000000000002,0.21601330989814965
32.577,-83.95800000000003,0.24770695860568714
32.567,-83.815,0.26604941800727866
32.557,-83.67200000000003,0.267384489742495
32.547,-83.529,0.2706164023420306
32.536,-83.387,0.27082796325578085
32.526,-83.24400000000003,0.26301823462119367
32.515,-83.101,0.24255069538200874
32.505,-82.959,0.2428252428846321
32.494,-82.81599999999997,0.22763829861585758
32.483,-82.67399999999998,0.22656185764473408
32.472,-82.531,0.21198487904928723
32.461,-82.38799999999998,0.1913541939961342
32.45,-82.24599999999998,0.19775643965724857
32.438,-82.10399999999998,0.24055921167960706
32.427,-81.96100000000001,0.252907792180355
32.415,-81.81900000000002,0.2643814884437371
32.403,-81.67599999999999,0.2691507956638142
32.391,-81.53399999999999,0.2505118297683989
32.379,-81.392,0.2556279292557231
32.367,-81.24900000000002,0.2615286586294944
32.355,-81.10700000000003,0.30437162999800466
32.342,-80.96499999999997,0.3336122087338848
32.33,-80.82299999999998,0.2942537403042136
32.317,-80.68099999999998,0.26531524663875106
32.304,-80.53800000000001,0.25610113582321126
32.291,-80.39600000000002,0.2492399422047927
32.278,-80.25400000000002,0.21800242388717928
32.265,-80.11200000000002,0.20093508077453534
32.252,-79.97000000000003,0.2772672600505726
32.239,-79.82799999999997,0.2777640196039593
32.225,-79.68599999999998,0.26460358814836366
32.211,-79.54500000000002,0.0
32.197,-79.40300000000002,0.0
32.184,-79.26100000000002,0.0
32.169,-79.11900000000003,0.0
32.155,-78.97699999999998,0.0
32.141,-78.83600000000001,0.0
32.127,-78.69400000000002,0.0
32.112,-78.55200000000002,0.0
32.097,-78.411,0.0
32.082,-78.269,0.0
32.068,-78.12700000000001,0.0
32.052,-77.98599999999999,0.0
32.037,-77.84500000000003,0.0
32.022,-77.70299999999997,0.0
32.007,-77.56200000000001,0.0
31.991,-77.42000000000002,0.0
31.975,-77.279,0.0
31.959,-77.13799999999998,0.0
31.943,-76.99700000000001,0.0
31.927,-76.85500000000002,0.0
31.911,-76.714,0.0
31.895,-76.57299999999998,0.0
31.878,-76.43200000000002,0.0
31.862,-76.291,0.0
31.845,-76.14999999999998,0.0
31.828,-76.00900000000001,0.0
31.811,-75.868,0.0
31.794,-75.72699999999998,0.0
31.777,-75.58600000000001,0.0
31.76,-75.44600000000003,0.0
31.742,-75.305,0.0
31.725,-75.16399999999999,0.0
31.707,-75.02300000000002,0.0
31.689,-74.88299999999998,0.0
31.671,-74.74200000000002,0.0
31.653,-74.60199999999998,0.0
31.635,-74.46100000000001,0.0
31.617,-74.32100000000003,0.0
31.598,-74.18,0.0
31.58,-74.04000000000002,0.0
31.561,-73.89999999999998,0.0
31.542,-73.75900000000001,0.0
31.523,-73.61900000000003,0.0
31.504,-73.47899999999998,0.0
31.485,-73.339,0.0
31.466,-73.19900000000001,0.0
31.446,-73.05900000000003,0.0
31.427,-72.91899999999998,0.0
31.407,-72.779,0.0
31.387,-72.63900000000001,0.0
31.367,-72.49900000000002,0.0
31.347,-72.35899999999998,0.0
31.327,-72.22000000000003,0.0
31.307,-72.07999999999998,0.0
31.286,-71.94,0.0
31.266,-71.80099999999999,0.0
31.245,-71.661,0.0
31.224,-71.52199999999999,0.0
31.203,-71.382,0.0
31.182,-71.243,0.0
31.161,-71.10399999999998,0.0
31.14,-70.964,0.0
31.118,-70.82499999999999,0.0
31.097,-70.68599999999998,0.0
31.075,-70.54700000000003,0.0
31.053,-70.40800000000002,0.0
31.031,-70.269,0.0
31.009,-70.13,0.0
30.987,-69.99099999999999,0.0
30.965,-69.85199999999998,0.0
30.943,-69.71300000000002,0.0
30.92,-69.57400000000001,0.0
30.897,-69.435,0.0
30.875,-69.29700000000003,0.0
30.852,-69.15800000000002,0.0
30.829,-69.01999999999998,0.0
30.806,-68.88099999999997,0.0
30.782,-68.743,0.0
30.759,-68.60399999999998,0.0
30.735,-68.46600000000001,0.0
30.712,-68.32799999999997,0.0
30.688,-68.19,0.0
30.664,-68.05099999999999,0.0
30.64,-67.91300000000001,0.0
30.616,-67.77499999999998,0.0
30.592,-67.637,0.0
30.568,-67.49900000000002,0.0
30.543,-67.36099999999999,0.0
30.518,-67.22399999999999,0.0
30.494,-67.08600000000001,0.0
30.469,-66.94799999999998,0.0
30.444,-66.81,0.0
30.419,-66.673,0.0
30.394,-66.53500000000003,0.0
30.368,-66.39800000000002,0.0
30.343,-66.26100000000002,0.0
30.317,-66.12299999999999,0.0
29.67,-127.732,0.0
29.699,-127.59700000000001,0.0
29.727,-127.46100000000001,0.0
29.756,-127.32499999999999,0.0
29.785,-127.189,0.0
29.813,-127.053,0.0
29.842,-126.917,0.0
29.87,-126.781,0.0
29.898,-126.64500000000001,0.0
29.926,-126.50899999999999,0.0
29.954,-126.37200000000001,0.0
29.982,-126.23599999999999,0.0
30.009,-126.1,0.0
30.037,-125.963,0.0
30.064,-125.827,0.0
30.092,-125.69,0.0
30.119,-125.553,0.0
30.146,-125.417,0.0
30.173,-125.28,0.0
30.2,-125.143,0.0
30.226,-125.006,0.0
30.253,-124.869,0.0
30.279,-124.732,0.0
30.306,-124.595,0.0
30.332,-124.458,0.0
30.358,-124.32,0.0
30.384,-124.18299999999999,0.0
30.41,-124.04599999999999,0.0
30.435,-123.90799999999999,0.0
30.461,-123.77099999999999,0.0
30.486,-123.63300000000001,0.0
30.512,-123.49600000000001,0.0
30.537,-123.358,0.0
30.562,-123.22,0.0
30.587,-123.083,0.0
30.612,-122.945,0.0
30.637,-122.80699999999999,0.0
30.661,-122.66900000000001,0.0
30.686,-122.531,0.0
30.71,-122.393,0.0
30.735,-122.255,0.0
30.759,-122.11600000000001,0.0
30.783,-121.97800000000001,0.0
30.807,-121.84,0.0
30.83,-121.702,0.0
30.854,-121.56299999999999,0.0
30.878,-121.42500000000001,0.0
30.901,-121.286,0.0
30.924,-121.148,0.0
30.947,-121.00899999999999,0.0
30.97,-120.87,0.0
30.993,-120.732,0.0
31.016,-120.59299999999999,0.0
31.039,-120.45400000000001,0.0
31.061,-120.315,0.0
31.084,-120.17599999999999,0.0
31.106,-120.037,0.0
31.128,-119.898,0.0
31.15,-119.75899999999999,0.0
31.172,-119.62,0.0
31.194,-119.47999999999999,0.0
31.216,-119.34100000000001,0.0
31.237,-119.202,0.0
31.259,-119.06200000000001,0.0
31.28,-118.923,0.0
31.301,-118.78399999999999,0.0
31.322,-118.644,0.0
31.343,-118.50399999999999,0.0
31.364,-118.36500000000001,0.0
31.385,-118.225,0.0
31.405,-118.08500000000001,0.0
31.426,-117.946,0.0
31.446,-117.80600000000001,0.0
31.466,-117.666,0.0
31.486,-117.52600000000001,0.0
31.506,-117.386,0.0
31.526,-117.24600000000001,0.0
31.546,-117.106,0.0
31.565,-116.96600000000001,0.0
31.585,-116.826,0.0
31.604,-116.685,0.0
31.623,-116.54499999999999,0.0
31.643,-116.405,0.0
31.661,-116.26400000000001,0.0
31.68,-116.124,0.0
31.699,-115.98400000000001,0.0
31.718,-115.84299999999999,0.0
31.736,-115.703,0.0
31.754,-115.56200000000001,0.0
31.773,-115.42099999999999,0.0
31.791,-115.281,0.0
31.809,-115.13999999999999,0.0
31.827,-114.999,0.0
31.844,-114.858,0.0
31.862,-114.71799999999999,0.0
31.879,-114.577,0.0
31.897,-114.436,0.019274034532937148
31.914,-114.29499999999999,0.010697643504525891
31.931,-114.154,0.0005357568052924771
31.948,-114.013,1.6028034157457935e-5
31.965,-113.87200000000001,2.699925157224325e-6
31.981,-113.72999999999999,2.9003896203087913e-7
31.998,-113.589,6.607348255649465e-7
32.014,-113.44800000000001,0.0009649614901215235
32.031,-113.30699999999999,0.12794641349280825
32.047,-113.16499999999999,0.31015528378733226
32.063,-113.024,0.6009095338278142
32.079,-112.88300000000001,0.6706596423517767
32.095,-112.74100000000001,0.7770685045958139
32.111,-112.6,0.8056435948496679
32.126,-112.458,0.6895394576207787
32.142,-112.31700000000001,0.7121947823815865
32.157,-112.17500000000001,0.7366007561328166
32.172,-112.03399999999999,0.7612344018245925
32.187,-111.892,0.6511389245548004
32.202,-111.75,0.5783172830486535
32.217,-111.60900000000001,0.3688780784018969
32.232,-111.46700000000001,0.3465244122050162
32.246,-111.32499999999999,0.5893634193219568
32.261,-111.18299999999999,0.7666757575163712
32.275,-111.041,0.8295110662960247
32.289,-110.899,0.8288574619871169
32.303,-110.75800000000001,0.7913797025097382
32.317,-110.61600000000001,0.66859888364099
32.331,-110.47399999999999,0.3482472184094511
32.345,-110.33099999999999,0.21167268745016293
32.358,-110.189,0.4100254780756178
32.372,-110.047,0.5034938710967897
32.385,-109.905,0.5853099858967119
32.398,-109.763,0.6779565146540477
32.411,-109.62100000000001,0.6043405118523085
32.424,-109.47900000000001,0.4953543021386636
32.437,-109.33600000000001,0.5011787187005958
32.45,-109.19399999999999,0.5361167864843449
32.462,-109.05199999999999,0.5394969771643925
32.475,-108.90899999999999,0.48422749450420577
32.487,-108.767,0.36167795229244154
32.499,-108.624,0.2503815555325436
32.511,-108.482,0.29734211040782665
32.523,-108.339,0.28759937280989395
32.535,-108.197,0.237541987351467
32.547,-108.054,0.3675067017213729
32.558,-107.912,0.5975070660014807
32.57,-107.769,0.5068005596257019
32.581,-107.62700000000001,0.44692226123373224
32.592,-107.48400000000001,0.24396217257842553
32.603,-107.34100000000001,0.1893893185928576
32.614,-107.19900000000001,0.12949590086322776
32.625,-107.05600000000001,0.19527566774290564
32.636,-106.91300000000001,0.41198745659298663
32.646,-106.77000000000001,0.4453241324781244
32.656,-106.62700000000001,0.2754434532314961
32.667,-106.48500000000001,0.16896161228641055
32.677,-106.34200000000001,0.2277889813324955
32.687,-106.19900000000001,0.47403297220843155
32.697,-106.05600000000001,0.5694190588397547
32.707,-105.91300000000001,0.5480074421222852
32.716,-105.77000000000001,0.5522777800918127
32.726,-105.62700000000001,0.4403860465087801
32.735,-105.48400000000001,0.1042659751100048
32.744,-105.34100000000001,0.052789406489468525
32.753,-105.19800000000001,0.04706092145980387
32.762,-105.055,0.02103808288055161
32.771,-104.912,0.11326351577981895
32.78,-104.769,0.41673371421421934
32.789,-104.625,0.7141942678606414
32.797,-104.482,0.9478705344208326
32.806,-104.339,1.093030473725423
32.814,-104.196,1.0037159903124686
32.822,-104.053,0.7293193492968927
32.83,-103.90899999999999,0.34333705013224264
32.838,-103.76600000000002,0.3131382476662818
32.846,-103.62299999999999,0.6129733365495547
32.853,-103.47899999999998,1.0507499965458882
32.861,-103.33600000000001,1.2855724864373894
32.868,-103.19299999999998,1.3339685272326862
32.875,-103.04899999999998,1.4666235067615012
32.882,-102.906,1.684583307903622
32.889,-102.762,1.5375164889447845
32.896,-102.61900000000003,1.2393810504414058
32.903,-102.476,1.336020762857919
32.909,-102.332,1.4624296740816367
32.916,-102.18900000000002,1.6045056216602667
32.922,-102.04500000000002,1.4933167735603972
32.928,-101.90199999999999,1.344383537621819
32.934,-101.75799999999998,1.4049864782038661
32.94,-101.61500000000001,1.3983182682840989
32.946,-101.471,1.25258009278755
32.952,-101.327,1.1500787854845553
32.957,-101.18400000000003,1.1348136070519437
32.963,-101.04000000000002,1.117707752291612
32.968,-100.89699999999999,1.233643246276692
32.973,-100.75299999999999,1.4679178636720482
32.978,-100.60899999999998,1.4474342973655725
32.983,-100.46600000000001,1.457680693813888
32.988,-100.322,1.3682719917858681
32.993,-100.178,1.4596508229028962
32.997,-100.03500000000003,1.414222925811509
33.002,-99.89100000000002,1.4210147640940365
33.006,-99.74700000000001,1.2633554667688822
33.01,-99.60399999999998,1.1962270445261016
33.014,-99.45999999999998,1.3148311042275986
33.018,-99.31599999999997,1.1792499807518817
33.022,-99.17200000000003,1.1844524324010215
33.026,-99.029,1.2425646033559312
33.029,-98.88499999999999,1.4645052532551217
33.033,-98.74099999999999,1.337153925566938
33.036,-98.59699999999998,0.9914898782846251
33.039,-98.45400000000001,0.8889776921730282
33.042,-98.31,0.917004830527602
33.045,-98.166,0.9283660666364879
33.048,-98.02199999999999,0.9702582030633043
33.05,-97.87799999999999,0.9822009542956726
33.053,-97.73399999999998,0.843933701406426
33.055,-97.59100000000001,0.8421260087385861
33.057,-97.447,0.8839120482793438
33.059,-97.303,0.8788708248764189
33.061,-97.15899999999999,0.8693614916913358
33.063,-97.01499999999999,0.86049174400849
33.065,-96.87099999999998,0.7856225033289084
33.067,-96.72699999999998,0.7079661919434659
33.068,-96.584,0.6667154711697383
33.069,-96.44,0.6774521204180012
33.071,-96.29599999999999,0.6357705092679182
33.072,-96.15199999999999,0.5640935395707921
33.073,-96.00799999999998,0.5331658859861304
33.073,-95.86399999999998,0.5694106494856785
33.074,-95.72000000000003,0.5550828600222525
33.075,-95.57600000000002,0.538793021303012
33.075,-95.43299999999999,0.5058781447519332
33.076,-95.28899999999999,0.4826388617983277
33.076,-95.14499999999998,0.4214935654818147
33.076,-95.00099999999998,0.40481698043468045
33.076,-94.85700000000003,0.36469604711768666
33.076,-94.71300000000002,0.3300377539531026
33.075,-94.56900000000002,0.31347571943227276
33.075,-94.42500000000001,0.285725120710849
33.074,-94.281,0.2686759882530622
33.073,-94.13799999999998,0.26341709299663346
33.073,-93.99400000000003,0.2777200106666926
33.072,-93.85000000000002,0.2656280562120391
33.071,-93.70600000000002,0.2839606995603616
33.069,-93.56200000000001,0.31825270406469397
33.068,-93.418,0.3270815878459314
33.067,-93.274,0.31799435125532244
33.065,-93.13,0.3211193756200388
33.063,-92.98700000000002,0.359210230414061
33.061,-92.84300000000002,0.33658590018605833
33.059,-92.69900000000001,0.32762366180533947
33.057,-92.555,0.341348375566297
33.055,-92.411,0.33871925323930796
