lat,lon,all_report_fourhours_per_year_grid_130_cropped_blurred
29.431,-73.57799999999997,0.0
29.412,-73.44099999999997,0.0
29.392,-73.303,0.0
29.373,-73.166,0.0
29.353,-73.02800000000002,0.0
29.334,-72.89100000000002,0.0
29.314,-72.75299999999999,0.0
29.294,-72.61599999999999,0.0
29.274,-72.47800000000001,0.0
29.254,-72.34100000000001,0.0
29.234,-72.20400000000001,0.0
29.213,-72.06700000000001,0.0
29.193,-71.92899999999997,0.0
29.172,-71.79199999999997,0.0
29.151,-71.65499999999997,0.0
29.13,-71.51799999999997,0.0
29.109,-71.38099999999997,0.0
29.088,-71.24400000000003,0.0
29.067,-71.10700000000003,0.0
29.046,-70.971,0.0
29.024,-70.834,0.0
29.003,-70.697,0.0
28.981,-70.56,0.0
28.959,-70.42399999999998,0.0
28.937,-70.28699999999998,0.0
28.915,-70.15100000000001,0.0
28.893,-70.01400000000001,0.0
28.87,-69.87799999999999,0.0
28.848,-69.74099999999999,0.0
28.825,-69.60500000000002,0.0
28.803,-69.469,0.0
28.78,-69.33300000000003,0.0
28.757,-69.19600000000003,0.0
28.734,-69.06,0.0
28.711,-68.92399999999998,0.0
28.687,-68.78800000000001,0.0
28.664,-68.65199999999999,0.0
28.64,-68.51600000000002,0.0
28.617,-68.38,0.0
28.593,-68.245,0.0
28.569,-68.10899999999998,0.0
28.545,-67.97300000000001,0.0
28.521,-67.83800000000002,0.0
28.497,-67.702,0.0
28.472,-67.56700000000001,0.0
28.448,-67.43099999999998,0.0
28.423,-67.29599999999999,0.0
28.398,-67.16000000000003,0.0
28.374,-67.02499999999998,0.0
28.349,-66.88999999999999,0.0
28.324,-66.755,0.0
28.298,-66.61900000000003,0.0
27.662,-127.174,0.0
27.691,-127.03999999999999,0.0
27.719,-126.90700000000001,0.0
27.748,-126.773,0.0
27.776,-126.63900000000001,0.0
27.804,-126.505,0.0
27.832,-126.37200000000001,0.0
27.86,-126.238,0.0
27.887,-126.10400000000001,0.0
27.915,-125.97,0.0
27.942,-125.83500000000001,0.0
27.97,-125.701,0.0
27.997,-125.56700000000001,0.0
28.024,-125.43299999999999,0.0
28.051,-125.298,0.0
28.078,-125.16399999999999,0.0
28.105,-125.029,0.0
28.132,-124.89500000000001,0.0
28.158,-124.75999999999999,0.0
28.185,-124.626,0.0
28.211,-124.49100000000001,0.0
28.237,-124.356,0.0
28.263,-124.221,0.0
28.289,-124.08600000000001,0.0
28.315,-123.951,0.0
28.341,-123.816,0.0
28.366,-123.68100000000001,0.0
28.392,-123.54599999999999,0.0
28.417,-123.411,0.0
28.442,-123.27600000000001,0.0
28.467,-123.13999999999999,0.0
28.492,-123.005,0.0
28.517,-122.87,0.0
28.542,-122.73400000000001,0.0
28.567,-122.59899999999999,0.0
28.591,-122.463,0.0
28.616,-122.327,0.0
28.64,-122.19200000000001,0.0
28.664,-122.05600000000001,0.0
28.688,-121.91999999999999,0.0
28.712,-121.78399999999999,0.0
28.736,-121.648,0.0
28.759,-121.512,0.0
28.783,-121.376,0.0
28.806,-121.24000000000001,0.0
28.83,-121.10400000000001,0.0
28.853,-120.96799999999999,0.0
28.876,-120.832,0.0
28.899,-120.695,0.0
28.922,-120.559,0.0
28.944,-120.423,0.0
28.967,-120.286,0.0
28.99,-120.15,0.0
29.012,-120.013,0.0
29.034,-119.876,0.0
29.056,-119.74000000000001,0.0
29.078,-119.60300000000001,0.0
29.1,-119.46600000000001,0.0
29.122,-119.32900000000001,0.0
29.143,-119.19300000000001,0.0
29.165,-119.05600000000001,0.0
29.186,-118.91900000000001,0.0
29.208,-118.78200000000001,0.0
29.229,-118.64500000000001,0.0
29.25,-118.50800000000001,0.0
29.271,-118.37,0.0
29.291,-118.233,0.0
29.312,-118.096,0.0
29.333,-117.959,0.0
29.353,-117.821,0.0
29.373,-117.684,0.0
29.393,-117.54599999999999,0.0
29.414,-117.40899999999999,0.0
29.433,-117.27099999999999,0.0
29.453,-117.13399999999999,0.0
29.473,-116.99600000000001,0.0
29.492,-116.85900000000001,0.0
29.512,-116.721,0.0
29.531,-116.583,0.0
29.55,-116.445,0.0
29.569,-116.30699999999999,0.0
29.588,-116.16999999999999,0.0
29.607,-116.03200000000001,0.0
29.626,-115.894,0.0
29.644,-115.756,0.0
29.663,-115.61699999999999,0.0
29.681,-115.47900000000001,0.0
29.699,-115.34100000000001,0.0
29.718,-115.203,0.0
29.736,-115.065,0.0
29.753,-114.92599999999999,0.0
29.771,-114.78800000000001,0.0
29.789,-114.65,0.0
29.806,-114.511,0.0
29.823,-114.37299999999999,0.0
29.841,-114.23400000000001,0.0
29.858,-114.096,0.0
29.875,-113.957,0.0
29.892,-113.81899999999999,0.0
29.908,-113.68,0.0
29.925,-113.541,0.0
29.941,-113.40299999999999,0.0
29.958,-113.26400000000001,0.0
29.974,-113.125,0.0
29.99,-112.98599999999999,0.0
30.006,-112.84700000000001,0.0
30.022,-112.708,0.0
30.038,-112.56899999999999,0.0
30.053,-112.43,0.0
30.069,-112.291,0.0
30.084,-112.15199999999999,0.0
30.099,-112.013,0.0
30.115,-111.874,0.0
30.13,-111.73500000000001,0.0
30.144,-111.596,0.0
30.159,-111.45599999999999,0.0
30.174,-111.31700000000001,0.0
30.188,-111.178,0.0
30.203,-111.03800000000001,0.0
30.217,-110.899,0.0
30.231,-110.75999999999999,0.0
30.245,-110.62,0.0
30.259,-110.481,0.0
30.273,-110.34100000000001,0.0
30.286,-110.202,0.0
30.3,-110.06200000000001,0.0
30.313,-109.922,0.0
30.327,-109.78299999999999,0.0
30.34,-109.643,0.0
30.353,-109.50299999999999,0.0
30.366,-109.364,0.0
30.378,-109.22399999999999,0.0
30.391,-109.084,0.0
30.403,-108.94399999999999,0.0
30.416,-108.804,0.0
30.428,-108.66399999999999,0.0
30.44,-108.525,0.0
30.452,-108.38499999999999,0.0
30.464,-108.245,0.0
30.476,-108.10499999999999,0.0
30.488,-107.965,0.0
30.499,-107.82400000000001,0.0
30.51,-107.684,0.0
30.522,-107.54400000000001,0.0
30.533,-107.404,0.0
30.544,-107.26400000000001,0.0
30.555,-107.124,0.0
30.566,-106.983,0.0
30.576,-106.84299999999999,0.0
30.587,-106.703,0.0
30.597,-106.56299999999999,0.0
30.607,-106.422,0.0
30.618,-106.28200000000001,0.0
30.628,-106.142,0.0
30.637,-106.001,0.0
30.647,-105.86099999999999,0.3253350419901144
30.657,-105.72,0.26628869854652626
30.666,-105.58000000000001,0.17578202689932987
30.676,-105.439,0.13065106798908266
30.685,-105.299,0.09000886190677522
30.694,-105.15799999999999,0.10114929949467003
30.703,-105.018,0.14090161241125737
30.712,-104.87700000000001,0.29760177083426936
30.721,-104.737,0.35503306261540013
30.729,-104.596,0.2795757954688109
30.738,-104.45500000000001,0.457646106959197
30.746,-104.315,0.7186629341426127
30.755,-104.174,0.8193815355173535
30.763,-104.03299999999999,0.7784633334335809
30.771,-103.89299999999997,0.8381766224706046
30.779,-103.75200000000001,0.7729862260266891
30.786,-103.61099999999999,0.5963456374888451
30.794,-103.47000000000003,0.46343957471467406
30.801,-103.32900000000001,0.67507600256234
30.809,-103.18900000000002,1.7537547181235662
30.816,-103.048,2.055423552942589
30.823,-102.90699999999998,2.026917976549576
30.83,-102.76600000000002,1.9628715199429625
30.837,-102.625,2.010310229717257
30.844,-102.48399999999998,1.698248432336523
30.85,-102.34300000000002,0.9663173278012135
30.857,-102.202,1.088779808932023
30.863,-102.06200000000001,1.1855960064728148
30.87,-101.92099999999999,1.1372026764872414
30.876,-101.77999999999997,1.0357075207926174
30.882,-101.63900000000001,1.0604575914262
30.888,-101.49799999999999,1.2334312189265224
30.893,-101.35700000000003,1.1726605822108431
30.899,-101.21499999999997,1.0633716551573105
30.904,-101.07400000000001,1.1597381591806912
30.91,-100.93299999999999,1.2942763433620825
30.915,-100.79199999999997,1.1807571035030098
30.92,-100.65100000000001,1.3542213607706948
30.925,-100.50999999999999,1.3949538925913618
30.93,-100.36900000000003,1.4007574195072479
30.935,-100.22800000000001,1.1508312954257993
30.939,-100.08699999999999,1.1910409073941628
30.944,-99.94600000000003,1.2153679685706564
30.948,-99.80399999999997,1.4715887853998562
30.952,-99.66300000000001,1.986013461911298
30.956,-99.52199999999999,2.4452219667907067
30.96,-99.38099999999997,2.3895249924126203
30.964,-99.24000000000001,2.1354847401642654
30.968,-99.09899999999999,2.1292702845741194
30.972,-98.957,2.056806560746038
30.975,-98.81599999999997,1.7774204792086796
30.978,-98.67500000000001,1.9310550324329585
30.982,-98.53399999999999,2.669308444690226
30.985,-98.392,2.9038879053476037
30.988,-98.25099999999998,2.8709268787063236
30.991,-98.11000000000001,3.2105084477738703
30.993,-97.969,3.481949914051833
30.996,-97.827,3.8774415320139934
30.998,-97.68599999999998,4.129460101019328
31.001,-97.54500000000002,4.180266997058114
31.003,-97.40300000000002,3.920655954747293
31.005,-97.262,3.9693685949235427
31.007,-97.12099999999998,3.8183633437787536
31.009,-96.98000000000002,3.581264194610391
31.01,-96.83800000000002,3.023552479575957
31.012,-96.697,2.8091122634808823
31.013,-96.55599999999998,3.1779057124938426
31.015,-96.41399999999999,3.8784615968266767
31.016,-96.27300000000002,4.114860592630489
31.017,-96.132,3.6616865451217686
31.018,-95.99000000000001,3.228172347668034
31.019,-95.84899999999999,3.150455889208716
31.02,-95.70800000000003,3.716211671704326
31.02,-95.56599999999997,4.2113783243160405
31.021,-95.42500000000001,4.313294183628211
31.021,-95.28399999999999,4.168349120453423
31.021,-95.142,3.8549209895890133
31.021,-95.00099999999998,3.910156510303832
31.021,-94.86000000000001,4.332371133528262
31.021,-94.71800000000002,4.601930925789416
31.021,-94.577,4.478783691801163
31.02,-94.43599999999998,4.099636971613593
31.02,-94.29399999999998,4.421395256765444
31.019,-94.15300000000002,4.513462634421162
31.018,-94.012,4.71747227957675
31.017,-93.87,4.948455604664648
31.016,-93.72899999999998,4.890129723130851
31.015,-93.58800000000002,5.025300346950904
31.013,-93.44600000000003,4.837264462316091
31.012,-93.305,4.806992553772804
31.01,-93.16399999999999,4.568457849543571
31.009,-93.02199999999999,4.592098981987494
31.007,-92.88099999999997,4.331327890878553
31.005,-92.74000000000001,4.234344122769317
31.003,-92.59800000000001,5.367528460267762
31.001,-92.457,5.961950414369871
30.998,-92.31599999999997,6.123623419915377
30.996,-92.17399999999998,5.023751868083622
30.993,-92.03300000000002,4.334685975743767
30.991,-91.892,4.164772614016245
30.988,-91.75099999999998,4.0767727114608165
30.985,-91.60899999999998,4.1490587745295615
30.982,-91.46800000000002,4.373322561049688
30.978,-91.327,4.6144411010636395
30.975,-91.18599999999998,4.775877959034958
30.972,-91.04399999999998,4.813640310803842
30.968,-90.90300000000002,4.863239032857836
30.964,-90.762,5.055428464848054
30.96,-90.62099999999998,5.84832910704419
30.956,-90.48000000000002,6.901900664885608
30.952,-90.339,7.234930682111579
30.948,-90.197,7.2135736520414735
30.944,-90.05599999999998,7.168284931423325
30.939,-89.91500000000002,8.051582082950368
30.935,-89.774,8.618117805390602
30.93,-89.63299999999998,8.484428109778687
30.925,-89.49200000000002,9.090329910595882
30.92,-89.351,8.998136252287802
30.915,-89.209,8.43564410285422
30.91,-89.06799999999998,6.663712858150003
30.904,-88.92700000000002,5.14661009601158
30.899,-88.786,4.045305465402228
30.893,-88.64499999999998,3.5659741837575196
30.888,-88.50400000000002,4.675460834591319
30.882,-88.363,5.6240246434686725
30.876,-88.22199999999998,6.103619904768761
30.87,-88.08100000000002,6.227522598895309
30.863,-87.94,6.1906813962126215
30.857,-87.79899999999998,5.419488287491577
30.851,-87.65800000000002,4.868868791195232
30.844,-87.517,5.022119440140457
30.837,-87.37700000000001,5.727478227712498
30.83,-87.23599999999999,6.0311868545998575
30.823,-87.09500000000003,6.074844586769686
30.816,-86.95400000000001,5.855297301050209
30.809,-86.81299999999999,5.075332116025021
30.802,-86.67200000000003,5.197956044540468
30.794,-86.53199999999998,5.552145452382348
30.786,-86.39100000000002,7.34157430329268
30.779,-86.25,8.53284779090796
30.771,-86.10899999999998,9.70238130208586
30.763,-85.969,10.631207123903113
30.755,-85.82799999999997,10.845350000362007
30.746,-85.68700000000001,10.614389207799478
30.738,-85.54599999999999,10.428355494790882
30.729,-85.406,10.579964851675388
30.721,-85.26499999999999,10.059440998893711
30.712,-85.125,9.623071932080721
30.703,-84.98399999999998,10.017748880104408
30.694,-84.84300000000002,10.76268203475334
30.685,-84.70299999999997,10.417781591399363
30.676,-84.56200000000001,12.760731342123503
30.666,-84.42200000000003,14.310638689274493
30.657,-84.281,15.053444628722023
30.647,-84.14100000000002,15.225139196244978
30.638,-84.00099999999998,14.693695198055813
30.628,-83.86000000000001,12.857183121832861
30.618,-83.72000000000003,12.024651392932336
30.607,-83.57900000000001,12.910580263596595
30.597,-83.43900000000002,13.351718379720182
30.587,-83.29899999999998,13.448865885324725
30.576,-83.15899999999999,13.223486749172014
30.566,-83.01799999999997,11.912820348091532
30.555,-82.87799999999999,9.376501466379011
30.544,-82.738,7.50516531610304
30.533,-82.59800000000001,6.2507900273437995
30.522,-82.45800000000003,5.07856027298101
30.511,-82.31700000000001,5.384593893107611
30.499,-82.17700000000002,6.847519111975795
30.488,-82.03699999999998,10.109757143809587
30.476,-81.89699999999999,13.404680128299487
30.464,-81.757,15.495994504344774
30.452,-81.61700000000002,18.776984126783006
30.44,-81.47699999999998,21.885397059827692
30.428,-81.33699999999999,22.359641366090504
30.416,-81.197,22.372564326280123
30.404,-81.05799999999999,22.37182656506767
30.391,-80.918,19.06126867196495
30.379,-80.77800000000002,0.0
30.366,-80.63799999999998,0.0
30.353,-80.49799999999999,0.0
30.34,-80.35899999999998,0.0
30.327,-80.219,0.0
30.313,-80.07900000000001,0.0
30.3,-79.94,0.0
30.287,-79.80000000000001,0.0
30.273,-79.661,0.0
30.259,-79.52100000000002,0.0
30.245,-79.382,0.0
30.231,-79.24200000000002,0.0
30.217,-79.10300000000001,0.0
30.203,-78.96300000000002,0.0
30.189,-78.82400000000001,0.0
30.174,-78.685,0.0
30.159,-78.54500000000002,0.0
30.145,-78.406,0.0
30.13,-78.267,0.0
30.115,-78.12799999999999,0.0
30.1,-77.98899999999998,0.0
30.084,-77.84899999999999,0.0
30.069,-77.70999999999998,0.0
30.054,-77.57100000000003,0.0
30.038,-77.43200000000002,0.0
30.022,-77.293,0.0
30.006,-77.154,0.0
29.99,-77.01600000000002,0.0
29.974,-76.87700000000001,0.0
29.958,-76.738,0.0
29.942,-76.59899999999999,0.0
29.925,-76.45999999999998,0.0
29.909,-76.322,0.0
29.892,-76.18299999999999,0.0
29.875,-76.04399999999998,0.0
29.858,-75.906,0.0
29.841,-75.767,0.0
29.824,-75.62900000000002,0.0
29.806,-75.49000000000001,0.0
29.789,-75.35199999999998,0.0
29.771,-75.214,0.0
29.754,-75.07499999999999,0.0
29.736,-74.93700000000001,0.0
29.718,-74.79899999999998,0.0
29.7,-74.661,0.0
29.681,-74.52199999999999,0.0
29.663,-74.38400000000001,0.0
29.645,-74.24599999999998,0.0
29.626,-74.108,0.0
29.607,-73.97000000000003,0.0
29.589,-73.832,0.0
29.57,-73.69400000000002,0.0
29.551,-73.55599999999998,0.0
29.531,-73.41899999999998,0.0
29.512,-73.281,0.0
29.493,-73.14299999999997,0.0
29.473,-73.005,0.0
29.453,-72.868,0.0
29.434,-72.73000000000002,0.0
29.414,-72.59300000000002,0.0
29.394,-72.45499999999998,0.0
29.374,-72.31799999999998,0.0
29.353,-72.18,0.0
29.333,-72.043,0.0
29.312,-71.906,0.0
29.292,-71.769,0.0
29.271,-71.63099999999997,0.0
29.25,-71.49400000000003,0.0
29.229,-71.35700000000003,0.0
29.208,-71.22000000000003,0.0
29.187,-71.08300000000003,0.0
29.165,-70.94600000000003,0.0
29.144,-70.80900000000003,0.0
29.122,-70.67200000000003,0.0
29.1,-70.53500000000003,0.0
29.078,-70.399,0.0
29.056,-70.262,0.0
29.034,-70.125,0.0
29.012,-69.98899999999998,0.0
28.99,-69.85199999999998,0.0
28.967,-69.71600000000001,0.0
28.945,-69.57900000000001,0.0
28.922,-69.44299999999998,0.0
28.899,-69.30599999999998,0.0
28.876,-69.17000000000002,0.0
28.853,-69.03399999999999,0.0
28.83,-68.89800000000002,0.0
28.807,-68.762,0.0
28.783,-68.625,0.0
28.76,-68.48899999999998,0.0
28.736,-68.35300000000001,0.0
28.712,-68.21800000000002,0.0
28.688,-68.082,0.0
28.664,-67.94600000000003,0.0
28.64,-67.81,0.0
28.616,-67.67399999999998,0.0
28.591,-67.53899999999999,0.0
28.567,-67.40300000000002,0.0
28.542,-67.26799999999997,0.0
28.518,-67.132,0.0
28.493,-66.99700000000001,0.0
28.468,-66.86099999999999,0.0
28.443,-66.726,0.0
28.417,-66.59100000000001,0.0
27.78,-127.20599999999999,0.0
27.809,-127.07300000000001,0.0
27.838,-126.939,0.0
27.866,-126.805,0.0
27.894,-126.67099999999999,0.0
27.922,-126.537,0.0
27.95,-126.40299999999999,0.0
27.978,-126.269,0.0
28.006,-126.13499999999999,0.0
28.033,-126.001,0.0
28.061,-125.86699999999999,0.0
28.088,-125.732,0.0
28.116,-125.59800000000001,0.0
28.143,-125.463,0.0
28.17,-125.32900000000001,0.0
28.197,-125.19399999999999,0.0
28.224,-125.06,0.0
28.25,-124.92500000000001,0.0
28.277,-124.78999999999999,0.0
28.303,-124.656,0.0
28.33,-124.52099999999999,0.0
28.356,-124.386,0.0
28.382,-124.251,0.0
28.408,-124.11600000000001,0.0
28.434,-123.981,0.0
28.459,-123.846,0.0
28.485,-123.71000000000001,0.0
28.511,-123.57499999999999,0.0
28.536,-123.44,0.0
28.561,-123.304,0.0
28.586,-123.16900000000001,0.0
28.611,-123.03299999999999,0.0
28.636,-122.898,0.0
28.661,-122.762,0.0
28.686,-122.62700000000001,0.0
28.71,-122.49100000000001,0.0
28.735,-122.35499999999999,0.0
28.759,-122.219,0.0
28.783,-122.083,0.0
28.807,-121.947,0.0
28.831,-121.811,0.0
28.855,-121.67500000000001,0.0
28.879,-121.53899999999999,0.0
28.902,-121.40299999999999,0.0
28.926,-121.267,0.0
28.949,-121.131,0.0
28.972,-120.994,0.0
28.995,-120.858,0.0
29.018,-120.721,0.0
29.041,-120.58500000000001,0.0
29.064,-120.44800000000001,0.0
29.086,-120.31200000000001,0.0
29.109,-120.17500000000001,0.0
29.131,-120.03899999999999,0.0
29.154,-119.90199999999999,0.0
29.176,-119.76499999999999,0.0
29.198,-119.62799999999999,0.0
29.22,-119.49100000000001,0.0
29.241,-119.35400000000001,0.0
29.263,-119.21700000000001,0.0
29.285,-119.08000000000001,0.0
29.306,-118.94300000000001,0.0
29.327,-118.80600000000001,0.0
29.348,-118.66900000000001,0.0
29.369,-118.53200000000001,0.0
29.39,-118.394,0.0
29.411,-118.257,0.0
29.432,-118.12,0.0
29.452,-117.982,0.0
29.473,-117.845,0.0
29.493,-117.707,0.0
29.513,-117.57,0.0
29.533,-117.43199999999999,0.0
29.553,-117.29400000000001,0.0
29.573,-117.15700000000001,0.0
29.593,-117.019,0.0
29.612,-116.881,0.0
29.632,-116.743,0.0
29.651,-116.60499999999999,0.0
29.67,-116.46700000000001,0.0
29.689,-116.32900000000001,0.0
29.708,-116.191,0.0
29.727,-116.053,0.0
29.746,-115.91499999999999,0.0
29.764,-115.77699999999999,0.0
29.783,-115.63900000000001,0.0
29.801,-115.5,0.0
29.819,-115.362,0.0
29.838,-115.22399999999999,0.0
29.856,-115.08500000000001,0.0
29.873,-114.947,0.0
29.891,-114.80799999999999,0.0
29.909,-114.66999999999999,0.0
29.926,-114.531,0.0
29.944,-114.393,0.0
29.961,-114.25399999999999,0.0
29.978,-114.11600000000001,0.0
29.995,-113.977,0.0
30.012,-113.838,0.0
30.029,-113.69900000000001,0.0
30.045,-113.56,0.0
30.062,-113.422,0.0
30.078,-113.28299999999999,0.0
30.094,-113.144,0.0
30.11,-113.005,0.0
30.126,-112.86600000000001,0.0
30.142,-112.727,0.0
30.158,-112.588,0.0
30.174,-112.44800000000001,0.0
30.189,-112.309,0.0
30.205,-112.16999999999999,0.0
30.22,-112.031,0.0
30.235,-111.89099999999999,0.0
30.25,-111.75200000000001,0.0
30.265,-111.613,0.0
30.28,-111.47300000000001,0.0
30.294,-111.334,0.0
30.309,-111.195,0.0
30.323,-111.055,0.0
30.337,-110.91499999999999,0.0
30.352,-110.77600000000001,0.0
30.366,-110.636,0.0
30.379,-110.49700000000001,0.0
30.393,-110.357,0.0
30.407,-110.21700000000001,0.0
30.42,-110.078,0.0
30.434,-109.93799999999999,0.0
30.447,-109.798,0.0
30.46,-109.65799999999999,0.0
30.473,-109.518,0.0
30.486,-109.37799999999999,0.0
30.499,-109.239,0.0
30.512,-109.09899999999999,0.0
30.524,-108.959,0.0
30.537,-108.81899999999999,0.0
30.549,-108.679,0.0
30.561,-108.53899999999999,0.0
30.573,-108.398,0.0
30.585,-108.25800000000001,0.0
30.597,-108.118,0.0
30.608,-107.97800000000001,0.0
30.62,-107.838,0.0
30.631,-107.69800000000001,0.0
30.642,-107.55699999999999,0.0
30.654,-107.417,0.0
30.665,-107.27699999999999,0.0
30.676,-107.136,0.0
30.686,-106.99600000000001,0.0
30.697,-106.856,0.0
30.707,-106.715,0.0
30.718,-106.57499999999999,0.0
30.728,-106.434,0.0
30.738,-106.29400000000001,0.0
30.748,-106.15299999999999,0.0
30.758,-106.013,0.40744492242462127
30.768,-105.87200000000001,0.3924410783314977
30.778,-105.731,0.3449753319729563
30.787,-105.59100000000001,0.2635095401434818
30.797,-105.44999999999999,0.17574942070027216
30.806,-105.31,0.1411459338491601
30.815,-105.16900000000001,0.1335485896116785
30.824,-105.02799999999999,0.23407787459585
30.833,-104.887,0.25802484981941093
30.842,-104.74700000000001,0.3163534397156531
30.85,-104.606,0.3485494496327571
30.859,-104.465,0.4773658481741174
30.867,-104.32400000000001,0.5858127949078512
30.875,-104.184,0.6440267829759051
30.884,-104.043,0.7371676246636547
30.892,-103.90199999999999,0.8585018644730793
30.899,-103.76100000000002,0.8091532497140271
30.907,-103.62,0.5872635191231047
30.915,-103.47899999999998,0.6076884318464506
30.922,-103.33800000000002,1.0695164684953289
30.93,-103.197,2.095524800212313
30.937,-103.05599999999998,2.3619544636236958
30.944,-102.91500000000002,2.3466821520970247
30.951,-102.774,2.382816952998773
30.958,-102.63299999999998,2.1927962326578667
30.965,-102.49200000000002,1.9331129170753523
30.971,-102.351,1.1649818548754565
30.978,-102.20999999999998,1.3560242413383117
30.984,-102.06900000000002,1.3864478974420322
30.991,-101.928,1.3285484956930245
30.997,-101.78699999999998,1.3573449290960238
31.003,-101.64499999999998,1.2469805993331768
31.009,-101.50400000000002,1.0373259325546411
31.014,-101.363,1.230941228608737
31.02,-101.22199999999998,1.2765786061145818
31.025,-101.08100000000002,1.2806224584644916
31.031,-100.94,1.3925431339162837
31.036,-100.798,1.8887590218710861
31.041,-100.65699999999998,2.624552902463384
31.046,-100.51600000000002,3.030951898505411
31.051,-100.375,3.27410087325943
31.056,-100.233,2.4234097044714273
31.06,-100.09199999999998,2.0180520860930407
31.065,-99.95100000000002,1.5242371025732118
31.069,-99.80900000000003,1.520024880319339
31.073,-99.668,1.9493743283188298
31.078,-99.52699999999999,2.2339609403795238
31.081,-99.38499999999999,2.1443388265549617
31.085,-99.24400000000003,2.142661127054881
31.089,-99.10300000000001,2.0520960673203597
31.093,-98.96100000000001,1.8823525021641032
31.096,-98.82,1.6656423822566722
31.099,-98.67899999999997,1.8475444056984835
31.103,-98.53699999999998,2.245143883760597
31.106,-98.39600000000002,2.386188581766498
31.109,-98.25400000000002,2.455528780655574
31.112,-98.113,2.7846120086377733
31.114,-97.97199999999998,3.073856128763564
31.117,-97.82999999999998,3.968790241889995
31.119,-97.68900000000002,4.393511156567859
31.122,-97.54700000000003,4.587060124941663
31.124,-97.406,4.38026762932327
31.126,-97.26400000000001,4.32136247215121
31.128,-97.12299999999999,3.927895350313505
31.13,-96.98200000000003,3.504610363670199
31.132,-96.83999999999997,2.9211938236472053
31.133,-96.69900000000001,2.6590467773384225
31.135,-96.55700000000002,2.7912294403849263
31.136,-96.416,3.0632425361215643
31.137,-96.274,3.115077920177192
31.138,-96.13299999999998,3.2289754479111608
31.139,-95.99099999999999,3.2510174194280905
31.14,-95.85000000000002,3.1523018829759746
31.141,-95.70800000000003,3.6464793555852193
31.141,-95.56700000000001,4.1986365440960745
31.142,-95.42500000000001,4.190778084622175
31.142,-95.28399999999999,3.9891154538450984
31.142,-95.142,4.128375227559978
31.142,-95.00099999999998,4.606037843965818
31.142,-94.85899999999998,4.716721820663281
31.142,-94.71800000000002,4.811392633460451
31.142,-94.57600000000002,4.886608394791221
31.141,-94.435,4.516894447182649
31.141,-94.293,4.500154808484274
31.14,-94.15199999999999,4.547960468415911
31.139,-94.00999999999999,5.028406251726338
31.138,-93.86900000000003,5.203685049034897
31.137,-93.72800000000001,5.323328245768318
31.136,-93.58600000000001,5.568416618482065
31.135,-93.445,4.95187789559831
31.133,-93.303,4.6022905640917
31.132,-93.16199999999998,4.493651086369191
31.13,-93.01999999999998,4.382546211120792
31.128,-92.87900000000002,4.577832903557588
31.126,-92.73700000000002,5.195034820828438
31.124,-92.596,5.753597137685084
31.122,-92.45400000000001,6.337056728783859
31.119,-92.31299999999999,6.347527580205634
31.117,-92.17200000000003,5.589187998847486
31.114,-92.02999999999997,4.407757914199961
31.112,-91.88900000000001,4.448976573489013
31.109,-91.74700000000001,4.460766998212489
31.106,-91.606,4.614634269943306
31.103,-91.46499999999997,4.933010658623269
31.1,-91.32299999999998,4.886993258209667
31.096,-91.18200000000002,4.840114041445217
31.093,-91.04000000000002,4.687956585674567
31.089,-90.899,4.758177514595933
31.085,-90.75799999999998,5.503417126215504
31.082,-90.61599999999999,5.878197026117202
31.078,-90.47500000000002,7.121618619985582
31.073,-90.334,7.535397920405824
31.069,-90.19200000000001,8.304286171412336
31.065,-90.05099999999999,7.8490094582001735
31.06,-89.91000000000003,8.321837696599454
31.056,-89.76799999999997,9.560954907483994
31.051,-89.62700000000001,10.224448165040112
31.046,-89.48599999999999,11.100498170080943
31.041,-89.34500000000003,11.126734759624341
31.036,-89.20299999999997,10.872099995340125
31.031,-89.06200000000001,9.181393856132736
31.025,-88.92099999999999,6.285280973043997
31.02,-88.77999999999997,4.38321313279238
31.014,-88.63900000000001,3.4246907259442825
31.009,-88.49700000000001,3.5093950119274124
31.003,-88.356,4.703648442612025
30.997,-88.21499999999997,5.254737252632114
30.991,-88.07400000000001,5.142574137444394
30.984,-87.93299999999999,4.368326337643709
30.978,-87.79199999999997,3.7646249711517075
30.971,-87.65100000000001,3.7809213025234967
30.965,-87.50999999999999,4.209206911880991
30.958,-87.36900000000003,5.058814443314741
30.951,-87.22800000000001,5.531722447862507
30.944,-87.08699999999999,5.610920217205517
30.937,-86.94600000000003,5.473211404913122
30.93,-86.805,5.168596534909004
30.922,-86.66399999999999,4.542317835454561
30.915,-86.52300000000002,5.1207027681372415
30.907,-86.382,6.995877755883685
30.9,-86.24099999999999,8.581552632579086
30.892,-86.10000000000002,9.575860881238816
30.884,-85.959,10.938719112141472
30.876,-85.81799999999998,11.575508635377695
30.867,-85.67700000000002,11.899637026597187
30.859,-85.53699999999998,12.204478162582383
30.85,-85.39600000000002,11.914131150095919
30.842,-85.255,11.090707724377706
30.833,-85.11399999999998,10.53371518576905
30.824,-84.97399999999999,10.732742780574185
30.815,-84.83300000000003,10.994103660135675
30.806,-84.69200000000001,10.428617144485665
30.797,-84.55200000000002,11.413038793618451
30.787,-84.411,12.960576161554739
30.778,-84.26999999999998,13.861622488801427
30.768,-84.13,13.99487845038615
30.758,-83.98899999999998,13.09636745716981
