lat,lon,all_sig_report_days_per_year_grid_130_cropped_blurred
33.018,-99.31599999999997,0.49501683062031965
33.022,-99.17200000000003,0.42035566406165137
33.026,-99.029,0.3726965583023061
33.029,-98.88499999999999,0.34504470505152196
33.033,-98.74099999999999,0.32722563869790844
33.036,-98.59699999999998,0.31609596329180806
33.039,-98.45400000000001,0.3222597879062301
33.042,-98.31,0.3640385389445477
33.045,-98.166,0.45567390957189946
33.048,-98.02199999999999,0.5987031102820277
33.05,-97.87799999999999,0.7797976303610671
33.053,-97.73399999999998,0.9712407750911439
33.055,-97.59100000000001,1.1365326969298775
33.057,-97.447,1.2451280749133686
33.059,-97.303,1.2799130610057776
33.061,-97.15899999999999,1.2466457452107553
33.063,-97.01499999999999,1.1653054955576454
33.065,-96.87099999999998,1.0598408484801514
33.067,-96.72699999999998,0.9519023957903494
33.068,-96.584,0.8582793300721847
33.069,-96.44,0.7872248800449577
33.071,-96.29599999999999,0.7460712720953173
33.072,-96.15199999999999,0.7408152209274699
33.073,-96.00799999999998,0.7743638739513321
33.073,-95.86399999999998,0.8384837077357723
33.074,-95.72000000000003,0.9111792817784643
33.075,-95.57600000000002,0.9660683450311711
33.075,-95.43299999999999,0.9845269897809924
33.076,-95.28899999999999,0.9618000732875196
33.076,-95.14499999999998,0.9085888268824098
33.076,-95.00099999999998,0.8424406834495027
33.076,-94.85700000000003,0.780543828447753
33.076,-94.71300000000002,0.7333421376875403
33.075,-94.56900000000002,0.7021544740543434
33.075,-94.42500000000001,0.6811418271167877
33.074,-94.281,0.6614919622706605
33.073,-94.13799999999998,0.6383215519816738
33.073,-93.99400000000003,0.6120220772954217
33.072,-93.85000000000002,0.5871996914546036
33.071,-93.70600000000002,0.5666927818078321
33.069,-93.56200000000001,0.5480169511703341
33.068,-93.418,0.5264613565279137
33.067,-93.274,0.5038716622803927
33.065,-93.13,0.48999944062472134
33.063,-92.98700000000002,0.4946653620810404
33.061,-92.84300000000002,0.520618494800037
33.059,-92.69900000000001,0.5630125275360848
33.057,-92.555,0.6132753859675559
33.055,-92.411,0.661341302065364
33.053,-92.267,0.6971827538835754
33.05,-92.12400000000002,0.7157678229314975
33.048,-91.98000000000002,0.7182705298359059
33.045,-91.83600000000001,0.7166945885582975
33.042,-91.69200000000001,0.7236361390523043
33.039,-91.548,0.7497010102307406
33.036,-91.404,0.7982117814345966
33.033,-91.26100000000002,0.862735004109898
33.029,-91.11700000000002,0.931432373148815
33.026,-90.97300000000001,0.9914013249763425
33.022,-90.82900000000001,1.0335493477648354
33.018,-90.68599999999998,1.054006867668532
33.014,-90.54199999999997,1.05306091661528
33.01,-90.39800000000002,1.034692251687499
33.006,-90.25400000000002,1.0069123800342799
33.002,-90.11099999999999,0.9801681351684046
32.997,-89.96699999999998,0.9640602431340848
32.993,-89.82299999999998,0.9640008410216232
32.988,-89.68,0.9792647030504334
32.983,-89.536,1.0034448745976157
32.979,-89.392,1.026783218813806
32.973,-89.24900000000002,1.0389933056946625
32.968,-89.10500000000002,1.0264732579984372
32.963,-88.96199999999999,0.9802184451927084
32.958,-88.81799999999998,0.8986488965484682
32.952,-88.67399999999998,0.7918421655035162
32.946,-88.531,0.6745484860809225
32.94,-88.387,0.5558054487667579
32.935,-88.24400000000003,0.4434079078225496
32.928,-88.10000000000002,0.3430589493621561
32.922,-87.957,0.2687446478598671
32.916,-87.81299999999999,0.22966871898881974
32.909,-87.67000000000002,0.22616379040614656
32.903,-87.52600000000001,0.24760346583121176
32.896,-87.38299999999998,0.28017498790365014
32.889,-87.23899999999998,0.3147669335876761
32.882,-87.096,0.34528855507733175
32.875,-86.95299999999997,0.3674173321507448
32.868,-86.80900000000003,0.37695763297624046
32.861,-86.666,0.3718041704273113
32.853,-86.52199999999999,0.35411010758583394
32.846,-86.37900000000002,0.33108528786852254
32.838,-86.23599999999999,0.3101987089461482
32.83,-86.09300000000002,0.29645941130395015
32.822,-85.94900000000001,0.28937467111124954
32.814,-85.80599999999998,0.2847120272201331
32.806,-85.66300000000001,0.27806285503114997
32.797,-85.51999999999998,0.2677901760762953
32.789,-85.37599999999998,0.25529700547618045
32.78,-85.233,0.24107368814652377
32.771,-85.08999999999997,0.22411897527535604
32.763,-84.947,0.20458216329655832
32.754,-84.80399999999997,0.18711137557248392
32.744,-84.661,0.17870161285039726
32.735,-84.51799999999997,0.1853309886814783
32.726,-84.375,0.20897280959682654
32.716,-84.23200000000003,0.24466235474845938
32.707,-84.089,0.281854820532238
32.697,-83.94600000000003,0.3085057971766093
32.687,-83.803,0.31799621431429065
32.677,-83.66000000000003,0.3094886590704926
32.667,-83.517,0.28606469868638207
32.657,-83.37400000000002,0.25365222593492087
32.646,-83.23200000000003,0.22033666294356147
32.636,-83.089,0.19276936850744109
32.625,-82.94600000000003,0.1744671964402561
32.614,-82.803,0.16594632433627685
32.603,-82.661,0.16811153417300587
32.592,-82.51799999999997,0.18362569897077058
32.581,-82.375,0.21389285440262065
32.57,-82.233,0.2549525661319489
32.558,-82.08999999999997,0.29886287921075366
32.547,-81.947,0.33723418298371993
32.535,-81.805,0.36653541728399514
32.523,-81.66199999999998,0.3910990257587742
32.511,-81.51999999999998,0.41760865077140114
32.499,-81.37700000000001,0.4522198661123048
32.487,-81.23500000000001,0.49551528202323775
32.475,-81.09300000000002,0.5423449440383573
32.463,-80.94999999999999,0.5816629014617588
32.45,-80.80799999999999,0.6003371974105541
32.437,-80.666,0.5926392974517298
32.424,-80.52300000000002,0.5671099754345887
32.412,-80.38099999999997,0.5429443591119125
32.398,-80.23899999999998,0.5361543561686383
32.385,-80.09699999999998,0.5504558448911138
32.372,-79.95400000000001,0.5794737956801866
32.359,-79.81200000000001,0.610809924263934
32.345,-79.67000000000002,0.6339025873124997
32.331,-79.52800000000002,0.6399354509580304
32.317,-79.38600000000002,0.6192882222466483
32.304,-79.24400000000003,0.5622186249914155
32.289,-79.10199999999998,0.4715120611743133
32.275,-78.95999999999998,0.36313297095315916
32.261,-78.81900000000002,0.2639536278531875
32.246,-78.67700000000002,0.24397369311590159
32.232,-78.53500000000003,0.2476128658293375
32.217,-78.39299999999997,0.2608695625485194
32.202,-78.25099999999998,0.0
32.187,-78.11000000000001,0.0
32.172,-77.96800000000002,0.0
32.157,-77.827,0.0
32.142,-77.685,0.0
32.126,-77.543,0.0
32.111,-77.40199999999999,0.0
32.095,-77.25999999999999,0.0
32.079,-77.11900000000003,0.0
32.063,-76.97800000000001,0.0
32.047,-76.83600000000001,0.0
32.031,-76.695,0.0
32.015,-76.55399999999997,0.0
31.998,-76.41300000000001,0.0
31.982,-76.27100000000002,0.0
31.965,-76.13,0.0
31.948,-75.98899999999998,0.0
31.931,-75.84800000000001,0.0
31.914,-75.707,0.0
31.897,-75.56599999999997,0.0
31.879,-75.42500000000001,0.0
31.862,-75.28399999999999,0.0
31.844,-75.14299999999997,0.0
31.827,-75.00299999999999,0.0
31.809,-74.86200000000002,0.0
31.791,-74.721,0.0
31.773,-74.57999999999998,0.0
31.755,-74.44,0.0
31.736,-74.29899999999998,0.0
31.718,-74.15899999999999,0.0
31.699,-74.01799999999997,0.0
31.681,-73.87799999999999,0.0
31.662,-73.73700000000002,0.0
31.643,-73.59699999999998,0.0
31.624,-73.457,0.0
31.604,-73.31599999999997,0.0
31.585,-73.17599999999999,0.0
31.566,-73.036,0.0
31.546,-72.89600000000002,0.0
31.526,-72.75599999999997,0.0
31.507,-72.61599999999999,0.0
31.487,-72.476,0.0
31.467,-72.33600000000001,0.0
31.446,-72.19600000000003,0.0
31.426,-72.05599999999998,0.0
31.406,-71.916,0.0
31.385,-71.77699999999999,0.0
31.364,-71.637,0.0
31.344,-71.49700000000001,0.0
31.323,-71.358,0.0
31.302,-71.21800000000002,0.0
31.28,-71.07900000000001,0.0
31.259,-70.93900000000002,0.0
31.238,-70.80000000000001,0.0
31.216,-70.661,0.0
31.194,-70.52100000000002,0.0
31.173,-70.382,0.0
31.151,-70.243,0.0
31.129,-70.10399999999998,0.0
31.106,-69.96499999999997,0.0
31.084,-69.82600000000002,0.0
31.062,-69.68700000000001,0.0
31.039,-69.548,0.0
31.016,-69.40899999999999,0.0
30.994,-69.26999999999998,0.0
30.971,-69.13099999999997,0.0
30.948,-68.993,0.0
30.925,-68.85399999999998,0.0
30.901,-68.71600000000001,0.0
30.878,-68.577,0.0
30.854,-68.43900000000002,0.0
30.831,-68.30000000000001,0.0
30.807,-68.16199999999998,0.0
30.783,-68.024,0.0
30.759,-67.88499999999999,0.0
30.735,-67.74700000000001,0.0
30.711,-67.60899999999998,0.0
30.686,-67.471,0.0
30.662,-67.33300000000003,0.0
30.637,-67.195,0.0
30.612,-67.05700000000002,0.0
30.587,-66.91899999999998,0.0
30.563,-66.781,0.0
30.537,-66.644,0.0
30.512,-66.50599999999997,0.0
30.487,-66.368,0.0
30.461,-66.231,0.0
30.436,-66.09300000000002,0.0
29.788,-127.76599999999999,0.0
29.817,-127.63,0.0
29.845,-127.494,0.0
29.874,-127.358,0.0
29.903,-127.22200000000001,0.0
29.931,-127.08600000000001,0.0
29.96,-126.94999999999999,0.0
29.988,-126.814,0.0
30.016,-126.67699999999999,0.0
30.044,-126.541,0.0
30.072,-126.404,0.0
30.1,-126.268,0.0
30.128,-126.131,0.0
30.155,-125.995,0.0
30.183,-125.858,0.0
30.21,-125.721,0.0
30.237,-125.58500000000001,0.0
30.264,-125.44800000000001,0.0
30.291,-125.311,0.0
30.318,-125.174,0.0
30.345,-125.037,0.0
30.371,-124.9,0.0
30.398,-124.762,0.0
30.424,-124.625,0.0
30.45,-124.488,0.0
30.476,-124.351,0.0
30.502,-124.213,0.0
30.528,-124.076,0.0
30.554,-123.93799999999999,0.0
30.58,-123.80000000000001,0.0
30.605,-123.66300000000001,0.0
30.63,-123.525,0.0
30.656,-123.387,0.0
30.681,-123.249,0.0
30.706,-123.112,0.0
30.731,-122.97399999999999,0.0
30.755,-122.83600000000001,0.0
30.78,-122.697,0.0
30.805,-122.559,0.0
30.829,-122.42099999999999,0.0
30.853,-122.28299999999999,0.0
30.877,-122.14500000000001,0.0
30.901,-122.006,0.0
30.925,-121.868,0.0
30.949,-121.72900000000001,0.0
30.973,-121.59100000000001,0.0
30.996,-121.452,0.0
31.02,-121.31299999999999,0.0
31.043,-121.17500000000001,0.0
31.066,-121.036,0.0
31.089,-120.89699999999999,0.0
31.112,-120.75800000000001,0.0
31.135,-120.619,0.0
31.158,-120.47999999999999,0.0
31.18,-120.34100000000001,0.0
31.203,-120.202,0.0
31.225,-120.06299999999999,0.0
31.247,-119.924,0.0
31.269,-119.785,0.0
31.291,-119.64500000000001,0.0
31.313,-119.506,0.0
31.335,-119.36600000000001,0.0
31.356,-119.227,0.0
31.378,-119.088,0.0
31.399,-118.94800000000001,0.0
31.42,-118.80799999999999,0.0
31.442,-118.66900000000001,0.0
31.462,-118.529,0.0
31.483,-118.38900000000001,0.0
31.504,-118.249,0.0
31.525,-118.10900000000001,0.0
31.545,-117.97,0.0
31.565,-117.83000000000001,0.0
31.586,-117.69,0.0
31.606,-117.549,0.0
31.626,-117.40899999999999,0.0
31.646,-117.269,0.0
31.665,-117.12899999999999,0.0
31.685,-116.989,0.0
31.704,-116.84800000000001,0.0
31.724,-116.708,4.011312401262129e-5
31.743,-116.56800000000001,0.0002788276974242527
31.762,-116.42699999999999,0.0014247455258478655
31.781,-116.287,0.0056727987625465335
31.8,-116.14599999999999,0.017900200508564834
31.819,-116.006,0.04419917473456508
31.837,-115.86500000000001,0.08762302629770569
31.856,-115.72399999999999,0.14189740460226646
31.874,-115.584,0.2001455783676198
31.892,-115.44300000000001,0.2673432333612122
31.91,-115.30199999999999,0.3464777371652497
31.928,-115.161,0.38736541314727474
31.946,-115.02000000000001,0.3834399559792077
31.964,-114.87899999999999,0.35682749803251707
31.981,-114.738,0.3147849138261354
31.999,-114.59700000000001,0.25896563819966156
32.016,-114.45599999999999,0.19411706664720735
32.033,-114.315,0.13115540250903757
32.051,-114.174,0.0810551805675643
32.068,-114.03299999999999,0.047355650044165684
32.084,-113.89099999999999,0.027763513287187572
32.101,-113.75,0.018885636703792653
32.118,-113.60900000000001,0.017954238475503297
32.134,-113.46700000000001,0.02390965023454508
32.151,-113.326,0.035250030420797746
32.167,-113.185,0.04892071191464472
32.183,-113.043,0.061392617114485244
32.199,-112.90199999999999,0.06933462575139336
32.215,-112.75999999999999,0.07061037414691859
32.23,-112.618,0.06449373155222664
32.246,-112.477,0.05421211724936167
32.261,-112.33500000000001,0.045638327893315005
32.277,-112.19300000000001,0.04725073169297592
32.292,-112.05199999999999,0.06469353697646922
32.307,-111.91,0.10154934912824828
32.322,-111.768,0.16059823132353396
32.337,-111.626,0.24635767908617853
32.352,-111.48400000000001,0.36031660597968473
32.366,-111.34200000000001,0.49088546778167513
32.381,-111.19999999999999,0.611158090473089
32.395,-111.05799999999999,0.6891831202034409
32.409,-110.916,0.7026643150526972
32.423,-110.774,0.6461898107785317
32.437,-110.632,0.5331471626660824
32.451,-110.49000000000001,0.3949228808544609
32.465,-110.34800000000001,0.2699728934013786
32.478,-110.20500000000001,0.18350134128560427
32.492,-110.06299999999999,0.1361376136122331
32.505,-109.92099999999999,0.11245046507444148
32.518,-109.779,0.09668267837225683
32.531,-109.636,0.0813231563742992
32.544,-109.494,0.06564156398029994
32.557,-109.351,0.05136610019126805
32.57,-109.209,0.040531491423044144
32.582,-109.066,0.03343621152075669
32.595,-108.924,0.029075620581981897
32.607,-108.781,0.02635162052652597
32.619,-108.63900000000001,0.024383159030662977
32.631,-108.49600000000001,0.022168043775515227
32.643,-108.35400000000001,0.01884574439132836
32.655,-108.21100000000001,0.01427662452687164
32.667,-108.06800000000001,0.009525420622656157
32.678,-107.92500000000001,0.006040705846583311
32.69,-107.78299999999999,0.004841738965474797
32.701,-107.63999999999999,0.0063381122703566025
32.712,-107.49700000000001,0.011062196920199578
32.723,-107.35400000000001,0.019901304922223584
32.734,-107.21100000000001,0.03350374722998978
32.745,-107.06899999999999,0.05121791396501477
32.756,-106.92599999999999,0.07164411981810768
32.766,-106.78299999999999,0.09280782824687832
32.777,-106.63999999999999,0.11209778025170976
32.787,-106.49700000000001,0.1266429446324806
32.797,-106.35400000000001,0.13249837566316364
32.807,-106.21100000000001,0.12750375925482987
32.817,-106.06800000000001,0.11259065399809529
32.827,-105.924,0.09068601516260283
32.836,-105.781,0.06576502127005164
32.846,-105.638,0.042185821113410585
32.855,-105.495,0.02437933965665584
32.865,-105.352,0.016842420139842725
32.874,-105.209,0.02372095130684571
32.883,-105.065,0.04994948658565287
32.892,-104.922,0.09777980380689141
32.9,-104.779,0.1620923314185823
32.909,-104.636,0.22751153617481262
32.918,-104.49199999999999,0.2731119888844569
32.926,-104.34899999999999,0.28241992975851865
32.934,-104.20599999999999,0.2552319230992574
32.942,-104.06200000000001,0.2081404242440018
32.95,-103.91899999999998,0.17042861297092476
32.958,-103.77499999999998,0.16714373702241278
32.966,-103.632,0.20620504152207436
32.974,-103.488,0.2762709346386229
32.981,-103.34500000000003,0.3550779493123882
32.988,-103.20100000000002,0.42558491751099925
32.996,-103.05799999999999,0.47902665038688774
33.003,-102.91399999999999,0.5191564059196137
33.01,-102.77100000000002,0.5553123510105415
33.017,-102.62700000000001,0.5979394794738548
33.023,-102.48399999999998,0.6508349873837906
33.03,-102.33999999999997,0.7148950283645842
33.036,-102.19600000000003,0.7808551954951137
33.043,-102.053,0.8373792186196312
33.049,-101.90899999999999,0.8672909416472052
33.055,-101.76499999999999,0.8589662740345767
33.061,-101.62200000000001,0.8104294137368525
33.067,-101.47800000000001,0.7324897937177839
33.072,-101.334,0.6489905717274687
33.078,-101.19,0.5875731346989365
33.083,-101.04700000000003,0.5652366111557103
33.089,-100.90300000000002,0.5834588983881555
33.094,-100.75900000000001,0.6304736348855672
33.099,-100.61500000000001,0.6876422659818187
33.104,-100.47199999999998,0.7398498611713005
33.109,-100.32799999999997,0.7808273983535684
33.113,-100.18400000000003,0.8069892981769551
33.118,-100.04000000000002,0.8118050144926449
33.122,-99.89600000000002,0.7899558112250884
33.127,-99.75200000000001,0.739711205774428
33.131,-99.60899999999998,0.6690106418402183
33.135,-99.46499999999997,0.5869774246706622
33.139,-99.32100000000003,0.50586001859667
33.142,-99.17700000000002,0.4370018712192354
33.146,-99.03300000000002,0.3876764603230991
33.15,-98.88900000000001,0.35599341204028145
33.153,-98.745,0.33487564320632146
33.156,-98.601,0.322366971857796
33.159,-98.457,0.32762780047522155
33.162,-98.31299999999999,0.36643295820924493
33.165,-98.16899999999998,0.4501646560034273
33.168,-98.02499999999998,0.5786071842319492
33.171,-97.88099999999997,0.7396184457688942
33.173,-97.73700000000002,0.9113540757176752
33.176,-97.59300000000002,1.0625715462022045
33.178,-97.44900000000001,1.164837117205332
33.18,-97.305,1.201716834143282
33.182,-97.161,1.177750460605202
33.184,-97.017,1.1116694516109786
33.185,-96.87299999999999,1.025731582726161
33.187,-96.72899999999998,0.9374965174653989
33.189,-96.58499999999998,0.8592873538975133
33.19,-96.44099999999997,0.7967050929770136
33.191,-96.29700000000003,0.7539729618558518
33.192,-96.15300000000002,0.7380988494781148
33.193,-96.00900000000001,0.7549764506981607
33.194,-95.86500000000001,0.8004301491193707
33.195,-95.721,0.8574810272663377
33.195,-95.577,0.9040795980119973
33.196,-95.43299999999999,0.9214642411722214
33.196,-95.28899999999999,0.9061241580703976
33.196,-95.14499999999998,0.866204888018119
33.196,-95.00099999999998,0.8175201176412075
33.196,-94.85700000000003,0.7742467748202183
33.196,-94.71300000000002,0.7435364108333382
33.196,-94.56900000000002,0.7241015935089328
33.195,-94.42500000000001,0.7078737608842625
33.195,-94.281,0.6867371971950712
33.194,-94.137,0.6570103402192086
33.193,-93.993,0.6230016334299044
33.192,-93.84899999999999,0.5916117372314419
33.191,-93.70499999999998,0.5663493102605273
33.19,-93.56099999999998,0.544701996588547
33.189,-93.41699999999997,0.5222729812635056
33.187,-93.27199999999999,0.4993898417380583
33.186,-93.12799999999999,0.48309732297983227
33.184,-92.98399999999998,0.4800695638385442
33.182,-92.83999999999997,0.4923096382868912
33.18,-92.69600000000003,0.5171548728704305
33.178,-92.55200000000002,0.5497038762847319
33.176,-92.40800000000002,0.5834441837991636
33.173,-92.26400000000001,0.6117171073928175
33.171,-92.12,0.6292081597432427
33.168,-91.97699999999998,0.6400957560629648
33.165,-91.83300000000003,0.6538559934445313
33.162,-91.68900000000002,0.6823259233681421
33.159,-91.54500000000002,0.7331286091119728
33.156,-91.40100000000001,0.8050765004094976
33.153,-91.257,0.8875819721319023
33.15,-91.113,0.9654354423954382
33.146,-90.969,1.025774273569911
33.143,-90.82499999999999,1.0631794372632237
33.139,-90.68099999999998,1.0766484849500633
33.135,-90.53699999999998,1.069607028755085
33.131,-90.39299999999997,1.0470587672885627
33.127,-90.24900000000002,1.014898752527436
33.122,-90.106,0.980387644589622
33.118,-89.96199999999999,0.9523848814692426
33.113,-89.81799999999998,0.9392018037503669
33.109,-89.67399999999998,0.9435262671746381
33.104,-89.52999999999997,0.9610501789389277
33.099,-89.38600000000002,0.9815458295591568
33.094,-89.243,0.9926935408138712
33.089,-89.09899999999999,0.9825499875187069
33.083,-88.95499999999998,0.9423395641932808
33.078,-88.81099999999998,0.8705510301400744
33.072,-88.668,0.7769030695246453
33.067,-88.524,0.672982388091735
33.061,-88.38,0.5678673093448696
33.055,-88.23599999999999,0.46472130506882786
33.049,-88.09300000000002,0.3692741707647212
33.043,-87.94900000000001,0.29204393815883
33.036,-87.80599999999998,0.24640232225643677
33.03,-87.66199999999998,0.23579723812606215
33.023,-87.51799999999997,0.2528744216671907
33.017,-87.375,0.2854220454349838
33.01,-87.231,0.3237550209612848
33.003,-87.08800000000002,0.35982523692697976
32.996,-86.94400000000002,0.38693042012559176
32.988,-86.80000000000001,0.39838223802936756
32.981,-86.65699999999998,0.39246596121339616
32.974,-86.51299999999998,0.37300579550645085
32.966,-86.37,0.34889245981134004
32.958,-86.22699999999998,0.3294048498092532
32.95,-86.08300000000003,0.3191013069955908
32.942,-85.94,0.3158386250191912
32.934,-85.79599999999999,0.3128159391426251
32.926,-85.65300000000002,0.3038638876401299
32.918,-85.50999999999999,0.28710320849786053
32.909,-85.36599999999999,0.2644836986788647
32.901,-85.22300000000001,0.2396442337669264
32.892,-85.07999999999998,0.21453956508638156
32.883,-84.93599999999998,0.19237412567718282
32.874,-84.793,0.17912121876563886
32.865,-84.64999999999998,0.18003251622186403
32.856,-84.507,0.1970255163892066
32.846,-84.36399999999998,0.2273608043895796
32.837,-84.22000000000003,0.26459831033566766
32.827,-84.077,0.2981585730152378
32.817,-83.93400000000003,0.31958456306860755
32.807,-83.791,0.32460302151424597
32.797,-83.64800000000002,0.31356864745220736
32.787,-83.505,0.2894911758224275
32.777,-83.36200000000002,0.2573407765684416
32.766,-83.219,0.22368992191314432
32.756,-83.07600000000002,0.19494541875365354
32.745,-82.93299999999999,0.17511957005096726
32.734,-82.79000000000002,0.16687544113105635
32.724,-82.64699999999999,0.17321400212658944
32.712,-82.505,0.19622019239893104
32.701,-82.36200000000002,0.23579382721922612
32.69,-82.219,0.28507831764416625
32.679,-82.07600000000002,0.3333959283299859
32.667,-81.93400000000003,0.37097436907666886
32.655,-81.791,0.3963283520162947
32.644,-81.64800000000002,0.4144201783249255
32.632,-81.50599999999997,0.4328654777601265
32.62,-81.363,0.45905553984769043
32.607,-81.22000000000003,0.4941986204751396
32.595,-81.07799999999997,0.5322909300881685
32.583,-80.935,0.5617301022489503
32.57,-80.793,0.5710695695554516
32.557,-80.64999999999998,0.5595076877186848
32.545,-80.50799999999998,0.5397615242349755
32.532,-80.36599999999999,0.5287671563883285
32.519,-80.22300000000001,0.5355266628841038
32.505,-80.08100000000002,0.5578599053100199
32.492,-79.93900000000002,0.5863726582995628
32.479,-79.79599999999999,0.6099068016347249
32.465,-79.654,0.6180608110110456
32.451,-79.512,0.6012196481315426
32.437,-79.37,0.5513838921751978
32.423,-79.22800000000001,0.47243777953358473
32.409,-79.08600000000001,0.3863870138640511
32.395,-78.94400000000002,0.3149956830836632
32.381,-78.80200000000002,0.26445422439851834
32.366,-78.66000000000003,0.2500599435185287
32.352,-78.51799999999997,0.2518613961001318
32.337,-78.37599999999998,0.26086956261400146
32.322,-78.23399999999998,0.0
32.307,-78.09199999999998,0.0
32.292,-77.94999999999999,0.0
32.277,-77.80799999999999,0.0
32.262,-77.66699999999997,0.0
32.246,-77.52499999999998,0.0
32.231,-77.38299999999998,0.0
32.215,-77.24200000000002,0.0
32.199,-77.10000000000002,0.0
32.183,-76.959,0.0
32.167,-76.81700000000001,0.0
32.151,-76.67599999999999,0.0
32.134,-76.53399999999999,0.0
32.118,-76.39299999999997,0.0
32.101,-76.25200000000001,0.0
32.085,-76.11000000000001,0.0
32.068,-75.969,0.0
32.051,-75.82799999999997,0.0
32.034,-75.68700000000001,0.0
32.016,-75.54599999999999,0.0
31.999,-75.40499999999997,0.0
31.982,-75.26400000000001,0.0
31.964,-75.12299999999999,0.0
31.946,-74.98200000000003,0.0
31.928,-74.84100000000001,0.0
31.911,-74.69999999999999,0.0
31.892,-74.55900000000003,0.0
31.874,-74.418,0.0
31.856,-74.27800000000002,0.0
31.837,-74.137,0.0
31.819,-73.99599999999998,0.0
31.8,-73.856,0.0
31.781,-73.71499999999997,0.0
31.762,-73.57499999999999,0.0
31.743,-73.43400000000003,0.0
31.724,-73.29399999999998,0.0
31.705,-73.15300000000002,0.0
31.685,-73.01299999999998,0.0
31.666,-72.87299999999999,0.0
31.646,-72.733,0.0
31.626,-72.59199999999998,0.0
31.606,-72.452,0.0
31.586,-72.31200000000001,0.0
31.566,-72.17200000000003,0.0
31.545,-72.03199999999998,0.0
31.525,-71.892,0.0
31.504,-71.75200000000001,0.0
31.484,-71.613,0.0
31.463,-71.47300000000001,0.0
31.442,-71.33300000000003,0.0
31.421,-71.19299999999998,0.0
31.399,-71.05399999999997,0.0
31.378,-70.91399999999999,0.0
31.357,-70.77499999999998,0.0
31.335,-70.63499999999999,0.0
31.313,-70.49599999999998,0.0
31.292,-70.356,0.0
31.27,-70.21699999999998,0.0
31.248,-70.07799999999997,0.0
31.225,-69.93900000000002,0.0
31.203,-69.80000000000001,0.0
31.181,-69.66000000000003,0.0
31.158,-69.52100000000002,0.0
31.135,-69.382,0.0
31.113,-69.24400000000003,0.0
31.09,-69.10500000000002,0.0
31.067,-68.96600000000001,0.0
31.043,-68.827,0.0
31.02,-68.68799999999999,0.0
30.997,-68.55000000000001,0.0
30.973,-68.411,0.0
30.949,-68.27300000000002,0.0
30.926,-68.13400000000001,0.0
30.902,-67.99599999999998,0.0
30.878,-67.85700000000003,0.0
30.854,-67.719,0.0
30.829,-67.58100000000002,0.0
30.805,-67.44200000000001,0.0
30.78,-67.30399999999997,0.0
30.756,-67.166,0.0
30.731,-67.02800000000002,0.0
30.706,-66.88999999999999,0.0
30.681,-66.75200000000001,0.0
30.656,-66.61399999999998,0.0
30.631,-66.47699999999998,0.0
30.605,-66.339,0.0
30.58,-66.20100000000002,0.0
30.554,-66.06400000000002,0.0
29.905,-127.799,0.0
29.934,-127.66300000000001,0.0
29.963,-127.52699999999999,0.0
29.992,-127.39099999999999,0.0
30.021,-127.255,0.0
30.049,-127.119,0.0
30.078,-126.983,0.0
30.106,-126.846,0.0
30.134,-126.71000000000001,0.0
30.162,-126.57300000000001,0.0
30.19,-126.43700000000001,0.0
30.218,-126.30000000000001,0.0
30.246,-126.16300000000001,0.0
30.273,-126.02699999999999,0.0
30.301,-125.88999999999999,0.0
30.328,-125.75299999999999,0.0
30.355,-125.61600000000001,0.0
30.382,-125.47900000000001,0.0
30.409,-125.34200000000001,0.0
30.436,-125.20500000000001,0.0
30.463,-125.06800000000001,0.0
30.489,-124.93,0.0
30.516,-124.793,0.0
30.542,-124.656,0.0
30.569,-124.518,0.0
30.595,-124.381,0.0
30.621,-124.243,0.0
30.647,-124.106,0.0
30.672,-123.96799999999999,0.0
30.698,-123.83000000000001,0.0
30.724,-123.69200000000001,0.0
30.749,-123.555,0.0
30.774,-123.417,0.0
30.799,-123.279,0.0
30.824,-123.14099999999999,0.0
30.849,-123.00200000000001,0.0
30.874,-122.864,0.0
30.899,-122.726,0.0
30.923,-122.588,0.0
30.948,-122.44900000000001,0.0
30.972,-122.311,0.0
30.996,-122.173,0.0
31.02,-122.03399999999999,0.0
31.044,-121.89599999999999,0.0
31.068,-121.757,0.0
31.092,-121.618,0.0
31.115,-121.47999999999999,0.0
31.139,-121.34100000000001,0.0
31.162,-121.202,0.0
31.185,-121.06299999999999,0.0
31.208,-120.924,0.0
31.231,-120.785,0.0
31.254,-120.64599999999999,0.0
31.277,-120.507,0.0
31.299,-120.368,0.0
31.322,-120.22800000000001,0.0
31.344,-120.089,0.0
31.366,-119.94999999999999,0.0
31.388,-119.81,0.0
31.41,-119.67099999999999,0.0
31.432,-119.531,0.0
31.454,-119.392,0.0
31.476,-119.25200000000001,0.0
31.497,-119.113,0.0
31.518,-118.97300000000001,0.0
31.54,-118.833,0.0
31.561,-118.69300000000001,0.0
31.582,-118.553,0.0
31.603,-118.41399999999999,0.0
31.623,-118.274,0.0
31.644,-118.13399999999999,0.0
31.664,-117.993,0.0
31.685,-117.85300000000001,0.0
31.705,-117.713,0.0
31.725,-117.57300000000001,0.0
31.745,-117.43299999999999,0.0
31.765,-117.292,0.0
31.785,-117.15199999999999,0.0
31.804,-117.012,0.0
31.824,-116.87100000000001,0.0
31.843,-116.731,3.85430686537085e-5
31.862,-116.59,0.00027085168163962963
31.881,-116.44999999999999,0.0013669321684910915
31.9,-116.309,0.00549066747312585
31.919,-116.168,0.017307527615033284
