lat,lon,estimated_x1_normalized_sig_report_days_per_year_grid_130_cropped_blurred
28.47,-116.249,0.0
28.489,-116.113,0.0
28.508,-115.976,0.0
28.527,-115.839,0.0
28.545,-115.702,0.0
28.564,-115.566,0.0
28.582,-115.429,0.0
28.6,-115.292,0.0
28.618,-115.155,0.0
28.636,-115.018,0.0
28.654,-114.881,0.0
28.672,-114.744,0.0
28.689,-114.607,0.0
28.707,-114.47,0.0
28.724,-114.332,0.0
28.741,-114.195,0.0
28.758,-114.05799999999999,0.0
28.775,-113.92099999999999,0.0
28.792,-113.78299999999999,0.0
28.809,-113.64599999999999,0.0
28.826,-113.50899999999999,0.0
28.842,-113.37100000000001,0.0
28.858,-113.23400000000001,0.0
28.875,-113.096,0.0
28.891,-112.958,0.0
28.907,-112.821,0.0
28.923,-112.68299999999999,0.0
28.938,-112.54599999999999,0.0
28.954,-112.40799999999999,0.0
28.969,-112.27000000000001,0.0
28.985,-112.132,0.0
29.0,-111.995,0.0
29.015,-111.857,0.0
29.03,-111.719,0.0
29.045,-111.58099999999999,0.0
29.06,-111.44300000000001,0.0
29.075,-111.305,0.0
29.089,-111.167,0.0
29.103,-111.029,0.0
29.118,-110.89099999999999,0.0
29.132,-110.75299999999999,0.0
29.146,-110.614,0.0
29.16,-110.476,0.0
29.174,-110.338,0.0
29.187,-110.19999999999999,0.0
29.201,-110.061,0.0
29.214,-109.923,0.0
29.227,-109.785,0.0
29.241,-109.64599999999999,0.0
29.254,-109.50800000000001,0.0
29.267,-109.37,0.0
29.279,-109.231,0.0
29.292,-109.09299999999999,0.0
29.305,-108.95400000000001,0.0
29.317,-108.815,0.0
29.329,-108.67699999999999,0.0
29.341,-108.53800000000001,0.0
29.353,-108.4,0.0
29.365,-108.261,0.0
29.377,-108.12200000000001,0.0
29.389,-107.983,0.0
29.4,-107.845,0.0
29.412,-107.70599999999999,0.0
29.423,-107.56700000000001,0.0
29.434,-107.428,0.0
29.445,-107.28899999999999,0.0
29.456,-107.15100000000001,0.0
29.467,-107.012,0.0
29.478,-106.87299999999999,0.0
29.488,-106.73400000000001,0.0
29.499,-106.595,0.0
29.509,-106.45599999999999,0.0
29.519,-106.31700000000001,0.0
29.529,-106.178,0.0
29.539,-106.03899999999999,0.0
29.549,-105.899,0.0
29.559,-105.75999999999999,0.0
29.568,-105.62100000000001,0.0
29.578,-105.482,0.0
29.587,-105.34299999999999,0.0
29.596,-105.203,0.0
29.605,-105.064,2.3937276313419402e-5
29.614,-104.92500000000001,8.476296480234567e-5
29.623,-104.786,0.00021914701494652155
29.632,-104.64599999999999,0.0005268781879639301
29.64,-104.507,0.0011761805687301263
29.649,-104.368,0.002379137567939472
29.657,-104.22800000000001,0.004362061780553477
29.665,-104.089,0.007102797787620266
29.673,-103.94999999999999,0.010429135794103279
29.681,-103.81,0.014074718102467236
29.689,-103.67099999999999,0.017566774662815365
29.697,-103.531,0.020303725209794767
29.704,-103.392,0.021506832844539626
29.712,-103.25200000000001,0.020742607663926375
29.719,-103.113,0.018309095924129135
29.726,-102.97300000000001,0.014797982830512302
29.733,-102.834,0.010900358127145808
29.74,-102.69400000000002,0.00719894464552713
29.747,-102.55399999999997,0.004706251411358628
29.754,-102.41500000000002,0.0050448964455446
29.761,-102.27499999999998,0.00991281909127232
29.767,-102.13600000000002,0.019320757424268368
29.773,-101.99599999999998,0.030828372445174296
29.779,-101.856,0.04046348760135158
29.786,-101.71699999999998,0.04566040337460203
29.792,-101.577,0.04677197747069419
29.797,-101.43700000000001,0.04591519481233487
29.803,-101.298,0.04528627440225659
29.809,-101.15800000000002,0.04571016740503507
29.814,-101.01799999999997,0.04628670376201137
29.819,-100.87799999999999,0.04522631975967234
29.825,-100.73899999999998,0.04149278727232714
29.83,-100.59899999999999,0.03559446005912798
29.835,-100.459,0.02893623308479132
29.839,-100.31900000000002,0.02312080874761149
29.844,-100.17899999999997,0.01934041101358073
29.849,-100.04000000000002,0.01814788001441656
29.853,-99.89999999999998,0.019025212477723416
29.857,-99.75999999999999,0.02075351693053363
29.862,-99.62,0.022247967382443445
29.866,-99.48000000000002,0.023120558042172116
29.87,-99.33999999999997,0.02357732484316708
29.874,-99.19999999999999,0.02395723479748207
29.877,-99.06,0.0243458652639725
29.881,-98.92099999999999,0.02458413340223933
29.884,-98.781,0.024472282155776674
29.888,-98.64100000000002,0.024042479270792717
29.891,-98.50099999999998,0.023577979912379855
29.894,-98.36099999999999,0.02342925109245628
29.897,-98.221,0.02376128668656529
29.9,-98.08100000000002,0.024440582332554608
29.902,-97.94099999999997,0.025151533533533818
29.905,-97.80099999999999,0.025607294425406997
29.907,-97.661,0.025669439822000588
29.91,-97.52100000000002,0.025418251592378635
29.912,-97.38099999999997,0.025078286629162953
29.914,-97.24099999999999,0.024891651115736213
29.916,-97.101,0.024895732353367943
29.918,-96.96100000000001,0.024913514763403644
29.919,-96.82100000000003,0.02472447792023388
29.921,-96.68099999999998,0.02417972973392727
29.922,-96.541,0.023267503461963428
29.924,-96.40100000000001,0.02209713545728041
29.925,-96.26100000000002,0.020890819705584884
29.926,-96.12099999999998,0.019782009301131172
29.927,-95.981,0.01868566386279966
29.928,-95.84100000000001,0.017430606406119133
29.928,-95.70100000000002,0.01603076096216398
29.929,-95.56099999999998,0.014655284665346418
29.929,-95.42099999999999,0.013488885008752281
29.93,-95.281,0.012536566684635195
29.93,-95.14100000000002,0.011913635029785985
29.93,-95.00099999999998,0.011889546178064796
29.93,-94.86099999999999,0.012813217518939003
29.93,-94.721,0.014654678285877678
29.929,-94.58100000000002,0.016824522842441993
29.929,-94.44099999999997,0.01854037255402682
29.928,-94.30099999999999,0.019330790564765662
29.928,-94.161,0.01912187967636811
29.927,-94.02100000000002,0.018226170139486363
29.926,-93.88099999999997,0.017299549684654674
29.925,-93.74099999999999,0.017128343345943105
29.924,-93.601,0.01820898338231063
29.922,-93.46100000000001,0.020483889929562515
29.921,-93.32100000000003,0.02340860568172286
29.919,-93.18099999999998,0.026054347893969737
29.918,-93.041,0.028131860476505646
29.916,-92.90100000000001,0.030228434370088916
29.914,-92.76100000000002,0.033222601302390214
29.912,-92.62099999999998,0.03709811851941909
29.91,-92.481,0.04101566731649233
29.907,-92.34100000000001,0.044374102013052204
29.905,-92.20100000000002,0.04731076200157104
29.902,-92.06099999999998,0.04972056782475136
29.9,-91.92099999999999,0.05085582407852831
29.897,-91.781,0.05026990973978654
29.894,-91.64100000000002,0.048890328171659586
29.891,-91.50099999999998,0.04792688331130976
29.888,-91.36099999999999,0.04750315574116708
29.884,-91.221,0.04684950817817658
29.881,-91.08100000000002,0.04536727333369654
29.877,-90.94099999999997,0.04322524372097632
29.874,-90.80099999999999,0.0409299566822888
29.87,-90.66199999999998,0.03909695016493448
29.866,-90.52199999999999,0.0380384287114985
29.862,-90.382,0.0375600360236015
29.858,-90.24200000000002,0.03673330208955878
29.853,-90.10199999999998,0.03463373488776906
29.849,-89.96199999999999,0.03134328744209875
29.844,-89.822,0.027471431601361205
29.839,-89.68299999999999,0.023501574926327904
29.835,-89.543,0.019671969913494725
29.83,-89.40300000000002,0.016281079274293942
29.825,-89.26299999999998,0.013656014893449671
29.819,-89.12299999999999,0.012070585945295675
29.814,-88.98399999999998,0.011943987265556278
29.809,-88.844,0.013557165657985223
29.803,-88.70400000000001,0.016050459824388134
29.797,-88.565,0.017713148114993468
29.792,-88.42500000000001,0.018570875407491118
29.786,-88.28500000000003,0.019413946620029206
29.78,-88.14499999999998,0.02060303066054627
29.773,-88.00599999999997,0.021496206280601178
29.767,-87.86599999999999,0.022054996866562124
29.761,-87.726,0.022651410209854176
29.754,-87.58699999999999,0.0234498407800287
29.747,-87.447,0.024562359265148537
29.741,-87.30799999999999,0.02623216471011136
29.734,-87.168,0.029384110028494285
29.727,-87.029,0.035514785067055604
29.719,-86.88900000000001,0.0431922531472933
29.712,-86.75,0.04750169816516215
29.705,-86.61000000000001,0.04826935844751955
29.697,-86.471,0.048924539251522764
29.689,-86.33100000000002,0.051256319555834914
29.681,-86.19200000000001,0.052987063528312076
29.674,-86.05200000000002,0.05391225506598559
29.665,-85.91300000000001,0.054643522524883435
29.657,-85.77300000000002,0.05545616639141345
29.649,-85.63400000000001,0.056384188885883715
29.64,-85.495,0.05734559964564499
29.632,-85.35500000000002,0.05821357312011671
29.623,-85.21600000000001,0.0589328463727671
29.614,-85.077,0.05940713629719821
29.605,-84.93799999999999,0.059539687900673356
29.596,-84.798,0.05932054672195343
29.587,-84.65899999999999,0.05895803259204406
29.578,-84.51999999999998,0.05864867131321331
29.568,-84.38099999999997,0.057495371281501055
29.559,-84.24099999999999,0.05089134247689115
29.549,-84.10199999999998,0.03538877536693195
29.539,-83.96300000000002,0.026846866269976333
29.529,-83.82400000000001,0.03272897052178551
29.519,-83.685,0.044203769614388815
29.509,-83.54599999999999,0.05470250866574978
29.499,-83.40699999999998,0.06120721069064907
29.488,-83.26799999999997,0.06310293339795196
29.478,-83.12900000000002,0.06134419504804236
29.467,-82.99000000000001,0.057697660202884526
29.456,-82.851,0.05424781304502509
29.446,-82.71199999999999,0.05264797169510713
29.434,-82.57299999999998,0.052952430404082575
29.423,-82.435,0.05364364475891562
29.412,-82.29599999999999,0.05227468623780263
29.401,-82.15699999999998,0.04744963941433866
29.389,-82.01799999999997,0.039917614499711374
29.377,-81.88,0.03212609800322782
29.366,-81.74099999999999,0.026372282906675443
29.354,-81.60199999999998,0.023876695779717145
29.342,-81.46300000000002,0.02437108854480313
29.329,-81.32499999999999,0.02672752366991825
29.317,-81.18599999999998,0.02999092559493318
29.305,-81.048,0.03361779915043628
29.292,-80.90899999999999,0.03751729594326147
29.279,-80.77100000000002,0.04140031203029327
29.267,-80.632,0.04484758146336595
29.254,-80.49400000000003,0.04742687286412472
29.241,-80.35500000000002,0.04893953598405152
29.228,-80.21699999999998,0.049546042428137864
29.214,-80.07900000000001,0.04987749902008466
29.201,-79.94,0.04975619367164229
29.187,-79.80200000000002,0.046776841812325956
29.174,-79.66399999999999,0.054798131144855204
29.16,-79.52600000000001,0.0
29.146,-79.387,0.0
29.132,-79.24900000000002,0.0
29.118,-79.11099999999999,0.0
29.104,-78.97300000000001,0.0
29.089,-78.83499999999998,0.0
29.075,-78.697,0.0
29.06,-78.55900000000003,0.0
29.045,-78.42099999999999,0.0
29.03,-78.28300000000002,0.0
29.015,-78.14499999999998,0.0
29.0,-78.007,0.0
28.985,-77.86900000000003,0.0
28.97,-77.73200000000003,0.0
28.954,-77.594,0.0
28.939,-77.45600000000002,0.0
28.923,-77.31799999999998,0.0
28.907,-77.18099999999998,0.0
28.891,-77.043,0.0
28.875,-76.906,0.0
28.859,-76.76799999999997,0.0
28.842,-76.63099999999997,0.0
28.826,-76.493,0.0
28.809,-76.356,0.0
28.792,-76.21800000000002,0.0
28.776,-76.08100000000002,0.0
28.759,-75.94400000000002,0.0
28.742,-75.80700000000002,0.0
28.724,-75.66899999999998,0.0
28.707,-75.53199999999998,0.0
28.69,-75.39499999999998,0.0
28.672,-75.25799999999998,0.0
28.654,-75.12099999999998,0.0
28.636,-74.98399999999998,0.0
28.619,-74.84699999999998,0.0
28.6,-74.70999999999998,0.0
28.582,-74.57299999999998,0.0
28.564,-74.43599999999998,0.0
28.546,-74.29899999999998,0.0
28.527,-74.16300000000001,0.0
28.508,-74.02600000000001,0.0
28.49,-73.88900000000001,0.0
28.471,-73.75299999999999,0.0
28.452,-73.61599999999999,0.0
28.432,-73.47899999999998,0.0
28.413,-73.34300000000002,0.0
28.394,-73.20600000000002,0.0
28.374,-73.07,0.0
28.355,-72.93400000000003,0.0
28.335,-72.79700000000003,0.0
28.315,-72.661,0.0
28.295,-72.52499999999998,0.0
28.275,-72.38900000000001,0.0
28.255,-72.25200000000001,0.0
28.234,-72.11599999999999,0.0
28.214,-71.98000000000002,0.0
28.193,-71.844,0.0
28.172,-71.70800000000003,0.0
28.151,-71.572,0.0
28.13,-71.43700000000001,0.0
28.109,-71.30099999999999,0.0
28.088,-71.16500000000002,0.0
28.067,-71.029,0.0
28.045,-70.894,0.0
28.024,-70.75799999999998,0.0
28.002,-70.62200000000001,0.0
27.98,-70.48700000000002,0.0
27.958,-70.351,0.0
27.936,-70.21600000000001,0.0
27.914,-70.08100000000002,0.0
27.892,-69.945,0.0
27.869,-69.81,0.0
27.847,-69.67500000000001,0.0
27.824,-69.54000000000002,0.0
27.801,-69.40499999999997,0.0
27.779,-69.269,0.0
27.756,-69.13400000000001,0.0
27.732,-68.99900000000002,0.0
27.709,-68.86500000000001,0.0
27.686,-68.73000000000002,0.0
27.662,-68.59500000000003,0.0
27.639,-68.45999999999998,0.0
27.615,-68.32499999999999,0.0
27.591,-68.19099999999997,0.0
27.567,-68.05599999999998,0.0
27.543,-67.92200000000003,0.0
27.519,-67.78699999999998,0.0
27.495,-67.65300000000002,0.0
27.47,-67.51799999999997,0.0
27.446,-67.38400000000001,0.0
27.421,-67.25,0.0
27.396,-67.11599999999999,0.0
27.371,-66.981,0.0
27.346,-66.84699999999998,0.0
26.716,-126.918,0.0
26.744,-126.785,0.0
26.772,-126.65199999999999,0.0
26.8,-126.52000000000001,0.0
26.828,-126.387,0.0
26.856,-126.25399999999999,0.0
26.884,-126.12100000000001,0.0
26.912,-125.988,0.0
26.939,-125.85499999999999,0.0
26.966,-125.72200000000001,0.0
26.994,-125.589,0.0
27.021,-125.45599999999999,0.0
27.048,-125.32300000000001,0.0
27.075,-125.189,0.0
27.102,-125.05600000000001,0.0
27.128,-124.922,0.0
27.155,-124.78899999999999,0.0
27.182,-124.655,0.0
27.208,-124.52199999999999,0.0
27.234,-124.388,0.0
27.26,-124.25399999999999,0.0
27.286,-124.12100000000001,0.0
27.312,-123.987,0.0
27.338,-123.85300000000001,0.0
27.364,-123.719,0.0
27.389,-123.58500000000001,0.0
27.414,-123.451,0.0
27.44,-123.31700000000001,0.0
27.465,-123.18299999999999,0.0
27.49,-123.048,0.0
27.515,-122.91399999999999,0.0
27.54,-122.78,0.0
27.564,-122.64500000000001,0.0
27.589,-122.511,0.0
27.613,-122.376,0.0
27.638,-122.24199999999999,0.0
27.662,-122.107,0.0
27.686,-121.97300000000001,0.0
27.71,-121.838,0.0
27.734,-121.703,0.0
27.758,-121.56800000000001,0.0
27.781,-121.43299999999999,0.0
27.805,-121.298,0.0
27.828,-121.16399999999999,0.0
27.852,-121.02799999999999,0.0
27.875,-120.893,0.0
27.898,-120.75800000000001,0.0
27.921,-120.62299999999999,0.0
27.943,-120.488,0.0
27.966,-120.352,0.0
27.989,-120.21700000000001,0.0
28.011,-120.082,0.0
28.033,-119.946,0.0
28.056,-119.811,0.0
28.078,-119.67500000000001,0.0
28.1,-119.53999999999999,0.0
28.122,-119.404,0.0
28.143,-119.268,0.0
28.165,-119.13300000000001,0.0
28.186,-118.99700000000001,0.0
28.208,-118.86099999999999,0.0
28.229,-118.725,0.0
28.25,-118.589,0.0
28.271,-118.453,0.0
28.292,-118.31700000000001,0.0
28.313,-118.18100000000001,0.0
28.333,-118.04499999999999,0.0
28.354,-117.90899999999999,0.0
28.374,-117.77199999999999,0.0
28.394,-117.636,0.0
28.415,-117.5,0.0
28.435,-117.363,0.0
28.455,-117.227,0.0
28.474,-117.09,0.0
28.494,-116.95400000000001,0.0
28.513,-116.81700000000001,0.0
28.533,-116.68100000000001,0.0
28.552,-116.54400000000001,0.0
28.571,-116.40799999999999,0.0
28.59,-116.27099999999999,0.0
28.609,-116.13399999999999,0.0
28.628,-115.99700000000001,0.0
28.647,-115.86000000000001,0.0
28.665,-115.72300000000001,0.0
28.684,-115.58699999999999,0.0
28.702,-115.44999999999999,0.0
28.72,-115.31200000000001,0.0
28.739,-115.17500000000001,0.0
28.756,-115.03800000000001,0.0
28.774,-114.90100000000001,0.0
28.792,-114.76400000000001,0.0
28.81,-114.62700000000001,0.0
28.827,-114.489,0.0
28.844,-114.352,0.0
28.862,-114.215,0.0
28.879,-114.077,0.0
28.896,-113.94,0.0
28.913,-113.80199999999999,0.0
28.929,-113.66499999999999,0.0
28.946,-113.52699999999999,0.0
28.962,-113.38999999999999,0.0
28.979,-113.25200000000001,0.0
28.995,-113.11500000000001,0.0
29.011,-112.977,0.0
29.027,-112.839,0.0
29.043,-112.701,0.0
29.059,-112.564,0.0
29.074,-112.42599999999999,0.0
29.09,-112.28800000000001,0.0
29.105,-112.15,0.0
29.121,-112.012,0.0
29.136,-111.874,0.0
29.151,-111.73599999999999,0.0
29.166,-111.59800000000001,0.0
29.181,-111.46000000000001,0.0
29.195,-111.322,0.0
29.21,-111.18299999999999,0.0
29.224,-111.04499999999999,0.0
29.238,-110.90700000000001,0.0
29.253,-110.769,0.0
29.267,-110.63,0.0
29.28,-110.49199999999999,0.0
29.294,-110.35400000000001,0.0
29.308,-110.215,0.0
29.321,-110.077,0.0
29.335,-109.93799999999999,0.0
29.348,-109.80000000000001,0.0
29.361,-109.661,0.0
29.374,-109.523,0.0
29.387,-109.38399999999999,0.0
29.4,-109.24600000000001,0.0
29.413,-109.107,0.0
29.425,-108.96799999999999,0.0
29.438,-108.83000000000001,0.0
29.45,-108.691,0.0
29.462,-108.55199999999999,0.0
29.474,-108.41300000000001,0.0
29.486,-108.275,0.0
29.498,-108.136,0.0
29.51,-107.99700000000001,0.0
29.521,-107.858,0.0
29.533,-107.719,0.0
29.544,-107.58000000000001,0.0
29.555,-107.441,0.0
29.566,-107.30199999999999,0.0
29.577,-107.16300000000001,0.0
29.588,-107.024,0.0
29.599,-106.88499999999999,0.0
29.609,-106.74600000000001,0.0
29.62,-106.607,0.0
29.63,-106.46700000000001,0.0
29.64,-106.328,0.0
29.65,-106.189,0.0
29.66,-106.05000000000001,0.0
29.67,-105.911,0.0
29.68,-105.77099999999999,0.0
29.689,-105.632,0.0
29.699,-105.493,0.0
29.708,-105.35300000000001,0.0
29.717,-105.214,0.0
29.726,-105.07499999999999,7.479323344654135e-6
29.735,-104.935,2.826113484170182e-5
29.744,-104.79599999999999,7.72260115183912e-5
29.753,-104.656,0.00019562073995458843
29.761,-104.517,0.00046396681288703016
29.77,-104.37700000000001,0.001009242999808397
29.778,-104.238,0.0019953487533692117
29.786,-104.09800000000001,0.0036011587626563193
29.795,-103.959,0.005947767729405443
29.802,-103.81900000000002,0.009312633829275774
29.81,-103.68,0.013507403684829453
29.818,-103.54000000000002,0.01794819654250638
29.826,-103.39999999999998,0.021377368911329814
29.833,-103.26100000000002,0.02266479201341601
29.84,-103.12099999999998,0.021494799658350928
29.848,-102.981,0.0182845952658241
29.855,-102.84199999999998,0.013789802135043156
29.862,-102.702,0.009113108943118885
29.868,-102.56200000000001,0.005768837263286186
29.875,-102.423,0.005494779314156404
29.882,-102.28300000000002,0.009563190063363406
29.888,-102.14299999999997,0.017827551663933718
29.895,-102.00299999999999,0.027992606861299306
29.901,-101.863,0.03659247865846264
29.907,-101.72399999999999,0.041138778934043115
29.913,-101.584,0.04163261829510213
29.919,-101.44400000000002,0.03989088463668768
29.924,-101.30399999999997,0.038213350438351064
29.93,-101.16399999999999,0.03757941514410057
29.935,-101.024,0.0375732687918011
29.941,-100.88400000000001,0.03663863354855325
29.946,-100.74400000000003,0.033930046118100646
29.951,-100.60500000000002,0.029581761948801997
29.956,-100.46499999999997,0.02464037408771724
29.961,-100.32499999999999,0.02047056095170067
29.965,-100.185,0.01812905110649917
29.97,-100.04500000000002,0.017951138947118354
29.974,-99.90499999999997,0.01942574530078435
29.979,-99.76499999999999,0.021500760931052694
29.983,-99.625,0.023246782948460103
29.987,-99.48500000000001,0.02435155511321948
29.991,-99.34500000000003,0.024959894786924744
29.995,-99.20499999999998,0.02531294791122739
29.999,-99.065,0.025459909290457643
30.002,-98.92500000000001,0.025259361486043703
30.006,-98.78500000000003,0.024637591574481966
30.009,-98.644,0.023739140741871306
30.012,-98.50400000000002,0.02299598879067146
30.015,-98.36399999999998,0.022832402180884625
30.018,-98.22399999999999,0.023381231392974815
30.021,-98.084,0.024385389932536267
30.024,-97.94400000000002,0.025410234215526878
30.026,-97.80399999999997,0.026094978178948472
30.029,-97.66399999999999,0.026265115080226116
30.031,-97.524,0.02593758182929545
30.033,-97.38400000000001,0.025345746793591407
30.035,-97.243,0.024795892350288132
30.037,-97.10300000000001,0.024469052235037755
30.039,-96.96300000000002,0.024312574221565394
30.041,-96.82299999999998,0.02414956789264958
30.042,-96.68299999999999,0.023779866052870597
30.044,-96.543,0.023042811058358526
30.045,-96.40300000000002,0.021947669738919734
30.046,-96.262,0.020657787130889813
30.047,-96.12200000000001,0.019353237728064167
30.048,-95.98200000000003,0.017994432110786954
30.049,-95.84199999999998,0.016447613699846552
30.05,-95.702,0.014705402921474606
30.05,-95.56200000000001,0.012958201452786412
30.051,-95.42099999999999,0.011395840811173088
30.051,-95.281,0.010243612806163416
30.051,-95.14100000000002,0.009661159073782517
30.051,-95.00099999999998,0.009917727839942419
30.051,-94.86099999999999,0.011234522714472584
30.051,-94.721,0.013477031278495796
30.051,-94.57999999999998,0.016044600712468222
30.05,-94.44,0.018094163873417644
30.05,-94.30000000000001,0.019089063978857856
30.049,-94.16000000000003,0.018996716754837842
30.048,-94.01999999999998,0.01826823935884551
30.047,-93.88,0.017713219691253404
30.046,-93.73899999999998,0.018146840582506433
30.045,-93.59899999999999,0.01992625716408057
30.044,-93.459,0.022842822191513904
30.042,-93.31900000000002,0.02624070597035053
30.041,-93.17899999999997,0.029353268511998598
30.039,-93.03899999999999,0.031783513021341844
30.037,-92.89800000000002,0.034029911089445496
30.035,-92.75799999999998,0.03681846132895709
30.033,-92.618,0.04031510501839208
30.031,-92.47800000000001,0.043884391818319185
30.029,-92.33800000000002,0.04687140278193975
30.026,-92.19799999999998,0.049069823102594716
30.024,-92.05799999999999,0.050329117568613094
30.021,-91.918,0.05019372379420018
30.018,-91.77800000000002,0.04870068120934564
30.015,-91.637,0.04689713965822208
30.012,-91.49700000000001,0.0459554634661564
30.009,-91.35700000000003,0.045846062126180864
30.006,-91.21699999999998,0.045519447308983364
30.002,-91.077,0.04409419524015597
29.999,-90.93700000000001,0.041620731898492046
29.995,-90.79700000000003,0.03888348716532634
29.991,-90.65699999999998,0.03675750387474351
29.987,-90.517,0.03583447783617924
29.983,-90.37700000000001,0.036057479497854386
29.979,-90.23700000000002,0.0364170726214584
29.974,-90.09699999999998,0.03546174270187448
29.97,-89.957,0.03269958574285277
29.965,-89.81700000000001,0.028737227398609316
29.961,-89.67700000000002,0.02440050270559706
29.956,-89.53699999999998,0.020428200390153237
29.951,-89.39699999999999,0.017477970983432446
29.946,-89.257,0.016033199017654813
29.941,-89.11700000000002,0.016297076617300274
29.935,-88.97699999999998,0.017805068660912436
29.93,-88.83800000000002,0.019168519295943855
29.924,-88.69799999999998,0.019284907791090666
29.919,-88.55799999999999,0.018961988874079152
29.913,-88.418,0.01902747301701396
29.907,-88.27800000000002,0.019660778068370355
29.901,-88.13799999999998,0.020757276186232507
29.895,-87.99900000000002,0.021685921550375683
29.888,-87.85899999999998,0.022313592703635858
29.882,-87.719,0.0229787459125971
29.875,-87.57900000000001,0.02385003783851285
29.869,-87.43900000000002,0.025036311154757816
29.862,-87.30000000000001,0.026838246231186986
29.855,-87.16000000000003,0.030287775802061982
29.848,-87.01999999999998,0.03649653902082415
29.84,-86.88099999999997,0.04305321146624208
29.833,-86.74099999999999,0.046124963236725894
29.826,-86.601,0.046007439589128424
29.818,-86.46199999999999,0.04590472975851028
29.81,-86.322,0.04838506782234228
29.803,-86.18299999999999,0.050924805703916984
29.795,-86.043,0.05231984738663914
29.787,-85.90300000000002,0.05305523375745699
29.778,-85.76400000000001,0.05367744896664319
29.77,-85.62400000000002,0.054454501658854126
29.762,-85.48500000000001,0.055420683655183905
29.753,-85.34500000000003,0.05648656534246869
29.744,-85.20600000000002,0.057447619191921075
29.735,-85.06700000000001,0.05811224057409445
29.727,-84.92700000000002,0.058310527108920714
29.717,-84.78800000000001,0.058114596117241464
29.708,-84.64800000000002,0.05782316030636395
29.699,-84.50900000000001,0.05769167528859366
29.69,-84.37,0.05663645933708859
29.68,-84.23000000000002,0.05028144331427076
29.67,-84.09100000000001,0.03596369962326593
29.66,-83.952,0.025165123656666302
29.65,-83.81299999999999,0.02656941410716742
29.64,-83.673,0.036262934613409264
29.63,-83.53399999999999,0.048059214792617606
29.62,-83.39499999999998,0.05776496558036397
29.609,-83.25599999999997,0.06330732610971995
29.599,-83.11700000000002,0.06453462323667764
29.588,-82.97800000000001,0.0627411470746119
29.577,-82.839,0.05990317260671485
29.566,-82.69999999999999,0.05783113021256209
29.555,-82.56099999999998,0.05720550218351798
29.544,-82.42200000000003,0.057010461342889784
29.533,-82.28300000000002,0.055147070322192335
29.521,-82.144,0.05010179583122213
29.51,-82.005,0.04248169935944656
29.498,-81.86599999999999,0.03459134505054288
29.486,-81.72699999999998,0.02894194908826658
29.474,-81.58800000000002,0.02656716905757171
29.462,-81.44999999999999,0.026849441459289303
29.45,-81.31099999999998,0.028524755449073975
29.438,-81.17200000000003,0.030632143921902933
29.425,-81.03300000000002,0.03284129870063464
29.413,-80.89499999999998,0.035253839253748136
29.4,-80.75599999999997,0.038073574139380485
29.387,-80.61700000000002,0.04121916376579398
29.375,-80.47899999999998,0.04422795650511395
29.362,-80.33999999999997,0.0466661612888044
29.348,-80.202,0.048182184974244605
29.335,-80.06299999999999,0.049454959842169584
29.322,-79.92500000000001,0.04943827630633528
29.308,-79.786,0.04427612817433842
29.294,-79.64800000000002,0.055101297703845094
29.281,-79.50999999999999,0.0
29.267,-79.37099999999998,0.0
29.253,-79.233,0.0
29.239,-79.09500000000003,0.0
29.224,-78.957,0.0
29.21,-78.81799999999998,0.0
29.195,-78.68,0.0
29.181,-78.54199999999997,0.0
29.166,-78.404,0.0
29.151,-78.26600000000002,0.0
29.136,-78.12799999999999,0.0
29.121,-77.99000000000001,0.0
29.106,-77.85199999999998,0.0
29.09,-77.714,0.0
29.075,-77.57600000000002,0.0
29.059,-77.43799999999999,0.0
29.043,-77.30000000000001,0.0
29.027,-77.16300000000001,0.0
29.011,-77.02499999999998,0.0
28.995,-76.887,0.0
28.979,-76.75,0.0
28.963,-76.61200000000002,0.0
28.946,-76.47399999999999,0.0
28.93,-76.33699999999999,0.0
28.913,-76.19900000000001,0.0
28.896,-76.06200000000001,0.0
28.879,-75.92399999999998,0.0
28.862,-75.78699999999998,0.0
28.845,-75.64999999999998,0.0
28.827,-75.512,0.0
28.81,-75.375,0.0
28.792,-75.238,0.0
28.775,-75.101,0.0
28.757,-74.96300000000002,0.0
28.739,-74.82600000000002,0.0
28.721,-74.68900000000002,0.0
28.702,-74.55200000000002,0.0
28.684,-74.41500000000002,0.0
28.666,-74.27800000000002,0.0
28.647,-74.14100000000002,0.0
28.628,-74.005,0.0
28.61,-73.868,0.0
28.591,-73.731,0.0
28.572,-73.594,0.0
28.552,-73.45800000000003,0.0
28.533,-73.32100000000003,0.0
28.514,-73.18400000000003,0.0
28.494,-73.048,0.0
28.475,-72.911,0.0
28.455,-72.77499999999998,0.0
28.435,-72.63799999999998,0.0
28.415,-72.50200000000001,0.0
28.395,-72.36599999999999,0.0
28.374,-72.22899999999998,0.0
28.354,-72.09300000000002,0.0
28.334,-71.957,0.0
28.313,-71.82100000000003,0.0
28.292,-71.685,0.0
28.271,-71.54899999999998,0.0
28.25,-71.41300000000001,0.0
28.229,-71.27699999999999,0.0
28.208,-71.14100000000002,0.0
28.187,-71.005,0.0
28.165,-70.86900000000003,0.0
28.144,-70.733,0.0
28.122,-70.59800000000001,0.0
28.1,-70.46199999999999,0.0
28.078,-70.32600000000002,0.0
28.056,-70.19099999999997,0.0
28.034,-70.055,0.0
28.011,-69.92000000000002,0.0
