lat,lon,estimated_x1_normalized_plus_measured_sig_report_fourhours_per_year_grid_130_cropped_blurred
32.622,-89.553,0.046837307549992116
32.617,-89.41000000000003,0.05257936468073954
32.612,-89.267,0.06250869873231651
32.607,-89.12400000000002,0.07461911114532623
32.601,-88.981,0.08584845803574756
32.596,-88.83800000000002,0.09262844689325363
32.59,-88.69400000000002,0.09226067433128325
32.585,-88.55099999999999,0.08420147634099154
32.579,-88.40800000000002,0.07036501314976484
32.573,-88.26499999999999,0.054009795550140946
32.567,-88.12200000000001,0.03934430376227904
32.561,-87.97899999999998,0.030630884117366957
32.554,-87.83600000000001,0.030717171061012304
32.548,-87.69299999999998,0.039748185769708996
32.541,-87.55000000000001,0.05458308740718451
32.535,-87.40699999999998,0.07031738807711357
32.528,-87.26400000000001,0.08172253182068215
32.521,-87.12099999999998,0.08566794508469401
32.514,-86.97800000000001,0.08147691788785826
32.507,-86.83499999999998,0.07086566781599571
32.499,-86.69200000000001,0.05693413542869847
32.492,-86.54899999999998,0.04324791399919263
32.484,-86.406,0.0320403363435113
32.477,-86.26400000000001,0.02445409901408544
32.469,-86.12099999999998,0.020058263166778292
32.461,-85.97800000000001,0.01793028661081637
32.453,-85.83499999999998,0.01701925745277254
32.444,-85.69200000000001,0.016674945625102855
32.436,-85.55000000000001,0.01649663846629034
32.428,-85.40699999999998,0.01617722390692785
32.419,-85.26400000000001,0.015454575147359083
32.41,-85.12200000000001,0.014243994073740714
32.401,-84.97899999999998,0.012737673207442724
32.392,-84.83600000000001,0.011473196498883587
32.383,-84.69400000000002,0.01135729409476501
32.374,-84.55099999999999,0.013714807932084096
32.365,-84.40800000000002,0.020035038950760642
32.355,-84.26600000000002,0.030927643400985652
32.346,-84.12299999999999,0.04529010577210744
32.336,-83.981,0.05966302326699329
32.326,-83.83800000000002,0.07034637332320293
32.316,-83.69600000000003,0.0742941824900467
32.306,-83.553,0.0705421644035557
32.296,-83.411,0.0603755692505667
32.285,-83.269,0.047053760430883565
32.275,-83.12599999999998,0.03471584992862261
32.264,-82.98399999999998,0.025970010995316792
32.253,-82.84199999999998,0.02092901896603404
32.243,-82.69900000000001,0.018173453756431732
32.231,-82.55700000000002,0.016496541885020692
32.22,-82.41500000000002,0.015410298742529556
32.209,-82.27300000000002,0.015291733057925049
32.198,-82.13099999999997,0.016974212483028935
32.186,-81.98899999999998,0.021715339758028054
32.175,-81.846,0.031065197124614755
32.163,-81.70400000000001,0.04585437681196919
32.151,-81.56200000000001,0.06541481530797107
32.139,-81.42000000000002,0.08774598886366256
32.127,-81.27800000000002,0.11105874539982748
32.114,-81.13600000000002,0.13455424917557363
32.102,-80.99400000000003,0.15676416366819684
32.09,-80.85300000000001,0.17512297251195388
32.077,-80.71100000000001,0.1857883766117511
32.064,-80.56900000000002,0.1835615909541417
32.051,-80.42700000000002,0.16651573590057556
32.038,-80.28500000000003,0.13935469632632994
32.025,-80.144,0.11275260448839486
32.012,-80.00200000000001,0.09611182071177679
31.998,-79.86000000000001,0.09251015293605168
31.985,-79.719,0.09733027577918317
31.971,-79.577,0.10684470110944758
31.957,-79.435,0.11507376103088184
31.943,-79.29399999999998,0.12371081360450673
31.929,-79.15199999999999,0.1273409601183901
31.915,-79.01100000000002,0.13167659937717852
31.901,-78.86900000000003,0.0
31.887,-78.72800000000001,0.0
31.872,-78.58699999999999,0.0
31.857,-78.445,0.0
31.843,-78.30399999999997,0.0
31.828,-78.16300000000001,0.0
31.813,-78.02199999999999,0.0
31.797,-77.88,0.0
31.782,-77.73899999999998,0.0
31.767,-77.59800000000001,0.0
31.751,-77.457,0.0
31.735,-77.31599999999997,0.0
31.72,-77.17500000000001,0.0
31.704,-77.03399999999999,0.0
31.688,-76.89299999999997,0.0
31.672,-76.75200000000001,0.0
31.655,-76.61200000000002,0.0
31.639,-76.471,0.0
31.622,-76.32999999999998,0.0
31.606,-76.18900000000002,0.0
31.589,-76.04899999999998,0.0
31.572,-75.90800000000002,0.0
31.555,-75.767,0.0
31.538,-75.62700000000001,0.0
31.52,-75.48599999999999,0.0
31.503,-75.346,0.0
31.485,-75.20499999999998,0.0
31.468,-75.065,0.0
31.45,-74.92500000000001,0.0
31.432,-74.78399999999999,0.0
31.414,-74.644,0.0
31.396,-74.50400000000002,0.0
31.378,-74.36399999999998,0.0
31.359,-74.22399999999999,0.0
31.341,-74.084,0.0
31.322,-73.94400000000002,0.0
31.303,-73.80399999999997,0.0
31.284,-73.66399999999999,0.0
31.265,-73.524,0.0
31.246,-73.38400000000001,0.0
31.227,-73.24400000000003,0.0
31.207,-73.10399999999998,0.0
31.188,-72.96499999999997,0.0
31.168,-72.82499999999999,0.0
31.148,-72.68599999999998,0.0
31.128,-72.54599999999999,0.0
31.108,-72.406,0.0
31.088,-72.267,0.0
31.068,-72.12799999999999,0.0
31.048,-71.988,0.0
31.027,-71.84899999999999,0.0
31.006,-71.70999999999998,0.0
30.986,-71.57,0.0
30.965,-71.43099999999998,0.0
30.944,-71.29199999999997,0.0
30.923,-71.15300000000002,0.0
30.901,-71.01400000000001,0.0
30.88,-70.875,0.0
30.858,-70.73599999999999,0.0
30.837,-70.59699999999998,0.0
30.815,-70.459,0.0
30.793,-70.32,0.0
30.771,-70.18099999999998,0.0
30.749,-70.04199999999997,0.0
30.727,-69.904,0.0
30.704,-69.76499999999999,0.0
30.682,-69.62700000000001,0.0
30.659,-69.488,0.0
30.637,-69.35000000000002,0.0
30.614,-69.21199999999999,0.0
30.591,-69.07299999999998,0.0
30.568,-68.935,0.0
30.544,-68.79700000000003,0.0
30.521,-68.65899999999999,0.0
30.498,-68.52100000000002,0.0
30.474,-68.38299999999998,0.0
30.45,-68.245,0.0
30.427,-68.10700000000003,0.0
30.403,-67.969,0.0
30.378,-67.83100000000002,0.0
30.354,-67.69400000000002,0.0
30.33,-67.55599999999998,0.0
30.306,-67.418,0.0
30.281,-67.281,0.0
30.256,-67.14299999999997,0.0
30.231,-67.00599999999997,0.0
30.207,-66.868,0.0
30.181,-66.731,0.0
30.156,-66.594,0.0
30.131,-66.457,0.0
30.106,-66.32,0.0
30.08,-66.18200000000002,0.0
29.434,-127.666,0.0
29.463,-127.53,0.0
29.492,-127.39500000000001,0.0
29.52,-127.25899999999999,0.0
29.549,-127.12299999999999,0.0
29.577,-126.988,0.0
29.606,-126.852,0.0
29.634,-126.71600000000001,0.0
29.662,-126.58000000000001,0.0
29.69,-126.44399999999999,0.0
29.718,-126.30799999999999,0.0
29.745,-126.172,0.0
29.773,-126.036,0.0
29.8,-125.9,0.0
29.828,-125.763,0.0
29.855,-125.62700000000001,0.0
29.882,-125.49100000000001,0.0
29.909,-125.35400000000001,0.0
29.936,-125.21799999999999,0.0
29.963,-125.08099999999999,0.0
29.99,-124.94399999999999,0.0
30.016,-124.80799999999999,0.0
30.042,-124.67099999999999,0.0
30.069,-124.53399999999999,0.0
30.095,-124.39699999999999,0.0
30.121,-124.25999999999999,0.0
30.147,-124.12299999999999,0.0
30.173,-123.98599999999999,0.0
30.198,-123.84899999999999,0.0
30.224,-123.71199999999999,0.0
30.249,-123.57400000000001,0.0
30.275,-123.43700000000001,0.0
30.3,-123.30000000000001,0.0
30.325,-123.162,0.0
30.35,-123.025,0.0
30.375,-122.887,0.0
30.399,-122.75,0.0
30.424,-122.612,0.0
30.448,-122.47399999999999,0.0
30.473,-122.33600000000001,0.0
30.497,-122.19800000000001,0.0
30.521,-122.061,0.0
30.545,-121.923,0.0
30.569,-121.785,0.0
30.593,-121.64599999999999,0.0
30.616,-121.50800000000001,0.0
30.64,-121.37,0.0
30.663,-121.232,0.0
30.686,-121.094,0.0
30.71,-120.95500000000001,0.0
30.733,-120.81700000000001,0.0
30.755,-120.678,0.0
30.778,-120.53999999999999,0.0
30.801,-120.40100000000001,0.0
30.823,-120.263,0.0
30.846,-120.124,0.0
30.868,-119.98500000000001,0.0
30.89,-119.846,0.0
30.912,-119.708,0.0
30.934,-119.56899999999999,0.0
30.956,-119.43,0.0
30.977,-119.291,0.0
30.999,-119.15199999999999,0.0
31.02,-119.013,0.0
31.042,-118.87299999999999,0.0
31.063,-118.73400000000001,0.0
31.084,-118.595,0.0
31.105,-118.45599999999999,0.0
31.126,-118.316,0.0
31.146,-118.17699999999999,0.0
31.167,-118.037,0.0
31.187,-117.898,0.0
31.207,-117.75800000000001,0.0
31.228,-117.619,0.0
31.248,-117.47900000000001,0.0
31.268,-117.339,0.0
31.287,-117.19999999999999,0.0
31.307,-117.06,0.0
31.327,-116.91999999999999,0.0
31.346,-116.78,0.0
31.365,-116.63999999999999,0.0
31.384,-116.5,0.0
31.404,-116.36000000000001,0.0
31.422,-116.22,0.0
31.441,-116.08000000000001,0.0
31.46,-115.94,0.0
31.478,-115.80000000000001,0.0
31.497,-115.65899999999999,0.0
31.515,-115.519,0.19253589207030022
31.533,-115.37899999999999,0.186062565019442
31.551,-115.238,0.17276799595688747
31.569,-115.09800000000001,0.16101073198599986
31.587,-114.957,0.1418058907718763
31.605,-114.81700000000001,0.11458749761143558
31.622,-114.67599999999999,0.08381899157941078
31.64,-114.536,0.0541157900148747
31.657,-114.39500000000001,0.03052729008243904
31.674,-114.25399999999999,0.01565525887732044
31.691,-114.114,0.007742874219848871
31.708,-113.97300000000001,0.004195629617635219
31.725,-113.832,0.0037056422753956935
31.742,-113.691,0.00614437165006935
31.758,-113.55000000000001,0.0114004188164108
31.775,-113.40899999999999,0.018082586144281387
31.791,-113.268,0.023984457045196052
31.807,-113.12700000000001,0.02753028582791835
31.823,-112.98599999999999,0.02818994223429268
31.839,-112.845,0.026163415187722153
31.855,-112.70400000000001,0.022162106584197646
31.871,-112.56299999999999,0.017390165951427807
31.886,-112.422,0.013296909822357579
31.902,-112.281,0.011150330859994539
31.917,-112.13900000000001,0.011263977022169646
31.932,-111.99799999999999,0.01374133499283882
31.947,-111.857,0.02011876176745047
31.962,-111.715,0.035300907091232965
31.977,-111.57400000000001,0.06652033423785735
31.992,-111.43199999999999,0.11984661399607442
32.006,-111.291,0.1916794444432811
32.021,-111.149,0.27000132799691473
32.035,-111.00800000000001,0.3355229669056058
32.049,-110.86600000000001,0.37466892587343326
32.063,-110.72399999999999,0.3798665576239693
32.077,-110.583,0.3525480830308213
32.091,-110.441,0.30186735858981917
32.105,-110.299,0.24376103071977506
32.118,-110.15799999999999,0.19336364878899773
32.132,-110.01599999999999,0.15597042511220088
32.145,-109.874,0.13039263185616656
32.158,-109.732,0.11152892353311915
32.171,-109.59,0.0953058799755925
32.184,-109.44800000000001,0.07983732252283338
32.197,-109.30600000000001,0.06528721961538614
32.21,-109.16399999999999,0.0523152559747106
32.222,-109.02199999999999,0.04055617243832618
32.234,-108.88,0.029244401003457834
32.247,-108.738,0.018793021949134885
32.259,-108.596,0.01069109786448716
32.271,-108.45400000000001,0.005931721740626594
32.283,-108.311,0.004267022060472887
32.295,-108.16900000000001,0.00478441973448298
32.306,-108.02699999999999,0.006506045985163186
32.318,-107.88499999999999,0.008521241917559794
32.329,-107.74199999999999,0.010441042441527945
32.341,-107.6,0.012869960936043746
32.352,-107.458,0.018662072354974392
32.363,-107.315,0.0321761912061419
32.374,-107.173,0.05643430771596919
32.384,-107.03,0.09067799491459183
32.395,-106.888,0.12853656862876744
32.405,-106.745,0.16270289091136986
32.416,-106.60300000000001,0.1854836189868746
32.426,-106.46000000000001,0.19182304276852452
32.436,-106.31800000000001,0.17878244060611248
32.446,-106.17500000000001,0.1487098024574077
32.456,-106.03299999999999,0.1101228791274489
32.466,-105.88999999999999,0.07247684748116569
32.476,-105.74700000000001,0.043065973890970076
32.485,-105.60499999999999,0.024381653168842436
32.494,-105.46199999999999,0.015028186713791811
32.504,-105.31899999999999,0.012489661863597203
32.513,-105.17599999999999,0.014803768811146695
32.522,-105.03399999999999,0.02192595807664984
32.531,-104.89099999999999,0.03557427271192376
32.539,-104.74799999999999,0.0560832429630124
32.548,-104.60499999999999,0.07965805417220304
32.556,-104.46199999999999,0.09978776005558855
32.565,-104.31899999999999,0.11047383807949974
32.573,-104.17599999999999,0.11023815074922769
32.581,-104.03299999999999,0.10204765491812022
32.589,-103.88999999999999,0.09293575192704402
32.597,-103.74700000000001,0.09153322723342394
32.605,-103.60399999999998,0.10364947831550464
32.612,-103.46100000000001,0.12840673044607026
32.62,-103.31799999999998,0.1597447935211091
32.627,-103.17500000000001,0.1899704490910697
32.634,-103.03199999999998,0.2153561414860767
32.641,-102.88900000000001,0.23648810068278112
32.648,-102.74599999999998,0.2573789726322125
32.655,-102.60300000000001,0.28316463394824115
32.662,-102.45999999999998,0.3170480715229804
32.668,-102.31700000000001,0.35725626136494143
32.675,-102.173,0.40077696819043207
32.681,-102.02999999999997,0.43921679778935885
32.687,-101.887,0.4666454851670661
32.693,-101.74400000000003,0.4759107672278864
32.699,-101.601,0.46401198164671126
32.705,-101.457,0.4366900486936805
32.711,-101.31400000000002,0.40616612615542574
32.716,-101.17099999999999,0.38001606724557024
32.722,-101.02800000000002,0.3593314361778058
32.727,-100.88400000000001,0.3402310461608079
32.732,-100.74099999999999,0.3213744354454246
32.737,-100.59800000000001,0.30510397803385486
32.742,-100.45400000000001,0.2998270717567068
32.747,-100.31099999999998,0.3157238218701436
32.752,-100.16699999999997,0.35396279368076744
32.756,-100.024,0.3987844871330654
32.761,-99.88099999999997,0.42663223047299703
32.765,-99.73700000000002,0.4170435553209142
32.769,-99.594,0.3667492640688776
32.773,-99.44999999999999,0.28866440302684687
32.777,-99.30700000000002,0.20681097514268856
32.781,-99.16399999999999,0.14088285677252835
32.784,-99.01999999999998,0.09926559158441137
32.788,-98.87700000000001,0.07975400522791365
32.791,-98.733,0.07416229889150172
32.795,-98.58999999999997,0.07729715741566644
32.798,-98.44600000000003,0.08777821931867906
32.801,-98.303,0.10714857532233252
32.804,-98.15899999999999,0.13907771519075132
32.806,-98.01600000000002,0.18791200323210935
32.809,-97.87200000000001,0.2577927527898477
32.811,-97.72899999999998,0.3445018195181225
32.814,-97.58499999999998,0.4354242124224033
32.816,-97.44200000000001,0.5090500778605492
32.818,-97.298,0.5480694591477284
32.82,-97.15499999999997,0.5440168382625054
32.822,-97.01100000000002,0.5016445766931906
32.824,-96.86700000000002,0.4347265432636527
32.825,-96.72399999999999,0.3597614378030569
32.827,-96.57999999999998,0.28790934834425314
32.828,-96.43700000000001,0.22750106201277454
32.829,-96.293,0.1810826437024634
32.83,-96.14999999999998,0.15044148125511064
32.831,-96.00599999999997,0.1340179117806533
32.832,-95.86200000000002,0.1277662951959144
32.833,-95.719,0.12503833816578577
32.834,-95.57499999999999,0.11971639006851241
32.834,-95.43200000000002,0.10860009288855305
32.834,-95.28800000000001,0.091774620688887
32.834,-95.144,0.07227560568813146
32.835,-95.00099999999998,0.05441354597618056
32.834,-94.85700000000003,0.040682309746680904
32.834,-94.714,0.03215154088400035
32.834,-94.57,0.027600766317267413
32.834,-94.42700000000002,0.02563177443466428
32.833,-94.28300000000002,0.02505278872559129
32.832,-94.13900000000001,0.02522736141497249
32.831,-93.99599999999998,0.025918136122573286
32.83,-93.85199999999998,0.02711107723754514
32.829,-93.709,0.028681501255096276
32.828,-93.565,0.030277821036582442
32.827,-93.42200000000003,0.03146277239839596
32.825,-93.27800000000002,0.03225490275643479
32.824,-93.13400000000001,0.03322977129294159
32.822,-92.99099999999999,0.03548827886600309
32.82,-92.84699999999998,0.040726841344756015
32.818,-92.70400000000001,0.05104525491825759
32.816,-92.56,0.06806416669400848
32.814,-92.41699999999997,0.0903374739586682
32.812,-92.27300000000002,0.11378689956499263
32.809,-92.13,0.13265030649492218
32.806,-91.98599999999999,0.14204803237529232
32.804,-91.84300000000002,0.1392944744883143
32.801,-91.69900000000001,0.12684338340704593
32.798,-91.55599999999998,0.11068169686727271
32.795,-91.41199999999998,0.097188955894357
32.791,-91.269,0.08954277777431244
32.788,-91.125,0.08626599236505267
32.784,-90.98200000000003,0.08436726080383769
32.781,-90.83800000000002,0.08098527475044419
32.777,-90.695,0.07486133297743991
32.773,-90.55099999999999,0.06658904739903657
32.769,-90.40800000000002,0.05824368903938034
32.765,-90.26499999999999,0.051403458068501724
32.761,-90.12099999999998,0.046360106955419214
32.756,-89.97800000000001,0.04277781680053616
32.752,-89.834,0.04046451584110383
32.747,-89.69099999999997,0.040630325941962135
32.742,-89.548,0.04449693665735633
32.737,-89.404,0.05228045583423577
32.732,-89.26100000000002,0.06246167509567093
32.727,-89.118,0.07291922669956474
32.722,-88.97399999999999,0.08128768041602095
32.717,-88.83100000000002,0.08494900619069669
32.711,-88.68799999999999,0.08245000776865284
32.705,-88.54399999999998,0.07389035933857177
32.699,-88.40100000000001,0.06136360193734362
32.694,-88.25799999999998,0.04761889819026666
32.687,-88.11500000000001,0.036335436736242954
32.681,-87.97199999999998,0.031109242376288513
32.675,-87.82799999999997,0.03484290295127687
32.669,-87.685,0.04758947544760336
32.662,-87.54199999999997,0.06600728237079698
32.655,-87.399,0.084564187112115
32.648,-87.25599999999997,0.0976391937296968
32.641,-87.113,0.10165587736099954
32.634,-86.97000000000003,0.09605295036316205
32.627,-86.82600000000002,0.08288362687932448
32.62,-86.68299999999999,0.06602537441197842
32.612,-86.54000000000002,0.049139141828007694
32.605,-86.39699999999999,0.035161981612060814
32.597,-86.25400000000002,0.025384297685300372
32.589,-86.11099999999999,0.019676469431966655
32.581,-85.96800000000002,0.016854338876351804
32.573,-85.82499999999999,0.015622840624752644
32.565,-85.68299999999999,0.01514379218256808
32.557,-85.54000000000002,0.01496382605185472
32.548,-85.39699999999999,0.01477035203785582
32.539,-85.25400000000002,0.014255997077981593
32.531,-85.11099999999999,0.013236029502234473
32.522,-84.96800000000002,0.011812402631168088
32.513,-84.82499999999999,0.01044744385136824
32.504,-84.68299999999999,0.010124179421390026
32.495,-84.54000000000002,0.012402128307384247
32.485,-84.39699999999999,0.01918028478265381
32.476,-84.255,0.03142885861263116
32.466,-84.11200000000002,0.04822639306732526
32.456,-83.969,0.06583242085212913
32.446,-83.827,0.07948130495276542
32.436,-83.68400000000003,0.08566445893403317
32.426,-83.541,0.08261181784380676
32.416,-83.399,0.07131575078847262
32.406,-83.25599999999997,0.055112949483552574
32.395,-83.11399999999998,0.03904161077762922
32.384,-82.971,0.02683064643442441
32.374,-82.82900000000001,0.019612496839043776
32.363,-82.68700000000001,0.015986830407032967
32.352,-82.54399999999998,0.014289492277721786
32.341,-82.40199999999999,0.01370307894121199
32.329,-82.25900000000001,0.014183900622636544
32.318,-82.11700000000002,0.016085704038317137
32.306,-81.97500000000002,0.020173631369180867
32.295,-81.83300000000003,0.027514841694062406
32.283,-81.69,0.03916455158794657
32.271,-81.548,0.054801296561331175
32.259,-81.406,0.0732428540010112
32.247,-81.26400000000001,0.09297343083846855
32.235,-81.12200000000001,0.11249033803840199
32.222,-80.98000000000002,0.12989334144801687
32.21,-80.83800000000002,0.1412945827811124
32.197,-80.69600000000003,0.14320563206541428
32.184,-80.55399999999997,0.13336532250462427
32.171,-80.41199999999998,0.11510045846955379
32.158,-80.26999999999998,0.09645840359143389
32.145,-80.12799999999999,0.08514872898524561
32.132,-79.98599999999999,0.0841339643797435
32.118,-79.844,0.09080067844779374
32.105,-79.70299999999997,0.10006280523165226
32.091,-79.56099999999998,0.10872409105706461
32.077,-79.41899999999998,0.11523402750128373
32.063,-79.27699999999999,0.12104973470308321
32.049,-79.13600000000002,0.12323305181033371
32.035,-78.99400000000003,0.12380302602016531
32.021,-78.85300000000001,0.0930854901397367
32.007,-78.71100000000001,0.0
31.992,-78.56900000000002,0.0
31.977,-78.428,0.0
31.963,-78.28699999999998,0.0
31.948,-78.14499999999998,0.0
31.933,-78.00400000000002,0.0
31.917,-77.863,0.0
31.902,-77.721,0.0
31.887,-77.57999999999998,0.0
31.871,-77.43900000000002,0.0
31.855,-77.298,0.0
31.84,-77.156,0.0
31.824,-77.01499999999999,0.0
31.808,-76.87400000000002,0.0
31.791,-76.733,0.0
31.775,-76.59199999999998,0.0
31.759,-76.45100000000002,0.0
31.742,-76.31,0.0
31.725,-76.17000000000002,0.0
31.709,-76.029,0.0
31.692,-75.88799999999998,0.0
31.675,-75.74700000000001,0.0
31.657,-75.60700000000003,0.0
31.64,-75.46600000000001,0.0
31.623,-75.32499999999999,0.0
31.605,-75.185,0.0
31.587,-75.04399999999998,0.0
31.57,-74.904,0.0
31.552,-74.76299999999998,0.0
31.534,-74.62299999999999,0.0
31.515,-74.483,0.0
31.497,-74.34199999999998,0.0
31.479,-74.202,0.0
31.46,-74.06200000000001,0.0
31.441,-73.92200000000003,0.0
31.423,-73.78199999999998,0.0
31.404,-73.642,0.0
31.385,-73.50200000000001,0.0
31.366,-73.36200000000002,0.0
31.346,-73.22199999999998,0.0
31.327,-73.082,0.0
31.307,-72.94200000000001,0.0
31.288,-72.80200000000002,0.0
31.268,-72.66199999999998,0.0
31.248,-72.52300000000002,0.0
31.228,-72.38299999999998,0.0
31.208,-72.243,0.0
31.187,-72.10399999999998,0.0
31.167,-71.964,0.0
31.146,-71.82499999999999,0.0
31.126,-71.685,0.0
31.105,-71.54599999999999,0.0
31.084,-71.40699999999998,0.0
31.063,-71.26799999999997,0.0
31.042,-71.12799999999999,0.0
31.021,-70.98899999999998,0.0
30.999,-70.85000000000002,0.0
30.978,-70.71100000000001,0.0
30.956,-70.572,0.0
30.934,-70.43299999999999,0.0
30.912,-70.29399999999998,0.0
30.89,-70.15499999999997,0.0
30.868,-70.017,0.0
30.846,-69.87799999999999,0.0
30.824,-69.73899999999998,0.0
30.801,-69.60000000000002,0.0
30.778,-69.46199999999999,0.0
30.756,-69.32299999999998,0.0
30.733,-69.185,0.0
30.71,-69.04700000000003,0.0
30.687,-68.90800000000002,0.0
30.663,-68.76999999999998,0.0
30.64,-68.632,0.0
30.617,-68.493,0.0
30.593,-68.35500000000002,0.0
30.569,-68.21699999999998,0.0
30.545,-68.07900000000001,0.0
30.521,-67.94099999999997,0.0
30.497,-67.803,0.0
30.473,-67.66500000000002,0.0
30.449,-67.52800000000002,0.0
30.424,-67.38999999999999,0.0
30.4,-67.25200000000001,0.0
30.375,-67.11500000000001,0.0
30.35,-66.97699999999998,0.0
30.325,-66.839,0.0
30.3,-66.702,0.0
30.275,-66.565,0.0
30.25,-66.42700000000002,0.0
30.224,-66.29000000000002,0.0
30.199,-66.15300000000002,0.0
29.552,-127.69900000000001,0.0
29.581,-127.56299999999999,0.0
29.61,-127.428,0.0
29.638,-127.292,0.0
29.667,-127.156,0.0
29.695,-127.02000000000001,0.0
29.724,-126.88399999999999,0.0
29.752,-126.749,0.0
29.78,-126.612,0.0
29.808,-126.476,0.0
29.836,-126.34,0.0
29.864,-126.20400000000001,0.0
29.891,-126.06800000000001,0.0
29.919,-125.93100000000001,0.0
29.946,-125.79499999999999,0.0
29.973,-125.65799999999999,0.0
30.001,-125.52199999999999,0.0
30.028,-125.38499999999999,0.0
30.054,-125.249,0.0
30.081,-125.112,0.0
30.108,-124.975,0.0
30.134,-124.838,0.0
30.161,-124.701,0.0
30.187,-124.564,0.0
30.213,-124.42699999999999,0.0
30.239,-124.28999999999999,0.0
30.265,-124.15299999999999,0.0
30.291,-124.01599999999999,0.0
30.317,-123.87899999999999,0.0
30.342,-123.74100000000001,0.0
30.368,-123.60400000000001,0.0
30.393,-123.46600000000001,0.0
30.418,-123.32900000000001,0.0
30.444,-123.191,0.0
30.469,-123.054,0.0
30.493,-122.916,0.0
30.518,-122.77799999999999,0.0
30.543,-122.63999999999999,0.0
30.567,-122.50200000000001,0.0
30.592,-122.36500000000001,0.0
30.616,-122.227,0.0
30.64,-122.088,0.0
30.664,-121.94999999999999,0.0
30.688,-121.81200000000001,0.0
30.712,-121.674,0.0
30.735,-121.536,0.0
30.759,-121.39699999999999,0.0
30.782,-121.25899999999999,0.0
30.805,-121.12100000000001,0.0
30.828,-120.982,0.0
30.851,-120.844,0.0
30.874,-120.70500000000001,0.0
30.897,-120.566,0.0
30.92,-120.428,0.0
30.942,-120.28899999999999,0.0
30.965,-120.15,0.0
30.987,-120.011,0.0
31.009,-119.87200000000001,0.0
31.031,-119.733,0.0
31.053,-119.594,0.0
31.075,-119.45500000000001,0.0
31.097,-119.316,0.0
31.118,-119.17699999999999,0.0
31.14,-119.03800000000001,0.0
31.161,-118.898,0.0
31.182,-118.75899999999999,0.0
31.203,-118.619,0.0
31.224,-118.47999999999999,0.0
31.245,-118.34100000000001,0.0
31.265,-118.201,0.0
31.286,-118.061,0.0
31.306,-117.922,0.0
31.327,-117.78200000000001,0.0
31.347,-117.642,0.0
31.367,-117.50299999999999,0.0
31.387,-117.363,0.0
31.407,-117.22300000000001,0.0
31.426,-117.083,0.0
31.446,-116.94300000000001,0.0
31.465,-116.803,0.0
31.485,-116.66300000000001,0.0
31.504,-116.523,0.0
31.523,-116.382,0.0
31.542,-116.24199999999999,0.0
31.561,-116.102,0.0
31.58,-115.96199999999999,0.0
31.598,-115.821,0.0
31.617,-115.68100000000001,0.0
31.635,-115.541,0.18416623771501808
31.653,-115.4,0.1780625978146037
31.671,-115.25999999999999,0.1688142210572318
31.689,-115.119,0.159925991374334
31.707,-114.97800000000001,0.1458560873627834
31.725,-114.838,0.1256447634996366
31.742,-114.697,0.09984999244154792
31.76,-114.55600000000001,0.0708797424620241
31.777,-114.41499999999999,0.04414878330274398
31.794,-114.275,0.024740640859843253
31.811,-114.13399999999999,0.012941776686435803
31.828,-113.993,0.006930616347347837
31.845,-113.852,0.0048610297107668675
31.862,-113.71100000000001,0.006180077396143038
31.878,-113.57,0.011025596082348758
31.895,-113.429,0.018711388965229538
31.911,-113.28800000000001,0.027118592112316632
31.927,-113.14599999999999,0.03393727289600242
31.943,-113.005,0.03760321692405214
31.959,-112.864,0.03761286080867471
31.975,-112.72300000000001,0.03404558464582188
31.991,-112.58099999999999,0.027670490414629653
32.006,-112.44,0.020288688977535347
32.022,-112.299,0.014160971593089267
32.037,-112.15700000000001,0.010688588288636168
32.052,-112.01599999999999,0.010728999476044295
32.067,-111.874,0.01585122273450501
32.082,-111.733,0.030613276346792576
32.097,-111.59100000000001,0.06295192245174955
32.112,-111.44999999999999,0.11822424165538228
32.126,-111.30799999999999,0.19378870750821742
32.141,-111.166,0.2744665969220692
32.155,-111.024,0.34051843217903954
32.169,-110.88300000000001,0.3769575868129253
32.183,-110.74100000000001,0.37806961564912706
32.197,-110.59899999999999,0.3455067031365349
32.211,-110.457,0.2899139789561678
32.225,-110.315,0.22868783856877672
32.238,-110.173,0.17790123723187148
32.252,-110.031,0.14319254498252634
32.265,-109.88900000000001,0.12138529046365698
32.278,-109.74700000000001,0.10588964733632562
32.291,-109.60499999999999,0.09206343487393548
32.304,-109.463,0.07806029350175593
32.317,-109.321,0.06426316366589271
32.33,-109.179,0.051660794031526264
32.342,-109.037,0.040295035370705765
32.355,-108.89500000000001,0.02956655351861046
32.367,-108.75200000000001,0.019808701219959528
32.379,-108.61000000000001,0.012333834346837512
32.391,-108.46799999999999,0.007680756679652075
32.403,-108.32499999999999,0.0053180824931857865
32.415,-108.18299999999999,0.0043721082590655
32.427,-108.041,0.004218612467880627
32.438,-107.898,0.004598547050671226
32.449,-107.756,0.0055159265188422495
32.461,-107.613,0.007797128941842129
32.472,-107.471,0.013820217267715979
32.483,-107.328,0.027174940643668242
32.494,-107.186,0.05005003093215819
32.505,-107.043,0.08136532908114723
32.515,-106.9,0.11572028274274947
32.526,-106.75800000000001,0.14595167648519017
32.536,-106.61500000000001,0.16689547163498406
32.546,-106.47200000000001,0.1734772331320708
32.557,-106.33000000000001,0.163112366859493
32.567,-106.18700000000001,0.137914531688087
32.576,-106.04400000000001,0.10464293856444931
32.586,-105.90100000000001,0.07152862302585333
